,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8757873148994542,0.8782506476729349,0.5878132391199975,-0.16430013167965507,pieli,1.0021912496471328,1,delaunay,uniform,5000,,
pagerank,0.8853350796962984,0.9131606270481569,0.717500005511103,-0.21338671016397825,pieli,1.040683156874799,1,delaunay,uniform,5000,,
betweenness,0.4577316094096232,0.5737415782402405,0.4508736980585253,-0.11561426984767205,exp,1.2896081542172384,1,delaunay,uniform,5000,,
closeness,0.04486375802006891,0.38686856704796685,0.14215337242405357,-0.36517658324210867,exp,1.947556792552406,1,delaunay,uniform,5000,,
harmonic,0.24423029275444816,0.6060023273140571,0.22293716921244938,-0.6518897756926147,exp,1.7274514167498551,1,delaunay,uniform,5000,,
clustering,0.9262207588085322,0.9262207588085322,0.5852059608509907,0.20450800030420904,original,1.0,1,delaunay,uniform,5000,,
degree,0.9584575117159576,0.9584575117159576,0.6265005337754304,-0.16453497913338458,original,1.0,2,delaunay,uniform,5000,,
pagerank,0.9635637084700434,0.9756213382740155,0.77050112333733,-0.21358896700088345,pieli,1.0092473727014077,2,delaunay,uniform,5000,,
betweenness,0.596274772493312,0.7563246786208996,0.5903443216440021,-0.04434042061695449,exp,1.2395783211284077,2,delaunay,uniform,5000,,
closeness,0.15784316835419748,0.6336747612516462,0.16104455747765797,-0.28240533702089565,exp,2.687356916976782,2,delaunay,uniform,5000,,
harmonic,0.2682461983156102,0.7187724368266254,0.24826093151744102,-0.7563390209005617,exp,2.256228443208333,2,delaunay,uniform,5000,,
clustering,0.9704101810617485,0.9704101810617485,0.6735033009729523,0.2102323694311668,original,1.0,2,delaunay,uniform,5000,,
degree,0.9294626444935977,0.944530675384552,0.16285694306226592,0.5692048761016889,pieli,1.0151554667670706,1,knn,uniform,5000,5.0,
pagerank,0.92171779863479,0.9350490582258569,-0.012358704986395214,0.6345653058894674,pieli,1.0121899905679963,1,knn,uniform,5000,5.0,
betweenness,0.7264062655809695,0.7733104515199519,0.6922092414902379,0.3127142335194314,exp,1.0900445996474326,1,knn,uniform,5000,5.0,
