,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8973168453049003,0.9332576894843638,0.6245509964662899,-0.17263540803765243,pieli,1.0358634947831165,1,delaunay,uniform,5000,,
pagerank,0.9084914395558246,0.9346803123558063,0.7311966915386581,-0.20363378154916967,exp,1.0254421265211606,1,delaunay,uniform,5000,,
betweenness,0.4191618671604487,0.5366860835716611,0.41046401721598025,-0.12619580009887582,pieli,1.2223441371053942,1,delaunay,uniform,5000,,
closeness,0.3686060740834953,0.4634049842144622,0.3578062524750572,-0.39676853990588945,exp,2.120969921998897,1,delaunay,uniform,5000,,
harmonic,0.37470273962913303,0.6177077966657094,0.3218758503993397,-0.7681196950381989,exp,1.756521676070624,1,delaunay,uniform,5000,,
clustering,0.940744195238241,0.940744195238241,0.6441639529251436,0.2506972638062436,original,1.0,1,delaunay,uniform,5000,,
degree,0.9625293885555097,0.9747857128723914,0.6490007621998053,-0.17204366901209728,exp,1.0182908560490231,2,delaunay,uniform,5000,,
pagerank,0.9661877516870528,0.975526649094382,0.7819563217714084,-0.21229037041575827,exp,1.014350102608428,2,delaunay,uniform,5000,,
betweenness,0.6129907608670593,0.7395703053846883,0.6106157318196724,-0.06459751502854214,exp,1.2651114767415728,2,delaunay,uniform,5000,,
closeness,0.4956560916707868,0.5918513132396482,0.4642023829397823,-0.30144620708557246,exp,2.845687451698744,2,delaunay,uniform,5000,,
harmonic,0.4709727205510377,0.7205392915950969,0.40847878804726634,-0.8120031640641341,exp,2.2748751231899953,2,delaunay,uniform,5000,,
clustering,0.980575901648165,0.980575901648165,0.6745213598994675,0.23473292587321837,original,1.0,2,delaunay,uniform,5000,,
degree,0.9223720161276321,0.9427791942314827,0.23298780762648677,0.5859597119346869,exp,1.0161491962836071,1,knn,uniform,5000,5.0,
pagerank,0.9137678695681658,0.9354777154387144,0.009708100984539916,0.6871127076375002,pieli,1.0194259963427743,1,knn,uniform,5000,5.0,
betweenness,0.7766366830309364,0.8197104117219652,0.7421507765210777,0.38982309800749126,exp,1.0867649474193986,1,knn,uniform,5000,5.0,
closeness,0.14758629044850635,0.6747389360947519,0.003579372904974178,0.21168329946949502,pieli,4.814086424964234,1,knn,uniform,5000,5.0,
harmonic,0.3965761087503589,0.8599525181074928,0.440894791927298,0.8027845793504582,exp,2.7638424370643726,1,knn,uniform,5000,5.0,
clustering,0.8426620351240456,0.8780668977673468,0.2281316697016218,0.5786277653010405,pieli,1.035182007528267,1,knn,uniform,5000,5.0,
degree,0.972438320225487,0.9804017781957021,0.2031377743635984,0.5558881973460441,exp,1.0086371396735039,2,knn,uniform,5000,5.0,
pagerank,0.9689945659557189,0.9774232717883782,0.0031791372718022824,0.6465675027069968,pieli,1.009053033963619,2,knn,uniform,5000,5.0,
betweenness,0.8357073479327426,0.8409510842324193,0.7448974703607245,0.11806068725390491,pieli,1.0029383274528823,2,knn,uniform,5000,5.0,
closeness,-0.010919678637377386,0.7669181965829002,0.04704689204590152,0.11203414649780397,pieli,4.047276354925772,2,knn,uniform,5000,5.0,
harmonic,0.30216179109031277,0.9327727597189368,0.478833746046097,0.7207758735931786,exp,2.1746902973566296,2,knn,uniform,5000,5.0,
clustering,0.9640231884469659,0.9703478677262829,0.2911887716717092,0.5589834404515629,exp,1.0084713649205836,2,knn,uniform,5000,5.0,
degree,0.8703576078497972,0.9218273091970353,0.08600271434658256,0.6669718865552667,pieli,1.0482224019691935,1,knn,uniform,5000,10.0,
pagerank,0.8572814397402533,0.9068014911036699,-0.19990828898167343,0.7529574669029556,pieli,1.045661132714606,1,knn,uniform,5000,10.0,
betweenness,0.7078524192312572,0.7696956332119915,0.6963892047383422,0.5528254818458631,pieli,1.1161943655661724,1,knn,uniform,5000,10.0,
closeness,0.16205843768211903,0.6598454468991529,0.5333232658892932,0.9739838738590488,pieli,5.79805076674214,1,knn,uniform,5000,10.0,
harmonic,0.21780115354459842,0.8037050706563594,0.5582108839198237,0.9020309799179564,exp,3.850232165370598,1,knn,uniform,5000,10.0,
clustering,0.8052391209309129,0.9223653220825655,0.2611095048019026,0.7651122564145454,exp,1.1321371691832387,1,knn,uniform,5000,10.0,
degree,0.9640036112762698,0.9735784658494877,0.13288698296181145,0.630595134726331,exp,1.0106756025282682,2,knn,uniform,5000,10.0,
pagerank,0.9616360125119587,0.9703449390303909,-0.16494042693501793,0.712391690029887,exp,1.009154118218725,2,knn,uniform,5000,10.0,
betweenness,0.8252261678256091,0.8311527440420128,0.7567282055655408,0.23542882167368295,pieli,1.0045581135778405,2,knn,uniform,5000,10.0,
closeness,0.22369609844514282,0.7833686186569464,0.5423060012778025,0.9805828076810144,pieli,6.194528566170817,2,knn,uniform,5000,10.0,
harmonic,0.34983386051626314,0.9189421821569759,0.6862324976508754,0.9052848651863299,exp,3.7613783669565213,2,knn,uniform,5000,10.0,
clustering,0.9380774119162286,0.9740333946841031,0.2607286994541891,0.7845945103228559,pieli,1.0365268610229896,2,knn,uniform,5000,10.0,
degree,0.8353834283311863,0.913067958374161,0.07388567069365884,0.716399119329083,pieli,1.1023379931145731,1,knn,uniform,5000,15.0,
pagerank,0.8149351322415777,0.8937466045548443,-0.2686062736525103,0.7926235123067515,pieli,1.0974859627562301,1,knn,uniform,5000,15.0,
betweenness,0.6854536348867721,0.7788510756321938,0.7077255748781113,0.6264145040022251,pieli,1.1522224678863195,1,knn,uniform,5000,15.0,
closeness,-0.1320925404906152,0.506151965364729,0.6909972367443376,0.9794984655513311,pieli,6.567132378816279,1,knn,uniform,5000,15.0,
harmonic,-0.028943506831365647,0.657238035849917,0.6760149570735592,0.9175312223506171,exp,4.660890857379787,1,knn,uniform,5000,15.0,
clustering,0.7319661584127514,0.9107631099208351,0.15241456064445252,0.8426539937621221,exp,1.2237597519047825,1,knn,uniform,5000,15.0,
degree,0.9435843832224831,0.9666455527105392,0.04736162606145147,0.7013013511112531,pieli,1.033080032023144,2,knn,uniform,5000,15.0,
pagerank,0.9370944786616966,0.9594584438135417,-0.3179486420897123,0.7719635210329895,pieli,1.0305334730911053,2,knn,uniform,5000,15.0,
betweenness,0.6814026209531096,0.7118533278350834,0.6019086971180038,0.22368472874876197,pieli,1.0605783527048525,2,knn,uniform,5000,15.0,
closeness,-0.11855181040486215,0.6745306427170292,0.4794450002083042,0.9766823001190891,pieli,5.236230646662215,2,knn,uniform,5000,15.0,
harmonic,0.17215033087851478,0.8984532008070807,0.5770778273041479,0.9193700293808886,exp,3.687338779279945,2,knn,uniform,5000,15.0,
clustering,0.8906411930576094,0.9663971990227622,0.15889811484259614,0.8399983877313075,pieli,1.0827039649116639,2,knn,uniform,5000,15.0,
degree,0.9952346510511446,0.9955621471304752,0.88745782516365,0.2695617195418937,exp,1.002909546367285,1,rnn,uniform,5000,,1.0
pagerank,0.9930037011933459,0.9915962303280113,0.8394365935253068,0.1790555432630468,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9984652279666353,0.9984652279666353,0.7860493013277309,0.1611945334058726,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9926540429099738,0.9926540429099738,0.01505758037636223,0.015120733215197168,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9965219578528512,0.9966990073073297,0.6206753195271417,0.40613851246610305,exp,1.003593468205726,1,rnn,uniform,5000,,1.0
clustering,0.9931284164514852,0.9909506931608858,0.9931284164514852,,exp,1.0024384295520128,1,rnn,uniform,5000,,1.0
degree,0.9983766774462244,0.9983766774462244,0.7706593924930657,0.5139165301732715,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.9972567592576675,0.995797956535636,0.7354245062193969,0.4018365405486697,original,1.0,2,rnn,uniform,5000,,1.0
