,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9142807118733742,0.9342002504481497,0.604234821206991,-0.16613007531720098,exp,1.0219145488387997,1,delaunay,uniform,5000,,
pagerank,0.9238131108992521,0.9382539708496749,0.7475129222212136,-0.2244146683715221,exp,1.0156152994201701,1,delaunay,uniform,5000,,
betweenness,0.4141108822585569,0.530847548085823,0.41492961061331446,-0.16588844400961975,exp,1.2488554193962995,1,delaunay,uniform,5000,,
closeness,0.1713998859249089,0.4543555327466603,0.22633012159154753,-0.3789215159253184,exp,1.8499830700354916,1,delaunay,uniform,5000,,
harmonic,0.34404948462677976,0.6138367942385146,0.3641226552811565,-0.6938987208837708,exp,1.6962425735031388,1,delaunay,uniform,5000,,
clustering,0.9559944540775573,0.9559944540775573,0.699571985529136,0.19114177450965902,original,1.0,1,delaunay,uniform,5000,,
degree,0.9665484359049352,0.9798960851372431,0.6390906028012079,-0.17084656375014695,exp,1.0147437050520771,2,delaunay,uniform,5000,,
pagerank,0.9705858409059664,0.980544025147228,0.7763536374774449,-0.2173837489004673,exp,1.0110000933860674,2,delaunay,uniform,5000,,
betweenness,0.6494802709821811,0.7728969238076351,0.6463203626791034,-0.0860425148344777,exp,1.188428634579934,2,delaunay,uniform,5000,,
closeness,0.10805696577433546,0.6797994104030787,0.10060175298204739,-0.341943506262411,exp,2.518798268430619,2,delaunay,uniform,5000,,
harmonic,0.2828485710003592,0.7616853956025509,0.21199735226777383,-0.773588153828908,exp,2.040070338367102,2,delaunay,uniform,5000,,
clustering,0.9775547838591859,0.9775547838591859,0.7008057442870229,0.2227644796320497,original,1.0,2,delaunay,uniform,5000,,
degree,0.9224133867387866,0.9415351488111648,0.19313506429639715,0.487818801813237,pieli,1.0144824916764097,1,knn,uniform,5000,5.0,
pagerank,0.9195177144235445,0.9355671105640054,0.04983221547939658,0.6363772133193015,pieli,1.0133103441433586,1,knn,uniform,5000,5.0,
betweenness,0.7122731690013683,0.7714506111806061,0.6827727599955368,0.32026255176361906,pieli,1.0622112317354109,1,knn,uniform,5000,5.0,
closeness,0.05087317221350872,0.620762057510336,0.649482591386872,0.5250583561200549,pieli,3.8566608871600234,1,knn,uniform,5000,5.0,
harmonic,0.3051480258903499,0.8528890419022621,0.43978155327321056,0.7522983243257871,exp,2.2744198197337018,1,knn,uniform,5000,5.0,
clustering,0.8891395179756898,0.9184258249097405,0.2805186434906578,0.3991260976121162,pieli,1.0181052239559045,1,knn,uniform,5000,5.0,
degree,0.9741019752997851,0.9816237296336169,0.21340520881872876,0.5469475717242102,pieli,1.0056157901539833,2,knn,uniform,5000,5.0,
pagerank,0.9718833011202517,0.9792402434255845,0.026598518869329214,0.637821846415747,pieli,1.005707005455902,2,knn,uniform,5000,5.0,
betweenness,0.8675229339020476,0.8763630734362565,0.7925949448398989,0.11168667025965871,pieli,1.006918685238126,2,knn,uniform,5000,5.0,
closeness,0.07797323665798483,0.8354459726094084,-0.04673479113560226,0.03057095371873673,pieli,4.330418170134284,2,knn,uniform,5000,5.0,
harmonic,0.3263427370033984,0.9269717510976081,0.47448299911031677,0.5181156985040656,exp,2.237985844775417,2,knn,uniform,5000,5.0,
clustering,0.9638179583011534,0.9737163930230688,0.30399641820913925,0.5352652659659539,pieli,1.0079542162580983,2,knn,uniform,5000,5.0,
degree,0.8668870666309356,0.9119538155050207,0.050984090265529206,0.6534008452506741,pieli,1.0521192144695337,1,knn,uniform,5000,10.0,
pagerank,0.8526553077073115,0.8913885986658043,-0.2302759645101011,0.7474665081083784,pieli,1.045957040200567,1,knn,uniform,5000,10.0,
betweenness,0.646070419753042,0.7344949544953664,0.6584034324445062,0.6171293003732736,pieli,1.1228385559607492,1,knn,uniform,5000,10.0,
closeness,-0.05481312611390198,0.5347568120048137,0.5581528757991645,0.978378031110514,pieli,5.733115254973969,1,knn,uniform,5000,10.0,
harmonic,0.16316527523681812,0.7294165692219383,0.6016728832354719,0.9032612555631738,exp,3.853928426201573,1,knn,uniform,5000,10.0,
clustering,0.7973451417533921,0.8715448898491764,0.23462781572348212,0.7841266054671187,pieli,1.0825134789121746,1,knn,uniform,5000,10.0,
degree,0.9492387047107067,0.9682425589675283,0.0972186783506732,0.651734129452318,pieli,1.0178094168197696,2,knn,uniform,5000,10.0,
pagerank,0.9435302662084535,0.9619991608070273,-0.22464088200358867,0.7435639065305556,pieli,1.0176297112180963,2,knn,uniform,5000,10.0,
betweenness,0.8186890889576834,0.823987320550901,0.7500568129359702,0.1858889974423929,pieli,1.004251885980967,2,knn,uniform,5000,10.0,
closeness,0.21216585594471193,0.7893117730316559,0.5520761618902326,0.9309947976807362,pieli,5.219079243810659,2,knn,uniform,5000,10.0,
harmonic,0.3049724188304801,0.9291035609656817,0.6592524716011141,0.8505114429981662,exp,3.3511704544632446,2,knn,uniform,5000,10.0,
clustering,0.9149929706484449,0.9619517951588401,0.2700850120991868,0.7431925925157357,exp,1.0490236925921725,2,knn,uniform,5000,10.0,
degree,0.8609645684080074,0.9090455890698989,0.060035693018109376,0.7341624730049053,pieli,1.1068633223665538,1,knn,uniform,5000,15.0,
pagerank,0.8452584120873761,0.891333971200299,-0.25126859516760514,0.7864521968766558,pieli,1.0944240553423739,1,knn,uniform,5000,15.0,
betweenness,0.6460598845670289,0.7396484144087354,0.6906085381733171,0.5915995770993366,pieli,1.16239406764288,1,knn,uniform,5000,15.0,
closeness,0.03096177664344096,0.49591550700500925,0.6025958380878631,0.9817470813759699,pieli,5.9526307595866665,1,knn,uniform,5000,15.0,
harmonic,0.10438146659033995,0.6698443711529305,0.649197011474189,0.9151565681888918,exp,4.330611979059932,1,knn,uniform,5000,15.0,
clustering,0.7584264308073271,0.9147439196221554,0.14383514820405202,0.8372720802079399,exp,1.1849109813365986,1,knn,uniform,5000,15.0,
degree,0.9273313948473492,0.9523127183224386,0.06075662472988408,0.6667286657130489,pieli,1.030195964527661,2,knn,uniform,5000,15.0,
pagerank,0.9221191628636457,0.9452269305891108,-0.2983578527138185,0.7746768973547872,pieli,1.0284498330574248,2,knn,uniform,5000,15.0,
betweenness,0.778252800942582,0.784720723167991,0.7067229739996117,0.28022167417252586,pieli,1.0067561089955777,2,knn,uniform,5000,15.0,
closeness,0.11198975757230041,0.6826546692358137,0.5874666957780446,0.9757020178369364,pieli,6.198636884139248,2,knn,uniform,5000,15.0,
harmonic,0.15753984105866403,0.9001566403726187,0.693636700841666,0.8902549814487504,exp,3.971508803024575,2,knn,uniform,5000,15.0,
clustering,0.8776538776766658,0.9602589035837358,0.2026353710218145,0.8523251432585301,pieli,1.089514521445333,2,knn,uniform,5000,15.0,
