,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9062401524208178,0.9335247774597855,0.6442499296736963,-0.16889209078889825,exp,1.0264802974634823,1,delaunay,uniform,5000,,
pagerank,0.9142385312736971,0.9354410883775595,0.7535096304860123,-0.19836593949454426,exp,1.0200201495153396,1,delaunay,uniform,5000,,
betweenness,0.4705394318737104,0.6502631117356963,0.4616179451880569,-0.1389633214971961,exp,1.3694568561892075,1,delaunay,uniform,5000,,
closeness,0.306524287522149,0.6664636378677395,0.2755902817053949,-0.385133288797389,exp,1.9891670879655539,1,delaunay,uniform,5000,,
harmonic,0.40613511301052674,0.7375266418671445,0.3299397270350126,-0.7601569657723241,exp,1.7604707469208185,1,delaunay,uniform,5000,,
clustering,0.9451378566054155,0.9451378566054155,0.7043750632585333,0.20225681367873574,original,1.0,1,delaunay,uniform,5000,,
degree,0.9635391175152768,0.9802157142079482,0.6518594167697209,-0.17050013464598768,exp,1.017776579152213,2,delaunay,uniform,5000,,
pagerank,0.9684114556390888,0.9812654176486573,0.7839380172865604,-0.21017630304586488,exp,1.0135548730289814,2,delaunay,uniform,5000,,
betweenness,0.6144899868477327,0.7891031875508521,0.6123604636921511,-0.08321060984323504,exp,1.267122325800805,2,delaunay,uniform,5000,,
closeness,0.18511730852607758,0.6331962633180874,0.15247040984886837,-0.33716663586043766,exp,2.563298398399524,2,delaunay,uniform,5000,,
harmonic,0.296295629516272,0.7427679309328428,0.2475911171354805,-0.8446409540820519,exp,2.2319049162441074,2,delaunay,uniform,5000,,
clustering,0.9846718935038079,0.9846718935038079,0.7087485649807986,0.23372709881890774,original,1.0,2,delaunay,uniform,5000,,
degree,0.9205752990261331,0.9468670836094584,0.20860583229851765,0.5451170397901937,pieli,1.0217173384069063,1,knn,uniform,5000,5.0,
pagerank,0.9134127687855866,0.9381522288695623,0.06193406180741562,0.6174812386956279,pieli,1.0203181515350188,1,knn,uniform,5000,5.0,
betweenness,0.6463552880058349,0.7213994898144711,0.6254931762712909,0.32169043280153115,exp,1.086861756819179,1,knn,uniform,5000,5.0,
closeness,-0.10757950687462078,0.7496249888963851,0.3841965901796182,0.6084311792400823,pieli,3.8229399698684308,1,knn,uniform,5000,5.0,
harmonic,0.19979861251390135,0.8868429321770792,0.4226551078026932,0.7280208128900888,exp,2.229247872633097,1,knn,uniform,5000,5.0,
clustering,0.9199252018128827,0.9392036490959711,0.3186477940891389,0.48921878274856245,pieli,1.0159174261184083,1,knn,uniform,5000,5.0,
degree,0.9756903503177712,0.9818049067881447,0.2321231884165469,0.5576912649781431,exp,1.0061307406533972,2,knn,uniform,5000,5.0,
pagerank,0.973301586476025,0.9787619266858835,0.04815953531357286,0.6365196018437493,exp,1.0058211970408224,2,knn,uniform,5000,5.0,
betweenness,0.8660025779728074,0.8687974358979769,0.7828636749911848,0.09386551714039931,pieli,1.0060809576740748,2,knn,uniform,5000,5.0,
closeness,0.20069975294547368,0.839148305188606,-0.07807798470258018,0.04151073364964902,pieli,4.5010561042155475,2,knn,uniform,5000,5.0,
