,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9073483311260042,0.9073483311260042,0.6394144392290955,-0.19035036215233625,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9143230424707532,0.9410914139337122,0.764238543576121,-0.24469839452073422,pieli,1.0298597376853817,1,delaunay,uniform,5000,,
betweenness,0.4343661942379172,0.6129720134158327,0.4333794712639301,-0.17160801575427015,pieli,1.3654518684414965,1,delaunay,uniform,5000,,
closeness,0.32202216221531554,0.6140875684109026,0.330684371607331,-0.463945088958298,exp,1.5850983120962128,1,delaunay,uniform,5000,,
harmonic,0.4200484341815741,0.6673298545200994,0.39674384641773097,-0.7437187385946986,exp,1.4828122535046337,1,delaunay,uniform,5000,,
clustering,0.9308488040316356,0.9308488040316356,0.6543500146612129,0.2169770819781021,original,1.0,1,delaunay,uniform,5000,,
degree,0.9612804288216148,0.9716803218313876,0.6680474683713362,-0.19919124113784978,exp,1.0115652213362885,2,delaunay,uniform,5000,,
pagerank,0.9650583520017673,0.9728228407914463,0.7873839896465331,-0.24019445793546929,exp,1.0085549549696153,2,delaunay,uniform,5000,,
betweenness,0.6296830304299255,0.7182438839710019,0.6263652353210487,-0.07354779345619944,exp,1.1368868324369885,2,delaunay,uniform,5000,,
closeness,0.26146070062351473,0.6383430856850245,0.2604998519598435,-0.27723686103872724,exp,2.3009613676278047,2,delaunay,uniform,5000,,
harmonic,0.39602294047480635,0.7362835665036211,0.3677270110129211,-0.8217371634909223,exp,2.0341284078728954,2,delaunay,uniform,5000,,
clustering,0.971951276896726,0.971951276896726,0.6890568649288655,0.23238993148561785,original,1.0,2,delaunay,uniform,5000,,
degree,0.9386797394243832,0.9503840635594768,0.23061420340148325,0.6135064901406522,pieli,1.0224555093618908,1,knn,uniform,5000,5.0,
pagerank,0.9328257767977789,0.94540114652873,-0.04701096632501734,0.7052308541540622,pieli,1.0210324083109221,1,knn,uniform,5000,5.0,
betweenness,0.6914670014508704,0.768895268475603,0.666249030331096,0.40836205097622147,pieli,1.0960397272526716,1,knn,uniform,5000,5.0,
closeness,-0.10170640771550976,0.7676813706592747,0.008566461914139742,0.20559225586193391,pieli,3.2727850118968185,1,knn,uniform,5000,5.0,
harmonic,0.20636771905896878,0.8532461503982768,0.543239101142707,0.7174426369124471,pieli,1.858150736760723,1,knn,uniform,5000,5.0,
clustering,0.9106808538694323,0.9446586815617148,0.3504484516778265,0.5268793199806228,pieli,1.020505774179544,1,knn,uniform,5000,5.0,
degree,0.9747303489331713,0.9819740203073616,0.23583285207171192,0.5791512476060302,exp,1.0087032277943873,2,knn,uniform,5000,5.0,
pagerank,0.9716466957651515,0.9796846858958936,0.005985516083234498,0.6761023924838678,pieli,1.0096049123079542,2,knn,uniform,5000,5.0,
betweenness,0.8659272217758891,0.8706934191494806,0.7797874815095828,0.13947291439398113,pieli,1.0058071805899518,2,knn,uniform,5000,5.0,
closeness,-0.19218774701107405,0.7736870016986519,0.021330433838018577,0.2326658465490648,exp,4.369154102604131,2,knn,uniform,5000,5.0,
harmonic,0.2432347582248162,0.8948608248945611,0.48181456251302807,0.6928666538541413,exp,2.2097038139786105,2,knn,uniform,5000,5.0,
clustering,0.9503044725483727,0.9651627721247455,0.33770010744519063,0.5538021101449677,pieli,1.0172944123695207,2,knn,uniform,5000,5.0,
degree,0.8814246117484195,0.9221042767478835,0.11010878088616816,0.6549977089499255,pieli,1.0597312658838611,1,knn,uniform,5000,10.0,
pagerank,0.8665523557386692,0.9048201601578679,-0.16289903428070748,0.7295068192623131,pieli,1.0554596226349815,1,knn,uniform,5000,10.0,
betweenness,0.6873044456901783,0.7732656993883575,0.70714368761512,0.5541098622711426,pieli,1.1293736057794868,1,knn,uniform,5000,10.0,
closeness,0.15529728562469403,0.7056321804643391,0.6324471701128964,0.9629630903195006,pieli,5.900701386562404,1,knn,uniform,5000,10.0,
harmonic,0.14315856037249225,0.8105306647584422,0.6309234256170625,0.9047991187933574,exp,3.854852661135945,1,knn,uniform,5000,10.0,
clustering,0.8212000881772514,0.9084379530677669,0.16966206593142807,0.7721982160172419,exp,1.1226086927537342,1,knn,uniform,5000,10.0,
degree,0.9522907634754125,0.971282692080733,0.11843181367362551,0.6375614372918433,pieli,1.0164536496746495,2,knn,uniform,5000,10.0,
pagerank,0.9491386817486303,0.9667844107507356,-0.20382748044620402,0.7270326386272927,pieli,1.0150658062990265,2,knn,uniform,5000,10.0,
betweenness,0.7957537494979862,0.7990589128071259,0.7180660409970031,0.20853358674766448,pieli,1.004863956480469,2,knn,uniform,5000,10.0,
closeness,0.3842954322961494,0.725769976851852,0.3963884498977308,0.9248699889222557,pieli,5.530001653133429,2,knn,uniform,5000,10.0,
harmonic,0.4229022348053689,0.8988075658899024,0.5735176087613998,0.8930887797895739,exp,3.596969027863783,2,knn,uniform,5000,10.0,
clustering,0.9344562766792377,0.970079139399307,0.23707186615124087,0.790146136614571,pieli,1.041651672723016,2,knn,uniform,5000,10.0,
degree,0.8415355181753033,0.9061835599894288,0.09612466441600315,0.669186568207728,pieli,1.1043534798763215,1,knn,uniform,5000,15.0,
pagerank,0.8275226088529596,0.8884769068548303,-0.24994400419839305,0.7887479256343154,pieli,1.0968503282903652,1,knn,uniform,5000,15.0,
betweenness,0.6038834811833003,0.7152856641339689,0.6360998736806652,0.621076452378793,exp,1.138559880245475,1,knn,uniform,5000,15.0,
closeness,-0.34427420988141416,0.5890204808624997,0.7350947076637626,0.9808019081007814,pieli,6.3497748854179505,1,knn,uniform,5000,15.0,
harmonic,-0.05538449175276305,0.7705661895443251,0.611168864867645,0.9375428674551916,exp,4.3115893691800675,1,knn,uniform,5000,15.0,
clustering,0.7520846376009276,0.911219126974275,0.25758131288383945,0.8640053282403171,pieli,1.2437633480302566,1,knn,uniform,5000,15.0,
