,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8883670559763378,0.9330468218386374,0.5775017885835381,-0.16419740962210377,exp,1.0525112023298135,1,delaunay,uniform,5000,,
pagerank,0.8992484355804853,0.9361854636808211,0.7128233198996554,-0.20581200866977092,exp,1.0428954578112295,1,delaunay,uniform,5000,,
betweenness,0.4177348872433604,0.5868152350431026,0.4182238748821514,-0.14590887614527848,exp,1.4283268888973386,1,delaunay,uniform,5000,,
closeness,0.4091401404904599,0.5309463363038008,0.5170562073135905,-0.3379751258833386,exp,2.0276398245739418,1,delaunay,uniform,5000,,
harmonic,0.39770439044721395,0.6838214343086647,0.4310143607590211,-0.5979495106848947,exp,1.7725320259890578,1,delaunay,uniform,5000,,
clustering,0.9511369154427127,0.9511369154427127,0.6369133965065132,0.20606367390709635,original,1.0,1,delaunay,uniform,5000,,
degree,0.9545730144533957,0.9765092481975461,0.6307303059075966,-0.1848435251606897,exp,1.0218378724382977,2,delaunay,uniform,5000,,
pagerank,0.9598624013006309,0.9770281805055379,0.7695179793188368,-0.22129950451775166,exp,1.0167905513580775,2,delaunay,uniform,5000,,
betweenness,0.5624758862743641,0.7484490236217127,0.5606965702936437,-0.07010708582219057,exp,1.3084755780431905,2,delaunay,uniform,5000,,
closeness,-0.006464277279289734,0.6252739650358503,0.03320985025583613,-0.2741693640695514,exp,2.9346136865267693,2,delaunay,uniform,5000,,
harmonic,0.184209381260022,0.7148226133442934,0.190545862214624,-0.7589275264130078,exp,2.377613035436898,2,delaunay,uniform,5000,,
clustering,0.9749606145369574,0.9748314528223305,0.6573455420865006,0.22503502930174119,pieli,1.0000924999821805,2,delaunay,uniform,5000,,
degree,0.9376815015852236,0.9491328139171145,0.18890363378897193,0.523082090502465,exp,1.0122663886850463,1,knn,uniform,5000,5.0,
pagerank,0.927535554121686,0.9401016157180303,0.08926771632120248,0.6203228631173789,pieli,1.0122977059550624,1,knn,uniform,5000,5.0,
betweenness,0.7347620048696226,0.7751820271999186,0.6820505202872355,0.1873119317678169,pieli,1.113835958525662,1,knn,uniform,5000,5.0,
closeness,0.6254808128676953,0.673114988769602,0.5898724178881298,0.3530687263293516,pieli,4.649694519322627,1,knn,uniform,5000,5.0,
harmonic,0.6651694361537392,0.7750966953274093,0.6040768548342119,0.46784609194634863,exp,2.83800000053542,1,knn,uniform,5000,5.0,
clustering,0.8884602444165988,0.919093747664075,0.33380841774298153,0.5461613195421273,exp,1.0471988136398187,1,knn,uniform,5000,5.0,
degree,0.97560244961494,0.9827287259572255,0.21331372119717235,0.5476834643831364,exp,1.0055578831250442,2,knn,uniform,5000,5.0,
