,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8930938934647277,0.8930938934647277,0.5995487143652236,-0.1618931103410688,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9024273682958326,0.9024273682958326,0.719017750341171,-0.2220824955353487,original,1.0,1,delaunay,uniform,5000,,
betweenness,0.4418157379772425,0.5813668503951777,0.4470705346007722,-0.141711772758216,exp,1.3912818980965365,1,delaunay,uniform,5000,,
closeness,0.500227345598573,0.3385606830226607,0.5955917091211265,-0.39211316405678365,exp,2.0678866294954297,1,delaunay,uniform,5000,,
harmonic,0.46668865532427506,0.5426291023889522,0.5120904281804364,-0.6857837037037946,exp,1.752614847442079,1,delaunay,uniform,5000,,
clustering,0.9455884825112705,0.9455884825112705,0.6385207281605132,0.19825115359806,original,1.0,1,delaunay,uniform,5000,,
degree,0.9536098586564521,0.9781858367701033,0.6549363709863139,-0.17730732885213465,exp,1.0257533181804885,2,delaunay,uniform,5000,,
pagerank,0.9577911040363907,0.9783456928939545,0.7921028937085843,-0.23897340398587835,exp,1.0210332689184451,2,delaunay,uniform,5000,,
betweenness,0.6007856798509343,0.7776171419335354,0.599747825950396,-0.08420203707518284,exp,1.3206580324700516,2,delaunay,uniform,5000,,
closeness,0.3290668581062903,0.6407812371787851,0.3471626619056608,-0.3618966549242524,exp,2.542429716373381,2,delaunay,uniform,5000,,
harmonic,0.36781134669659016,0.7272959634640577,0.3773555109774138,-0.8220116243889151,exp,2.246118351832097,2,delaunay,uniform,5000,,
clustering,0.9764361166809565,0.9764361166809565,0.6730934609407073,0.22245111955507513,original,1.0,2,delaunay,uniform,5000,,
degree,0.9467925931274674,0.9447490805947494,0.25806058133077514,0.5220472652727977,exp,1.0165692030486324,1,knn,uniform,5000,5.0,
pagerank,0.9421801990287075,0.9414830813621289,0.08177610233120354,0.6402976416055783,pieli,1.0188849385573493,1,knn,uniform,5000,5.0,
betweenness,0.6767775135370755,0.7379364529657472,0.6472444133605477,0.37416042055135235,pieli,1.092695996978062,1,knn,uniform,5000,5.0,
closeness,0.12483259339537725,0.6604122735357685,0.39717129455379363,0.5828470747108907,pieli,4.5593954753112955,1,knn,uniform,5000,5.0,
harmonic,0.3139902835929926,0.8213408607321723,0.35514118702486486,0.7290171311660583,pieli,2.522100885587609,1,knn,uniform,5000,5.0,
clustering,0.8994136831240607,0.9205860320185144,0.28995085620627215,0.5326093230315978,pieli,1.0354010999521543,1,knn,uniform,5000,5.0,
degree,0.9818910554709244,0.9848901257847507,0.25100329978611513,0.5411189801418793,exp,1.002660944615843,2,knn,uniform,5000,5.0,
pagerank,0.9799653287599343,0.9831108697186024,0.042528675938217325,0.6533663811337771,exp,1.0026980866844482,2,knn,uniform,5000,5.0,
betweenness,0.8730216917686769,0.8822985936530738,0.7922940793884262,0.12107540062741992,pieli,1.005677605402819,2,knn,uniform,5000,5.0,
closeness,0.02585360561904255,0.8048279584328746,-0.00473551245190109,0.13095943395978035,pieli,4.423816285581918,2,knn,uniform,5000,5.0,
harmonic,0.3478602863548599,0.9280971268949878,0.5384198583561774,0.6928236869404478,exp,2.293177887854264,2,knn,uniform,5000,5.0,
clustering,0.9718638720372063,0.9823680819062022,0.31549602562767565,0.5534290994627202,exp,1.007603669182324,2,knn,uniform,5000,5.0,
degree,0.8319020748384464,0.8867794374617862,0.06645810662233927,0.5964111066556737,pieli,1.0480969052148692,1,knn,uniform,5000,10.0,
pagerank,0.8202160227034241,0.8703537849542045,-0.17221125401293452,0.71120133337073,pieli,1.0425823417927482,1,knn,uniform,5000,10.0,
betweenness,0.6720768404723525,0.7340260757653316,0.6557920589951336,0.5234681987696425,pieli,1.1025399495047263,1,knn,uniform,5000,10.0,
