,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9098526334344293,0.9098526334344293,0.6028042023680911,-0.1497205147499562,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9184749826251355,0.9383268435960682,0.7286685099715975,-0.18666480644727307,exp,1.0248985021628998,1,delaunay,uniform,5000,,
betweenness,0.4770821378069717,0.6735873482982502,0.4727016351393225,-0.1798665517038727,exp,1.4034023345527635,1,delaunay,uniform,5000,,
closeness,0.23423104981493165,0.5475288031941862,0.209241882629015,-0.4162398465305406,exp,1.8016065395927583,1,delaunay,uniform,5000,,
harmonic,0.35664105820469616,0.690996394511442,0.26717964101960334,-0.7286234998927015,exp,1.6080549183720745,1,delaunay,uniform,5000,,
clustering,0.9372215383077183,0.9372215383077183,0.6819668366723065,0.19294370677197728,original,1.0,1,delaunay,uniform,5000,,
degree,0.9586140282000413,0.9741182300131955,0.6516005587755356,-0.16793080261077994,exp,1.0131693524091825,2,delaunay,uniform,5000,,
pagerank,0.962991565908144,0.9755155526758625,0.7899089039716206,-0.21543586496398454,exp,1.0103134490184849,2,delaunay,uniform,5000,,
betweenness,0.6210221967513705,0.7652543227599145,0.6185330464619598,-0.06110123029489871,exp,1.223724585129418,2,delaunay,uniform,5000,,
closeness,0.030738866251469883,0.48201769948893514,0.022389764755970334,-0.3300355889901214,exp,2.399737020419089,2,delaunay,uniform,5000,,
harmonic,0.2569953708761291,0.6582637008570755,0.19090679569072636,-0.7839076989250637,exp,2.005395748987915,2,delaunay,uniform,5000,,
clustering,0.9693202007145045,0.9703127332193051,0.6847417493420823,0.21376592447071363,pieli,1.0003635284530619,2,delaunay,uniform,5000,,
degree,0.9269363220841308,0.9463263385902584,0.23097325059559415,0.5597045999546917,pieli,1.0145705055137053,1,knn,uniform,5000,5.0,
pagerank,0.9167089068968544,0.9366403285695426,0.06115431795348185,0.6334360298754215,pieli,1.013881146800197,1,knn,uniform,5000,5.0,
betweenness,0.733588945350915,0.788338395237794,0.6939289769226322,0.334632200555823,exp,1.0862294287212053,1,knn,uniform,5000,5.0,
closeness,0.21525149154519757,0.7672046698986326,0.2934235214332428,0.5443995331491696,pieli,3.8258731465149847,1,knn,uniform,5000,5.0,
harmonic,0.30432991624098293,0.8768288361002119,0.5168164279183957,0.7546773040268488,exp,2.2124248962603894,1,knn,uniform,5000,5.0,
clustering,0.8809338985949242,0.9233500945181953,0.2587823859647544,0.5744113778826134,pieli,1.0305866788569267,1,knn,uniform,5000,5.0,
degree,0.9798964830798894,0.9836930426740693,0.2386906180210742,0.5468709822884718,exp,1.0034365821241087,2,knn,uniform,5000,5.0,
pagerank,0.9774909702967371,0.9813859884494482,0.037460927470503474,0.6543405641159681,pieli,1.0042421890601079,2,knn,uniform,5000,5.0,
betweenness,0.8810861921829771,0.8879184749431848,0.7891075080559121,0.11493900801669722,pieli,1.0084527231480975,2,knn,uniform,5000,5.0,
closeness,0.1276659407111973,0.8564804505676038,0.49663333034340296,0.41858268349070576,pieli,4.289168931604568,2,knn,uniform,5000,5.0,
harmonic,0.32960462788070155,0.929865239632248,0.5012747216395159,0.6796261357639468,exp,2.143226270080445,2,knn,uniform,5000,5.0,
clustering,0.9620956483538132,0.9728929077114357,0.31293853403012933,0.5874441562392961,exp,1.0185350388040995,2,knn,uniform,5000,5.0,
degree,0.8769140510303685,0.9192106669633637,0.08068690731093288,0.6329656578842494,pieli,1.0647016222375456,1,knn,uniform,5000,10.0,
pagerank,0.8661955708313285,0.904942587319493,-0.1845941711382656,0.7393270239588692,pieli,1.0590592014718898,1,knn,uniform,5000,10.0,
betweenness,0.6617511665530338,0.7702853180208626,0.6964833969091834,0.5780061053353142,pieli,1.1373692721596305,1,knn,uniform,5000,10.0,
closeness,-0.028265393704144517,0.6179526253265057,0.7910133487696003,0.9623226477313038,pieli,5.394460479138343,1,knn,uniform,5000,10.0,
harmonic,0.10671464290341223,0.7657554180326223,0.743631407193809,0.8572573408956702,exp,3.7671556151770846,1,knn,uniform,5000,10.0,
clustering,0.7979752336252172,0.9117907475903843,0.2449202816955665,0.7556938330526567,pieli,1.1366188915375832,1,knn,uniform,5000,10.0,
degree,0.9500760455872761,0.9664355722567575,0.12382779607422426,0.6529048451678766,exp,1.0105730723135484,2,knn,uniform,5000,10.0,
pagerank,0.9446394452175261,0.9599552859927583,-0.19880362614984187,0.7321082941557464,exp,1.0104251770754986,2,knn,uniform,5000,10.0,
betweenness,0.851144387101826,0.8544129781112599,0.7763026965288955,0.22039734927941457,pieli,1.0056015841126444,2,knn,uniform,5000,10.0,
closeness,0.03847393004364673,0.8251348641588743,0.7084733572004862,0.9805608029754473,pieli,6.299083094156398,2,knn,uniform,5000,10.0,
harmonic,0.2193651643535075,0.9291247591263239,0.6776721801892582,0.8922829735398874,exp,3.4875803925364157,2,knn,uniform,5000,10.0,
clustering,0.9316495136840117,0.9702294544476884,0.2380606547940624,0.794829875527244,pieli,1.0553587706912382,2,knn,uniform,5000,10.0,
degree,0.7792432364937306,0.8647946719181813,-0.006208601876089105,0.6409409578495351,pieli,1.0940329695634403,1,knn,uniform,5000,15.0,
pagerank,0.7690062311327136,0.8442270469603289,-0.24308391232982815,0.7596947313984781,pieli,1.0855554949405382,1,knn,uniform,5000,15.0,
betweenness,0.5589923522702825,0.697553401137374,0.6260146052774684,0.6439196306325234,exp,1.1616318936790782,1,knn,uniform,5000,15.0,
closeness,-0.056958668315464075,0.6035098709231004,0.5353705302123083,0.9820978342699299,pieli,6.626168936995386,1,knn,uniform,5000,15.0,
harmonic,-0.005392930207137898,0.74950643892888,0.6472924646835738,0.9362946941041457,exp,4.74917967734954,1,knn,uniform,5000,15.0,
clustering,0.6729527073913568,0.8885289720048561,0.24661509889563762,0.8325792948858739,pieli,1.2627947549684289,1,knn,uniform,5000,15.0,
degree,0.9333771777275004,0.9564713132143162,0.027207967898203865,0.6853839223614684,pieli,1.0424775509901327,2,knn,uniform,5000,15.0,
pagerank,0.9267168404559367,0.9488070191827922,-0.3092548712118932,0.7619292713882259,pieli,1.0382458252046909,2,knn,uniform,5000,15.0,
