,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9022247084071089,0.9362244618617444,0.6118447679783872,-0.15348000417164992,exp,1.045392179352301,1,delaunay,uniform,5000,,
pagerank,0.911772682609794,0.9384313620647721,0.7380917933145479,-0.19157739550753178,pieli,1.0356102015307784,1,delaunay,uniform,5000,,
betweenness,0.429182801138993,0.6116435887818528,0.4286669475012661,-0.15405605564869856,exp,1.5145297804632767,1,delaunay,uniform,5000,,
closeness,0.14711292690514896,0.5571330262673214,0.15450596972336245,-0.36303720290848907,exp,2.2861550161057544,1,delaunay,uniform,5000,,
harmonic,0.2984140321101323,0.6476485958674052,0.313060705957078,-0.7024349255278559,exp,1.9107120204845904,1,delaunay,uniform,5000,,
clustering,0.9448717743044125,0.9492470633123689,0.6818076327051534,0.16169671883714212,exp,1.0085786850110017,1,delaunay,uniform,5000,,
degree,0.9635991785399447,0.9780640134409784,0.6529208458019081,-0.16478195558854045,exp,1.0169330798645477,2,delaunay,uniform,5000,,
pagerank,0.9681868204020481,0.9788774611223328,0.7866749148374071,-0.20679395613164103,exp,1.0125040926100803,2,delaunay,uniform,5000,,
betweenness,0.6048528451099875,0.7611943934424524,0.6020140896372222,-0.05196519491972747,exp,1.2638830013906446,2,delaunay,uniform,5000,,
closeness,0.2592082462775941,0.6651183384173678,0.2778133193031026,-0.29860131710682636,exp,3.0033169175282923,2,delaunay,uniform,5000,,
harmonic,0.3199253746310643,0.7304225354916795,0.2987033200424578,-0.825717899356997,exp,2.4146892890051643,2,delaunay,uniform,5000,,
clustering,0.9762488753216909,0.9762488753216909,0.7035578643481889,0.23002034758585996,original,1.0,2,delaunay,uniform,5000,,
degree,0.9329658015024149,0.95524567842407,0.23710242989335617,0.5414650241569496,pieli,1.0126116082634709,1,knn,uniform,5000,5.0,
pagerank,0.9265595260631416,0.9488656030090336,0.057197738171468594,0.6258835506412765,pieli,1.0134245581677632,1,knn,uniform,5000,5.0,
