,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8953354028653184,0.9338455441617786,0.6304935967378476,-0.1678328063057647,pieli,1.0453583249322336,1,delaunay,uniform,5000,,
pagerank,0.9042583768038047,0.93578508942191,0.7390395561726653,-0.21868973106178802,pieli,1.0366222672710421,1,delaunay,uniform,5000,,
betweenness,0.4472844747796038,0.6222140471366584,0.4419206673638629,-0.12102254084330967,exp,1.4558802034693255,1,delaunay,uniform,5000,,
closeness,0.4677944771465806,0.6245133465856869,0.45935195506313564,-0.3757039225112671,exp,1.857832270999926,1,delaunay,uniform,5000,,
harmonic,0.43632077536219904,0.7101659382057766,0.3913444493110981,-0.7508404071955992,exp,1.6551794417573171,1,delaunay,uniform,5000,,
clustering,0.9361805002772614,0.9373927830502952,0.6984224428345847,0.23163832047672175,pieli,1.0001185735816163,1,delaunay,uniform,5000,,
degree,0.9589622159883768,0.9756871332232873,0.6410945427763873,-0.1580745063395924,exp,1.0133961997784022,2,delaunay,uniform,5000,,
pagerank,0.9629665731508126,0.976539503463931,0.7851653981709277,-0.20235907718485568,exp,1.0104191316731417,2,delaunay,uniform,5000,,
betweenness,0.5773778300037695,0.6777898994590653,0.5742120659478935,-0.08745218848910048,pieli,1.152653233330101,2,delaunay,uniform,5000,,
closeness,0.40575177179617705,0.610168856261702,0.42542404802314915,-0.34731480832859274,exp,3.1289413053716744,2,delaunay,uniform,5000,,
harmonic,0.4582806260471917,0.7108830701207455,0.4272708868367604,-0.8388082133123873,exp,2.4282935769951215,2,delaunay,uniform,5000,,
clustering,0.97790423705304,0.97790423705304,0.7081931940714267,0.21325537711365555,original,1.0,2,delaunay,uniform,5000,,
degree,0.9241145718319732,0.9390924317139877,0.20829450060640556,0.5634673028595083,pieli,1.0208706683400675,1,knn,uniform,5000,5.0,
pagerank,0.9193576869383958,0.9330421201033128,0.015720073504128223,0.6589734646830698,pieli,1.0193133491181066,1,knn,uniform,5000,5.0,
betweenness,0.7343126237358506,0.800237054894426,0.6963240080091744,0.39192272839770687,pieli,1.062519123409427,1,knn,uniform,5000,5.0,
closeness,-0.022355892763063927,0.7567379932003206,0.6005185142378633,0.6571702276267642,pieli,3.9415670653223893,1,knn,uniform,5000,5.0,
harmonic,0.3135988349465504,0.8823896841410055,0.4928939412570269,0.772549355230925,exp,2.3632151901282086,1,knn,uniform,5000,5.0,
clustering,0.8818471634821595,0.9182765751017512,0.28944743819434166,0.49730317742363006,exp,1.021907466045319,1,knn,uniform,5000,5.0,
degree,0.978218480142153,0.9823463836922262,0.2115508465419872,0.5418549473212917,exp,1.0047404195328156,2,knn,uniform,5000,5.0,
pagerank,0.9761622496042811,0.9795686188424333,0.029092531925354256,0.6398468660932277,exp,1.0043895843946882,2,knn,uniform,5000,5.0,
betweenness,0.8943330103102003,0.9026898756130914,0.8073668382577949,0.16316149616595477,pieli,1.0055441862912031,2,knn,uniform,5000,5.0,
closeness,0.07658282010802035,0.8687826180534576,-0.034816716451229066,0.03587626230277713,pieli,4.125011737032078,2,knn,uniform,5000,5.0,
harmonic,0.3543337523172785,0.9482788376065578,0.5325142320037665,0.6482205011152607,exp,2.270508652992191,2,knn,uniform,5000,5.0,
clustering,0.9641859484259178,0.9748491664556156,0.3073326361786892,0.5698111624812314,pieli,1.0113989573144984,2,knn,uniform,5000,5.0,
