,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8947363871958194,0.9408264618371143,0.6468032913542119,-0.19549604522389408,exp,1.0510149805121662,1,delaunay,uniform,5000,,
pagerank,0.9045253780660687,0.941513602801384,0.7385622796989842,-0.22553129138409497,exp,1.0413093835244334,1,delaunay,uniform,5000,,
betweenness,0.45828761574399507,0.6889712589859645,0.4483989681610957,-0.11985050526990264,pieli,1.4344481935187867,1,delaunay,uniform,5000,,
closeness,0.089893805953703,0.4026139701819257,0.11021786847616513,-0.3996085058143124,exp,2.0512863530409633,1,delaunay,uniform,5000,,
harmonic,0.2534909154471296,0.5823629765330292,0.20262356992552974,-0.7237209336601853,exp,1.7304840414142304,1,delaunay,uniform,5000,,
clustering,0.9382904816486315,0.9382904816486315,0.6497829072890635,0.24733105220399879,original,1.0,1,delaunay,uniform,5000,,
degree,0.964177037196523,0.9759877578425231,0.6588198670796366,-0.17121486789835547,exp,1.0158546018626708,2,delaunay,uniform,5000,,
pagerank,0.968140515953144,0.9769559099894273,0.7874627184828564,-0.20505207899715355,pieli,1.0124287689302074,2,delaunay,uniform,5000,,
betweenness,0.613578371963823,0.7459440166799266,0.6099675145106711,-0.06924063625535301,exp,1.2240471931344103,2,delaunay,uniform,5000,,
closeness,0.20582766026795818,0.6745942403071852,0.15756228113018914,-0.32112409333362973,exp,2.4930334021007328,2,delaunay,uniform,5000,,
harmonic,0.3344973692456782,0.7296526548445255,0.293021695975404,-0.7910792607697477,exp,2.087054139826005,2,delaunay,uniform,5000,,
clustering,0.9727861858635121,0.9723563685409587,0.6800110716056603,0.22601667889389337,exp,1.0001002140687545,2,delaunay,uniform,5000,,
degree,0.925339088685857,0.9442154551341133,0.16576237594703666,0.5529124730529592,exp,1.0126503858751075,1,knn,uniform,5000,5.0,
pagerank,0.9194655111569734,0.937441081981788,-0.011248086747168396,0.6516603222797863,pieli,1.0127416844360526,1,knn,uniform,5000,5.0,
betweenness,0.6986733575670553,0.7627810083419151,0.6885062079749376,0.2662866567781108,exp,1.0927890083945055,1,knn,uniform,5000,5.0,
closeness,0.1767458904052125,0.7449204396158993,0.7544012711215904,0.5390570349844322,pieli,4.407603551524618,1,knn,uniform,5000,5.0,
harmonic,0.2740370592480059,0.8506707028418392,0.675447033927147,0.6733447096122639,exp,2.594519665683697,1,knn,uniform,5000,5.0,
clustering,0.8813841493747474,0.9231622116322218,0.33322223561130826,0.4860153372308442,exp,1.046006822155348,1,knn,uniform,5000,5.0,
degree,0.9776744008907409,0.9829176489654261,0.20560543875563375,0.5572205154960812,exp,1.0026199238529034,2,knn,uniform,5000,5.0,
pagerank,0.9751728909800188,0.9798172949140738,0.005968452979308089,0.6667982273246447,exp,1.0023645008526039,2,knn,uniform,5000,5.0,
betweenness,0.8813745519483321,0.8863448273056587,0.7957624077293097,0.09341013076381775,pieli,1.008014002159131,2,knn,uniform,5000,5.0,
closeness,0.056191420355389265,0.8328008522342067,-0.023358074276905415,0.08085040741896293,exp,4.206920132903809,2,knn,uniform,5000,5.0,
harmonic,0.3237435588238389,0.9370620936520249,0.45172341369934754,0.5014986935501325,exp,2.3554566960732415,2,knn,uniform,5000,5.0,
clustering,0.9642934452720552,0.9763896484760404,0.32737700010324633,0.5078367113463202,pieli,1.0104971856792462,2,knn,uniform,5000,5.0,
degree,0.8705358912169003,0.9199983694113593,0.07817544409192777,0.6325785417205892,pieli,1.0609709889143193,1,knn,uniform,5000,10.0,
pagerank,0.8550406787112608,0.9025533475683136,-0.16980603769343716,0.7292334012993862,pieli,1.058280543627744,1,knn,uniform,5000,10.0,
betweenness,0.7238588645465894,0.7950338758215671,0.7401754147939619,0.5406002197503528,pieli,1.1327761109213006,1,knn,uniform,5000,10.0,
closeness,0.2788277033183846,0.6609461232498373,0.7176572174824467,0.9503413475849627,pieli,5.804922281479743,1,knn,uniform,5000,10.0,
harmonic,0.35598811621285276,0.7322327084220821,0.6900935568177204,0.8621078961356251,pieli,3.8064896034560207,1,knn,uniform,5000,10.0,
clustering,0.8144116078902004,0.9031335841118753,0.25084384843477836,0.7357669881363135,pieli,1.1012582349493794,1,knn,uniform,5000,10.0,
degree,0.9431369386418682,0.9625505666064721,0.13467510161994045,0.6475486860615907,pieli,1.014361689652757,2,knn,uniform,5000,10.0,
pagerank,0.9399440536306507,0.957391611867578,-0.20092387173462717,0.7449613622040794,pieli,1.013970368454506,2,knn,uniform,5000,10.0,
betweenness,0.8082489640912643,0.8122197920479879,0.7230771122711483,0.21003076939384338,pieli,1.0073930902391492,2,knn,uniform,5000,10.0,
closeness,0.21023918094850108,0.741741155904273,0.636332592616587,0.9643747396390305,pieli,6.520329189765247,2,knn,uniform,5000,10.0,
harmonic,0.27697163171439476,0.9121571081771249,0.6428018056922253,0.8799519256290247,exp,3.979992076616751,2,knn,uniform,5000,10.0,
clustering,0.9266391543350465,0.9669030973236303,0.2525590015376725,0.7878338104703396,pieli,1.0573822000303934,2,knn,uniform,5000,10.0,
degree,0.8178489590550457,0.8893730156869801,0.057172226825002705,0.6308541357612041,pieli,1.102767686148136,1,knn,uniform,5000,15.0,
pagerank,0.8042495032814604,0.8705162764136966,-0.23888406495524261,0.7663027076390747,pieli,1.0970985121890755,1,knn,uniform,5000,15.0,
betweenness,0.5884539111599927,0.7013564770192302,0.6318975270561371,0.6066203762995335,pieli,1.1127589674843987,1,knn,uniform,5000,15.0,
closeness,-0.42258462838324357,0.5147168114093956,0.6990175982258324,0.9851908881674265,pieli,6.135945466336138,1,knn,uniform,5000,15.0,
harmonic,-0.1284883716977715,0.7160988398562331,0.6263231502702632,0.953325747236603,exp,4.137480663938292,1,knn,uniform,5000,15.0,
clustering,0.7008581203572203,0.8755854002273689,0.2075473380998612,0.8473059904377236,exp,1.2960784581323617,1,knn,uniform,5000,15.0,
degree,0.9420979921378922,0.9645035687697743,0.06847194137351315,0.6623363342875036,pieli,1.0274397702254403,2,knn,uniform,5000,15.0,
pagerank,0.9368601035358903,0.9578315208361293,-0.28242779831768794,0.7631156289394335,pieli,1.0266220256283354,2,knn,uniform,5000,15.0,
betweenness,0.7532385061661773,0.7783638005521598,0.6764728619584719,0.25059778642828157,pieli,1.040941349347947,2,knn,uniform,5000,15.0,
closeness,0.329079669103595,0.7626191924491224,0.5035083246560799,0.9736187113238953,pieli,5.384998220535459,2,knn,uniform,5000,15.0,
harmonic,0.3233239025270789,0.8690614286373762,0.636614119458006,0.8956241297911258,exp,4.005679855228052,2,knn,uniform,5000,15.0,
clustering,0.8863572815546961,0.9675869762257829,0.15939542680121005,0.8418488809012907,pieli,1.10172735641826,2,knn,uniform,5000,15.0,
degree,0.9914994433421764,-0.7506986224044394,0.8535606818673769,0.34539992493776145,exp,1.0007730612243178,1,rnn,uniform,5000,,1.0
pagerank,0.988842063769325,0.9870061961968113,0.8160550740054588,0.2563971891889443,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9838652995564632,-0.03912535840292558,0.5861996062310924,0.14976108452418446,exp,1.0018687113903344,1,rnn,uniform,5000,,1.0
closeness,0.9891910386573695,0.9891910386573695,0.03372804509305947,-0.0333957464311255,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.993012773584647,-0.6940629419917053,0.4324154593542706,0.5000170303413738,exp,1.0030285162667396,1,rnn,uniform,5000,,1.0
clustering,0.9924225926673419,0.948219477025029,0.9924225926673419,,pieli,1.0012918004152365,1,rnn,uniform,5000,,1.0
degree,0.9965974590080044,0.9965974590080044,0.7580934183727386,0.5399119709183879,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.9954076524755907,0.9938372161301554,0.7259374703698785,0.4217966906858569,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9980161604777111,0.9980161604777111,0.6708659158986552,0.22885763888519728,original,1.0,2,rnn,uniform,5000,,1.0
closeness,0.9935918201707947,0.9935918201707947,0.015683831177837945,0.011613099748835311,original,1.0,2,rnn,uniform,5000,,1.0
harmonic,0.9970822067744769,0.9970822067744769,0.4032833770782793,0.6353126486579451,original,1.0,2,rnn,uniform,5000,,1.0
clustering,0.9906595790156911,0.9906595790156911,0.9902676659242232,0.08317240605775637,original,1.0,2,rnn,uniform,5000,,1.0
degree,0.9815588488148282,0.9886141739155994,0.5718987734003013,0.7836698271495277,exp,1.0146763239585108,1,rnn,uniform,5000,,2.0
pagerank,0.9713011928094526,0.9688352568228293,0.6649820450434444,0.6343726757837729,exp,1.0032034769185225,1,rnn,uniform,5000,,2.0
