,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8875822391799837,0.9374270190980627,0.6102489431534848,-0.19296199207559617,exp,1.0486980959525907,1,delaunay,uniform,5000,,
pagerank,0.8997182855492671,0.9410704763355158,0.7199781494680193,-0.22756341528994561,pieli,1.0405661824843073,1,delaunay,uniform,5000,,
betweenness,0.40003486186327963,0.5666638475388068,0.39682864745157775,-0.16544444543263112,pieli,1.3924296690634004,1,delaunay,uniform,5000,,
closeness,0.2900246567703654,0.5141790873720867,0.2587692920694439,-0.35343612403060076,exp,2.1799453226427095,1,delaunay,uniform,5000,,
harmonic,0.34201109767325555,0.6530533138648014,0.3246380624139016,-0.7145232422578132,exp,1.8602046123389593,1,delaunay,uniform,5000,,
clustering,0.9392090990562707,0.9392090990562707,0.6527986188597965,0.21185092961538615,original,1.0,1,delaunay,uniform,5000,,
degree,0.9686642460076617,0.9686642460076617,0.634629289639651,-0.16957097529069157,original,1.0,2,delaunay,uniform,5000,,
pagerank,0.9719812988675935,0.9719812988675935,0.7829929422685562,-0.22590308858711403,original,1.0,2,delaunay,uniform,5000,,
betweenness,0.6236414747263659,0.7180465797734401,0.6217609056899911,-0.09290661421929969,pieli,1.1877220175087064,2,delaunay,uniform,5000,,
closeness,0.37566967526621714,0.6761250949272809,0.3961678564158198,-0.3508991689440183,exp,2.6823431705355616,2,delaunay,uniform,5000,,
harmonic,0.36327950552657007,0.7639545022119252,0.3167346797714039,-0.8127359992173304,exp,2.10600301649924,2,delaunay,uniform,5000,,
clustering,0.9772538154228727,0.9772538154228727,0.6859716791265641,0.21172695153921495,original,1.0,2,delaunay,uniform,5000,,
degree,0.9210523505105954,0.9399362414328712,0.1979846536618058,0.5110529620059044,pieli,1.0316915349860682,1,knn,uniform,5000,5.0,
pagerank,0.9100490446666565,0.9297809964208045,0.05794037885693726,0.6018338410602143,pieli,1.0273632198709015,1,knn,uniform,5000,5.0,
betweenness,0.6913742581063471,0.7585238799516818,0.6814148885384577,0.35412392147316485,pieli,1.1133803486000007,1,knn,uniform,5000,5.0,
closeness,0.372522512477537,0.7979921369845604,0.5686851405228512,0.5358970519913872,pieli,3.6849943634329034,1,knn,uniform,5000,5.0,
harmonic,0.44778210566188015,0.8862455880237916,0.5206312626949985,0.654678733499213,pieli,2.0744491547402637,1,knn,uniform,5000,5.0,
clustering,0.8547619911617338,0.9047816126873282,0.23844664563773896,0.527247557451672,exp,1.0349560938468014,1,knn,uniform,5000,5.0,
degree,0.9736693704439873,0.9803853122516007,0.2051987959028918,0.5371638956039966,pieli,1.0054113714960202,2,knn,uniform,5000,5.0,
pagerank,0.9711637520714009,0.97738357499853,0.015626763063529024,0.6441561001287821,exp,1.0043595674622914,2,knn,uniform,5000,5.0,
betweenness,0.8660507895547365,0.8703538834490756,0.771468512216358,0.11336812884015106,pieli,1.0059217960558116,2,knn,uniform,5000,5.0,
closeness,0.16145966087854183,0.8374719718460284,0.03472725933582138,0.10341214910360347,pieli,3.934560305948281,2,knn,uniform,5000,5.0,
harmonic,0.43301381713227177,0.9450683752278257,0.5861378527266079,0.6120388309251621,exp,1.9928159001851709,2,knn,uniform,5000,5.0,
clustering,0.9643062459635516,0.9724052636893915,0.31490926338526587,0.5712123377067316,exp,1.007976956567103,2,knn,uniform,5000,5.0,
degree,0.8711611738310808,0.9115976373031807,0.0429172010118985,0.6387886976294096,exp,1.038106325722975,1,knn,uniform,5000,10.0,
pagerank,0.8558715486837887,0.8937864768820016,-0.21755584245334625,0.7394494822408813,exp,1.038829294448372,1,knn,uniform,5000,10.0,
betweenness,0.7495975624788848,0.8023941077710294,0.7346347896900803,0.446741295539095,pieli,1.103628982650936,1,knn,uniform,5000,10.0,
closeness,0.35723698400090564,0.7124415583219115,0.702554962717477,0.8980504945739182,pieli,4.735910931231157,1,knn,uniform,5000,10.0,
harmonic,0.333133611179043,0.7954151266088731,0.6868653240531484,0.8440364663751679,exp,3.3759138493916137,1,knn,uniform,5000,10.0,
clustering,0.7797680134291916,0.8821387738408196,0.21934545758574114,0.7904799614790159,pieli,1.168000633600721,1,knn,uniform,5000,10.0,
degree,0.9579079637071417,0.9723105369710594,0.07589929712713436,0.6337124146686057,pieli,1.013067217634529,2,knn,uniform,5000,10.0,
pagerank,0.9531212028823428,0.967303883672149,-0.20508626995770068,0.720835152081905,pieli,1.0128310551682687,2,knn,uniform,5000,10.0,
betweenness,0.8140142541614946,0.8176701605327297,0.7331785989595092,0.17872405976849262,pieli,1.0045974917184493,2,knn,uniform,5000,10.0,
closeness,0.40004941570884006,0.771976834943894,0.5038627249351096,0.924940009115947,pieli,5.542776208011411,2,knn,uniform,5000,10.0,
harmonic,0.4808159120215531,0.8925470812879495,0.6386927703736405,0.869507049566073,exp,3.6319164781635678,2,knn,uniform,5000,10.0,
clustering,0.9318048879375979,0.9669803826102277,0.2165668040510334,0.7670803681575298,exp,1.038735014006315,2,knn,uniform,5000,10.0,
degree,0.8443986301324663,0.8956518379844232,0.08178593442526565,0.670841234475783,pieli,1.0812917811296685,1,knn,uniform,5000,15.0,
pagerank,0.8333103879113289,0.8782181104683611,-0.2619021193168253,0.780661657939483,pieli,1.0746461381240782,1,knn,uniform,5000,15.0,
betweenness,0.586661162334054,0.683028164840511,0.6273026324122255,0.6490603350633077,pieli,1.138047180241364,1,knn,uniform,5000,15.0,
closeness,-0.059930594859697206,0.6628015001822075,0.5748259448704427,0.9814622086108067,pieli,5.9432534691712124,1,knn,uniform,5000,15.0,
harmonic,0.05738690140941477,0.7396361415026707,0.5398808169936649,0.9413064513129283,exp,4.363084348458345,1,knn,uniform,5000,15.0,
clustering,0.721767213529533,0.8636377666590085,0.11235056453024966,0.8487153120431437,pieli,1.2207209574956548,1,knn,uniform,5000,15.0,
degree,0.920434170606611,0.9548793389238308,0.0712338495189016,0.684949996935829,pieli,1.037223561120131,2,knn,uniform,5000,15.0,
pagerank,0.9141947114035606,0.9463418209486252,-0.2854500796855407,0.7699257727447937,pieli,1.034973439345902,2,knn,uniform,5000,15.0,
betweenness,0.7749116111857652,0.7791424186663993,0.7047180148007575,0.2638526422450372,pieli,1.004850682612644,2,knn,uniform,5000,15.0,
closeness,-0.06451297496935138,0.7346266630388422,0.6440566621494406,0.9790629830943338,pieli,5.922336174381018,2,knn,uniform,5000,15.0,
harmonic,0.13264300394036,0.8970764434783609,0.6454563200634651,0.91632619428524,exp,3.9567136161536607,2,knn,uniform,5000,15.0,
clustering,0.8946270871214999,0.970376262398718,0.19392332554140326,0.835180265710506,exp,1.0812071720229883,2,knn,uniform,5000,15.0,
degree,0.9963059117195063,0.9942390790768667,0.8678323322405912,0.28668471889147,pieli,1.0005015037335416,1,rnn,uniform,5000,,1.0
pagerank,0.9968772935404816,0.9956167026765703,0.8149974172567509,0.24613596032751295,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9542210595340301,0.9546439886424432,0.7417989062700943,0.15584785959626307,exp,1.0022721723098083,1,rnn,uniform,5000,,1.0
closeness,0.9963042844386829,0.9953422860756547,,,pieli,1.0081431355078272,1,rnn,uniform,5000,,1.0
harmonic,0.9950325690010259,0.9950325690010259,0.5565464816277618,0.403205493927819,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.99216542043352,0.9806472827488488,0.99216542043352,,pieli,1.0057044818032141,1,rnn,uniform,5000,,1.0
degree,0.9969680969075793,0.9938232936988105,0.7662565751787653,0.4919916186299352,pieli,1.0041778295786163,2,rnn,uniform,5000,,1.0
pagerank,0.9976498883329044,0.9962021176665283,0.7326856190316311,0.3723708628026096,exp,1.0006612630796032,2,rnn,uniform,5000,,1.0
betweenness,0.9431720302192741,0.9404568792983802,0.7360415803384632,0.27859621745076557,pieli,1.000027737374824,2,rnn,uniform,5000,,1.0
closeness,0.9977779566282334,0.9971852902918554,0.005250818008295086,0.005260413130054686,pieli,1.0020793897210507,2,rnn,uniform,5000,,1.0
harmonic,0.9958112911991709,0.9900869698043002,0.43985078092160246,0.6276789108210981,pieli,1.0072900236268032,2,rnn,uniform,5000,,1.0
clustering,0.9984861005106997,0.32826446871886533,0.9984861005106997,,exp,1.0000009744956224,2,rnn,uniform,5000,,1.0
degree,0.9770230401282649,0.9852056802115106,0.5078797002270805,0.799199150095852,pieli,1.0064163109045785,1,rnn,uniform,5000,,2.0
