,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8834415680642762,0.9221194930473224,0.6038416238900757,-0.15992757976933525,pieli,1.0269920081969413,1,delaunay,uniform,5000,,
pagerank,0.8943456875970319,0.9254224870188467,0.7205017601151402,-0.18749325289164728,pieli,1.0204070253418243,1,delaunay,uniform,5000,,
betweenness,0.4063776736468492,0.5728470320950374,0.4074145939524404,-0.18587362961115608,exp,1.3800718744900804,1,delaunay,uniform,5000,,
closeness,0.5044528105662462,0.48602616468075566,0.5356459295512852,-0.3850205920499421,exp,1.745278713983679,1,delaunay,uniform,5000,,
harmonic,0.5138734361497919,0.6024403211797968,0.48891967236920153,-0.7158645452575667,exp,1.631545600372634,1,delaunay,uniform,5000,,
clustering,0.9218279735313404,0.9218279735313404,0.6457456302843545,0.17403560815839478,original,1.0,1,delaunay,uniform,5000,,
degree,0.955051496993528,0.971495784620954,0.6456508670660451,-0.18633502642983882,exp,1.0178066429147936,2,delaunay,uniform,5000,,
pagerank,0.958573998826336,0.9722472169454024,0.7710703705242844,-0.22854160946844165,exp,1.01442114118651,2,delaunay,uniform,5000,,
betweenness,0.6248507959816709,0.7280472306137755,0.6232072367719014,-0.06104303778810778,exp,1.171703134141713,2,delaunay,uniform,5000,,
closeness,0.4115102737385449,0.6887194734748263,0.3820868638303069,-0.3349059855872182,exp,2.536545962785607,2,delaunay,uniform,5000,,
harmonic,0.444562251778085,0.7653248937367507,0.40453793268379645,-0.8462390233309196,exp,2.173407129262406,2,delaunay,uniform,5000,,
clustering,0.9772012357801234,0.9772012357801234,0.673931480658575,0.22978680862545925,original,1.0,2,delaunay,uniform,5000,,
degree,0.9324418625161803,0.9455672251753127,0.16995454129998092,0.5565512729637611,exp,1.0101021337384237,1,knn,uniform,5000,5.0,
pagerank,0.925871926089618,0.9382060998242633,-0.007697948699069493,0.6373551002518738,pieli,1.0112760545076116,1,knn,uniform,5000,5.0,
betweenness,0.752749580856669,0.7891565668249005,0.695559374966383,0.2554870421684364,pieli,1.101952687997717,1,knn,uniform,5000,5.0,
closeness,-0.18037618929466798,-0.15771702382456104,-0.16331097831304134,-0.006004691654389566,exp,1.0213755072719288,1,knn,uniform,5000,5.0,
harmonic,0.576171294852925,0.6107482426525167,0.5666995069686426,0.579949662128117,exp,1.7903326112220164,1,knn,uniform,5000,5.0,
clustering,0.8925772170108639,0.905621888180817,0.2608960020293016,0.5705871442486644,exp,1.0559839210511492,1,knn,uniform,5000,5.0,
degree,0.9797793272416168,0.984013140174445,0.18817886792041805,0.5604583330673645,pieli,1.0061689175850725,2,knn,uniform,5000,5.0,
pagerank,0.9779797505478727,0.98162027888932,-0.009287072096885368,0.6553897180079253,pieli,1.005240256820767,2,knn,uniform,5000,5.0,
betweenness,0.8514325308736146,0.8558703526365175,0.7591836472891197,0.10651213739034797,pieli,1.0050046022759,2,knn,uniform,5000,5.0,
closeness,0.24197124936938216,0.8869735184268333,0.5707809550378143,0.3632163255360531,pieli,3.6503771797654756,2,knn,uniform,5000,5.0,
harmonic,0.3777392005092466,0.9524499902946468,0.6567741654240911,0.6285102401725914,exp,2.145996263041032,2,knn,uniform,5000,5.0,
clustering,0.9669856486827236,0.9726685824389516,0.29560338993459145,0.546705754622014,exp,1.0081317720599812,2,knn,uniform,5000,5.0,
degree,0.8501979974163629,0.902630545306463,0.09639322968696445,0.677449510236771,pieli,1.0665156408841276,1,knn,uniform,5000,10.0,
pagerank,0.8339652049052504,0.881022418289492,-0.18503576707368016,0.7325193462558329,pieli,1.0599122585987235,1,knn,uniform,5000,10.0,
betweenness,0.7466292875944123,0.808248282023228,0.7496113062670478,0.4688146592569867,pieli,1.106225399864962,1,knn,uniform,5000,10.0,
