,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8975053706688847,0.8975053706688847,0.6311002352365138,-0.15003347961646796,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9077616292274909,0.9304416485381992,0.7455097435569449,-0.1767931484311994,exp,1.023378384485421,1,delaunay,uniform,5000,,
betweenness,0.4226546551603091,0.5968198276555198,0.41615111946377015,-0.14080789759492862,exp,1.3787980684526346,1,delaunay,uniform,5000,,
closeness,0.006950457733975286,0.3708373758984593,0.04145409930051994,-0.2974696107556287,exp,1.9780269140229971,1,delaunay,uniform,5000,,
harmonic,0.22566557900556922,0.579593179381533,0.18624515960778498,-0.6624608632754035,exp,1.7434942363684622,1,delaunay,uniform,5000,,
clustering,0.9420321170896104,0.9420321170896104,0.6716702020440848,0.1835493215327289,original,1.0,1,delaunay,uniform,5000,,
degree,0.959588094703383,0.9745545654558645,0.6478463829039067,-0.16984643109368758,exp,1.015126002403999,2,delaunay,uniform,5000,,
pagerank,0.964149781050063,0.9754460450560399,0.7854442687144527,-0.21630867852440683,exp,1.0113963928889291,2,delaunay,uniform,5000,,
betweenness,0.6008062783348075,0.7173046918844342,0.596930208368416,-0.08158641277194,exp,1.169349590318202,2,delaunay,uniform,5000,,
closeness,0.07892240511173379,0.5865913656273537,0.06517413984827028,-0.25845320074998684,exp,2.8050027391038577,2,delaunay,uniform,5000,,
harmonic,0.2097674995129638,0.7004835278824252,0.16082305873121328,-0.767242203087426,exp,2.256578847718096,2,delaunay,uniform,5000,,
clustering,0.9723461083369602,0.9723461083369602,0.6965860084294654,0.2338433421340113,original,1.0,2,delaunay,uniform,5000,,
degree,0.9205114698117174,0.9415475025863416,0.22892325025445587,0.5618670720610737,exp,1.0100202205296949,1,knn,uniform,5000,5.0,
pagerank,0.9134598037128137,0.934722610725327,0.03607085648419917,0.6702946807122768,exp,1.010012893878667,1,knn,uniform,5000,5.0,
betweenness,0.731849680174406,0.8042961329555351,0.7196032631569117,0.4337871485922012,exp,1.1093211385785735,1,knn,uniform,5000,5.0,
closeness,0.19781561336587072,0.7243505567997097,0.6552293384889699,0.5257464003819559,pieli,5.2071328796764,1,knn,uniform,5000,5.0,
harmonic,0.23187264309753583,0.8377927488670525,0.6977602035186377,0.7849761935431179,exp,2.8045861592683727,1,knn,uniform,5000,5.0,
clustering,0.908450944585711,0.9314740908067699,0.30853256422750397,0.5208153425359987,pieli,1.0203139339672727,1,knn,uniform,5000,5.0,
degree,0.9730384164476281,0.9813965620035041,0.23208371384324228,0.5525557904444387,exp,1.0045496692937979,2,knn,uniform,5000,5.0,
pagerank,0.9706035968308631,0.9783206648296763,0.009530699450792476,0.6624395304894939,exp,1.004496821476062,2,knn,uniform,5000,5.0,
betweenness,0.8747884988950276,0.8791379519905365,0.7788934086506356,0.10011676006295446,pieli,1.005224330720183,2,knn,uniform,5000,5.0,
closeness,0.2477261991828809,0.8701708760209312,0.4503723737510805,0.3629110906953719,pieli,4.066702381911317,2,knn,uniform,5000,5.0,
harmonic,0.374747442641314,0.9558290422335506,0.42722427755697734,0.5082208935537501,exp,2.166051916568943,2,knn,uniform,5000,5.0,
clustering,0.9550479901229764,0.9733157116569693,0.32677459215814164,0.5205585537469308,exp,1.0173848245909505,2,knn,uniform,5000,5.0,
degree,0.8830212131343185,0.9245613607570973,0.10584874174549773,0.5798634714576332,pieli,1.0560398689944848,1,knn,uniform,5000,10.0,
pagerank,0.8687760446526018,0.9106579724601079,-0.13699127588506868,0.720202009496469,pieli,1.0531056272105679,1,knn,uniform,5000,10.0,
betweenness,0.6941800505823328,0.7716172629943754,0.7153822776472548,0.5303253669852048,pieli,1.0893435279772021,1,knn,uniform,5000,10.0,
closeness,-0.23730305471096597,0.6312081360458606,0.6616188204674301,0.964587017711156,pieli,6.270331137797206,1,knn,uniform,5000,10.0,
harmonic,0.02486543704871719,0.803268115528682,0.5862450271974476,0.9201939686593459,exp,4.059425882588436,1,knn,uniform,5000,10.0,
clustering,0.7911534291063019,0.9157778037361409,0.23139822815423622,0.7572489800148106,exp,1.1110147630839917,1,knn,uniform,5000,10.0,
degree,0.9495268295711086,0.9679253620173773,0.13593975109890052,0.6204031371905512,exp,1.0195279954264145,2,knn,uniform,5000,10.0,
pagerank,0.9448968611416011,0.9624568174388279,-0.18833926790410316,0.7333221780470234,exp,1.0186759283713618,2,knn,uniform,5000,10.0,
betweenness,0.8363901795215691,0.8402598460356157,0.7677938117610432,0.23465644987648102,pieli,1.0076183987970984,2,knn,uniform,5000,10.0,
closeness,0.32582864601632266,0.8660830327647028,0.6961615283918321,0.910902841696209,pieli,5.045539512080668,2,knn,uniform,5000,10.0,
harmonic,0.3347288809286796,0.9371905191956393,0.6625583718141925,0.8637000134352442,exp,3.309501274225597,2,knn,uniform,5000,10.0,
clustering,0.9158478128666028,0.9624181835035093,0.23057389111206483,0.7918568017701093,pieli,1.0494033770602174,2,knn,uniform,5000,10.0,
degree,0.8233973355381239,0.881978382616146,0.09495928042631407,0.6932525239078,pieli,1.1121461323376878,1,knn,uniform,5000,15.0,
pagerank,0.8083882151314465,0.863166595017847,-0.2376921268609848,0.7789956791534536,pieli,1.1059653506512401,1,knn,uniform,5000,15.0,
betweenness,0.6117929944279825,0.7259853713758682,0.6444599277673287,0.6249013724410151,pieli,1.176406246449439,1,knn,uniform,5000,15.0,
closeness,0.08789253199094979,0.5374783136413934,0.49412638531740216,0.9859579191488765,pieli,6.380986222701927,1,knn,uniform,5000,15.0,
harmonic,0.16941162021110567,0.7359964084122906,0.5080865519740793,0.9443661416748061,exp,4.591637179178859,1,knn,uniform,5000,15.0,
clustering,0.719875919676551,0.8996034342662111,0.10912386848071073,0.8580289828525997,exp,1.2239743809578598,1,knn,uniform,5000,15.0,
degree,0.9233445349403819,0.9584452169279412,0.06348334971407127,0.6772294567123591,pieli,1.0364008525001778,2,knn,uniform,5000,15.0,
pagerank,0.9162427972068679,0.9489005634072594,-0.29644357696809903,0.7730265909909173,pieli,1.0348995499432756,2,knn,uniform,5000,15.0,
betweenness,0.7488025407724139,0.7516220883657982,0.6676485481299056,0.25321918483552563,pieli,1.0051423101835293,2,knn,uniform,5000,15.0,
closeness,0.20356111729059334,0.7253473575008779,0.34751774567623467,0.9706613154358041,pieli,6.2164038967261375,2,knn,uniform,5000,15.0,
harmonic,0.3317576091825075,0.8661019649453144,0.5153066273707996,0.9249641772347174,exp,4.283261274439677,2,knn,uniform,5000,15.0,
clustering,0.8728656014629537,0.9649281469677566,0.16799568217408428,0.8535933696602673,exp,1.1171101237817442,2,knn,uniform,5000,15.0,
degree,0.989221263564781,0.989221263564781,0.8684115038957669,0.2894348018054294,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9893618753069013,0.9880411175780585,0.8291994375532534,0.17698802411087972,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9914615615758456,0.9914615615758456,0.7607460493373188,0.28885740026800977,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.985511689065486,0.985511689065486,0.03415013204297267,-0.0338665808286728,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9768232113601627,0.9768232113601627,0.5969026506116373,0.44300198454734063,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9840239738987886,0.977286656248711,0.9840239738987886,,pieli,1.0016981143429806,1,rnn,uniform,5000,,1.0
degree,0.9924585756491076,0.9931434866479819,0.7546331070072341,0.48557460561565835,exp,1.0005283338846371,2,rnn,uniform,5000,,1.0
