,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8811962622442389,0.9499553658134399,0.5982875273667326,-0.177385176836629,exp,1.0572067463065171,1,delaunay,uniform,5000,,
pagerank,0.8933260435797348,0.9505549894241854,0.7324214403510135,-0.22421044821855274,exp,1.0453918187687463,1,delaunay,uniform,5000,,
betweenness,0.4176599958322572,0.6593598196748283,0.414118385577922,-0.11758041528180838,exp,1.572369946505585,1,delaunay,uniform,5000,,
closeness,0.20980340454269636,0.4661574589693567,0.22661752268818686,-0.30919783303605974,exp,2.3271965012989853,1,delaunay,uniform,5000,,
harmonic,0.32696740140799474,0.6324751575705927,0.31940272854227364,-0.7175469119042891,exp,1.9584927076435927,1,delaunay,uniform,5000,,
clustering,0.9283594760207231,0.9283594760207231,0.663243579943366,0.20966310531311214,original,1.0,1,delaunay,uniform,5000,,
degree,0.959985157039849,0.9763057448364709,0.6476096678717138,-0.1762561903823604,exp,1.0134474683882069,2,delaunay,uniform,5000,,
pagerank,0.9647744663101657,0.9781446859014785,0.7867191018469188,-0.22208465605921648,pieli,1.0108079218965431,2,delaunay,uniform,5000,,
betweenness,0.6166144660278736,0.7286468590370072,0.6127440207401256,-0.050079324865744346,exp,1.1602173849777935,2,delaunay,uniform,5000,,
closeness,0.1943835184745396,0.6190147187543124,0.17063522593912672,-0.31707494851078644,exp,2.8895045052379635,2,delaunay,uniform,5000,,
harmonic,0.3176025635704075,0.7296130091904689,0.26083026504860385,-0.75688886516828,exp,2.2785722227621292,2,delaunay,uniform,5000,,
clustering,0.9740309040371993,0.9740309040371993,0.6869409920246463,0.24160238103852297,original,1.0,2,delaunay,uniform,5000,,
degree,0.9425081422536259,0.9502804420530329,0.26969420208194556,0.5998769850354061,exp,1.0071607802687739,1,knn,uniform,5000,5.0,
pagerank,0.9366773486324056,0.9447379934064364,-0.008005715179308544,0.6806665009517359,pieli,1.0075346307055981,1,knn,uniform,5000,5.0,
betweenness,0.7659767814788586,0.8264559408768272,0.7188451282782398,0.3577004702133303,exp,1.0797934317599835,1,knn,uniform,5000,5.0,
closeness,-0.07385713345789395,0.6937337971539395,0.20459595343446857,0.08723942823812067,pieli,3.9267334982734234,1,knn,uniform,5000,5.0,
harmonic,0.26180672783676023,0.8567498689498811,0.28371884402862124,0.6920104120613828,exp,2.023312325115307,1,knn,uniform,5000,5.0,
clustering,0.909847060242627,0.9250586686918124,0.31930261787976344,0.5646480236495801,pieli,1.0282700512746823,1,knn,uniform,5000,5.0,
degree,0.9807290899044938,0.9844710653241199,0.244808986856835,0.5776214602064768,exp,1.0050413949005466,2,knn,uniform,5000,5.0,
pagerank,0.9788949370004155,0.9820663322005543,0.0027351259235898467,0.6732762327503312,exp,1.0051845165819109,2,knn,uniform,5000,5.0,
betweenness,0.8450629325825723,0.8487264900344123,0.7334536625630881,0.13486264574070828,pieli,1.0057071986594452,2,knn,uniform,5000,5.0,
closeness,-0.16489725904720628,0.7148328237590972,0.09005280011429848,0.04517054187033695,pieli,4.2321633670710455,2,knn,uniform,5000,5.0,
harmonic,0.1701578931715979,0.8519412678830183,0.34378183279786534,0.6413771097421893,exp,2.1215858134932075,2,knn,uniform,5000,5.0,
clustering,0.9678837144099943,0.9755585449773245,0.3042161518643449,0.5976262645880568,pieli,1.009829865805218,2,knn,uniform,5000,5.0,
degree,0.8437722823601642,0.904852636463481,0.19036449053135562,0.6437939206898193,pieli,1.042191317048788,1,knn,uniform,5000,10.0,
pagerank,0.8346659372587825,0.8905475928642421,-0.13948834789540066,0.7479371270033668,pieli,1.038310068979628,1,knn,uniform,5000,10.0,
betweenness,0.6950331652781455,0.7778712130470082,0.688408656995087,0.5985705470164471,pieli,1.1455254546480989,1,knn,uniform,5000,10.0,
closeness,0.07998542598301936,0.5576980654027911,0.4836970572122642,0.9708468605699705,pieli,4.802380541936532,1,knn,uniform,5000,10.0,
harmonic,0.1266372655984301,0.7251946292768399,0.5843499886175731,0.877767261748067,pieli,3.4302029101590206,1,knn,uniform,5000,10.0,
clustering,0.7997164814299047,0.8858646129663277,0.23775878718643698,0.812863767230253,pieli,1.1452489598722406,1,knn,uniform,5000,10.0,
degree,0.9564256881497957,0.9684305361270337,0.14707804169677025,0.6392629276445987,exp,1.0138879447454174,2,knn,uniform,5000,10.0,
pagerank,0.9531677093562536,0.9650074374604898,-0.17851252981390506,0.7355132470640742,pieli,1.013104823534938,2,knn,uniform,5000,10.0,
betweenness,0.8057255232321228,0.8113957139140395,0.7359392830196982,0.22977786584677212,pieli,1.004467822190825,2,knn,uniform,5000,10.0,
closeness,0.08578011664944654,0.7633445623037562,0.4864006718592541,0.9657206491305703,pieli,5.435046591240194,2,knn,uniform,5000,10.0,
harmonic,0.14371252860790926,0.9272146078109638,0.6466337248606528,0.863002401257104,exp,3.2363052293891976,2,knn,uniform,5000,10.0,
clustering,0.9523463757323747,0.9772991229956208,0.3103645904986624,0.7700523122673673,pieli,1.029237429718223,2,knn,uniform,5000,10.0,
degree,0.8280792334715859,0.8969713811252913,0.12389429283882002,0.7148733096618596,exp,1.077550074098706,1,knn,uniform,5000,15.0,
pagerank,0.813595924898313,0.8893558695415774,-0.23053624132832334,0.7946130202918057,pieli,1.0879622527016022,1,knn,uniform,5000,15.0,
