,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8918924436362814,0.9388519104920428,0.6183900696379656,-0.18348994284639797,exp,1.0409669995602882,1,delaunay,uniform,5000,,
pagerank,0.9022759868281636,0.9410148000027444,0.722080536384613,-0.22819038498510358,exp,1.0325486377165678,1,delaunay,uniform,5000,,
betweenness,0.45102747740672844,0.6305985699036172,0.44676008094501807,-0.19212080658294817,exp,1.4198908924110347,1,delaunay,uniform,5000,,
closeness,0.034976741055680646,0.4477840528406875,0.059141088350425225,-0.3788568874333551,exp,1.9427822767678709,1,delaunay,uniform,5000,,
harmonic,0.24218720226039359,0.5799369494628155,0.23979078016579236,-0.7230010866966872,exp,1.741812352642827,1,delaunay,uniform,5000,,
clustering,0.9387342211489693,0.9509313905041838,0.6485357772192335,0.25430895111788543,exp,1.0077285540756173,1,delaunay,uniform,5000,,
degree,0.9573896198370617,0.9746579136064266,0.6508584105752938,-0.18279394815424743,pieli,1.0176523005569842,2,delaunay,uniform,5000,,
pagerank,0.9615976093469402,0.9744543424685825,0.7831010234746384,-0.22881602890312439,exp,1.013012242002581,2,delaunay,uniform,5000,,
betweenness,0.6223115031852058,0.7757826184614793,0.6194110958112278,-0.06724192352003729,pieli,1.2768102486163868,2,delaunay,uniform,5000,,
closeness,0.06729747796788169,0.6434564098438847,0.043970678938298646,-0.3430360750117558,exp,2.704429003745639,2,delaunay,uniform,5000,,
harmonic,0.2886827855844313,0.731755055608159,0.2431734751938639,-0.8045538952654719,exp,2.2779385271328567,2,delaunay,uniform,5000,,
clustering,0.9773918416165437,0.9773918416165437,0.6788064100475935,0.22880928571244652,original,1.0,2,delaunay,uniform,5000,,
degree,0.91876138002637,0.9316789758737494,0.18198908439012804,0.5088239191163708,pieli,1.0212493177195634,1,knn,uniform,5000,5.0,
pagerank,0.9113464167229927,0.9240945841885819,0.012613004308360171,0.6448842344971565,pieli,1.0190521723962702,1,knn,uniform,5000,5.0,
betweenness,0.7544280383064085,0.796413154278026,0.7101433865853389,0.24498994020201334,pieli,1.0989976903178866,1,knn,uniform,5000,5.0,
closeness,0.371266471514281,0.7194162884792139,0.5731317009269716,0.4824717906078116,pieli,3.9765294144585424,1,knn,uniform,5000,5.0,
harmonic,0.4819530589962788,0.8328502144126714,0.5411494429790331,0.6459510557041438,pieli,2.3282406731877,1,knn,uniform,5000,5.0,
clustering,0.8913192809841881,0.9139401111440644,0.27940708792959934,0.482111095868632,pieli,1.0290817637407692,1,knn,uniform,5000,5.0,
degree,0.9759448646639499,0.9798451680303728,0.2181210544238794,0.5470224996473609,pieli,1.0024526634617108,2,knn,uniform,5000,5.0,
pagerank,0.9740099469311301,0.9772971715958905,0.010483813784961535,0.6557129952054787,exp,1.0017764853911306,2,knn,uniform,5000,5.0,
betweenness,0.8437522142919474,0.8492477581994786,0.7438923121511825,0.14013950934177918,exp,1.0029211728052345,2,knn,uniform,5000,5.0,
closeness,-0.07167293162743811,0.8100475076183764,-0.018609566301378326,0.027444296489443756,pieli,3.8285664175850815,2,knn,uniform,5000,5.0,
harmonic,0.33565919325226334,0.9359591989697489,0.5190443584380071,0.5823851045887991,exp,1.9363913867055245,2,knn,uniform,5000,5.0,
clustering,0.9596332588563747,0.9679420813595047,0.28037445402485717,0.5757980498342159,exp,1.0087040397242244,2,knn,uniform,5000,5.0,
degree,0.8531121374277133,0.9101224132013918,0.12138086851543171,0.6462647848214286,pieli,1.05565190490337,1,knn,uniform,5000,10.0,
pagerank,0.8414357699903331,0.8963916520369479,-0.14230716411693248,0.7138498981111361,pieli,1.0533638800065472,1,knn,uniform,5000,10.0,
betweenness,0.7104024632963873,0.7893386092055902,0.7263601175876249,0.4414692425120591,pieli,1.1087775020879767,1,knn,uniform,5000,10.0,
closeness,0.32444866923058824,0.6687294282749688,0.569453400758886,0.9681217663051589,pieli,5.11116599882723,1,knn,uniform,5000,10.0,
harmonic,0.23633154300607334,0.8020701378276716,0.6199214052859026,0.885067657013619,exp,3.946653335090112,1,knn,uniform,5000,10.0,
clustering,0.8048167621850598,0.9098840858162782,0.2121016143284096,0.7709513993127131,pieli,1.1096978198206147,1,knn,uniform,5000,10.0,
degree,0.9525927606527222,0.9675985160658314,0.13890844679281328,0.6295665607573318,pieli,1.0164897135850572,2,knn,uniform,5000,10.0,
pagerank,0.9501540062038802,0.9635319288207423,-0.16135255208127655,0.7206196822119426,pieli,1.0134713746890092,2,knn,uniform,5000,10.0,
betweenness,0.7633534944470414,0.7680165761540745,0.6978654069622716,0.19738083878543675,pieli,1.0034434687102374,2,knn,uniform,5000,10.0,
closeness,-0.10694689867993876,0.6568538655745871,0.5654471486924705,0.9178298808779219,pieli,5.21052395760742,2,knn,uniform,5000,10.0,
harmonic,0.12796354769959117,0.8345485858790298,0.6269808334483691,0.855120823419703,exp,3.2299202817063284,2,knn,uniform,5000,10.0,
clustering,0.9402485423972902,0.9703134622675037,0.19164987933567307,0.7784193566882301,pieli,1.0293170829434823,2,knn,uniform,5000,10.0,
degree,0.8311357615215208,0.9024206862309683,0.07726816578797177,0.7209308877842655,pieli,1.091661189182908,1,knn,uniform,5000,15.0,
pagerank,0.8167267300604208,0.8817564836209052,-0.2881110904315856,0.8014957529065356,pieli,1.0887055676166637,1,knn,uniform,5000,15.0,
betweenness,0.543898782011911,0.6420030767713347,0.5663348079915685,0.5708792297589937,pieli,1.1610492537282484,1,knn,uniform,5000,15.0,
closeness,0.040942671457357964,0.592798657825717,0.5345356838841882,0.975436522060074,pieli,6.31987663951898,1,knn,uniform,5000,15.0,
harmonic,0.034084504425727406,0.6628662296979291,0.5279599919260374,0.9247879188560348,exp,4.686654955987568,1,knn,uniform,5000,15.0,
clustering,0.731690355290605,0.8680883561863056,0.08183817958863802,0.8526041087033944,exp,1.2575124489361835,1,knn,uniform,5000,15.0,
degree,0.9307781422900323,0.9598220015398942,0.07846872291174037,0.6641605161169735,pieli,1.0281307047031647,2,knn,uniform,5000,15.0,
pagerank,0.9247882407180383,0.9509863883010545,-0.27461993072904184,0.7638179417716869,pieli,1.026147611239741,2,knn,uniform,5000,15.0,
betweenness,0.7344980400659485,0.7556751760282178,0.6613627861663414,0.2484534979374803,pieli,1.0349914615852909,2,knn,uniform,5000,15.0,
closeness,0.15470155808645208,0.7612617157992174,0.5318285513368776,0.9541424120436436,pieli,5.190653662856693,2,knn,uniform,5000,15.0,
harmonic,0.15806825483106368,0.8994998993139858,0.6791501744599526,0.8839924981906495,exp,3.9094612049648183,2,knn,uniform,5000,15.0,
clustering,0.8992245569433526,0.9703082637077645,0.16952633080383184,0.8289251112687122,pieli,1.0753767907232896,2,knn,uniform,5000,15.0,
degree,0.9962027005854256,0.9962027005854256,0.867336844416672,0.3117912935144519,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9948184931671847,0.9934955441602019,0.8052739859130553,0.3069193840319473,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9995586537825913,0.9995586537825913,0.9523167230373137,0.0434464176420344,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.993163294135187,0.993163294135187,,,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9975389012865322,0.9975389012865322,0.6275964806137388,0.4248658974933811,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9951292253674557,0.9951292253674557,0.9951292253674557,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9973351986564133,0.9935552318332601,0.7476675362028448,0.5283961680672974,pieli,1.0010015767023672,2,rnn,uniform,5000,,1.0
pagerank,0.9961527358786791,0.9947417218845707,0.7022851966085631,0.4350838775772045,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9727757471771751,-0.18438304941910177,0.5966187465170326,0.2118821465868947,exp,1.000340617581365,2,rnn,uniform,5000,,1.0
closeness,0.9947718608319381,0.9229678646918947,0.009009184973821992,0.005598839811653499,exp,1.0022787070057764,2,rnn,uniform,5000,,1.0
harmonic,0.9954961353964471,-0.7232743938986448,0.3504275996995733,0.6470481618547832,exp,1.0033492251389697,2,rnn,uniform,5000,,1.0
clustering,0.9964926728416021,0.9918878651258187,0.9951435458652773,0.12131786456721891,pieli,1.0005906253220347,2,rnn,uniform,5000,,1.0
degree,0.9793743920637816,0.9904472857855426,0.5097557345769704,0.7878134395585994,pieli,1.0073873163133242,1,rnn,uniform,5000,,2.0
pagerank,0.9713619712806503,0.9777046106040433,0.6368890248363533,0.5724848773437261,exp,1.0054152000385188,1,rnn,uniform,5000,,2.0
betweenness,0.3760025139870752,0.40066129105056736,0.051843600252758346,0.27053383385116514,pieli,1.0116136368667126,1,rnn,uniform,5000,,2.0
closeness,0.9378304225679804,0.9447336219161115,0.7417407191880372,0.3541060334737359,pieli,1.0010590262761934,1,rnn,uniform,5000,,2.0
harmonic,0.8025924018130424,0.8330395842925111,0.13691253671678477,0.6309544677146867,pieli,1.0164808028521957,1,rnn,uniform,5000,,2.0
clustering,0.9750910610525854,0.9750910610525854,0.741203048822799,0.5618820194730058,original,1.0,1,rnn,uniform,5000,,2.0
degree,0.9898318866744389,-0.23974237744938875,0.42133218224591595,0.8768480422140088,exp,1.0003619439368676,2,rnn,uniform,5000,,2.0
pagerank,0.9868864321323532,0.9865842891956336,0.5431447674468957,0.7568933005198064,exp,1.002093272415361,2,rnn,uniform,5000,,2.0
betweenness,0.927887134644956,0.9305040173779178,0.8223256715492587,0.2792209732065068,pieli,1.0038214604731044,2,rnn,uniform,5000,,2.0
closeness,0.9483088923203853,0.9589681765510142,0.7959830879638953,0.47849991590369856,exp,1.0116030800227604,2,rnn,uniform,5000,,2.0
harmonic,0.9624628482269391,0.9695424463702127,-0.012663500287350339,0.719722058113653,pieli,1.02661297853948,2,rnn,uniform,5000,,2.0
clustering,0.9777669483620859,0.9777669483620859,0.5368145871297154,0.6629209025923404,original,1.0,2,rnn,uniform,5000,,2.0
degree,0.9525505780399655,0.985694043731456,0.36036050588585766,0.9370001792668604,pieli,1.0392753417249274,1,rnn,uniform,5000,,3.0
pagerank,0.9352627932657295,0.9641777690341151,0.42013334332256935,0.8686635387199215,pieli,1.0305170066788085,1,rnn,uniform,5000,,3.0
betweenness,0.7677221578232764,0.8300113297199476,0.698849761116678,0.5751485892012935,exp,1.0977366603572951,1,rnn,uniform,5000,,3.0
closeness,0.26160979988045885,0.7078267699583778,0.49443882413199375,0.9620734254282641,exp,3.7068215214900917,1,rnn,uniform,5000,,3.0
harmonic,0.5409302629031156,0.896258912976011,0.4310161782137318,0.9731827521128069,exp,2.158619859557223,1,rnn,uniform,5000,,3.0
clustering,0.9144474993999628,0.9298570151586306,0.5408277618120685,0.7679369538894043,exp,1.0166282731023046,1,rnn,uniform,5000,,3.0
degree,0.9813992453849614,0.992665526212511,0.2682757775416609,0.9582489805818548,exp,1.0074411192983055,2,rnn,uniform,5000,,3.0
pagerank,0.9788328453828853,0.9850476319310852,0.3520659950430498,0.924357269290563,exp,1.0069020179146322,2,rnn,uniform,5000,,3.0
betweenness,0.8926455036441876,0.9063076671681021,0.6988590003704356,0.6573338405491345,exp,1.0133097995775635,2,rnn,uniform,5000,,3.0
closeness,-0.037876018619749624,0.5449117875878678,0.4517178196022518,0.9838406527856451,exp,4.452767350024847,2,rnn,uniform,5000,,3.0
harmonic,0.34066287694664665,0.8829201067090944,0.38112932597703286,0.9803657580712735,exp,1.9670265891377257,2,rnn,uniform,5000,,3.0
clustering,0.9683400408733831,0.9766476017161795,0.37243507523476627,0.8220513251558981,pieli,1.0114339430025403,2,rnn,uniform,5000,,3.0
degree,0.9231415367056026,0.9519717803663494,0.5108724359933866,-0.1325873883581515,exp,1.0261689999397972,1,delaunay,kappa=1,5000,,
