,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8940669157040412,0.9333690440536826,0.6048092139238225,-0.1734612258424264,exp,1.0323043043659565,1,delaunay,uniform,5000,,
pagerank,0.903344435620409,0.9348224917513523,0.7271976338676088,-0.22451387152989138,exp,1.0245945461889159,1,delaunay,uniform,5000,,
betweenness,0.4341607725167919,0.615570868375157,0.4301781618356939,-0.14792663646093973,exp,1.3515032295047744,1,delaunay,uniform,5000,,
closeness,0.25888479796687114,0.5044582439792924,0.23804911704164966,-0.3894406243284517,exp,1.8301305103775392,1,delaunay,uniform,5000,,
harmonic,0.3695469755080424,0.673228559550838,0.3096891996795725,-0.7565675194678223,exp,1.6371116148762057,1,delaunay,uniform,5000,,
clustering,0.9196249179213506,0.9195114826774264,0.6761321420852637,0.23393388941958182,pieli,1.0015947977467798,1,delaunay,uniform,5000,,
degree,0.9557922181540062,0.9727683422981716,0.6351251266101109,-0.1645709555180305,exp,1.016100215459749,2,delaunay,uniform,5000,,
pagerank,0.9603807810353547,0.9741554870454361,0.7807731611469545,-0.2189573065572706,exp,1.0125764295035196,2,delaunay,uniform,5000,,
betweenness,0.6194287497211144,0.7454888899743032,0.6172320410213338,-0.09973989346717278,exp,1.2026086704574126,2,delaunay,uniform,5000,,
closeness,0.36439924904818055,0.6774244528146655,0.35863055395687493,-0.4049203326325639,exp,2.437902086744013,2,delaunay,uniform,5000,,
harmonic,0.3817689081611494,0.7560731811942778,0.3062332731523174,-0.7954603521573789,exp,2.112068952346542,2,delaunay,uniform,5000,,
clustering,0.9781501164463187,0.9781501164463187,0.6935798713860006,0.21354604669207244,original,1.0,2,delaunay,uniform,5000,,
degree,0.9299674903811984,0.9472525371470597,0.24296555403300968,0.5480965189918355,exp,1.018193400642703,1,knn,uniform,5000,5.0,
pagerank,0.9245800793674326,0.9407848704799692,0.02612287886245667,0.6537259215601435,exp,1.0179099222551602,1,knn,uniform,5000,5.0,
betweenness,0.7576744191674767,0.812052226691401,0.7262079878794875,0.2846039975088687,pieli,1.0756650969365793,1,knn,uniform,5000,5.0,
closeness,0.02457752728193649,0.6093648718105605,0.4376646252570018,0.4735294043656424,pieli,3.9880636662384097,1,knn,uniform,5000,5.0,
harmonic,0.3461926143660488,0.8132472887169222,0.486159892751579,0.6859201973823803,pieli,2.5791816717236085,1,knn,uniform,5000,5.0,
clustering,0.9085973840785477,0.9288042319468559,0.351242786368151,0.5337413875022985,pieli,1.0233344812601417,1,knn,uniform,5000,5.0,
degree,0.97709354077366,0.984884246393768,0.2545308987213455,0.5484058431161185,pieli,1.0074878302478807,2,knn,uniform,5000,5.0,
pagerank,0.9746729687923263,0.9811119633905203,0.04022711581530876,0.6524070690837938,exp,1.0060184369411933,2,knn,uniform,5000,5.0,
betweenness,0.8696630960494152,0.8744347671244209,0.7748863590461625,0.07780952278165071,pieli,1.004566673177068,2,knn,uniform,5000,5.0,
closeness,0.11852428120832154,0.7744519454423103,-0.01220187193525696,0.0595571567751826,pieli,4.614303349723674,2,knn,uniform,5000,5.0,
harmonic,0.3591071968815898,0.9166336910083217,0.4906518315621273,0.596746037774849,exp,2.252872008667838,2,knn,uniform,5000,5.0,
clustering,0.9645374947637593,0.9755816309659582,0.36872639713045097,0.5477716956684316,pieli,1.008980595728939,2,knn,uniform,5000,5.0,
