,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9034107988557816,0.934311490567914,0.6109997859634909,-0.16549641926261202,exp,1.0219350829446823,1,delaunay,uniform,5000,,
pagerank,0.9132684246794462,0.9360482640328359,0.7417614609786964,-0.21480604452345972,exp,1.0149453208902353,1,delaunay,uniform,5000,,
betweenness,0.4561939863835074,0.6713139720959638,0.45099680728396396,-0.13728865453202937,exp,1.3620614732650536,1,delaunay,uniform,5000,,
closeness,0.5012212028260328,0.5784754288473583,0.47707502166694626,-0.3784813919516615,exp,1.9723840788893945,1,delaunay,uniform,5000,,
harmonic,0.42996010018135533,0.6939851910270689,0.33848070524506213,-0.6352933434113675,exp,1.6422644685917493,1,delaunay,uniform,5000,,
clustering,0.9177969647628812,0.9177969647628812,0.6477156744925596,0.2164948590585569,original,1.0,1,delaunay,uniform,5000,,
degree,0.9657096933064254,0.9776676374914549,0.6395627499412057,-0.173663348352969,exp,1.0098658483242224,2,delaunay,uniform,5000,,
pagerank,0.9695098810729551,0.9788065751839146,0.7881415044093698,-0.22991204664524825,exp,1.0071544491164646,2,delaunay,uniform,5000,,
betweenness,0.6323923227442094,0.7881120499964558,0.6291773998368341,-0.08078843334738572,exp,1.2439557976892766,2,delaunay,uniform,5000,,
closeness,0.25068051115442275,0.7088606706796556,0.24889676449459563,-0.34980805375408514,exp,2.72810723965486,2,delaunay,uniform,5000,,
harmonic,0.33086263496123397,0.7712237770643081,0.2668749219198543,-0.7747936115027334,exp,2.213693827396996,2,delaunay,uniform,5000,,
clustering,0.9758890083721742,0.9758890083721742,0.6899029492545339,0.22498681935044637,original,1.0,2,delaunay,uniform,5000,,
degree,0.9450489134248458,0.9533886700962223,0.21223759111104035,0.5795186926064114,pieli,1.0184058049450868,1,knn,uniform,5000,5.0,
pagerank,0.9353456312522315,0.9438502764572398,-0.00374401585660274,0.6517986873829852,pieli,1.015580975738565,1,knn,uniform,5000,5.0,
betweenness,0.7078428047170082,0.7815403203076716,0.6708515490069198,0.2925745701920068,pieli,1.1090483053742621,1,knn,uniform,5000,5.0,
closeness,0.3271063306850793,0.8282673062990986,0.6418839105896312,0.5342557755020638,pieli,4.132951424576552,1,knn,uniform,5000,5.0,
harmonic,0.4194547079009072,0.8424017607798558,0.6231961897534546,0.6573039427119005,exp,2.680928883407998,1,knn,uniform,5000,5.0,
clustering,0.8734514476061235,0.9088431854985439,0.25356633475329804,0.48460684702384244,exp,1.046253007641242,1,knn,uniform,5000,5.0,
degree,0.979471228672844,0.986086354115685,0.2234786354962098,0.5481670829018304,pieli,1.0046794118781617,2,knn,uniform,5000,5.0,
pagerank,0.97772633639424,0.9842773404364075,0.028716268415925734,0.6585378315456473,pieli,1.0040693554533962,2,knn,uniform,5000,5.0,
betweenness,0.8768278294739864,0.8786225612848796,0.7760469225819162,0.13946838440650072,pieli,1.0055709692971513,2,knn,uniform,5000,5.0,
closeness,-0.012783803332491024,0.8263561468900509,0.4766773454018075,0.4127277885264372,pieli,4.235532991762855,2,knn,uniform,5000,5.0,
harmonic,0.31844010603149775,0.9194499664902311,0.5732663091228337,0.6332564089146762,exp,2.195992943870926,2,knn,uniform,5000,5.0,
clustering,0.9708742232041927,0.9809588508694194,0.32441777814043726,0.5550234493011605,exp,1.008256543314305,2,knn,uniform,5000,5.0,
degree,0.8690951301220913,0.9219046401076341,0.11714129001235314,0.6545439445666487,pieli,1.0530816556100095,1,knn,uniform,5000,10.0,
pagerank,0.857722088054892,0.9064633836093345,-0.19157418964718143,0.7565645434119326,pieli,1.0511588573448065,1,knn,uniform,5000,10.0,
betweenness,0.6134601506264397,0.7234947002491954,0.6269038394175503,0.5870571515576954,exp,1.1312744199045732,1,knn,uniform,5000,10.0,
closeness,-0.1557449855325635,0.4976736035772895,0.4968648606841314,0.9763345210544486,pieli,5.787451001097651,1,knn,uniform,5000,10.0,
harmonic,-0.004628689268255137,0.7514836171242455,0.5931947355990264,0.9220217896157847,exp,3.9361391244108073,1,knn,uniform,5000,10.0,
clustering,0.8182833887602761,0.9134354186215049,0.20798031437666736,0.7822686378418637,pieli,1.11852500766658,1,knn,uniform,5000,10.0,
degree,0.9570316055536296,0.9703846584659697,0.12808285331527805,0.6567625319635765,pieli,1.010570370558385,2,knn,uniform,5000,10.0,
pagerank,0.9526205421583435,0.9652365951814255,-0.21174271709470371,0.7393634225418777,pieli,1.0102291779455033,2,knn,uniform,5000,10.0,
