,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.898411267026206,0.9429029741080908,0.5993230630724335,-0.16643111378353254,exp,1.0500561644880755,1,delaunay,uniform,5000,,
pagerank,0.9088868747867445,0.9449141929619644,0.7313485915928205,-0.22132910896966435,exp,1.0393825949724196,1,delaunay,uniform,5000,,
betweenness,0.41852098121377534,0.6344753497613742,0.4208937534476896,-0.16884630631216258,exp,1.5222927454070438,1,delaunay,uniform,5000,,
closeness,0.28051883748964884,0.6279309347553348,0.3315462444975657,-0.3620003930513438,exp,2.00865152459073,1,delaunay,uniform,5000,,
harmonic,0.35150280246738663,0.6777087197814431,0.38209224509531525,-0.6671235516865275,exp,1.7508055192391951,1,delaunay,uniform,5000,,
clustering,0.9415207860857167,0.9415207860857167,0.66653304282648,0.21625652953017466,original,1.0,1,delaunay,uniform,5000,,
degree,0.9526852799813283,0.9725250610963425,0.638590088798813,-0.17959626326736544,exp,1.0214843664567024,2,delaunay,uniform,5000,,
pagerank,0.9579616995877572,0.9738511547964657,0.7809742698377682,-0.22667162464552368,exp,1.017129401675145,2,delaunay,uniform,5000,,
betweenness,0.6186241954542443,0.734122094047843,0.6182114366448512,-0.08900341508250087,pieli,1.2257810765752313,2,delaunay,uniform,5000,,
closeness,0.15534444248173868,0.6531865806090156,0.21058473629583585,-0.29541597666325925,exp,2.896909871083984,2,delaunay,uniform,5000,,
harmonic,0.29289910478684306,0.7154536494586884,0.3392970851102417,-0.7635919032459569,exp,2.41367304094644,2,delaunay,uniform,5000,,
clustering,0.9703876471894628,0.9703876471894628,0.6761122385698706,0.2242128466925695,original,1.0,2,delaunay,uniform,5000,,
degree,0.9285048197162011,0.9448876926922283,0.21644413654551029,0.5389020394343823,exp,1.0211789899702945,1,knn,uniform,5000,5.0,
pagerank,0.926504800436755,0.9398211648185345,0.004657519159415566,0.6637561389100064,exp,1.0193919202959953,1,knn,uniform,5000,5.0,
betweenness,0.7310960718544485,0.7712694890379076,0.6918214974674541,0.2975757473870227,pieli,1.0797427247033662,1,knn,uniform,5000,5.0,
closeness,0.24506594573456744,0.6022374681485596,0.021541538743754307,0.11758228256986708,pieli,3.7448021905734055,1,knn,uniform,5000,5.0,
harmonic,0.43497546015465166,0.8220691429249001,0.4107289661670303,0.6513963118975865,exp,2.4365421372002767,1,knn,uniform,5000,5.0,
