,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8813145484399978,0.9286200206954979,0.6313369343851267,-0.17391976763482395,exp,1.0708826039259067,1,delaunay,uniform,5000,,
pagerank,0.8917419508543745,0.9320585335659445,0.7342910255882249,-0.20744379887092296,pieli,1.0599932128428844,1,delaunay,uniform,5000,,
betweenness,0.4262439472945968,0.6182256939582941,0.42357518536275396,-0.1337857637582156,exp,1.468994090488718,1,delaunay,uniform,5000,,
closeness,0.4717396557117106,0.47319227556911253,0.49133818915728106,-0.3307637735199651,exp,2.1356238290760126,1,delaunay,uniform,5000,,
harmonic,0.4747911432364486,0.5990619410710951,0.4807751743981312,-0.767632023359055,exp,1.8745132936812472,1,delaunay,uniform,5000,,
clustering,0.9298223286982279,0.9303554521143959,0.6259607162295676,0.24908472062086956,pieli,1.0056591344782169,1,delaunay,uniform,5000,,
degree,0.9655634219289513,0.9791881603991477,0.6539497646568201,-0.18289444640008934,exp,1.0180425776894613,2,delaunay,uniform,5000,,
pagerank,0.9696149720138845,0.9806671052100011,0.7782515640103382,-0.2258990822039879,pieli,1.0146758426473028,2,delaunay,uniform,5000,,
betweenness,0.6579287455027704,0.7906014071781389,0.655063793290133,-0.060526604215557715,exp,1.2539452884716185,2,delaunay,uniform,5000,,
closeness,0.31994451308338534,0.5380863007290525,0.30548347864519365,-0.35829618618113196,exp,2.5428580543518398,2,delaunay,uniform,5000,,
harmonic,0.4023829089058503,0.6797746066404677,0.3504495053257164,-0.80901274491527,exp,2.1572141309676565,2,delaunay,uniform,5000,,
clustering,0.9825942424805371,0.9825942424805371,0.6976797350136132,0.2394294808547207,original,1.0,2,delaunay,uniform,5000,,
degree,0.9313093447341074,0.9483030766594716,0.23042957381347834,0.5582002377251398,exp,1.0225036388411965,1,knn,uniform,5000,5.0,
pagerank,0.9237373483218805,0.9399653864252283,0.03274069057649837,0.6547957446379894,pieli,1.0245687776020425,1,knn,uniform,5000,5.0,
betweenness,0.7291996488417611,0.8000701539672663,0.6676951362910106,0.36303460422942835,exp,1.0987977876484927,1,knn,uniform,5000,5.0,
closeness,0.28986550640720127,0.8006753124746097,0.6742883368788741,0.5021735775862716,pieli,3.5052269800894016,1,knn,uniform,5000,5.0,
harmonic,0.37551151764482904,0.855758467688424,0.6300564432902449,0.7237748984943787,pieli,2.3848233355624635,1,knn,uniform,5000,5.0,
clustering,0.8419384796310279,0.9038962743069887,0.24839123330558227,0.5029198971762532,exp,1.0545187437788985,1,knn,uniform,5000,5.0,
degree,0.9768449275252054,0.9815759298416165,0.23924367739617852,0.5664197961582039,pieli,1.007860109327489,2,knn,uniform,5000,5.0,
pagerank,0.9739634550179912,0.9786723503225317,0.020552942143775135,0.6638141588286919,pieli,1.0071889758933414,2,knn,uniform,5000,5.0,
betweenness,0.8337738962850734,0.8398261607992707,0.7389227148880477,0.1221872194088881,pieli,1.0061888604864182,2,knn,uniform,5000,5.0,
