,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9062101272011708,0.9062101272011708,0.6135618915307599,-0.1656821551818169,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9150019090847733,0.9426108850171797,0.7313966432152507,-0.20077637684687571,exp,1.0227073694419775,1,delaunay,uniform,5000,,
betweenness,0.43310467024702903,0.594967873835599,0.43348868175745514,-0.14665159094036112,exp,1.341105919434514,1,delaunay,uniform,5000,,
closeness,0.3258027849085234,0.4005721848295682,0.3994181200322712,-0.4075373292625989,exp,1.9590744281352017,1,delaunay,uniform,5000,,
harmonic,0.37683714823017256,0.6062777087110942,0.3643686249537328,-0.6560418424563033,exp,1.6709116594890714,1,delaunay,uniform,5000,,
clustering,0.944180310661072,0.944180310661072,0.6613619016608078,0.20636093477779402,original,1.0,1,delaunay,uniform,5000,,
degree,0.9549404472333153,0.9765913731165239,0.6318991132462274,-0.16853308351850127,exp,1.0192140114463282,2,delaunay,uniform,5000,,
pagerank,0.9606176028461921,0.977972648599162,0.7708123878712778,-0.20982119264180782,exp,1.0148496577043398,2,delaunay,uniform,5000,,
betweenness,0.5675832906076759,0.7376559420964849,0.5652240083390552,-0.05655389424874033,exp,1.2736446298776887,2,delaunay,uniform,5000,,
closeness,0.39820087977800306,0.605205610703978,0.41808855970677494,-0.30238612680526733,exp,2.950059550347246,2,delaunay,uniform,5000,,
harmonic,0.4083930809304549,0.7171902412557881,0.3877440552168732,-0.768168746280065,exp,2.407641569907778,2,delaunay,uniform,5000,,
clustering,0.9703152422218412,0.9704449316085209,0.6623071993154845,0.2335929922625307,pieli,1.0001751702617576,2,delaunay,uniform,5000,,
degree,0.9417356970628594,0.954193907099439,0.22318166582107407,0.5558271088415607,pieli,1.014073529472609,1,knn,uniform,5000,5.0,
pagerank,0.9380529231400907,0.9492576651699898,0.011407639363594471,0.6535670336484947,pieli,1.0128540228686818,1,knn,uniform,5000,5.0,
betweenness,0.7102138726269152,0.7493146417023662,0.6525572411943317,0.28098241822848014,exp,1.088672706091846,1,knn,uniform,5000,5.0,
closeness,0.4284062323541554,0.5295865013205259,0.10172990889209094,0.18207627400187498,pieli,4.278183531750381,1,knn,uniform,5000,5.0,
harmonic,0.641436378515918,0.7292076283690767,0.30126761073251684,0.676208127645668,exp,2.640229820925283,1,knn,uniform,5000,5.0,
clustering,0.914128724034015,0.9203007153612925,0.3319230189496173,0.5638302822597812,exp,1.0252934498967072,1,knn,uniform,5000,5.0,
degree,0.9795124509394224,0.9846256894068982,0.2339383273362502,0.5465130912016751,pieli,1.0063667186884449,2,knn,uniform,5000,5.0,
pagerank,0.9766954742756148,0.9815991394794497,0.02483094717156772,0.6514477458009051,pieli,1.0058527265569825,2,knn,uniform,5000,5.0,
betweenness,0.8854977779734409,0.8896474567849032,0.8014573331202278,0.13338112560820545,exp,1.0052091640924703,2,knn,uniform,5000,5.0,
closeness,0.25378053556889635,0.8706112683999588,0.033835496003496,0.008770309740077017,pieli,4.118792004804085,2,knn,uniform,5000,5.0,
harmonic,0.4785833381504102,0.9363346703209917,0.4545040952860412,0.6120885942271062,exp,2.1224358604222897,2,knn,uniform,5000,5.0,
clustering,0.9656569249127864,0.9800468574139469,0.3361486129136845,0.5494585927482839,exp,1.0157853639083043,2,knn,uniform,5000,5.0,
degree,0.8764517793733138,0.9251702244992885,0.0816918600097046,0.6692114617324317,pieli,1.0523698135763968,1,knn,uniform,5000,10.0,
pagerank,0.8649974880669318,0.9096472574681506,-0.1868399210999812,0.7378578306567904,pieli,1.0530743577863382,1,knn,uniform,5000,10.0,
betweenness,0.7654070174678347,0.8073946556734446,0.7569816533776015,0.5087371852875866,pieli,1.1197419703783307,1,knn,uniform,5000,10.0,
closeness,0.3889175704469392,0.6158874435494199,0.6559160277588248,0.9267696684594154,pieli,6.544634961029938,1,knn,uniform,5000,10.0,
harmonic,0.40296306471772503,0.767694460472663,0.6617768929530142,0.864540520445304,exp,4.169360829813882,1,knn,uniform,5000,10.0,
clustering,0.8039508139484047,0.9109359781555809,0.25401666749264595,0.7485343242481673,exp,1.1035716082281444,1,knn,uniform,5000,10.0,
degree,0.952496491083431,0.9697692178006743,0.1161548670165013,0.6383502152142677,pieli,1.0185821816308933,2,knn,uniform,5000,10.0,
pagerank,0.9468170778557452,0.9625050396710016,-0.19063892142731975,0.7268558007182595,pieli,1.0176257372182622,2,knn,uniform,5000,10.0,
betweenness,0.8307905009684623,0.8332869242726586,0.7585480190649463,0.21736851493796536,pieli,1.005316139269768,2,knn,uniform,5000,10.0,
closeness,0.15146669352694794,0.7108309278716793,0.5408202572197041,0.9517987567951843,pieli,5.95420072596275,2,knn,uniform,5000,10.0,
harmonic,0.31414304018379363,0.8947445133901706,0.615899235571358,0.8523780047713343,exp,3.6136825358921167,2,knn,uniform,5000,10.0,
clustering,0.9283505368184326,0.9688836999654487,0.2760707592010758,0.7818364687204148,exp,1.03988774438359,2,knn,uniform,5000,10.0,
degree,0.8195963815247634,0.8971577298106781,0.04353477370055052,0.6481795945955888,pieli,1.0971340717992737,1,knn,uniform,5000,15.0,
pagerank,0.8015606099876104,0.8761185082163814,-0.20638279203969473,0.757797001034052,pieli,1.087228632552541,1,knn,uniform,5000,15.0,
betweenness,0.6107463314894946,0.698506987439842,0.6450006034381599,0.6261559428908632,pieli,1.1514639279598429,1,knn,uniform,5000,15.0,
closeness,0.3119542974992467,0.7113446861819006,0.44911977967827044,0.9737227342875969,pieli,5.626360917277624,1,knn,uniform,5000,15.0,
harmonic,0.3100263979062348,0.7403425684393679,0.5126776956466246,0.8978952163143916,pieli,4.222737348384874,1,knn,uniform,5000,15.0,
clustering,0.7074394192965154,0.8944150181652027,0.16310974624484473,0.8459317983418101,pieli,1.2545497466954334,1,knn,uniform,5000,15.0,
degree,0.9320910155265483,0.9600898147135257,0.06916646281694712,0.6880099024626292,pieli,1.0339149328935358,2,knn,uniform,5000,15.0,
pagerank,0.9244437930577505,0.9510041513968528,-0.2642851724578619,0.749898908504808,pieli,1.0298059441582645,2,knn,uniform,5000,15.0,
betweenness,0.7484380441852165,0.7509949204072899,0.6800693126066713,0.21372061503751882,pieli,1.003987610429237,2,knn,uniform,5000,15.0,
closeness,0.1607413953722795,0.7286170173680412,0.5407024164034208,0.9706602319879911,pieli,5.2827912897612075,2,knn,uniform,5000,15.0,
harmonic,0.27706484127341935,0.8848892523993078,0.6536237308231294,0.8746989439115898,exp,3.766709804906079,2,knn,uniform,5000,15.0,
clustering,0.8953232336858435,0.9599687617498444,0.20470300319557966,0.8423846334566041,pieli,1.0842574351500476,2,knn,uniform,5000,15.0,
degree,0.9960281404709821,0.9960281404709821,0.849663519673068,0.33756213384099354,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9944759774366739,0.9928392699269283,0.8057630942256508,0.2655522181139721,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9941514659696367,0.9905120086190276,0.6282670113214344,0.28878962295016397,pieli,1.0015459937071136,1,rnn,uniform,5000,,1.0
closeness,0.9944035079117426,0.9931681395529985,0.033110479264526795,0.0331315404832888,pieli,1.0033025333795438,1,rnn,uniform,5000,,1.0
harmonic,0.9957805995875875,0.9943181955642455,0.4505417211260881,0.5026813342791501,pieli,1.0014809945396035,1,rnn,uniform,5000,,1.0
