,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9022205925081426,0.9043816928058958,0.6302595787782003,-0.16859765785365072,pieli,1.0008842461152214,1,delaunay,uniform,5000,,
pagerank,0.9114973273522021,0.9372020386465376,0.747171733208893,-0.21737444930986805,exp,1.036084872790077,1,delaunay,uniform,5000,,
betweenness,0.45432508116715126,0.63851909782344,0.45527847970714824,-0.18368145981254358,exp,1.4025459707044503,1,delaunay,uniform,5000,,
closeness,0.5567170184577368,0.45391226560769454,0.5617524946890871,-0.4450873666410812,exp,2.057556632112978,1,delaunay,uniform,5000,,
harmonic,0.4817056368714705,0.613644758120625,0.48039466618103377,-0.7445257787809054,exp,1.7964475194628298,1,delaunay,uniform,5000,,
clustering,0.9437962439236306,0.9458397287638489,0.6678092969377749,0.2253933405831281,pieli,1.0005046726112612,1,delaunay,uniform,5000,,
degree,0.956829165197085,0.9707605229021667,0.6426310424172781,-0.1785160147979176,exp,1.012891712706132,2,delaunay,uniform,5000,,
pagerank,0.9616505848149773,0.9723882320423658,0.768203835953953,-0.2119657430540356,exp,1.009775912687588,2,delaunay,uniform,5000,,
betweenness,0.5955970024438222,0.6972640262356096,0.5936165756041423,-0.07711654541819757,exp,1.1626148355620007,2,delaunay,uniform,5000,,
closeness,0.15024292987424326,0.6481179087664402,0.16985044778031771,-0.2872866763351748,exp,2.7051064326393086,2,delaunay,uniform,5000,,
harmonic,0.315913253332865,0.7359083442148668,0.2850710464751589,-0.772417952903117,exp,2.285548035260128,2,delaunay,uniform,5000,,
clustering,0.9774439854479551,0.9774439854479551,0.674208101085952,0.22926640910535132,original,1.0,2,delaunay,uniform,5000,,
degree,0.9350712859621384,0.9503284868941627,0.2372407407751449,0.5685155825824821,exp,1.0125788168638157,1,knn,uniform,5000,5.0,
pagerank,0.9286359955070946,0.9436661157236288,0.04452619546557372,0.6333632032190305,pieli,1.0151457632155858,1,knn,uniform,5000,5.0,
betweenness,0.6924134849069967,0.7427976873637908,0.6310506969087435,0.23866949627084721,pieli,1.080641142302881,1,knn,uniform,5000,5.0,
closeness,0.3451609285590478,0.839662826554229,0.3808994998600034,0.5157969483410543,pieli,2.5310014653779223,1,knn,uniform,5000,5.0,
harmonic,0.4474814362743982,0.9151772017498431,0.41300111486108826,0.727517651806323,exp,1.673058442229799,1,knn,uniform,5000,5.0,
clustering,0.8884478187362705,0.924144147310452,0.321223188060377,0.4655130921366025,exp,1.0285898964901246,1,knn,uniform,5000,5.0,
degree,0.9807360895402236,0.9839911435748253,0.22205576888361578,0.571806964541452,exp,1.0029312832790909,2,knn,uniform,5000,5.0,
pagerank,0.9786256825559556,0.9813835970105672,0.017244136325497296,0.6602825391542002,exp,1.0028226265850408,2,knn,uniform,5000,5.0,
betweenness,0.8617538463036312,0.8684786556539827,0.7728332444083631,0.11413395183131697,pieli,1.0060926915381168,2,knn,uniform,5000,5.0,
closeness,0.047783997408681916,0.778885159118122,0.445276259079718,0.516436200990724,exp,4.226842197877906,2,knn,uniform,5000,5.0,
