,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8840697904327439,0.9103912859790966,0.6174129508367041,-0.17714091616253808,pieli,1.0159190279303938,1,delaunay,uniform,5000,,
pagerank,0.893767972064274,0.9154944480064128,0.7235479582657349,-0.22578174097654216,exp,1.0147488701099057,1,delaunay,uniform,5000,,
betweenness,0.3521057617281659,0.5072655208822886,0.34736397843824107,-0.14871642361459916,exp,1.318483054232988,1,delaunay,uniform,5000,,
closeness,0.12235772199403168,0.41009271071788567,0.19712880445171166,-0.4668544902858547,exp,1.930992491928364,1,delaunay,uniform,5000,,
harmonic,0.3131656965945293,0.5873676262436552,0.31267370676771006,-0.6989096566240685,exp,1.6099032702310099,1,delaunay,uniform,5000,,
clustering,0.9181899784669673,0.9181899784669673,0.6020334368779798,0.19250850044536513,original,1.0,1,delaunay,uniform,5000,,
degree,0.9515671182691494,0.973831597930709,0.6430624031307715,-0.17886422366742694,exp,1.0220441200881072,2,delaunay,uniform,5000,,
pagerank,0.9562287149910013,0.9743316090285569,0.7773170985364731,-0.2344975620967028,exp,1.0177517384344403,2,delaunay,uniform,5000,,
betweenness,0.6085804490158104,0.8092000643697352,0.6050706083772823,-0.07271561932881095,exp,1.3030079334881217,2,delaunay,uniform,5000,,
closeness,0.19641820184941955,0.6076004098872343,0.16911222900404704,-0.29710541744635066,exp,3.0405419422985154,2,delaunay,uniform,5000,,
harmonic,0.31971729212870714,0.6907922568481825,0.2932455305892876,-0.7886741967674746,exp,2.428276470087817,2,delaunay,uniform,5000,,
clustering,0.9745218436901487,0.9748650031993016,0.6780445908085269,0.23097301560269642,exp,1.0000658442917505,2,delaunay,uniform,5000,,
degree,0.9119788359526491,0.9337871600504495,0.2290614611721025,0.5462933222112694,exp,1.018465497456988,1,knn,uniform,5000,5.0,
pagerank,0.9047001028154185,0.9260047409820581,0.07157143917809967,0.6203218943687852,pieli,1.018194173328475,1,knn,uniform,5000,5.0,
betweenness,0.7894197160090406,0.8290619868517977,0.7538615684109604,0.2838846623642649,pieli,1.0876829976555433,1,knn,uniform,5000,5.0,
closeness,0.4497368728994804,0.6112777806869911,0.5240087744428795,0.5786194158415983,pieli,3.7934967012549556,1,knn,uniform,5000,5.0,
harmonic,0.5292126314802961,0.8177110315412454,0.5508939888715912,0.7445441670639361,exp,2.324218042186279,1,knn,uniform,5000,5.0,
clustering,0.9099794847055891,0.923193791506764,0.3062720265006413,0.519967444548726,exp,1.0110216505881062,1,knn,uniform,5000,5.0,
degree,0.976158644368694,0.9802269594529567,0.2496591723545692,0.5643377191367996,exp,1.005733460507607,2,knn,uniform,5000,5.0,
pagerank,0.97465480262181,0.9781603599370446,0.024456385139324056,0.6581174408693009,exp,1.0052370937432589,2,knn,uniform,5000,5.0,
betweenness,0.8981004245123081,0.904880396972393,0.8047308603445891,0.11555501018467948,pieli,1.0043174344371586,2,knn,uniform,5000,5.0,
closeness,-0.013410919361092961,0.8316247540694502,0.6089965556258583,0.4640135997169636,pieli,3.917368432301278,2,knn,uniform,5000,5.0,
harmonic,0.32152845622044773,0.9119922628948425,0.562044649623091,0.6286645581644738,exp,2.0268133675322693,2,knn,uniform,5000,5.0,
clustering,0.9638731279403039,0.9701393462104788,0.2884100062451118,0.5653031563010698,exp,1.0100713849634115,2,knn,uniform,5000,5.0,
degree,0.8393511274500504,0.8934632921774692,0.07526744984021073,0.6273205046554344,pieli,1.0384331002964842,1,knn,uniform,5000,10.0,
