,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9002124387923202,0.9002124387923202,0.6368407922668231,-0.20412644957884685,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9093158929799157,0.9418864399207547,0.7342317946716528,-0.24291770392015272,exp,1.0377394884697533,1,delaunay,uniform,5000,,
betweenness,0.49772807901606686,0.6627982044810943,0.491358408110739,-0.1611972171594475,exp,1.3475132110252994,1,delaunay,uniform,5000,,
closeness,0.06737630641655958,0.39280547188512915,0.11237410300783644,-0.34468157650904263,exp,1.9506959830468484,1,delaunay,uniform,5000,,
harmonic,0.2861989337375833,0.6239912075409277,0.2482433942458102,-0.6922691268383206,exp,1.6860175686096974,1,delaunay,uniform,5000,,
clustering,0.9374667270198023,0.9374667270198023,0.6505825352071608,0.21651606096223014,original,1.0,1,delaunay,uniform,5000,,
degree,0.9605313335763527,0.9710772386388266,0.6432368343217565,-0.1737754990168837,exp,1.011037728001033,2,delaunay,uniform,5000,,
pagerank,0.9650471427139317,0.9725679350747692,0.7847454442645667,-0.22188324930877196,exp,1.0078841241805587,2,delaunay,uniform,5000,,
betweenness,0.6346168152198718,0.7917743941703322,0.6322324490661623,-0.08480006967724647,exp,1.2418443890149624,2,delaunay,uniform,5000,,
closeness,0.11997630573511933,0.690600116535165,0.13960544468254676,-0.22990654816410616,exp,2.8401720505400285,2,delaunay,uniform,5000,,
harmonic,0.33219053460260184,0.7610667004591625,0.34582513378129925,-0.7059724061117553,exp,2.3083823904695957,2,delaunay,uniform,5000,,
clustering,0.9782086332715672,0.9782086332715672,0.6630136269971272,0.2304355394979627,original,1.0,2,delaunay,uniform,5000,,
degree,0.913152090392243,0.9340073891701958,0.2064359843886397,0.5658050239632899,pieli,1.0213455355643366,1,knn,uniform,5000,5.0,
pagerank,0.9045548602735989,0.9234712356490067,0.018290006740694947,0.6446305694302367,pieli,1.0201161834050134,1,knn,uniform,5000,5.0,
betweenness,0.6635682355224223,0.7504723251149911,0.6604006959064762,0.37570635192215884,pieli,1.08950877520172,1,knn,uniform,5000,5.0,
closeness,0.051866151382456885,0.6533019864601393,0.48202980920457417,0.5684390797279628,pieli,4.237550516112222,1,knn,uniform,5000,5.0,
harmonic,0.2365918645816667,0.795844611684606,0.4134752168956475,0.7805614656996147,exp,2.541442065285409,1,knn,uniform,5000,5.0,
clustering,0.8744299241654494,0.9020799592042704,0.38410370818250605,0.5836000493780753,exp,1.023904980983742,1,knn,uniform,5000,5.0,
degree,0.9710410619125049,0.9765240449001782,0.2113882963292468,0.5556937360533514,pieli,1.0072329595872946,2,knn,uniform,5000,5.0,
pagerank,0.9682708293454609,0.9732669204313721,0.0005186663454479811,0.6595440580165165,pieli,1.0061038579056985,2,knn,uniform,5000,5.0,
betweenness,0.9067395224573827,0.9130612438365476,0.8259469859268465,0.1285269446730545,exp,1.0057154070682603,2,knn,uniform,5000,5.0,
closeness,-0.20203195785530612,0.7443822379116202,0.0810266469209864,0.32127369782597803,exp,4.179325773497421,2,knn,uniform,5000,5.0,
harmonic,0.27449778378045553,0.9306202020146918,0.4451177545639853,0.6645991843002279,exp,2.275184380299934,2,knn,uniform,5000,5.0,
clustering,0.9642277932159871,0.9736802253185687,0.3174384756839458,0.5544275718759656,exp,1.013452186420953,2,knn,uniform,5000,5.0,
degree,0.837959792365922,0.8994719515959371,0.0535053951389694,0.6413979956070874,pieli,1.0621225475964589,1,knn,uniform,5000,10.0,
pagerank,0.8270722570492861,0.8841196777329896,-0.1605990396604117,0.7150651850780467,pieli,1.0579979798793926,1,knn,uniform,5000,10.0,
betweenness,0.6756764827095131,0.7665164424822857,0.6887013548390781,0.5400838755592074,exp,1.1200393951365655,1,knn,uniform,5000,10.0,
closeness,-0.12477171748174123,0.6048083349659006,0.6539587594006844,0.9553342986193742,pieli,5.265590179428583,1,knn,uniform,5000,10.0,
harmonic,0.043113913421239464,0.7176473189835081,0.6986149722271481,0.8893415975973586,exp,3.636357467008899,1,knn,uniform,5000,10.0,
clustering,0.8028463444132304,0.8918062251617803,0.19096520083228452,0.7858417843154594,pieli,1.1380840519559203,1,knn,uniform,5000,10.0,
degree,0.9512116925911811,0.9699291829598146,0.13290382763238795,0.6115765867160605,pieli,1.0203446659560953,2,knn,uniform,5000,10.0,
pagerank,0.9474518074798286,0.9648193101659706,-0.1524287648757708,0.7149656939808505,pieli,1.019306329194975,2,knn,uniform,5000,10.0,
betweenness,0.7935329334966825,0.7984070203705473,0.7399076372762039,0.16373322992218864,pieli,1.0049431500872774,2,knn,uniform,5000,10.0,
closeness,0.19788134904331323,0.7696757879440173,0.6507525870667138,0.9046742710544387,pieli,4.954454032522448,2,knn,uniform,5000,10.0,
harmonic,0.27824507991003006,0.8941397813463063,0.690810568582244,0.819353562821566,exp,3.3397208482701575,2,knn,uniform,5000,10.0,
clustering,0.9131361045679012,0.9474287079449099,0.23196537845896034,0.7720406134990989,pieli,1.0417857092098577,2,knn,uniform,5000,10.0,
degree,0.8096018846728517,0.8935450443424382,0.07021916325053226,0.6445117313589372,pieli,1.0922036764309706,1,knn,uniform,5000,15.0,
pagerank,0.7979341111437037,0.874499751631564,-0.18352983628997774,0.7563830816371901,pieli,1.0848810322307774,1,knn,uniform,5000,15.0,
betweenness,0.6507211846508023,0.7252133536294989,0.6688220872666379,0.5789303728096409,pieli,1.1404750086412054,1,knn,uniform,5000,15.0,
closeness,0.08633086260812281,0.42591514080492765,0.627214374484911,0.9687961888416674,pieli,5.816911278693501,1,knn,uniform,5000,15.0,
harmonic,0.1391835888530483,0.639681757911394,0.5991603947943491,0.9033798298239808,exp,4.253416491519782,1,knn,uniform,5000,15.0,
clustering,0.748754834658887,0.9093775789510172,0.14999647381884948,0.8531918167656869,exp,1.2164043427056987,1,knn,uniform,5000,15.0,
degree,0.9146592390465389,0.9545298899321102,0.07138768201206139,0.6679337444297195,pieli,1.0329319365874534,2,knn,uniform,5000,15.0,
pagerank,0.9089764480827269,0.9459679971251665,-0.2465143862544723,0.7511129579865619,pieli,1.0312485447507205,2,knn,uniform,5000,15.0,
betweenness,0.7627722398511976,0.7635969182083646,0.6851891320094006,0.2397276690912451,pieli,1.0072926517703937,2,knn,uniform,5000,15.0,
closeness,0.27028409390128383,0.7547971152730781,0.6764355937806448,0.9733692230187081,pieli,6.094653735223666,2,knn,uniform,5000,15.0,
harmonic,0.2673520504476116,0.9136714281245943,0.6951462168928941,0.8696606724268164,exp,4.1119476100861645,2,knn,uniform,5000,15.0,
clustering,0.9007105367765467,0.9693978062232613,0.20614464113521763,0.8421006861462064,pieli,1.0860089050779802,2,knn,uniform,5000,15.0,
degree,0.9954184369830337,0.9954184369830337,0.857623611323272,0.32236015565867127,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9910737406687694,0.9891088340072296,0.8167837572014585,0.23188941883921416,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.994143409974089,0.994143409974089,0.7421834405832775,0.14877520266949748,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9882550636884123,0.9882550636884123,0.03570285123590825,-0.035361672048392814,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9962344648579533,0.9962344648579533,0.47270532462140996,0.5220262890440059,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9958577180300452,0.9958577180300452,0.9958577180300452,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9972130265518532,0.9972130265518532,0.7454708264931076,0.5521199323823655,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.9960064959042317,0.9943865457446575,0.7128086099071356,0.43007090460365455,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9915515485612467,0.9915515485612467,0.6825401410350769,0.3450212508379437,original,1.0,2,rnn,uniform,5000,,1.0
closeness,0.9951687757823423,0.9951687757823423,0.020205717009191063,0.012913045019261205,original,1.0,2,rnn,uniform,5000,,1.0
harmonic,0.9971781206820028,0.9971781206820028,0.3937648729946628,0.6839726020948456,original,1.0,2,rnn,uniform,5000,,1.0
clustering,0.9958645138881439,0.9958645138881439,0.9954853238279523,0.10050125214677152,original,1.0,2,rnn,uniform,5000,,1.0
degree,0.9767922264927582,0.9803021151899498,0.5064682874412334,0.8329745379270623,pieli,1.0010269003019039,1,rnn,uniform,5000,,2.0
pagerank,0.9633536446770532,0.9636966351426814,0.623819020824683,0.6493262868350869,pieli,1.0043474962108934,1,rnn,uniform,5000,,2.0
betweenness,0.5113035245963566,0.5249660645222534,0.12601201562965006,0.3451957558651665,exp,1.0014756697366487,1,rnn,uniform,5000,,2.0
closeness,0.7792424465331049,0.8268253574954447,0.5884005848197171,0.3116156890788955,pieli,1.0211179975344278,1,rnn,uniform,5000,,2.0
harmonic,0.7935157919622946,0.8460739287761013,-0.03992392107235501,0.685326974923873,exp,1.017573273493765,1,rnn,uniform,5000,,2.0
clustering,0.9539431704264132,0.9539431704264132,0.705814105778364,0.5280508510272027,original,1.0,1,rnn,uniform,5000,,2.0
degree,0.9919592090932214,0.9937151724353122,0.40140359861191205,0.8788626980848029,exp,1.0031156622330397,2,rnn,uniform,5000,,2.0
pagerank,0.9895220603703774,0.9887024049000986,0.535269618693926,0.766079742412298,exp,1.0006846411864423,2,rnn,uniform,5000,,2.0
betweenness,0.9295392792299275,0.9336206799012132,0.16329917258285204,0.335277837061185,pieli,1.0065062881360256,2,rnn,uniform,5000,,2.0
closeness,0.9516794617720961,0.9601060592696098,0.7209239697153399,0.47288910770561643,exp,1.0201793991108543,2,rnn,uniform,5000,,2.0
harmonic,0.9743215082654123,0.9787012194268221,-0.10793900677967727,0.6941886946550115,exp,1.0322774979155254,2,rnn,uniform,5000,,2.0
clustering,0.9911469544532846,0.9911580143509189,0.5444340514288286,0.642815171571879,pieli,1.004722515932731,2,rnn,uniform,5000,,2.0
degree,0.934817239335635,0.9784621867666317,0.30874359561545844,0.9277268388495966,pieli,1.0709958115989575,1,rnn,uniform,5000,,3.0
pagerank,0.9167859876329979,0.9495254068612367,0.4103096133418216,0.8568626056864623,pieli,1.0499346089448194,1,rnn,uniform,5000,,3.0
betweenness,0.6921033840458167,0.7804107443479817,0.6348375272682201,0.5414557232912953,exp,1.11577970127139,1,rnn,uniform,5000,,3.0
closeness,0.39241589893618756,0.42041192006213873,0.028710637327370926,0.9588678420516301,pieli,5.864182552214372,1,rnn,uniform,5000,,3.0
harmonic,0.6079076206841973,0.7536393234281948,0.24633686769375845,0.9652195576825542,exp,2.5876723145387657,1,rnn,uniform,5000,,3.0
clustering,0.8643679659734187,0.8775455269263688,0.4634138582286996,0.7241259804082063,pieli,1.0165305672550473,1,rnn,uniform,5000,,3.0
degree,0.9838625751021406,0.9790246693448548,0.25734160830254815,0.9591068103505414,exp,1.0107916872688145,2,rnn,uniform,5000,,3.0
pagerank,0.977574793252936,0.9883110050429315,0.3627936494686129,0.92058728403947,pieli,1.0125535302037703,2,rnn,uniform,5000,,3.0
betweenness,0.8791999762836289,0.8906884587675827,0.7045020056206701,0.6240849858899588,exp,1.0106841369473254,2,rnn,uniform,5000,,3.0
closeness,0.43922816849093443,0.8463753326607124,0.3107458837541639,0.9934774508756139,exp,4.389720927257239,2,rnn,uniform,5000,,3.0
harmonic,0.6875234702222424,0.9031936362269866,0.41974856910898983,0.9824369013995561,exp,2.152374287602656,2,rnn,uniform,5000,,3.0
clustering,0.9648800978009212,0.9796144893664572,0.37826885628439233,0.8637232329445118,exp,1.0201040750907155,2,rnn,uniform,5000,,3.0
degree,0.9151651329718274,0.9366812818262689,0.5096596593891288,-0.12468902986037697,pieli,1.032035232587513,1,delaunay,kappa=1,5000,,
pagerank,0.9229333434482438,0.939518571325548,0.7244907414647339,-0.22647191074287915,pieli,1.0252353951001503,1,delaunay,kappa=1,5000,,
betweenness,0.47145524047966125,0.5527522210189952,0.47399450964283807,-0.1257914086297571,exp,1.2583820166358959,1,delaunay,kappa=1,5000,,
closeness,0.3631621631198987,0.4486858839787843,0.1505569273276338,-0.38029106377239374,exp,1.9058250684897384,1,delaunay,kappa=1,5000,,
harmonic,0.46897517414452555,0.6569828770057018,0.25523491377116425,-0.4393802538724556,exp,1.763949387376313,1,delaunay,kappa=1,5000,,
clustering,0.9541163765518699,0.9541163765518699,0.5851885267109362,0.18044253127901289,original,1.0,1,delaunay,kappa=1,5000,,
degree,0.9763206711369057,0.9846751243156973,0.5030739994237479,-0.1168594419568732,pieli,1.0110366363289942,2,delaunay,kappa=1,5000,,
pagerank,0.9787287152430099,0.9851610634106185,0.7868605621368514,-0.2615358029183874,exp,1.0083793225222382,2,delaunay,kappa=1,5000,,
betweenness,0.6847101248870324,0.803313574648016,0.6842598761582959,-0.09083174695576099,pieli,1.1849976190748663,2,delaunay,kappa=1,5000,,
closeness,0.22214192690246176,0.5437205946223469,-0.009060086221804934,-0.20934157888610194,exp,2.397588614888588,2,delaunay,kappa=1,5000,,
harmonic,0.38042483458323373,0.737499113100176,0.1433692756869253,-0.5220265405952216,exp,2.0542441334767405,2,delaunay,kappa=1,5000,,
clustering,0.9841923879640775,0.9841923879640775,0.5938812667227,0.19353279014798452,original,1.0,2,delaunay,kappa=1,5000,,
degree,0.8641634510991592,0.8874724237313447,0.11468029644554323,0.4968326763229051,exp,1.034047528726681,1,knn,kappa=1,5000,5.0,
pagerank,0.8552240893465117,0.8743956503403923,-0.03317272507386261,0.6565808749534446,pieli,1.0352456795539897,1,knn,kappa=1,5000,5.0,
betweenness,0.5837495842794219,0.6657507393185063,0.558766231972232,0.23741965855754044,pieli,1.1264558628920807,1,knn,kappa=1,5000,5.0,
closeness,0.27765883570406624,0.5444812478359918,0.5632768882212924,0.22459277323732108,pieli,3.2390939013036557,1,knn,kappa=1,5000,5.0,
harmonic,0.38031342380278377,0.7450547938297936,0.6023363374239152,0.2936840651545932,pieli,2.3068552980592503,1,knn,kappa=1,5000,5.0,
clustering,0.8331353161678986,0.8708271296877335,0.24300729298373963,0.5757018312277361,exp,1.0537616402752257,1,knn,kappa=1,5000,5.0,
degree,0.9777849696894674,0.9829286811575508,0.20363047489166575,0.3091723467855596,exp,1.0052873618074325,2,knn,kappa=1,5000,5.0,
pagerank,0.9753822409167734,0.980035695038278,0.10117429461228608,0.4982765736020947,exp,1.0051753102960683,2,knn,kappa=1,5000,5.0,
betweenness,0.8817586719417958,0.8840307924429589,0.8823270157377717,0.0651088341996165,pieli,1.0004992301064608,2,knn,kappa=1,5000,5.0,
closeness,-0.04616811494588682,0.15832391083384068,-0.09812655626080494,-0.12966325740075474,pieli,2.234769051743866,2,knn,kappa=1,5000,5.0,
harmonic,0.37550564267285946,0.7570843072863171,0.18452326376080863,0.3167457248485052,exp,1.9986439280826223,2,knn,kappa=1,5000,5.0,
clustering,0.9680035416106575,0.9712970976656705,0.3301775285548499,0.3455793575463614,pieli,1.0094325772255963,2,knn,kappa=1,5000,5.0,
degree,0.8486858230910738,0.8898156256552829,0.09871304604032838,0.367659775192293,pieli,1.0775700113313398,1,knn,kappa=1,5000,10.0,
pagerank,0.8330968016565956,0.8706810092863065,-0.056651402040673864,0.6499418860326247,pieli,1.0701291645345876,1,knn,kappa=1,5000,10.0,
betweenness,0.6087995782822525,0.686514014242066,0.6379858564091418,0.36113068563356354,pieli,1.0772375077044078,1,knn,kappa=1,5000,10.0,
closeness,-0.18146877475356,-0.042958792424046086,0.5117976498088759,0.6435143092603169,pieli,2.264494909261238,1,knn,kappa=1,5000,10.0,
harmonic,0.08802277171327522,0.4284027530543033,0.23774441745886918,0.5674922867911908,exp,2.1512688344938953,1,knn,kappa=1,5000,10.0,
clustering,0.7652832345195585,0.8674403978874136,0.21551067404652663,0.43110887326733593,exp,1.1006885737333996,1,knn,kappa=1,5000,10.0,
degree,0.9495335584096023,0.9673315355259926,0.11888784892464532,0.27360753666478566,pieli,1.0165514025251832,2,knn,kappa=1,5000,10.0,
pagerank,0.9446268711198557,0.9613181391991757,0.015213462224610907,0.5413525512333386,pieli,1.0153143478310034,2,knn,kappa=1,5000,10.0,
betweenness,0.7965216574758693,0.8000592829594924,0.7961336728525852,0.06193244123549772,pieli,1.0015821549107033,2,knn,kappa=1,5000,10.0,
closeness,-0.22044153864129043,0.003892431721765424,-0.12173203355036805,0.053499983078096905,pieli,2.051822059910843,2,knn,kappa=1,5000,10.0,
harmonic,0.10659982327579581,0.5675975802822731,0.01368596288679564,0.3353266651420756,exp,2.148005575891611,2,knn,kappa=1,5000,10.0,
clustering,0.9206013917831142,0.9644778653568438,0.2202943311169907,0.45693131097644646,exp,1.0379327751301448,2,knn,kappa=1,5000,10.0,
degree,0.8539571339907035,0.9088030848646746,0.08322847094916527,0.376425943449666,pieli,1.0888113619914317,1,knn,kappa=1,5000,15.0,
pagerank,0.8382669628473688,0.8924590103211726,-0.06205374127551448,0.6381993028024833,pieli,1.0768758261385778,1,knn,kappa=1,5000,15.0,
betweenness,0.6284355695414955,0.7065074305980487,0.660840421885464,0.4232436805460322,pieli,1.0915261459494183,1,knn,kappa=1,5000,15.0,
closeness,-0.09536130183403958,0.24954334407186743,0.06485584802793923,0.3878179233777891,pieli,2.550409168622245,1,knn,kappa=1,5000,15.0,
harmonic,0.08177804106363872,0.437995664076111,0.28939999760273494,0.5735034531322472,exp,2.7460241025751797,1,knn,kappa=1,5000,15.0,
clustering,0.7453879518875943,0.9171451844770963,0.19141038870613603,0.5986781914386342,exp,1.1816867759048117,1,knn,kappa=1,5000,15.0,
degree,0.9433946497659274,0.9670625961333496,0.0803428445232145,0.30154830899481777,pieli,1.0372343248949139,2,knn,kappa=1,5000,15.0,
pagerank,0.9372372846678836,0.9602449631459198,-0.062826721239012,0.5969103302295172,pieli,1.0334861190246203,2,knn,kappa=1,5000,15.0,
betweenness,0.7521974607328769,0.7859482099932862,0.7319570189481014,0.0556141400496461,pieli,1.0451491777303799,2,knn,kappa=1,5000,15.0,
closeness,0.249638639039681,0.4307480243486942,0.1464614232094581,0.6179373314057661,pieli,1.960696458037756,2,knn,kappa=1,5000,15.0,
harmonic,0.32763238112034054,0.6364013737775067,0.12604974932939467,0.508605214802226,exp,2.3095481498773784,2,knn,kappa=1,5000,15.0,
clustering,0.9171867747820206,0.9695685234267333,0.2496991772883663,0.5242729094617133,pieli,1.0633582719766879,2,knn,kappa=1,5000,15.0,
degree,0.9945643378611675,0.9945643378611675,0.6655213389131689,0.6557105725531998,original,1.0,1,rnn,kappa=1,5000,,1.0
pagerank,0.9919851289476335,0.98907094513083,0.6890210233387049,0.4596660642365832,original,1.0,1,rnn,kappa=1,5000,,1.0
betweenness,0.9627707793432825,0.9627707793432825,0.4497635674958758,0.23226033705043936,original,1.0,1,rnn,kappa=1,5000,,1.0
closeness,0.9901129812248806,0.9893008971647679,0.0226792194669581,-0.06001048819680055,pieli,1.0013060732309214,1,rnn,kappa=1,5000,,1.0
harmonic,0.9912369940739469,0.9912369940739469,-0.038572629926849386,0.6953066638253595,original,1.0,1,rnn,kappa=1,5000,,1.0
clustering,0.9867552739047474,0.9867552739047474,0.9717155025510635,0.2870463516416617,original,1.0,1,rnn,kappa=1,5000,,1.0
degree,0.9990799980623821,0.9941413258392796,0.6011389764919655,0.7682555337758482,pieli,1.0077452834584073,2,rnn,kappa=1,5000,,1.0
pagerank,0.998268424004715,0.9960979847197668,0.6509258520843731,0.6171877984443033,original,1.0,2,rnn,kappa=1,5000,,1.0
betweenness,0.9998993303266037,0.993746651492622,0.7196635100081143,0.40318866435862144,pieli,1.0038317547515283,2,rnn,kappa=1,5000,,1.0
closeness,0.9980898603876681,0.9918726080001261,0.08509012732347487,0.007255069026048711,pieli,1.017716770676856,2,rnn,kappa=1,5000,,1.0
harmonic,0.9992356758841494,0.9854441530425926,0.07491401554290567,0.8156122383774917,exp,1.0173077727067132,2,rnn,kappa=1,5000,,1.0
clustering,0.9971511603683308,0.9952240140148402,0.9448289313299623,0.43516786542131913,pieli,1.0008412118249548,2,rnn,kappa=1,5000,,1.0
degree,0.9690872711538913,0.9655993868707742,0.308981614124046,0.927636304180179,pieli,1.017915917437889,1,rnn,kappa=1,5000,,2.0
pagerank,0.9589877413551919,0.9676263498286205,0.49926144695895514,0.7865542799702527,exp,1.0086291387321566,1,rnn,kappa=1,5000,,2.0
betweenness,0.810107634234299,0.8310692582329176,0.7164939191822903,0.4753423655582292,pieli,1.0816982263471606,1,rnn,kappa=1,5000,,2.0
closeness,0.8916376189214302,0.8769188963692993,0.5056340828361378,0.5544483417577818,exp,1.020746270023554,1,rnn,kappa=1,5000,,2.0
harmonic,0.9517429294722455,0.9425546114106335,0.0579301930181518,0.9367310834003035,exp,1.1585284010742123,1,rnn,kappa=1,5000,,2.0
clustering,0.950040897705269,0.9526837271290957,0.5786691579855308,0.6739409396746431,pieli,1.0078807350275025,1,rnn,kappa=1,5000,,2.0
degree,0.9931062097339703,0.9442312989778763,0.30121307340910186,0.9503794456517212,pieli,1.0339469751026145,2,rnn,kappa=1,5000,,2.0
pagerank,0.9896828367412217,0.9882922640014584,0.517001315390678,0.8000805685126895,exp,1.002586757308374,2,rnn,kappa=1,5000,,2.0
betweenness,0.8546585247618448,0.8680178485150563,0.7094883100911542,0.5542699316616897,pieli,1.009708162827353,2,rnn,kappa=1,5000,,2.0
closeness,0.9907309282813188,0.9558086189219135,0.4738083248222611,0.7530609793044629,pieli,1.0133893620354226,2,rnn,kappa=1,5000,,2.0
harmonic,0.991152543451558,0.8795270792029892,-0.2925669109500082,0.9748412308847415,pieli,1.0425688403833595,2,rnn,kappa=1,5000,,2.0
clustering,0.990698267144126,0.9885781920949729,0.5578637574220368,0.7109295297832966,pieli,1.0025983964894998,2,rnn,kappa=1,5000,,2.0
degree,0.9363948447337742,-0.02437682592130739,0.17793849344194682,0.9782664121090519,exp,1.002262323824972,1,rnn,kappa=1,5000,,3.0
pagerank,0.918942268774591,0.9515823849108738,0.3707756103776144,0.9053520919623541,pieli,1.0303980679802593,1,rnn,kappa=1,5000,,3.0
betweenness,0.6862216898270823,0.7554888212337625,0.6529125364106317,0.7185482654503288,exp,1.1106767229633345,1,rnn,kappa=1,5000,,3.0
closeness,0.9619679831126693,0.9874748218242902,0.8246291402663385,0.15554450637899275,pieli,1.0368279228612611,1,rnn,kappa=1,5000,,3.0
harmonic,0.8503737422580098,0.953555284486338,-0.006807950875488453,0.9802469667308804,pieli,1.0539971060511053,1,rnn,kappa=1,5000,,3.0
clustering,0.8994780696164337,0.9241592807521615,0.38068905631665984,0.7437622824080232,pieli,1.0306148516092677,1,rnn,kappa=1,5000,,3.0
degree,0.9947735911100105,0.9833340258091587,0.1213110947126193,0.9896021698664538,exp,1.02426832795372,2,rnn,kappa=1,5000,,3.0
pagerank,0.9745572588768812,0.9862287530545449,0.30389038833890586,0.941989987721491,pieli,1.0130107416845613,2,rnn,kappa=1,5000,,3.0
betweenness,0.901966847623455,0.921217537925411,0.5997834762841066,0.6909220911204363,exp,1.0270300013868696,2,rnn,kappa=1,5000,,3.0
closeness,0.971031449763899,0.9663428392071161,0.3501900973262296,0.9233389465184765,exp,1.0072518876645113,2,rnn,kappa=1,5000,,3.0
harmonic,0.985221779481193,0.9751790496662638,-0.27827341662148813,0.9977990203925298,pieli,1.0734761033384244,2,rnn,kappa=1,5000,,3.0
clustering,0.973074709689684,0.9712644008198241,0.38057128013767066,0.8894973665748863,pieli,1.0000416721866416,2,rnn,kappa=1,5000,,3.0
degree,0.9319008732498233,0.9568770293952447,0.445807189447042,-0.0943905214579348,exp,1.019697777896285,1,delaunay,"kappa=1,3,5",5000,,
pagerank,0.9391774966075587,0.9590303043341944,0.7425856733614461,-0.24632305185796396,exp,1.0147815672825669,1,delaunay,"kappa=1,3,5",5000,,
betweenness,0.4700459412043947,0.6289062669673418,0.47826510741319406,-0.13026446192161015,exp,1.2927958227715826,1,delaunay,"kappa=1,3,5",5000,,
closeness,0.3646840692181248,0.5359892584202132,0.22375393202668636,-0.26480114300509716,exp,1.9445169474803619,1,delaunay,"kappa=1,3,5",5000,,
harmonic,0.42419492987391916,0.6493526134545589,0.601688322392008,-0.48575688755471497,exp,1.7910819185905342,1,delaunay,"kappa=1,3,5",5000,,
clustering,0.9500696948893111,0.9506256976740529,0.5786791783122367,0.14648199574911325,pieli,1.00012406656442,1,delaunay,"kappa=1,3,5",5000,,
degree,0.9175032942534492,0.9185793119384553,0.3563137921828994,-0.07637593386477864,pieli,1.000004492227908,2,delaunay,"kappa=1,3,5",5000,,
pagerank,0.9255399963553365,0.9551361995025314,0.7200088492473874,-0.2594411873614678,pieli,1.0241973235711224,2,delaunay,"kappa=1,3,5",5000,,
betweenness,0.5015280587120929,0.6411969698221043,0.509416802333552,-0.13826197694058895,pieli,1.266265168052245,2,delaunay,"kappa=1,3,5",5000,,
closeness,0.389686377800856,0.6671245839042675,0.18572141871535747,-0.11065538066116014,exp,1.9983642412902165,2,delaunay,"kappa=1,3,5",5000,,
harmonic,0.38524937474656207,0.6748735186226915,0.8301291734989582,-0.06434561905535935,exp,2.009946603171071,2,delaunay,"kappa=1,3,5",5000,,
clustering,0.9514756801539617,0.9514756801539617,0.5592387062097028,0.1829138888307928,original,1.0,2,delaunay,"kappa=1,3,5",5000,,
degree,0.9290532205911175,0.9464170960861645,0.18719953461499944,0.191626142373612,pieli,1.012933603578633,1,knn,"kappa=1,3,5",5000,5.0,
pagerank,0.9230291544246868,0.9387804013214303,0.14020997947508257,0.37977114349722774,pieli,1.0118403125357476,1,knn,"kappa=1,3,5",5000,5.0,
betweenness,0.6254528780611006,0.6770210794777308,0.6450846399546732,0.08872030469577627,pieli,1.0500518127338752,1,knn,"kappa=1,3,5",5000,5.0,
closeness,0.1118737890677706,-0.24641359695940876,0.00433774942785739,0.027761448352714133,pieli,1.9652880221174087,1,knn,"kappa=1,3,5",5000,5.0,
harmonic,0.21634504752735775,0.20676710907070328,0.7572910792882791,0.07418156238276911,exp,1.950234590888455,1,knn,"kappa=1,3,5",5000,5.0,
clustering,0.9124679094994321,0.9295092291414988,0.3605452210727921,0.3243888464002226,pieli,1.0179331143571808,1,knn,"kappa=1,3,5",5000,5.0,
degree,0.9661354502668537,0.9751598146015431,0.19542210296702053,0.22428651436640107,exp,1.0042072825947679,2,knn,"kappa=1,3,5",5000,5.0,
pagerank,0.9643408559336686,0.9725454893297981,0.13746797672308372,0.4150683520513603,exp,1.0042546658814235,2,knn,"kappa=1,3,5",5000,5.0,
betweenness,0.8488492328599199,0.8485292173592834,0.8459313439533551,-0.14126338671657723,pieli,1.0206340825639917,2,knn,"kappa=1,3,5",5000,5.0,
closeness,0.5063107508107381,0.7680830309013473,-0.18646065799382802,0.08438287698097069,pieli,2.1009867533186477,2,knn,"kappa=1,3,5",5000,5.0,
