,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8878392250433818,0.941697145856915,0.6024138215132746,-0.1768565440297767,exp,1.0379334454532791,1,delaunay,uniform,5000,,
pagerank,0.8989778902408521,0.9433382429700033,0.7306225726545659,-0.229877845141768,exp,1.0299100662650256,1,delaunay,uniform,5000,,
betweenness,0.42646003360485496,0.6277488430258562,0.42217357791289256,-0.17016368060407794,exp,1.3928477689660006,1,delaunay,uniform,5000,,
closeness,0.1401347383000571,0.5654493836511105,0.16189551617127945,-0.4422550161622083,exp,1.9065883850505279,1,delaunay,uniform,5000,,
harmonic,0.26397525177818437,0.6072748986513563,0.26856347278758524,-0.7061440356569132,exp,1.7172229299076167,1,delaunay,uniform,5000,,
clustering,0.9254270241176054,0.9254270241176054,0.636825307137134,0.23388542001097617,original,1.0,1,delaunay,uniform,5000,,
degree,0.9560682801493512,0.9756379355166374,0.637604966427856,-0.1788678762861241,exp,1.0220561840504727,2,delaunay,uniform,5000,,
pagerank,0.9606775457707358,0.9762825087009446,0.7801752512878688,-0.22873652824478033,exp,1.0173837123756129,2,delaunay,uniform,5000,,
betweenness,0.5880986411400342,0.7259977057324158,0.5869956233613016,-0.07968557618248025,pieli,1.2216762713233436,2,delaunay,uniform,5000,,
closeness,0.19615231642237518,0.6608267408907511,0.21541405407897704,-0.324021838643063,exp,2.9416864660284148,2,delaunay,uniform,5000,,
harmonic,0.2874637257222007,0.772128642462407,0.2844908525768614,-0.7885410691367403,exp,2.381283746118612,2,delaunay,uniform,5000,,
clustering,0.9816670587783793,0.9816670587783793,0.6729390744621451,0.21993137898697768,original,1.0,2,delaunay,uniform,5000,,
degree,0.9379794191469231,0.952181258297796,0.24584164918660192,0.5748480885867504,exp,1.0177739603970515,1,knn,uniform,5000,5.0,
pagerank,0.9285552157154364,0.9435379023937475,0.03195465662832075,0.6611465393630753,exp,1.0175592640434954,1,knn,uniform,5000,5.0,
