,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9110234433774164,0.9398625654223243,0.6032416847445002,-0.16143206549158806,exp,1.0428274786182405,1,delaunay,uniform,5000,,
pagerank,0.9190011435228203,0.9418777609578615,0.7295055695726504,-0.20408137651535507,exp,1.034060269551,1,delaunay,uniform,5000,,
betweenness,0.5157476998139838,0.667437817225637,0.5132323918260211,-0.17610182836255378,exp,1.362828288401951,1,delaunay,uniform,5000,,
closeness,0.16585296690161982,0.5213798063130192,0.11704655273759032,-0.32111960343195606,exp,1.9672125800005635,1,delaunay,uniform,5000,,
harmonic,0.31149881599705476,0.647194426719899,0.27613234426180117,-0.6833684549991512,exp,1.74653367057563,1,delaunay,uniform,5000,,
clustering,0.9626384075788763,0.9626384075788763,0.6987416277201282,0.17479846475521513,original,1.0,1,delaunay,uniform,5000,,
degree,0.9610978958894125,0.9785009379800522,0.6277366539522908,-0.1638759354260273,exp,1.0152835188897964,2,delaunay,uniform,5000,,
pagerank,0.9657864693223446,0.9791788829060986,0.7821448907624499,-0.21939421247280697,exp,1.0112308424330465,2,delaunay,uniform,5000,,
betweenness,0.5793871928881656,0.7564279966806258,0.5746464308093099,-0.03500809090335838,exp,1.2881181494152147,2,delaunay,uniform,5000,,
closeness,0.17133672215647844,0.5862816606166175,0.15384508705824396,-0.24417683339757892,exp,2.9148829741749083,2,delaunay,uniform,5000,,
harmonic,0.37655624508779684,0.7246327527120944,0.34952675155845003,-0.7557179980150691,exp,2.3318042380763164,2,delaunay,uniform,5000,,
clustering,0.9762463412141144,0.9762463412141144,0.6895973350174606,0.22683937025019832,original,1.0,2,delaunay,uniform,5000,,
degree,0.9073770604456328,0.9270681115983869,0.18425067950792012,0.5262689043537934,pieli,1.0221474236740449,1,knn,uniform,5000,5.0,
pagerank,0.9004583745893049,0.9169391913398444,0.022341630738002105,0.6307768648136,pieli,1.0183272018190597,1,knn,uniform,5000,5.0,
betweenness,0.7213114550599974,0.7867984718968406,0.7039124004772769,0.27627057888324513,pieli,1.0851107153314277,1,knn,uniform,5000,5.0,
closeness,0.13997329828012173,0.7543191847997645,0.47110233373700205,0.5333751149091933,pieli,4.031090114417023,1,knn,uniform,5000,5.0,
harmonic,0.3005692314982687,0.8903078757642915,0.5631208189660235,0.6276646974738791,exp,1.9749407819197937,1,knn,uniform,5000,5.0,
clustering,0.9285699216150403,0.9458051655191129,0.3143560169706334,0.5311700752087211,pieli,1.014253819736743,1,knn,uniform,5000,5.0,
degree,0.9750732401485243,0.9798276805488112,0.19711096718076954,0.5389649714453307,exp,1.0032441558038843,2,knn,uniform,5000,5.0,
pagerank,0.9727728457355626,0.9769514051265382,0.004986061119560192,0.6651585665079347,exp,1.002867519879879,2,knn,uniform,5000,5.0,
betweenness,0.8661144653067427,0.8711175722678759,0.7754595171402491,0.09318041255257418,pieli,1.0037356812230227,2,knn,uniform,5000,5.0,
closeness,0.1602387615490331,0.8222401252255642,0.5022603431922632,0.4439980121474304,pieli,4.295592734925019,2,knn,uniform,5000,5.0,
harmonic,0.4489774098352587,0.9236887608375017,0.5784577384877243,0.7066960572718208,exp,2.2931850029680176,2,knn,uniform,5000,5.0,
clustering,0.9677682883854422,0.9734557575945395,0.3634647334990875,0.5661244766778721,exp,1.011497388949412,2,knn,uniform,5000,5.0,
degree,0.8730069473242801,0.9111425583543986,0.10210848330792487,0.6007558787177378,pieli,1.0448795612069859,1,knn,uniform,5000,10.0,
pagerank,0.8600422423077932,0.8973334967963569,-0.1292719246003458,0.7156588130349226,pieli,1.0425988744878898,1,knn,uniform,5000,10.0,
betweenness,0.7093886145305801,0.7753835752389612,0.6958308308399462,0.5047139025360211,pieli,1.114940131503739,1,knn,uniform,5000,10.0,
closeness,0.2852352347054184,0.36908732562828245,0.6277583932640336,0.9503171905888974,pieli,5.286155590699543,1,knn,uniform,5000,10.0,
harmonic,0.22644389151217534,0.6744792690546451,0.6696452010653842,0.8512193624717626,exp,3.9809846135127533,1,knn,uniform,5000,10.0,
clustering,0.8029442902525753,0.891766576807165,0.2237308200756883,0.7548840955404315,exp,1.0884844306251582,1,knn,uniform,5000,10.0,
degree,0.9557023274111731,0.970887658667664,0.1281602241352465,0.6091911322017077,pieli,1.0219310566649746,2,knn,uniform,5000,10.0,
pagerank,0.9512418563705355,0.965991322420185,-0.1451857306718817,0.7099393114191568,pieli,1.0202004547231736,2,knn,uniform,5000,10.0,
betweenness,0.7881321665784808,0.7913967313911325,0.6973424961707594,0.2281073998846162,pieli,1.0060830782574381,2,knn,uniform,5000,10.0,
closeness,0.25195916716171746,0.7850254767458091,0.6223559586354956,0.9383366817935401,pieli,5.833609244569195,2,knn,uniform,5000,10.0,
harmonic,0.2785883410980648,0.9048584382242342,0.6708392910591776,0.8641119164871071,exp,3.64854250856859,2,knn,uniform,5000,10.0,
clustering,0.9294302901076841,0.9669094205723465,0.22891722136124826,0.7671289545924704,pieli,1.0428274283135084,2,knn,uniform,5000,10.0,
degree,0.802251333290735,0.8825287141069502,0.021954012195421965,0.664255857559841,pieli,1.0982467207582505,1,knn,uniform,5000,15.0,
pagerank,0.7835152118416286,0.8561002999276903,-0.2187149075555686,0.7479630783878832,pieli,1.0902920593100522,1,knn,uniform,5000,15.0,
betweenness,0.6745651114201767,0.7605434483649773,0.6938552778477586,0.646289249885304,pieli,1.1272541669668386,1,knn,uniform,5000,15.0,
closeness,0.053263462191839236,0.49100793415296257,0.6018975965995522,0.9785721862516014,pieli,5.985967258363561,1,knn,uniform,5000,15.0,
harmonic,0.11147395604599719,0.6707440146692505,0.6109830462877271,0.9267472242762189,exp,4.366500655818434,1,knn,uniform,5000,15.0,
clustering,0.7511651247431584,0.9122042678468663,0.1345016620327691,0.853217958110516,pieli,1.169412444341694,1,knn,uniform,5000,15.0,
degree,0.9274824199410752,0.9595479439966718,0.05791191929061028,0.6806755728635993,pieli,1.026689533104821,2,knn,uniform,5000,15.0,
pagerank,0.9228977704852966,0.9532224367526276,-0.2801910034500362,0.7660778238125401,pieli,1.0251585858895675,2,knn,uniform,5000,15.0,
betweenness,0.7447544872617339,0.7505835601647768,0.6638616367910672,0.28187531343180583,pieli,1.0045967899508217,2,knn,uniform,5000,15.0,
closeness,0.025168174442222992,0.7540625811144042,0.5545611157687285,0.9759634881639219,pieli,5.369452069186257,2,knn,uniform,5000,15.0,
harmonic,0.17157601607688527,0.9020097670132858,0.6485020191268029,0.9089281434596012,exp,4.035773832991035,2,knn,uniform,5000,15.0,
clustering,0.8978730026957137,0.9690549193292219,0.16496226721974144,0.8558394035422978,pieli,1.0751212692743888,2,knn,uniform,5000,15.0,
degree,0.9950500187452087,0.9950500187452087,0.8761175943510657,0.32701631386668845,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9921835471615761,0.9905658612751812,0.8306366314717402,0.19607764578429857,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.997989851300065,0.9922254837423453,0.7882800127218798,0.49635965698198375,pieli,1.0029551236454208,1,rnn,uniform,5000,,1.0
closeness,0.9880575227175281,0.9873380934645243,0.006443566722190851,0.006648562155525584,pieli,1.0056371260749573,1,rnn,uniform,5000,,1.0
harmonic,0.9947566224121001,0.9947566224121001,0.5283247656129928,0.5414572956045334,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9921512119492459,0.9849128087782049,0.9921512119492459,,pieli,1.0019418537174882,1,rnn,uniform,5000,,1.0
degree,0.9954588340775865,0.9950513594904691,0.7691263465486621,0.5388187500038695,pieli,1.0007131006654006,2,rnn,uniform,5000,,1.0
pagerank,0.9979883520036132,0.9964730644934802,0.7360198530704994,0.4007102493247917,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.998656122814301,0.9927412137492303,0.8313401712609653,0.4444615928846656,pieli,1.0018112589267578,2,rnn,uniform,5000,,1.0
closeness,0.9976288192474791,0.9970696524179851,0.021857856317760903,-0.01682732568740298,pieli,1.0020226932221503,2,rnn,uniform,5000,,1.0
harmonic,0.9938634742315577,0.9926510805778728,0.40505657430348424,0.6978912585439792,pieli,1.002774692592935,2,rnn,uniform,5000,,1.0
clustering,0.994135615829244,0.994135615829244,0.9936373737585085,0.10820944087987869,original,1.0,2,rnn,uniform,5000,,1.0
degree,0.9814152507349863,0.30162717930940264,0.49553893109926483,0.8396763149915156,exp,1.0187199842362402,1,rnn,uniform,5000,,2.0
pagerank,0.9791256506172907,0.9808825082140744,0.619176634688436,0.6292770756244822,pieli,1.0011055639618258,1,rnn,uniform,5000,,2.0
