,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c
2869,1,closeness,Piecewise Linear Fit,1.098611732076275,0.194247160072318,-0.2351435211352974,0.9996101364522416,0.9590483619344774,,,,3.059528968735988,0.3338266210362389,3.053255598428655,0.3331421307001101,3.0522393582456004,0.3330312482636511,0.3884943206547487,0.0761585720405334,0.0481194221371797,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,15484,2565,,,
2870,2,betweenness,Piecewise Linear Fit,1.0986122881163385,0.2184081974121961,-0.8892574543772558,1.0,0.9871345029239766,,,,1.1635154879193783,0.3333488652666816,1.1634281304646137,0.3333238372299079,1.1634402081472826,0.3333272975034105,0.4368163961288644,0.033486063595041,0.0009107936573393,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,15484,2565,,,
2871,3,harmonic,Exponential Saturation Fit,1.0984814336592394,0.1183514998135191,-0.2030208978872628,1.0,1.0,0.0372818232557385,5.215274242167898,0.0674055347468929,2.1910460196914627,0.3257272080519287,2.2694568309819623,0.3373839849581196,2.266125952598537,0.3368888069899515,,,,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,15484,2565,,,
2872,4,clustering,Piecewise Linear Fit,1.09860515204236,0.0132140763229605,0.1446102723194765,1.0,0.138401559454191,,,,1.1026777444499645,0.3346432630813376,1.0996444136822363,0.3337227006493608,1.0927620885868194,0.3316340362693014,0.0264281526455545,-7.210025787907107,0.7541055275492031,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,15484,2565,,,
2873,5,pagerank,Piecewise Linear Fit,1.09860353930677,0.008332614580131,-0.1302698876809574,1.0,0.1005847953216374,,,,1.0448664017676377,0.3346652979463257,1.04255743925394,0.3339257492094861,1.034699690098805,0.3314089528441881,0.016665229464789,0.0054724968854706,0.0003044438616378,,glioma_mibitof:UCSF_TA2_R6C4_whole_cell.tiff,15484,2565,,,
2874,0,degree,Piecewise Linear Fit,1.0986095474670392,0.015115036386393,-0.2851536530423393,1.0,0.1356190476190476,,,,1.0444306864211133,0.333924774186049,1.04417924909501,0.3338443847897658,1.0391324997881828,0.3322308410241852,0.0302300727728011,199.6854737552854,7.566402367133087,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2875,1,closeness,Piecewise Linear Fit,1.0986109873220675,0.1849031736140282,-0.2295849404809685,1.0,0.9417142857142856,,,,2.645944343168385,0.3340874930090399,2.6376647822282333,0.3330420826001427,2.636305263906156,0.3328704243908175,0.369806347708182,0.0770228427727078,0.0477909072548925,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2876,2,betweenness,Piecewise Linear Fit,1.098612035034151,0.1886330502789765,-0.9344334290892702,1.0,0.9493333333333334,,,,1.1526642460157868,0.333669046439279,1.1509439989872752,0.3331710755968351,1.150905316612394,0.3331598779638859,0.3772661016137925,0.0357313860637965,0.0004729352773922,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2877,3,harmonic,Exponential Saturation Fit,1.0985796247513433,0.0933494196345363,-0.2037065235819546,1.0,0.9798095238095238,0.0348239550842399,7.093116618074158,0.0659201740768979,1.8196161577351384,0.3296844170197562,1.8550276332874285,0.3361003919624041,1.844622706872293,0.3342151910178395,,,,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2878,4,clustering,Piecewise Linear Fit,1.098611830438624,0.0138891226069304,0.1210727005353403,1.0,0.1272380952380952,,,,1.0579291501556356,0.3337109235880278,1.056812097588978,0.3333585628995443,1.055455096986577,0.3329305135124278,0.0277782452133821,-5.801635045483573,0.7461270155736396,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2879,5,pagerank,Piecewise Linear Fit,1.098599863135739,0.0105172606823753,-0.1562122754440721,1.0,0.1020952380952381,,,,1.048416699653279,0.3349775975150968,1.0452442790493734,0.3339639835269229,1.0361504099709695,0.3310584189579801,0.0210345217874901,0.0049757642817432,0.0002826704518328,,glioma_mibitof:UCSF_TA1_R6C3_whole_cell.tiff,17230,2625,,,
2880,0,degree,Piecewise Linear Fit,1.098609553890494,0.0121518681897396,-0.2397577549337232,1.0,0.1366013071895424,,,,1.0451734957623455,0.3341262484931381,1.043527314725859,0.3335999891722772,1.039378771633611,0.3322737623345846,0.0243037363795007,112.76555707712406,4.345090789494944,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2881,1,closeness,Piecewise Linear Fit,1.0986023852644229,0.1823790990609705,-0.2260320047081308,1.0,0.931372549019608,,,,2.924880779829879,0.3354284181453952,2.8984521907761995,0.3323975596293069,2.8965029812841303,0.332174022225298,0.3647581986582815,0.0680086928466265,0.0424710070838641,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2882,2,betweenness,Exponential Saturation Fit,1.098611456054256,0.1464162051220611,-0.9564103258481464,1.0,1.0,0.0290475179944323,3.674906446582999,0.0005508972932917,1.1281273317595149,0.3327266569467194,1.1313402442297362,0.3336742641850015,1.131085324436054,0.3335990788682791,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2883,3,harmonic,Exponential Saturation Fit,1.0984258116608383,0.1121264300522515,-0.2085622314400924,1.0,1.0,0.0333778563131701,5.617904097263961,0.0591962327839525,2.077269564304227,0.3242511017903612,2.165087096275528,0.3379589671476155,2.164004190114436,0.3377899310620232,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2884,4,clustering,Piecewise Linear Fit,1.0986122550329636,0.0170024426496786,0.0986451148212312,1.0,0.1699346405228758,,,,1.0175792374448334,0.3334247098490248,1.0173756294429108,0.3333579947113079,1.0169462291815743,0.3332172954396672,0.0340048852983966,-3.539989309208724,0.6703399695455345,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2885,5,pagerank,Piecewise Linear Fit,1.0986090282697103,0.0093609776330608,-0.1093937495637493,1.0,0.1169934640522875,,,,1.0260020361683686,0.3341857657183932,1.0243353139447064,0.3336428868322708,1.0198174602295804,0.3321713474493359,0.0187219555338013,0.0069941653736832,0.000533028339993,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,5231,1530,,,
2886,0,degree,Exponential Saturation Fit,1.0985909476464175,0.0082246744099913,-0.398990785317751,1.0,0.1207843137254902,4.443331314708407,84.27654953950648,3.3465472916364565,1.010166254719577,0.3302577083474848,1.0245531558831678,0.3349612756922761,1.0240017916188795,0.3347810159602392,,,,,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2887,1,closeness,Piecewise Linear Fit,1.0986118717569435,0.0590603608680852,0.393256155133047,0.992156862745098,0.3652173913043478,,,,1.013482420203219,0.3337241858620394,1.0121763754674464,0.3332941254017329,1.0112275408269529,0.3329816887362277,0.1181207217187393,-0.6776401513667333,0.1417916539324651,,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2888,2,betweenness,Piecewise Linear Fit,1.0986108295039818,0.1568411932355696,-1.0402994384481228,1.0,0.8447058823529412,,,,1.0700801782891558,0.3341380178833555,1.0663130602879718,0.332961715987865,1.066116266530162,0.3329002661287792,0.3136823868369623,0.0857469998969357,-0.0005209784320142,,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2889,3,harmonic,Exponential Saturation Fit,1.0986102443713923,0.1312131479456108,-0.3793431070662573,1.0,1.0,0.0597350858750318,4.3251068217918816,0.0423255014475214,1.4656050565434209,0.3323906151059191,1.4723728986810234,0.3339255219357052,1.4713073553021263,0.3336838629583755,,,,,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2890,4,clustering,Constant Fit,1.0986122744435185,0.0,-0.0,1.0,0.0,,,,0.9994647212889533,0.3332538236786794,0.9998222744970072,0.3333730434682473,0.9998225425718912,0.3333731328530732,,,,0.6182996457118064,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2891,5,pagerank,Exponential Saturation Fit,1.0986122535139848,0.0054326279001612,-0.1619218328749423,1.0,0.0949019607843137,0.000221470644491,127.58966619807852,0.0005731459813645,1.019442206699064,0.3333620410422773,1.019632701006196,0.3334243335102711,1.018988342422782,0.3332136254474517,,,,,glioma_mibitof:UCSF_TA3_R1C5_whole_cell.tiff,4801,1275,,,
2892,0,degree,Exponential Saturation Fit,1.098612121906109,0.0062251481109513,-0.2977051828139992,1.0,0.1299079011148812,4.548726428156432,111.34629538220211,5.3652861617417225,1.0517152340023506,0.3332692743960184,1.0527416394924898,0.3335945234766397,1.0512952909024535,0.3331362021273419,,,,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
2893,1,closeness,Piecewise Linear Fit,1.0986040189421804,0.1884877113838139,-0.2337788942704259,1.0,0.9432864760058168,,,,3.021216764967556,0.3352485374932301,2.996141949140283,0.3324661170355257,2.994512859018904,0.332285345471244,0.3769754232692752,0.0751474741289678,0.0464243935662096,,glioma_mibitof:UCSF_TA2_R7C5_whole_cell.tiff,9934,2063,,,
