,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
10,4,clustering,Exponential Saturation Fit,1.0985904330499945,0.0294067221805922,0.1758594754259402,1.0,0.4628378378378378,,,,1.3959834447014905,0.3314158366355446,1.4170716822882865,0.3364223257379219,1.3991257357993554,0.3321618376265335,-0.249391201657471,23.57075316225574,0.8337523117639428,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,8880,592,,,,
11,5,pagerank,Piecewise Linear Fit,1.0985732529317769,0.0318357323547983,-0.076065858271535,1.0,0.2533783783783784,0.0636714663714545,0.0038313426849488,0.0014815526358986,1.1332874034663327,0.335708281074995,1.1312500972533843,0.3351047796466015,1.11127259201125,0.3291869392784033,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,8880,592,,,,
12,0,degree,Piecewise Linear Fit,1.098547159141872,0.0125624866083953,-0.0810494115582436,1.0,0.1558528428093645,0.0251249732168045,181.73075796982116,25.88489119918296,1.113121224880113,0.3370502003430979,1.1058122045434795,0.3348370480702721,1.0836049572826574,0.3281127515866299,,,,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
13,1,closeness,Piecewise Linear Fit,1.0985927777201925,0.1904194879827655,-0.2130848864190767,1.0,0.9404682274247492,0.380838976293278,0.1161990620651242,0.0817126423993415,3.0437801762715937,0.3362789754186794,3.004460836360495,0.3319349470809827,3.0031133650300244,0.3317860775003379,,,,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
14,2,betweenness,Piecewise Linear Fit,1.0986039037815678,0.1689381507992399,-0.7961470576000951,1.0,0.8963210702341137,0.3378763026632861,0.0317312480503911,0.0013725828421297,1.171911888476035,0.3352646309851903,1.1618372962076022,0.3323824565722363,1.161734025198415,0.3323529124425733,,,,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
15,3,harmonic,Exponential Saturation Fit,1.0985447183066848,0.148328052028757,-0.1733451883396882,1.0,1.0,,,,2.760446852241097,0.3279151355823814,2.8345049247983285,0.3367125383955739,2.823222783090314,0.3353723260220447,0.0580349529746365,3.6371461839347754,0.1153961099585351,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
16,4,clustering,Piecewise Linear Fit,1.098577469784988,0.0307449182752988,0.1382796788831279,1.0,0.2822742474916388,0.061489836548451,-2.8645789544281013,0.7249778871406959,1.4614577901865682,0.3353855499158842,1.4606917740616685,0.3352097591807572,1.435395924974857,0.3294046909033584,,,,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
17,5,pagerank,Piecewise Linear Fit,1.098547824164228,0.0120817676386374,-0.0624900581870931,1.0,0.1491638795986622,0.0241635360109167,0.0032936418270981,0.0005969964902032,1.10760809883742,0.3369785208576524,1.1007715211615412,0.3348985614971492,1.0785007901186296,0.3281229176451982,,,,glioma_mibitof:CHOP_907_R11C8_whole_cell.tiff,22425,1495,,,,
18,0,degree,Piecewise Linear Fit,1.0985651489465682,0.0192375788442486,-0.0903102878855109,1.0,0.2107231920199501,0.0384751576885263,132.13454644150607,25.604886059850788,1.1175898509902185,0.336566892615397,1.1107848813269463,0.3345175473284116,1.0921831582871109,0.3289155600561914,,,,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
19,1,closeness,Piecewise Linear Fit,1.0986088654089454,0.2032841630973749,-0.2105864181214337,1.0,0.9688279301745636,0.4065683264696904,0.1478750156901801,0.1126866806796014,3.2826143830049435,0.3345671607410497,3.264518739010755,0.3327228356006186,3.2643928380758878,0.3327100036583316,,,,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
20,2,betweenness,Exponential Saturation Fit,1.09860893332341,0.2392169416962185,-0.8380546292307302,1.0,1.0,,,,1.2048079265805298,0.3321125335563119,1.211450993962751,0.3339437349372295,1.2114509815169088,0.3339437315064585,0.6794370771332995,0.0593731102905247,0.0018515978736379,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
21,3,harmonic,Exponential Saturation Fit,1.0985568438934272,0.1635265110271194,-0.1599236392519056,1.0,1.0,,,,2.770987231172796,0.3283970540668051,2.8368616423608186,0.3362040054410906,2.830068570783959,0.3353989404921043,0.08037725494951,2.8703320105404826,0.1581668312304651,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
22,4,clustering,Exponential Saturation Fit,1.098599918151654,0.0294787035139155,0.1551015110095688,1.0,0.4837905236907731,,,,1.4447410563675394,0.3335167428462519,1.452317537302912,0.3352657643976678,1.4347810736219084,0.3312174927560803,-0.2068870421100164,23.513082208997396,0.7703750445846026,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
23,5,pagerank,Piecewise Linear Fit,1.0985624703723609,0.0189801407758637,-0.0692759036607399,1.0,0.2082294264339152,0.0379602824280746,0.0043316488539393,0.0011045653646829,1.1107842479768342,0.3366367535840807,1.103993455199466,0.3345787207671775,1.0848746257824782,0.3287845256487418,,,,glioma_mibitof:CHOP_907_R11C9_whole_cell.tiff,12030,802,,,,
24,0,degree,Piecewise Linear Fit,1.098544386454286,0.0181057159314207,-0.0910722999623982,1.0,0.1747404844290657,0.0362114318628671,140.861515880668,25.453710157160156,1.1459222084696172,0.3371390239301231,1.138157560342569,0.3348546054317594,1.1148806811270824,0.3280063706381175,,,,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
25,1,closeness,Piecewise Linear Fit,1.0986005091394997,0.2011692442340259,-0.2021642141397351,1.0,0.954152249134948,0.4023384888090081,0.1180029625989582,0.0936836333142752,3.1132131499934323,0.3356226878041127,3.0814641043442266,0.3321999539524249,3.081254508089765,0.3321773582434623,,,,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
26,2,betweenness,Piecewise Linear Fit,1.0986094585257402,0.163403900685398,-0.7706204351851821,1.0,0.8572664359861591,0.3268078023652315,0.0328636500108108,0.001598425528909,1.1336968931928784,0.3344548739943688,1.1280714997959962,0.3327953120329487,1.1279172756731597,0.3327498139726824,,,,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
27,3,harmonic,Exponential Saturation Fit,1.098604256629203,0.1577423109376588,-0.1575275749504644,1.0,1.0,,,,2.763460975692042,0.3316243472560651,2.7906334422991548,0.3348851320405017,2.7790119976189462,0.3334905207034332,0.0630611094755904,3.161480711972296,0.1324339652569354,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
28,4,clustering,Exponential Saturation Fit,1.098591958516967,0.027834665929939,0.1574116854231548,1.0,0.416955017301038,,,,1.4682203386957997,0.334555341085288,1.4706047859953606,0.3350986720544756,1.4497472828900024,0.3303459868602363,-0.2047392054972988,24.90210359135725,0.752695893380093,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
29,5,pagerank,Piecewise Linear Fit,1.098544141173852,0.0149226488401,-0.0703089453591655,1.0,0.153114186851211,0.029845298453987,0.0038570432336711,0.0007610767897718,1.1295294277228618,0.3371000161462751,1.1222176779285375,0.3349178764753386,1.098977823512454,0.327982107378386,,,,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,
30,0,degree,Piecewise Linear Fit,1.098599509584967,0.0163125903822923,-0.0709656598303887,1.0,0.1775043936731107,0.032625180764611,123.75927471179372,26.42921163301644,1.0787580148782334,0.3349876924631757,1.0755466949041663,0.3339904783956677,1.0659867789767532,0.3310218291411566,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
31,1,closeness,Piecewise Linear Fit,1.098586552208365,0.1861408586114509,-0.1931244068121085,1.0,0.9235500878734624,0.3722817175375311,0.1183239640914769,0.0920203413655942,2.2725584031629045,0.3367177009348464,2.2386514772078354,0.3316938202999334,2.237940511347561,0.3315884787652201,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
32,2,betweenness,Piecewise Linear Fit,1.098602571184017,0.1439769450440595,-0.8017895084266061,1.0,0.8031634446397188,0.2879538908343364,0.038588469658341,0.0013734623687507,1.11552936246936,0.3354054654327797,1.105686363828959,0.3324459776314636,1.1046971685019265,0.3321485569357567,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
33,3,harmonic,Exponential Saturation Fit,1.0986100408495822,0.1452615120663804,-0.154830713059314,1.0,1.0,,,,1.9575422124912725,0.3324060015506822,1.9676344173342724,0.3341197369875404,1.9638332056145185,0.3334742614617774,0.0567450839573757,3.763186537281308,0.1304404831557606,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
34,4,clustering,Piecewise Linear Fit,1.0986099088896744,0.0342800927996216,0.130195084200928,1.0,0.2829525483304042,0.0685601855965083,-2.5068558400886864,0.7459851394338157,1.2658418353159704,0.3342608086434987,1.2620311645017517,0.3332545550403247,1.259115491154418,0.3324846363161765,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
35,5,pagerank,Piecewise Linear Fit,1.0986027427934035,0.014816193907618,-0.0520413065618693,1.0,0.1678383128295255,0.0296323888142757,0.0029660871233625,0.0008005007928476,1.066078500740336,0.3346756227455322,1.0639715159257357,0.3340141738424241,1.0553582661203922,0.3313102034120437,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,17070,1138,,,,
36,0,degree,Piecewise Linear Fit,1.0985854714085002,0.0105999136913809,-0.0738917169100445,1.0,0.1285714285714285,0.0211998273827727,196.9388074456499,26.163729091382983,1.0697642989683984,0.3357151876582945,1.0652674648075486,0.3343039837831664,1.0514916295512886,0.329980828558539,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
37,1,closeness,Piecewise Linear Fit,1.0985874276959873,0.2018624451718339,-0.2201468837581867,1.0,0.961904761904762,0.4037248907821208,0.092079432243167,0.0658443374732637,3.126931886038934,0.336660126918433,3.0806319758948475,0.3316752618195115,3.080533052485004,0.3316646112620555,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
38,2,betweenness,Piecewise Linear Fit,1.0986108968501842,0.2005359483718349,-0.7962189321379995,1.0,0.9584415584415584,0.4010718984614708,0.023347983744294,0.0011983203541073,1.138038314249353,0.3341199897743488,1.1340209634341687,0.332940524024837,1.1340174285259397,0.3329394862008141,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
39,3,harmonic,Exponential Saturation Fit,1.0985289308782922,0.1559310108927484,-0.1745378353725923,1.0,1.0,,,,2.777160116886981,0.3272887594325166,2.858758956776139,0.3369051956315181,2.849432276937117,0.3358060449359653,0.0493775455307537,3.316243617785661,0.0942879128563852,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
40,4,clustering,Piecewise Linear Fit,1.0985785531384198,0.0233924853648581,0.1268930789724788,1.0,0.2073593073593073,0.0467849707283778,-3.495565449717804,0.7261704642473282,1.2651820597906094,0.3360601158515945,1.2587346324083093,0.3343475376686577,1.240832530078082,0.3295923464797478,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
41,5,pagerank,Piecewise Linear Fit,1.0985844584783693,0.0103436798424508,-0.056074171084207,1.0,0.1272727272727272,0.0206873606079388,0.0022412275030451,0.0003902437752584,1.0653843432992038,0.335747616277078,1.0609117443558558,0.3343381113944154,1.0468741498961969,0.3299142723285064,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,34650,2310,,,,
42,0,degree,Piecewise Linear Fit,1.0985809678716916,0.0125418045932698,-0.0816594817764073,1.0,0.1422623178348369,0.0250836091865533,182.9110802826,25.79866133787575,1.0774688041903298,0.3359151013020244,1.0725189274182776,0.3343719119764031,1.0575751317875444,0.3297129867215724,,,,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
43,1,closeness,Piecewise Linear Fit,1.0986074793532214,0.2023380574175299,-0.2187320569563181,1.0,0.9625260235947258,0.4046761151921446,0.1133277114562957,0.0819032740050912,3.2393633239696005,0.3347953252345239,3.218480615535909,0.3326370513817261,3.2178088543333185,0.3325676233837498,,,,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
44,2,betweenness,Exponential Saturation Fit,1.0986072159948843,0.1977936247125226,-0.8521118478665658,1.0,1.0,,,,1.198244753971657,0.3318323935352591,1.2063814099799322,0.3340856944820395,1.206367751397837,0.3340819119827013,0.0239854622373606,1.6177483434222883,0.0011399254439,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
45,3,harmonic,Exponential Saturation Fit,1.0984203914299784,0.1440146708857026,-0.174869010003317,1.0,1.0,,,,2.895968058077771,0.3241550636544706,3.0252564742781214,0.3386267339017689,3.0126727988445063,0.3372182024437603,0.0577442086611955,3.821470188037614,0.1153230899309038,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
46,4,clustering,Exponential Saturation Fit,1.0986048709023448,0.0233616369943473,0.1713397644609865,1.0,0.3830673143650243,,,,1.3717100570643974,0.3318830261453597,1.3846134276936868,0.3350049757657397,1.376789537007631,0.3331119980889006,-0.2323445287853488,29.67029669145376,0.7941946691458838,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
47,5,pagerank,Piecewise Linear Fit,1.0985773492619364,0.0122531438904627,-0.0649217152832755,1.0,0.1422623178348369,0.0245062884835176,0.0034879820465052,0.0006155732474934,1.0766577519239264,0.3360678486743277,1.0713781028475189,0.3344198595118541,1.055655769318666,0.3295122918138182,,,,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,
48,0,degree,Piecewise Linear Fit,1.0985790193996454,0.0138291942714273,-0.0912111439209788,1.0,0.1545012165450121,0.0276583885428697,184.48434544403335,25.419762451703864,1.107841558155626,0.3359642126675917,1.1028259747936298,0.3344431860344267,1.0868311778784414,0.3295926012979815,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,,,,
49,1,closeness,Piecewise Linear Fit,1.098609678482727,0.18057952738402,-0.1928460460910891,1.0,0.9124087591240876,0.3611590550217574,0.1423472095823931,0.1075878205279764,2.203066027135113,0.334408308714163,2.1928515036213927,0.3328578233948527,2.1920348906595337,0.3327338678909842,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,,,,
50,2,betweenness,Piecewise Linear Fit,1.0986113837556293,0.1331811947007622,-0.7760019062300617,1.0,0.7615571776155717,0.2663623899967721,0.0447481726129213,0.0017202823511946,1.185459487782105,0.3339482011141604,1.1826638579969289,0.3331606621494274,1.1817070884830003,0.3328911367364122,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,,,,
51,3,harmonic,Exponential Saturation Fit,1.0985951636829112,0.1488805992763583,-0.1554739833919907,1.0,1.0,,,,2.099255995839822,0.3306142159353754,2.127663115174013,0.335088085489288,2.12264450318405,0.3342976985753367,0.0677306030155569,3.5950082301262776,0.1524848425494991,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,,,,
52,4,clustering,Michaelis-Menten Fit,1.098590542165865,0.0236894862575033,0.171147200936608,1.0,1.0,,,,1.3202963909599068,0.330233083931139,1.3382074253157774,0.3347129993139535,1.3395704385594798,0.3350539167549075,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,-0.2396425755138122,0.0262187160139017,0.7783758951317055,
53,5,pagerank,Piecewise Linear Fit,1.0985796214314845,0.0137254636918418,-0.0700861463943958,1.0,0.1532846715328467,0.0274509278502379,0.0058837590580169,0.0010715006247766,1.101527086761058,0.3359181141453491,1.0967524769008126,0.3344620646670295,1.0808740168575648,0.3296198211876214,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,12330,822,,,,
54,0,degree,Piecewise Linear Fit,1.0985521582556586,0.0179266502287069,-0.0786484616871295,1.0,0.2328767123287671,0.0358533004574426,124.83590286864474,26.21644404265145,1.1226163312347053,0.3368569514718585,1.1158986346082715,0.3348412113266885,1.094105383327672,0.328301837201453,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
55,1,closeness,Piecewise Linear Fit,1.0985783857169444,0.186168752345006,-0.203464193395215,1.0,0.9397260273972604,0.3723375049179484,0.1633514239971306,0.1190548316845455,2.8721532781061,0.3372174805617987,2.8232809768468834,0.3314794183122945,2.82177924572658,0.3313031011259068,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
56,2,betweenness,Piecewise Linear Fit,1.0985843920897396,0.1687245733450422,-0.8660954210198245,1.0,0.9082191780821918,0.3374491473398938,0.0519304783723263,0.0013546600785768,1.2374593015601776,0.3368573234726538,1.2181711284002872,0.331606756947253,1.2179109044040073,0.331535919580093,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
57,3,harmonic,Exponential Saturation Fit,1.0985950892219272,0.1531221621577453,-0.1633375535457098,1.0,1.0,,,,2.562845706903243,0.3306850548186085,2.598934042376454,0.3353415478576262,2.588330724594144,0.3339733973237653,0.0791429452069223,3.408136716626529,0.1648267785446103,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
58,4,clustering,Piecewise Linear Fit,1.0985939799187974,0.0392135436850026,0.1285609818575978,1.0,0.3794520547945205,0.0784270873663453,-2.1427959709580127,0.737620133594133,1.357731512686975,0.3349314955746993,1.3563003878916602,0.3345784590843698,1.339726944516784,0.3304900453409307,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
59,5,pagerank,Piecewise Linear Fit,1.0985531100035364,0.0176615508907187,-0.0611904808377858,1.0,0.2328767123287671,0.0353231025572922,0.0045527989469745,0.001233675442438,1.1228532152082908,0.3367893600562799,1.1164894006118784,0.334880593161005,1.0946499278298265,0.3283300467827151,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,10950,730,,,,
60,0,degree,Piecewise Linear Fit,1.0985422915402974,0.0127449569335264,-0.0824590842608559,1.0,0.1596516690856313,0.0254899138670668,182.1107633855725,25.826224354002957,1.1282202247650148,0.3370576993027454,1.121531528386527,0.3350594399530361,1.0975096418526618,0.3278828607442184,,,,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
61,1,closeness,Piecewise Linear Fit,1.098581479939704,0.1908411302019851,-0.2144840704340423,1.0,0.9455732946298984,0.3816822607176487,0.1216794768756739,0.0850450943864117,3.091886975739719,0.3370366223812768,3.041402942067143,0.331533520771582,3.0404519559826992,0.3314298568471412,,,,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
62,2,betweenness,Piecewise Linear Fit,1.0986037728282458,0.1651960551420281,-0.8470552946711939,1.0,0.8925979680696662,0.3303921112072916,0.0357863366061353,0.001067430434766,1.178425766168599,0.3352788396614909,1.1683482977560553,0.3324116570072383,1.1679892517632025,0.3323095033312708,,,,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
63,3,harmonic,Exponential Saturation Fit,1.0985767659613563,0.1557698511605856,-0.1730732062297691,1.0,1.0,,,,2.8631452813641003,0.32945942880419,2.920187021836856,0.3360231681144066,2.907101270839428,0.3345174030814033,0.0628899759034633,3.282302054260188,0.1202754208544464,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
64,4,clustering,Exponential Saturation Fit,1.098591800891465,0.0223950441275686,0.1604489339998087,1.0,0.3875181422351234,,,,1.5609930224574546,0.3345963494720168,1.563217149096847,0.3350730874481626,1.5410918406184424,0.3303305630798205,-0.2064030921224012,30.95090710916549,0.7464062938708959,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
65,5,pagerank,Piecewise Linear Fit,1.0985447374119752,0.011694949977003,-0.06463916307495,1.0,0.1458635703918722,0.0233899005675773,0.0038120921668936,0.0006451269667421,1.1197455297489365,0.3369744324504459,1.1133558903045508,0.3350515445548205,1.0898377169197655,0.3279740229947335,,,,glioma_mibitof:CHOP_907_R10C12_whole_cell.tiff,20670,1378,,,,
66,0,degree,Piecewise Linear Fit,1.0985938873644734,0.0151225311098056,-0.0718340005763143,1.0,0.171353826030085,0.0302450622196337,134.91809935014084,26.36272519297955,1.071692590596347,0.3352337380098209,1.0684898126002491,0.3342318842608368,1.0566694320591703,0.3305343777293422,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
67,1,closeness,Piecewise Linear Fit,1.0986003407490763,0.2017927462570051,-0.2265617793961725,1.0,0.9587965990843688,0.4035854928615036,0.1161418817649272,0.0800079958758361,3.0395679039179977,0.3356389397822748,3.0084165237387857,0.3321991034151951,3.008080121616702,0.3321619568025299,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
68,2,betweenness,Piecewise Linear Fit,1.0986090858264512,0.1921929396980732,-0.8390269721110554,1.0,0.94702419882276,0.3843858805921712,0.0321386183592467,0.0011850640020236,1.2057292973088858,0.3345267874052452,1.1992784335316615,0.33273701026356,1.1992755215145687,0.3327362023311948,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
69,3,harmonic,Exponential Saturation Fit,1.0984261989177897,0.156277375763326,-0.1792593393370084,1.0,1.0,,,,2.674602011178656,0.3242675365399961,2.7894337728999723,0.3381896873251552,2.7840979628799194,0.3375427761348486,0.0626410454663087,3.2224163748620764,0.1134715599826837,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
70,4,clustering,Exponential Saturation Fit,1.0986042453282958,0.0195789570110729,0.1486558696256318,1.0,0.3440156965336821,,,,1.2952106921522972,0.3323029078568459,1.3065896602133191,0.3352223279928891,1.2958805331422103,0.3324747641502649,-0.1988525419042629,35.40265942273414,0.7682613958314826,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
71,5,pagerank,Piecewise Linear Fit,1.0985966450955635,0.0124380189659492,-0.0566498886093279,1.0,0.1517331589274035,0.0248760388051001,0.0028488305799655,0.0005900538663917,1.0654676940273056,0.3349768505269513,1.0633005545240368,0.3342955144624916,1.0519521276514334,0.3307276350105571,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,22935,1529,,,,
72,0,degree,Exponential Saturation Fit,1.0986105033205469,0.0058038662460919,-0.0916498224184944,1.0,0.1356045424181696,,,,1.035411021350923,0.333734537987186,1.0356802073007167,0.3338213022254782,1.0314076244658008,0.3324441597873359,5.093639135764484,119.42852418879814,25.241772932038696,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,22455,1497,,,,
