,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,dataset,num_edges,num_nodes
850,4,clustering,Piecewise Linear Fit,1.0986119265768113,0.1455812730740794,0.7093773260134687,1.0,0.8812260536398467,,,,1.018494023545546,0.3337344720088768,1.016676309340507,0.333138853501102,1.0166391413191038,0.3331266744900211,0.2911625461020157,-0.6309971653132587,0.2213571512324826,,,,,glioma_mibitof:CHOP_907_R2C1_whole_cell.tiff,347,522
851,5,pagerank,Michaelis-Menten Fit,1.098612083879006,0.2409080465241604,0.1409961988749282,1.0,1.0,,,,1.000781133230674,0.3330316652379417,1.002140798926498,0.3334841235385748,1.002141062425172,0.3334842112234834,,,,,-4.25016338165665,4023.164690368474,0.0020593961559427,glioma_mibitof:CHOP_907_R2C1_whole_cell.tiff,347,522
852,0,degree,Constant Fit,1.0986122777763838,0.0,-0.0,1.0,0.0,,,,0.9984274305375074,0.3334019350324518,0.9981493737769906,0.3333090843563088,0.9980891697756792,0.3332889806112393,,,,2.410206084396467,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
853,1,closeness,Piecewise Linear Fit,1.0986118488718757,0.0634762845943128,0.2534526644798553,0.9411187438665358,0.4775808133472367,,,,1.0217850914052686,0.3337388356237538,1.0203900358961613,0.3332831779662324,1.019455652034049,0.3329779864100137,0.126952569177393,-1.1302101016847077,0.3547984875460274,,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
854,2,betweenness,Piecewise Linear Fit,1.0986121953341514,0.0352940594266254,-0.3009347596025541,1.0,0.3169774288518155,,,,1.001374654496434,0.333495979894331,1.0009608558342622,0.3333581691461757,1.0003233367526227,0.333145850959493,0.0705881214515468,0.002716708179159,0.00022273572279,,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
855,3,harmonic,Piecewise Linear Fit,1.0986121834864648,0.0553916142901156,-0.1257646839509309,1.0,0.4347399411187438,,,,1.0105585579636054,0.3335410179649483,1.0097725193663307,0.3332815811299142,1.0094568753763915,0.3331774009051374,0.1107832291751581,0.0186213156834395,0.0071700804201856,,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
856,4,clustering,Exponential Saturation Fit,1.0986121553754116,0.0307681422048166,0.275092609176349,1.0,0.4965652600588812,-0.173533175000421,22.527486649003112,0.4021678870153199,1.0104973742615324,0.333096611889106,1.011723154518724,0.3335006735531846,1.0114259815539448,0.3334027145577093,,,,,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
857,5,pagerank,Constant Fit,1.0986122795626758,0.0,-0.0,1.0,0.0,,,,0.9984812782213373,0.3333953298094894,0.998239759332061,0.3333146860643318,0.9981657798231232,0.3332899841261789,,,,0.000981354268891,,,,glioma_mibitof:CHOP_907_R8C8_whole_cell.tiff,1228,1019
858,0,degree,Exponential Saturation Fit,1.0986115013139583,0.0041143730464978,-0.2660648912153946,1.0,0.1248761149653121,1.1722743286255444,168.4696969687628,1.6168485871028766,1.003554313637096,0.3327536486166934,1.0064837201872945,0.3337249669645041,1.0058697340063183,0.3335213844188024,,,,,,,,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
859,1,closeness,Michaelis-Menten Fit,1.0986120732215243,0.24267289131473,-0.1394602056713173,0.9078295341922696,1.0,,,,0.998682778918528,0.3330239158000755,1.0000744393031842,0.3334879832702925,1.0000747921437776,0.3334881009296319,,,,,37801.91757270469,231844.97642681905,0.2441504941431764,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
860,2,betweenness,Piecewise Linear Fit,1.0986111076878915,0.0714672064901139,-0.8995563150561782,1.0,0.5014866204162537,,,,1.0158311457171574,0.3339025811023868,1.0144139201198783,0.3334367406062267,1.0120529073124016,0.3326606782913862,0.1429344135760827,0.0239881286327512,0.0001914244220449,,,,,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
861,3,harmonic,Piecewise Linear Fit,1.0986109802088788,0.0636281315454417,-0.2966212754551058,1.0,0.4519326065411298,,,,1.0181155882614126,0.3339529746556406,1.0164553528449574,0.3334083994007812,1.0141085602852669,0.332638625943578,0.1272562632694467,0.0712667886681909,0.0107528425917855,,,,,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
862,4,clustering,Exponential Saturation Fit,1.098605690151634,0.0001066371439541,0.3762400780953278,1.0,0.018830525272547,-0.312180092005226,6500.053871078188,0.5709582513623103,1.0012221312667795,0.3330666734016353,1.0068292384866626,0.3349319343570338,0.9980198202615228,0.3320013922413309,,,,,,,,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
863,5,pagerank,Piecewise Linear Fit,1.0986049287252448,0.0048965230057003,-0.1402631651850279,1.0,0.0941526263627353,,,,1.006502120336958,0.3351427630107102,0.998350903576348,0.3324285895858838,0.998351077214168,0.332428647403406,0.009793046050147,0.0252746971003067,0.0007585699441088,,,,,glioma_mibitof:CHOP_907_R5C2_whole_cell.tiff,1370,1009
864,0,degree,Michaelis-Menten Fit,1.098612277973081,0.0104082509220141,-0.2632145466351126,1.0,0.6475409836065574,,,,1.0079416452351282,0.3332655238513625,1.008216656232847,0.3333564534053232,1.008281891405601,0.3333780227433144,,,,,0.84806115816459,0.0108929249036248,1.1599319335711074,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
865,1,closeness,Exponential Saturation Fit,1.0986122534290468,0.0153660539684139,0.1221206458333948,0.8508196721311475,0.2620423892100192,-0.1342595321205894,45.10899031337387,0.6168301507907292,1.0019945007840008,0.3332381702695634,1.002635362362684,0.3334513047126261,1.002212060074374,0.3333105250178104,,,,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
866,2,betweenness,Piecewise Linear Fit,1.0986078014361962,0.1319907711255966,-0.8538409077015218,1.0,0.7721311475409836,,,,1.0171387868859811,0.3347406669264065,1.01104763519405,0.3327360671549738,1.0104010200295988,0.3325232659186196,0.2639815769736437,0.0007602618458859,1.7177281542695758e-05,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
867,3,harmonic,Piecewise Linear Fit,1.09860048179176,0.1220570082602971,-0.3346843681391171,1.0,0.7278688524590164,,,,1.0378013198897045,0.3356019011273807,1.0281526342324758,0.332481730447418,1.0264043322982463,0.3319163684252012,0.2441140178477255,0.018394112839426,0.0044630716962456,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
868,4,clustering,Piecewise Linear Fit,1.0986122237471247,0.0373951454967935,-0.2470490667957806,1.0,0.3065573770491803,,,,1.0013857880065176,0.3334425322920498,1.0012322523895834,0.333391407834802,1.00055549335526,0.3331660598731482,0.0747902909998315,1.197703624865286,0.1365048397015546,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
869,5,pagerank,Exponential Saturation Fit,1.098611091680828,0.0051406296827119,-0.1318705312839066,1.0,0.1442622950819672,0.0003891067315718,134.83701864209584,0.0012807827635085,0.999767653724202,0.332628578105037,1.003433230097067,0.3338481369218277,1.002456836329573,0.3335232849731351,,,,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,568,610
870,0,degree,Piecewise Linear Fit,1.0986121782631637,0.1630727357038859,-0.3306355137116294,1.0,0.850485920757538,,,,1.1093237410997006,0.3335433698495542,1.1084786896110284,0.3332892859326729,1.1080731266420203,0.3331673442177728,0.326145471408795,31.875011884286117,10.523128643102648,,,,,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
871,1,closeness,Piecewise Linear Fit,1.098608037183901,0.0552573317298925,0.5011586863791484,0.9987540493396462,0.3153692614770459,,,,1.0492125378436843,0.3344840359468485,1.0458405632747094,0.3334090662698192,1.041755909433041,0.3321068977833323,0.1105146634490583,-1.0302759482826247,0.1705276520665949,,,,,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
872,2,betweenness,Piecewise Linear Fit,1.098611894192465,0.1746255149318362,-1.047322457117286,1.0,0.8940941938699227,,,,1.0330424430278018,0.333752017705711,1.031119746602081,0.3331308391511891,1.0310773541762506,0.3331171431430997,0.3492510312872981,0.0245325047506252,-0.0001935693428748,,,,,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
873,3,harmonic,Exponential Saturation Fit,1.09860994518813,0.0862439791752128,-0.4844920668870411,1.0,0.9519063045103414,0.0530442393229859,7.792030767109535,0.0276173192774339,1.3692023166880571,0.3332534161377295,1.373315208512002,0.334254462684196,1.3660744663136384,0.3324921211780744,,,,,,,,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
874,4,clustering,Michaelis-Menten Fit,1.098611824850841,0.0159371455913466,0.073547881967254,1.0,0.8467480687764765,,,,1.0079467395753683,0.3328811096420739,1.0098961569889815,0.3335249176989088,1.010105251827579,0.3335939726590172,,,,,-0.1011679861322701,0.0170372535733537,0.7137202232920019,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
875,5,pagerank,Exponential Saturation Fit,1.0985971862663069,0.0035805936919551,-0.1237336707802552,1.0,0.0685272863194617,5.528051653800467e-05,193.5844276096726,0.0001957447905056,1.0003616875188166,0.3307866608458862,1.0131402206064044,0.3350121008475279,1.0106880182783895,0.334201238306586,,,,,,,,glioma_mibitof:Brainiaqc_R8C2_whole_cell.tiff,32540,4013
876,0,degree,Piecewise Linear Fit,1.0986122886680956,0.2476254348966344,0.0700995391542711,1.0,0.9994972347913524,,,,1.002966628399804,0.3333333703360233,1.0029663044458503,0.3333332626707629,1.0029666183416257,0.3333333669932136,0.4952508697607845,-1.5245550396120011,5.76298346271423,,,,,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
877,1,closeness,Piecewise Linear Fit,1.0986122398296063,0.1571990263355003,-0.2567174881408025,0.9959778783308196,0.878344270570419,,,,1.0067045139220367,0.3334806682954584,1.0060371267625388,0.3332595898033256,1.0060375859124902,0.3332597419012158,0.3143980531390571,0.0671709626815851,0.0305724247181976,,,,,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
878,2,betweenness,Piecewise Linear Fit,1.098612288667982,0.2476254348781347,-0.9746352534727576,1.0,0.9994972347913524,,,,1.0932624850016723,0.3333334539684551,1.0932613179625017,0.3333330981406434,1.093262465068595,0.3333334478909014,0.4952508703172697,0.0882799610307876,0.0005689128678768,,,,,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
879,3,harmonic,Michaelis-Menten Fit,1.0986029686971186,0.077356510519153,-0.1575588453782264,1.0,1.0,,,,1.1208482094328067,0.3313285848478007,1.130008206464926,0.334036327812745,1.1320337441760806,0.3346350873394541,,,,,0.0196914746948948,0.1125010911942291,0.0428986780026956,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
880,4,clustering,Michaelis-Menten Fit,1.0986122273157026,0.0096019940252186,0.1739350780753599,1.0,0.6591251885369532,,,,1.0193791566640686,0.3331705172000181,1.0200535054320674,0.3333909191244038,1.0201992802227178,0.3334385636755781,,,,,-0.1805609817018939,0.0099893436330324,0.5972802468079345,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
881,5,pagerank,Piecewise Linear Fit,1.0986087456171958,0.0058646390146665,-0.1310884301439676,1.0,0.0874811463046757,,,,1.022958278515783,0.3341721476727134,1.0215797773789963,0.3337218295169059,1.0166335158235895,0.3321060228103807,0.0117292781458549,0.0100661555738023,0.0003913056238942,,,,,glioma_mibitof:CHOP_907_R11C1_whole_cell.tiff,5502,1989
882,0,degree,Michaelis-Menten Fit,1.098612186238099,0.09183116043645,-0.1867863479684915,1.0,1.0,,,,1.0700867049210732,0.3331920351830182,1.0703227030826286,0.333265517740447,1.071212095293301,0.3335424470765346,,,,,5.810589159480657,0.1458848235365953,9.772628446285944,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
883,1,closeness,Piecewise Linear Fit,1.0986053951753982,0.1985266166285179,-0.2566205901034109,1.0,0.9499890805852806,,,,3.4686349106537664,0.335083665792591,3.441929109909782,0.3325037812438496,3.4409847559165616,0.3324125529635592,0.3970532338772001,0.0640238674662717,0.0368196515979018,,,,,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
884,2,betweenness,Michaelis-Menten Fit,1.0986119839379092,0.1695764334517309,-0.951922203449128,1.0,1.0,,,,1.1456756647053852,0.3329654963194418,1.147543373837583,0.3335083050019869,1.1476049428290895,0.3335261986785712,,,,,0.019563138541111,0.5369938971835103,0.0002371328054965,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
885,3,harmonic,Exponential Saturation Fit,1.0983880477480668,0.1589370721822159,-0.2477219763132051,1.0,1.0,0.0428411314223959,3.1773199072818046,0.0515831474859751,3.04352576623826,0.3233773780432151,3.185657464232436,0.338479000097493,3.182500990160016,0.3381436218592919,,,,,,,,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
886,4,clustering,Piecewise Linear Fit,1.0986073690618834,0.0102996409167662,0.1219165393089179,1.0,0.0995850622406639,,,,1.0756302565596525,0.3343146489515461,1.0739746915738722,0.3338000858629177,1.0678139114138134,0.3318852651855361,0.0205992818332549,-7.421682278380607,0.7034323970711356,,,,,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
887,5,pagerank,Piecewise Linear Fit,1.0986060554647197,0.0065465335760879,-0.1206184112787465,1.0,0.0749071849748853,,,,1.0370805028729757,0.334440959568131,1.035262805498697,0.3338547828418556,1.0285941611660725,0.3317042575900134,0.013093067513044,0.0036282136009243,0.0001731681024626,,,,,glioma_mibitof:Brainiaqc_R2C2_whole_cell.tiff,28499,4579
888,0,degree,Piecewise Linear Fit,1.0986114262609177,0.1218011660902468,0.1938887506779781,1.0,0.7890410958904109,,,,1.0199284226723755,0.3339447741009745,1.0173855578912068,0.333112189788154,1.0168689316205175,0.3329430361108715,0.243602332172258,-2.9578931921663503,2.218427201535361,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
889,1,closeness,Constant Fit,1.0986122823557616,0.0,-0.0,0.8602739726027397,0.0,,,,0.9983667679302674,0.3333863008664901,0.9981287415709438,0.33330681632234,0.9981289406800192,0.3333068828111699,,,,0.5542267266914439,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
890,2,betweenness,Michaelis-Menten Fit,1.0986036215260553,0.2461102193240108,-0.6057171714277336,1.0,1.0,,,,0.9993027811132936,0.3313716320723119,1.0081762862363532,0.3343141114993724,1.00817672329216,0.3343142564283156,,,,,47.465233919634606,289772.3038597056,2.62412900010015e-05,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
891,3,harmonic,Piecewise Linear Fit,1.0986108057354833,0.1229151039900217,0.1265060579699923,1.0,0.7917808219178082,,,,1.00469042999342,0.3341386921905347,1.0013277765159292,0.333020345084087,1.0007884084531555,0.3328409627253781,0.2458302031117971,-0.0050496666757504,0.0055270088579395,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
892,4,clustering,Piecewise Linear Fit,1.0986121398702846,0.074287408687691,0.2890000581960172,1.0,0.5917808219178082,,,,1.012100428770576,0.3335334880652973,1.0116136652639554,0.3333730771756159,1.0107650961702996,0.3330934347590869,0.1485748173624755,-1.1511635978543495,0.3814233392608924,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
893,5,pagerank,Piecewise Linear Fit,1.098612255262049,0.1332386590366773,0.0641154648329738,1.0,0.8287671232876712,,,,1.002340621150018,0.3334551398505394,1.0018001256324496,0.333275329709559,1.0017826934718503,0.3332695304399017,0.2664772775515205,-0.0006576141508257,0.0014542105189733,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,676,730
894,0,degree,Michaelis-Menten Fit,1.0986121463839524,0.2150435200606065,0.6950948106206719,1.0,1.0,,,,0.9998088862056448,0.3330818787103337,1.0009406995890715,0.3334589372995328,1.0009414400780337,0.3334591839901333,,,,,-109678.2641483396,74547.91009977573,0.7715430282711115,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
895,1,closeness,Constant Fit,1.098611021594742,0.0,-0.0,0.4140625,0.0,,,,0.9889981169392796,0.3325830452697963,0.9923446902860216,0.3337084402890736,0.9923449107910812,0.3337085144411301,,,,0.8181393805291229,,,,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
896,2,betweenness,Constant Fit,1.0986121891311442,0.0,-0.0,1.0,0.0,,,,0.9904471244927334,0.3331230145430248,0.991385241990574,0.3334385372207611,0.9913849774201748,0.333438448236214,,,,4.8822022247219096e-05,,,,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
897,3,harmonic,Piecewise Linear Fit,1.0986122886680685,0.2150441402220946,0.8865880105805476,1.0,0.9921875,,,,1.004881323336262,0.3333334003330884,1.004880728099215,0.3333332028845098,1.004881312632208,0.3333333967824017,0.4300882781245833,-0.0185414374794556,0.0084844994370732,,,,,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
898,4,clustering,Exponential Saturation Fit,1.0985915295539714,0.001869065535573,0.5831474649848596,1.0,0.140625,-0.1495531932193466,370.8522612865065,0.2030059057818521,0.9868033529069228,0.3303375881312523,1.0014925357701705,0.3352548689900678,0.9989613547064192,0.3344075428786799,,,,,,,,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
899,5,pagerank,Constant Fit,1.098612287339959,0.0,-0.0,1.0,0.0,,,,0.9998682169890482,0.3333090379340609,0.9999772306239796,0.3333453779528387,0.9999778490683352,0.3333455841131003,,,,0.0078124999999999,,,,glioma_mibitof:CHOP_907_R11C7_whole_cell.tiff,38,128
900,0,degree,Michaelis-Menten Fit,1.0986095721628977,0.0001930972352625,-0.2467919777551432,1.0,0.0612516644474034,,,,0.9977831724992312,0.3326330924032399,0.9987333153368784,0.3329498435361737,1.0031344647806313,0.3344170640605862,,,,,0.7441584737998016,0.0001932485755966,1.1351393481053524,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
901,1,closeness,Piecewise Linear Fit,1.0986122886519305,0.2325462423717362,0.1077702756970406,0.8655126498002663,0.9938461538461538,,,,1.0014911233181096,0.33333601364156,1.001478854835488,0.3333319302033794,1.001479233250917,0.3333320561550605,0.4650924845394597,-0.2279722670898631,0.5449316817666179,,,,,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
902,2,betweenness,Constant Fit,1.098612275061172,0.0,-0.0,1.0,0.0,,,,0.999258855983454,0.333404075563427,0.9990246508100152,0.3333259326889605,0.9988569879493868,0.3332699917476125,,,,6.420396599223584e-05,,,,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
903,3,harmonic,Michaelis-Menten Fit,1.0986113475698212,0.2465678093238262,-0.1303479433601113,1.0,1.0,,,,0.9986779271286552,0.3326867032139762,1.0015893218999856,0.333656567773828,1.0015898059145174,0.3336567290121958,,,,,211.28926011048023,74311.05870786682,0.0046773541018599,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
904,4,clustering,Michaelis-Menten Fit,1.0986122733782615,0.2465677407298388,-0.2163636855340997,1.0,1.0,,,,0.999924762865162,0.3332509003092749,1.0002956311551952,0.3333745018002467,1.0002959194755032,0.3333745978904784,,,,,15606.56213968917,68562.55778408627,0.203275534483691,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
905,5,pagerank,Michaelis-Menten Fit,1.0986054731821029,9.999956084554728e-07,-0.2086103595309983,1.0,0.0306258322237017,,,,0.998167887032422,0.3316284407163556,1.0049612492629054,0.3338854479322605,1.006769185079836,0.3344861113513837,,,,,0.0004645826877097,1.0000000945969044e-06,0.0008812245964117,glioma_mibitof:CHOP_907_R5C11_whole_cell.tiff,695,751
906,0,degree,Constant Fit,1.0986122562686522,0.0,-0.0,1.0,0.0,,,,0.9970321886813454,0.3334495682506081,0.996588109455738,0.3333010494487792,0.996433621896826,0.3332493823006127,,,,1.2565656565656569,,,,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
907,1,closeness,Michaelis-Menten Fit,1.0986115340497062,0.0002402518994032,-0.1238626899930111,0.696969696969697,0.1043478260869565,,,,0.9994478946759368,0.3332077599808237,0.9985441828345466,0.3329064698385943,1.0014815684017722,0.3338857701805822,,,,,0.1678647829077088,0.0002404959247862,0.5933907379639365,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
908,2,betweenness,Constant Fit,1.098612186792669,0.0,-0.0,1.0,0.0,,,,0.9974620712195028,0.3335311169825166,0.9967781307208908,0.3333024211302795,0.9963715294135628,0.3331664618872039,,,,9.244975355894071e-06,,,,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
909,3,harmonic,Constant Fit,1.098612180335418,0.0,-0.0,1.0,0.0,,,,0.9977175817109878,0.3335376389376619,0.9970082632386172,0.3333005133092615,0.996593470282044,0.3331618477530766,,,,0.003524631029702,,,,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
910,4,clustering,Constant Fit,1.0986122886680945,0.0,-0.0,1.0,0.0,,,,0.9993911091511708,0.3333333714878252,0.9993907736444708,0.3333332595841087,0.9993911014765696,0.333333368928066,,,,0.2301683501683502,,,,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
911,5,pagerank,Constant Fit,1.0986122644377962,0.0,-0.0,1.0,0.0,,,,0.9966565289971294,0.3334371099456509,0.9961911950800592,0.3332814298372552,0.9961912858865816,0.3332814602170937,,,,0.002020202020202,,,,glioma_mibitof:CHOP_907_R6C6_whole_cell.tiff,311,495
912,0,degree,Piecewise Linear Fit,1.098608407946956,0.1292077839346716,-0.1731881438691515,1.0,0.7615571776155717,,,,1.0164340867778083,0.3346434829839172,1.0107196822417654,0.3327621133388056,1.0102102869440013,0.3325944036772772,0.2584155678778497,3.037899565408469,1.873918192706613,,,,,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
913,1,closeness,Piecewise Linear Fit,1.098612194558995,0.1449800279090945,0.1603729777263565,0.9075425790754258,0.8176943699731903,,,,1.0075948095002174,0.333537858491329,1.0066678007884349,0.3332309965487945,1.006668249128052,0.3332311449598765,0.2899600557511169,-0.4323112173810509,0.4534935316472156,,,,,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
914,2,betweenness,Piecewise Linear Fit,1.0986120372138466,0.1863317416947296,-0.97302590344297,1.0,0.937956204379562,,,,1.0224658609501749,0.3336676626728667,1.0209288222476436,0.3331660712448315,1.0209294192927998,0.3331662660823017,0.3726634889358793,0.0067189912875793,3.470665893546116e-05,,,,,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
915,3,harmonic,Piecewise Linear Fit,1.0986104714871503,0.1537368191712723,-0.4538695738521106,1.0,0.8527980535279805,,,,1.0451274769086736,0.3342322206387003,1.0409115719563873,0.3328839724055066,1.0409110546033884,0.332883806955793,0.3074736393037448,0.0319885188011891,0.0059174871397102,,,,,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
916,4,clustering,Piecewise Linear Fit,1.0986120878049843,0.1088776351952106,-0.1822018710630291,1.0,0.6739659367396593,,,,1.0026299095806293,0.3336277457266133,1.0014355881628672,0.3332303321261676,1.0011698953650268,0.333141922147219,0.2177552704423107,0.4196503611227315,0.2050782301362482,,,,,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
917,5,pagerank,Michaelis-Menten Fit,1.0986093756315265,0.0001451031191935,-0.1567860085220825,1.0,0.0656934306569343,,,,0.9989484772977084,0.3327943731912204,0.9987692146110716,0.3327346527804168,1.003981128052104,0.3344709740283627,,,,,0.0003330175724659,0.0001451915785804,0.0008952315965267,glioma_mibitof:CHOP_907_R6C9_whole_cell.tiff,949,822
918,0,degree,Constant Fit,1.0986122499538786,0.0,-0.0,1.0,0.0,,,,0.9989799232422852,0.3334643378856621,0.9984086867510884,0.3332736563775745,0.998373784199478,0.3332620057367633,,,,2.3228511530398324,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
919,1,closeness,Piecewise Linear Fit,1.0986115715603848,0.0171233785594201,0.0960102572834269,0.9287211740041929,0.2020316027088036,,,,1.0007744521424122,0.3338979610255159,0.9982358781139712,0.3330509922702741,0.9982360412658878,0.33305104670421,0.0342467571172832,-2.1995478863712226,0.4299518921592239,,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
920,2,betweenness,Piecewise Linear Fit,1.0986122292357066,0.0253159559831726,-0.6849152010778797,1.0,0.240041928721174,,,,1.0024439977626771,0.33345000228602,1.0022124576076985,0.3333729834546645,1.001623319379246,0.3331770142593153,0.0506319126825862,0.0070691173732404,8.232844510473813e-05,,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
921,3,harmonic,Exponential Saturation Fit,1.098612278884802,0.0058913322786717,-0.188675944912588,1.0,0.1645702306079664,0.0026113276408645,117.65542114630556,0.0056144754246811,1.0020285578253358,0.3333005780303558,1.0023252765611577,0.3333992743453355,1.0020272638607317,0.3333001476243088,,,,,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
922,4,clustering,Exponential Saturation Fit,1.098611417761988,0.0044708013773752,0.2590918881516524,1.0,0.1415094339622641,-0.1757357817275785,155.03868811252894,0.427005837164152,1.0012275667629669,0.3327113042575764,1.004049343596109,0.333648990235914,1.0040214030755716,0.3336397055065094,,,,,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
923,5,pagerank,Constant Fit,1.098612267621866,0.0,-0.0,1.0,0.0,,,,0.9988606085946964,0.33342893359038,0.9984690512864932,0.3332982281299881,0.9983929903366954,0.3332728382796319,,,,0.0010482180293501,,,,glioma_mibitof:CHOP_907_R8C14_whole_cell.tiff,1108,954
924,0,degree,Piecewise Linear Fit,1.0986119045000629,0.1209453794118798,0.1380009105798529,1.0,0.7740384615384616,,,,1.0097702113661808,0.333742851597977,1.0080568049260434,0.3331765473588134,1.0077665103746452,0.3330806010432097,0.2418907588126462,-2.1765609256154352,2.170804769247584,,,,,glioma_mibitof:CHOP_907_R6C7_whole_cell.tiff,785,832
925,1,closeness,Piecewise Linear Fit,1.0986119439933977,0.1108528385140597,-0.1005721252654397,0.8810096153846154,0.7353342428376535,,,,1.006047400467742,0.3337231067455999,1.004378797809978,0.3331696027430905,1.0041909502874855,0.3331072905113095,0.2217056770776352,0.447746811152869,0.4438825119344203,,,,,glioma_mibitof:CHOP_907_R6C7_whole_cell.tiff,785,832
926,2,betweenness,Piecewise Linear Fit,1.098610654430304,0.1150811769692929,0.5446316694898589,1.0,0.7463942307692307,,,,1.0165611036078035,0.3341851611193377,1.012758648379363,0.3329351387560428,1.0125900090652964,0.3328797001246193,0.2301622209033472,-0.0001730085623634,5.646681605629911e-05,,,,,glioma_mibitof:CHOP_907_R6C7_whole_cell.tiff,785,832
