,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
1964,2,betweenness,Constant Fit,1.098612139311935,0.0,-0.0,1.0,0.0,,,,0.9999588119200012,0.3335634219373445,0.9992251609301528,0.3333186927227364,0.998623179121774,0.3331178853399191,,,,glioma_mibitof:Stanford_TA551_R8C1_whole_cell.tiff,400,672,,,,4.634057729237568e-06
1965,3,harmonic,Piecewise Linear Fit,1.0986113133062452,0.0472416328749602,-0.2217273209577403,1.0,0.3214285714285714,0.0944832667192268,0.0097475133788003,0.0016163347372473,1.0043806279010157,0.3339385630369542,1.002325548623942,0.3332552859986991,1.00097469377294,0.3328061509643468,,,,glioma_mibitof:Stanford_TA551_R8C1_whole_cell.tiff,400,672,,,,
1966,4,clustering,Constant Fit,1.0986121477476325,0.0,-0.0,1.0,0.0,,,,0.9976473825189596,0.3333196537678796,0.9970610634527453,0.333123761239545,0.998356533070038,0.3335565849925754,,,,glioma_mibitof:Stanford_TA551_R8C1_whole_cell.tiff,400,672,,,,0.2198412698412698
1967,5,pagerank,Constant Fit,1.0986122775071716,0.0,-0.0,1.0,0.0,,,,0.997700097116884,0.3334026434668037,0.9974214216899908,0.3333095181636551,0.9973565453816684,0.333287838369541,,,,glioma_mibitof:Stanford_TA551_R8C1_whole_cell.tiff,400,672,,,,0.0014880952380952
1968,0,degree,Piecewise Linear Fit,1.0986116081497808,0.1724335849142162,-0.1629825063170515,1.0,0.8941139831828091,0.3448671698377211,3.712765013996281,3.2878565670610653,1.0240791692259616,0.3338833275805666,1.0215659821389222,0.333063946332838,1.021531567660865,0.3330527260865953,,,,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1969,1,closeness,Piecewise Linear Fit,1.0986121872932382,0.1040961373072725,0.3951841991769267,0.9838056680161944,0.6391263057929725,0.2081922745760154,-0.5403439272467749,0.1985806219864911,1.019671856934795,0.3335283775755739,1.0189991679293222,0.3333083451493749,1.0185556625524526,0.3331632772750511,,,,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1970,2,betweenness,Piecewise Linear Fit,1.0986117456011923,0.1401833889759337,-1.1132691228945226,1.0,0.7947679850513859,0.2803667796140717,0.0168671685505199,-0.0002405748403613,1.0290797110969994,0.3338159748678453,1.0270936064416938,0.3331717162603234,1.0266021892488486,0.3330123088718311,,,,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1971,3,harmonic,Piecewise Linear Fit,1.0985998806145785,0.1302011089681892,-0.5380837694931931,1.0,0.7533478667081906,0.2604022185340126,0.0435721718424768,0.0048700925852804,1.2505987708641548,0.3356583157618766,1.2386992990480314,0.3324645203086027,1.2365109213697607,0.3318771639295206,,,,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1972,4,clustering,Piecewise Linear Fit,1.0986120957052252,0.0053230774960327,0.0987150914521143,1.0,0.0654001868576767,0.0106461549919526,-9.42722785486871,0.5585323476431083,1.0010440354156918,0.3336262050310458,0.9997257966732586,0.3331868647289179,0.9997259932390954,0.3331869302400362,,,,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1973,5,pagerank,Exponential Saturation Fit,1.098609598313535,0.0019768528655072,-0.1271968821704274,1.0,0.0573030208657739,,,,0.999438347941187,0.3322504302036703,1.0047147359702813,0.3340044975718069,1.0039343618400056,0.3337450722245226,7.071295805115274e-05,350.6316491501195,0.0002426100250461,glioma_mibitof:Stanford_TA551_R7C4_whole_cell.tiff,6254,3211,,,,
1974,0,degree,Exponential Saturation Fit,1.0986107283557185,0.002205794933978,-0.3491626230632749,1.0,0.0741556534508076,,,,1.0019953579997043,0.3325047851195054,1.0059542454559784,0.3338185127854585,1.0055269022721298,0.3336767020950362,0.8435768877480252,314.2391750396632,0.7862115423676945,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,,,,
1975,1,closeness,Piecewise Linear Fit,1.098612159194196,0.0990931590708837,0.063651796300333,0.8113069016152716,0.6343891402714932,0.1981863180964286,-0.4371197396730908,0.7238238788883578,1.0045249119067108,0.3335693852130634,1.003570174302545,0.3332523485404169,1.003347079758951,0.3331782662465196,,,,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,,,,
1976,2,betweenness,Piecewise Linear Fit,1.098611950173437,0.1025784830229271,-0.5518156714209042,1.0,0.6607929515418502,0.2051580786661446,1.8439081852767264e-05,1.5361952612902196e-06,1.0022068788904537,0.3337179755077903,1.0006047139168766,0.3331844816127938,1.0003436234062415,0.3330975428794159,,,,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,,,,
1977,3,harmonic,Michaelis-Menten Fit,1.0986121519735437,0.0036678460408456,-0.3103282602907315,1.0,0.2790014684287812,,,,1.0041339037289263,0.3333513155743154,1.0034113852770106,0.3331114546597716,1.004693921746692,0.333537229765913,,,,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,0.0009212687603475,0.003724536572613,0.001015860643188,
1978,4,clustering,Michaelis-Menten Fit,1.0986121274696532,0.0010602736719757,-0.5147023317846673,1.0,0.1138032305433186,,,,0.9999938404677996,0.3332755940987796,0.9995745304597076,0.3331358474459472,1.000932890414213,0.333588558455273,,,,glioma_mibitof:Stanford_TA551_R7C1_whole_cell.tiff,1086,1362,0.1720008475223648,0.0010649593469957,0.0809084867142172,
