,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9078512439157755,0.9471633075408479,0.6238754131153113,-0.17828300971657546,1,delaunay,uniform,5000,,
closeness,0.1281254205880912,0.49804837524332346,0.13294786989762103,-0.7512972174491221,1,delaunay,uniform,5000,,
betweenness,0.4239895848869085,0.6840004509491815,0.4241433671844466,-0.1858842069722898,1,delaunay,uniform,5000,,
harmonic,0.267801176810421,0.642143293401547,0.2676051089068939,-0.6501729655606157,1,delaunay,uniform,5000,,
clustering,0.9540822776421132,0.9540822776421132,0.6655394199735467,0.2086948236285893,1,delaunay,uniform,5000,,
pagerank,0.917656204336617,0.9487020404466722,0.7366257476292091,-0.22275514097639845,1,delaunay,uniform,5000,,
degree,0.9654459862654344,0.9767301019501633,0.6613495220947809,-0.1823384686430332,2,delaunay,uniform,5000,,
closeness,0.46913903917133315,0.5911209903666175,0.43116751870229586,-0.9081368677501797,2,delaunay,uniform,5000,,
betweenness,0.6169104392638498,0.7242670869974193,0.6152415933432327,-0.07446361937003027,2,delaunay,uniform,5000,,
harmonic,0.4775041727088626,0.7317843390996459,0.4551751573472769,-0.8415116739503524,2,delaunay,uniform,5000,,
clustering,0.9764614826852029,0.9764614826852029,0.6905264218976948,0.22872265046843082,2,delaunay,uniform,5000,,
pagerank,0.9692122250502919,0.97765101205001,0.7927160415917891,-0.23030273347362024,2,delaunay,uniform,5000,,
degree,0.9312300628014407,0.9497789866159063,0.23461946828665614,0.546241115748904,1,knn,uniform,5000,5.0,
closeness,0.24437227004851647,0.7695231405249399,0.5462756342003586,0.9479530569533611,1,knn,uniform,5000,5.0,
betweenness,0.705044490582957,0.7772991499317153,0.6377783976409013,0.36260988515535136,1,knn,uniform,5000,5.0,
harmonic,0.3678132994540261,0.8880003633024487,0.576254248127583,0.7495694583997055,1,knn,uniform,5000,5.0,
clustering,0.8764372917817582,0.9137101370644816,0.33727477965647806,0.5752095365834577,1,knn,uniform,5000,5.0,
pagerank,0.9250588235947679,0.9434231175557614,0.03923610907668275,0.6409806535896732,1,knn,uniform,5000,5.0,
degree,0.9717341475391528,0.9811235541614816,0.2318690821756343,0.5480871937853375,2,knn,uniform,5000,5.0,
closeness,0.13029378834205646,0.8672323867104623,0.03985183399792129,0.024892579730339263,2,knn,uniform,5000,5.0,
betweenness,0.8696812998445976,0.8760030184346831,0.7766653439086703,0.1308606808716828,2,knn,uniform,5000,5.0,
harmonic,0.41834854466004345,0.9418485450890457,0.4820821064795127,0.6147998467836955,2,knn,uniform,5000,5.0,
clustering,0.9420838538995261,0.945224504596583,0.2976378618502479,0.556057625702183,2,knn,uniform,5000,5.0,
pagerank,0.9698866263905382,0.977868226940471,0.024773288815246566,0.6568340963260837,2,knn,uniform,5000,5.0,
degree,0.8729901709811521,0.9112037367216852,0.15138210626569715,0.6146038739170128,1,knn,uniform,5000,10.0,
closeness,-0.19914460225184444,0.5203673727669454,0.6597112474483529,0.9711413886825631,1,knn,uniform,5000,10.0,
betweenness,0.6236404256785613,0.7298718818130079,0.6275668530573904,0.5486970409697335,1,knn,uniform,5000,10.0,
harmonic,-0.10252519862523465,0.6798732343102306,0.6035626932592528,0.8966391774830424,1,knn,uniform,5000,10.0,
clustering,0.8486743729683955,0.915243707496181,0.24197580906257912,0.7871878257618384,1,knn,uniform,5000,10.0,
pagerank,0.8659663925270427,0.901303237637606,-0.16445516750675698,0.7462451691993889,1,knn,uniform,5000,10.0,
degree,0.9485010772550158,0.9671012125048462,0.1315010589709848,0.6540141733747411,2,knn,uniform,5000,10.0,
closeness,-0.2752001229237756,0.7109100906551539,0.7020084772440108,0.9775889264031394,2,knn,uniform,5000,10.0,
