,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8809664309243126,0.9245074432449627,0.6100966766775509,-0.18599293937165434,1,delaunay,uniform,5000,,
closeness,0.22611683073116373,0.5308249485583408,0.20784524184458303,-0.8246576504792811,1,delaunay,uniform,5000,,
betweenness,0.44320832805100707,0.6231837923866248,0.43792458057802786,-0.12474617243031022,1,delaunay,uniform,5000,,
harmonic,0.33435306832889644,0.6521554967195714,0.3092760520856808,-0.7559159295733271,1,delaunay,uniform,5000,,
clustering,0.9330158404244322,0.9324913668377145,0.634870556199914,0.2220172599178571,1,delaunay,uniform,5000,,
pagerank,0.8915540265482798,0.9266039580016764,0.7188888177026334,-0.23566137798061598,1,delaunay,uniform,5000,,
degree,0.9573986164624668,0.9695848954020414,0.6196731293862482,-0.16502802110856815,2,delaunay,uniform,5000,,
closeness,0.19414682589681342,0.696674020135847,0.06054319909202762,-0.04751625273642568,2,delaunay,uniform,5000,,
betweenness,0.6431133507209856,0.7293163969019714,0.640298516808804,-0.04867662388384639,2,delaunay,uniform,5000,,
harmonic,0.313619546141473,0.7626741645642958,0.3208655106189998,-0.7283103329014655,2,delaunay,uniform,5000,,
clustering,0.9770447422298426,0.9770447422298426,0.6699801168867037,0.22585228417963613,2,delaunay,uniform,5000,,
pagerank,0.9621629295296522,0.9714155369027287,0.7770754867310601,-0.21810496377514732,2,delaunay,uniform,5000,,
degree,0.9405511489464025,0.9516610186264816,0.21556226735496697,0.5642972308496844,1,knn,uniform,5000,5.0,
closeness,-0.048269111288120135,0.7011558275080976,0.6669420532342152,0.9110353994898008,1,knn,uniform,5000,5.0,
betweenness,0.732916465067393,0.8029199037202523,0.6779413393137341,0.34555974110529286,1,knn,uniform,5000,5.0,
harmonic,0.26467214596858046,0.8394654092174613,0.5569599330856719,0.6096374367012471,1,knn,uniform,5000,5.0,
clustering,0.9046827477306846,0.9306290119284502,0.2761121111338974,0.5233418053301706,1,knn,uniform,5000,5.0,
pagerank,0.9357934001902823,0.9461231444217977,-0.010798768853701417,0.6647370832712576,1,knn,uniform,5000,5.0,
degree,0.9817488777593121,0.9840178346721729,0.21345434484010922,0.5272137403528452,2,knn,uniform,5000,5.0,
closeness,-0.042809015816984854,0.816405623610527,0.5338701540186179,0.9405735214540056,2,knn,uniform,5000,5.0,
betweenness,0.8746679850133277,0.8802165671351914,0.7915009272373743,0.0926338938749853,2,knn,uniform,5000,5.0,
harmonic,0.2763492754063639,0.9225407702876737,0.4776956986647546,0.7571436293949277,2,knn,uniform,5000,5.0,
clustering,0.9653192316761637,0.9722703783082111,0.294227607880796,0.5362560190156223,2,knn,uniform,5000,5.0,
pagerank,0.9792428573903247,0.9808582103038714,0.01599879558420357,0.6455690112067247,2,knn,uniform,5000,5.0,
degree,0.8629416667508621,0.9137183863114704,0.037786548137895684,0.6030218544916794,1,knn,uniform,5000,10.0,
closeness,-0.11401414202062504,0.5630318986212237,0.6206018445837641,0.9721677685135062,1,knn,uniform,5000,10.0,
betweenness,0.6154260092927601,0.7111770766354057,0.6518764590312489,0.5270163903885734,1,knn,uniform,5000,10.0,
harmonic,0.09401472195808756,0.7670537446116903,0.6171828874211669,0.9024107958986917,1,knn,uniform,5000,10.0,
clustering,0.7783368588566681,0.8788869884317144,0.19684668869688776,0.7346086574353335,1,knn,uniform,5000,10.0,
pagerank,0.8469578275500267,0.8957494143846603,-0.18606424398566948,0.7194943036908275,1,knn,uniform,5000,10.0,
degree,0.9481305527908755,0.9666247734888218,0.09323879275337088,0.6187986791241866,2,knn,uniform,5000,10.0,
closeness,0.3958930271463157,0.8059195873002626,0.5066089850292631,0.9601384941989025,2,knn,uniform,5000,10.0,
betweenness,0.8287629893049909,0.8347618247461528,0.7708779936915708,0.20663986462460796,2,knn,uniform,5000,10.0,
harmonic,0.3077851536465819,0.8850938422807764,0.5741297118526826,0.8534887840301976,2,knn,uniform,5000,10.0,
clustering,0.92831177216287,0.9710634787607724,0.2426900874090079,0.748507263677586,2,knn,uniform,5000,10.0,
pagerank,0.9443911301862375,0.9613373248868656,-0.19040514850329854,0.7227758770052461,2,knn,uniform,5000,10.0,
degree,0.8396289433577638,0.9076826350091747,0.01735338869949972,0.6859255422523134,1,knn,uniform,5000,15.0,
closeness,0.00690090183097317,0.4851546695074378,0.3936082273170429,0.9812346663615195,1,knn,uniform,5000,15.0,
betweenness,0.6881248270091964,0.7714235472837505,0.7152966015328246,0.5648497787568871,1,knn,uniform,5000,15.0,
harmonic,0.1289801023162972,0.7554099569747075,0.46779205021718906,0.9269423331136285,1,knn,uniform,5000,15.0,
clustering,0.7265398136587888,0.9079454338634543,0.16346044889626543,0.8550526124945417,1,knn,uniform,5000,15.0,
pagerank,0.8222169709620047,0.887180898355542,-0.2814889856454867,0.780550355583711,1,knn,uniform,5000,15.0,
degree,0.9324300930888718,0.960492595462389,0.05236550141767693,0.6461475462281361,2,knn,uniform,5000,15.0,
closeness,-0.14669099148059528,0.6698317111941396,0.5158335413603277,0.9734507812893677,2,knn,uniform,5000,15.0,
betweenness,0.7645939712202183,0.7650724953162622,0.6862008971023994,0.24922258745307024,2,knn,uniform,5000,15.0,
harmonic,0.09254772457859373,0.8323681096121047,0.5623204332777281,0.875837800939028,2,knn,uniform,5000,15.0,
clustering,0.914005036348764,0.970078793242451,0.19585150931939466,0.8345850636922771,2,knn,uniform,5000,15.0,
pagerank,0.9271272107139255,0.9548938863165612,-0.25633623044470716,0.7396467600524744,2,knn,uniform,5000,15.0,
degree,0.9765564189467161,0.9878639648671184,0.516053189636889,0.8058565112404852,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.8315106966571152,0.8357347758792928,0.5195852350271069,0.49595950234020747,1,rnn,uniform,5000,,0.05
harmonic,0.9678201898444454,0.9638468047285607,-0.21058719399515202,0.83275783933531,1,rnn,uniform,5000,,0.05
clustering,0.9722576331700381,0.9685850830156653,0.6046368858461941,0.5767056083253803,1,rnn,uniform,5000,,0.05
pagerank,0.9772543502687361,0.983145704671786,0.5847163896055387,0.6665872264707158,1,rnn,uniform,5000,,0.05
degree,0.9945878673454727,0.9954637081108701,0.401322929889383,0.9057766891566206,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9973878316325445,0.9939133811951641,-0.12191579914978415,0.7200755951024266,2,rnn,uniform,5000,,0.05
harmonic,0.9893782723076796,0.9895801550097131,-0.038648882266585444,0.874298691504974,2,rnn,uniform,5000,,0.05
clustering,0.987908282227328,0.9906771520393551,0.4964592853539186,0.6967246701145746,2,rnn,uniform,5000,,0.05
pagerank,0.9919271574637112,0.9927359284408535,0.47229442364746577,0.8233319651519357,2,rnn,uniform,5000,,0.05
degree,0.9107179141808757,0.9663284398694459,0.30032813786310303,0.9709395525010084,1,rnn,uniform,5000,,0.1
closeness,0.22912968716676402,0.7900216336450356,0.17963828870533974,0.9949935931595641,1,rnn,uniform,5000,,0.1
betweenness,0.6898495001242202,0.8001720550839668,0.47942002193514177,0.7574975650138568,1,rnn,uniform,5000,,0.1
harmonic,0.43469361965756415,0.8743557866039501,0.16931567569859907,0.9893032524553068,1,rnn,uniform,5000,,0.1
clustering,0.8334287589636239,0.889446546763339,0.32784427918081627,0.8905628819896825,1,rnn,uniform,5000,,0.1
pagerank,0.8894004769481474,0.9502545189852363,0.3593456410113208,0.938067708868652,1,rnn,uniform,5000,,0.1
degree,0.9802201482873738,0.9850959687946503,0.25342977666714894,0.9700213668084817,2,rnn,uniform,5000,,0.1
closeness,0.6428316282481282,0.7240497256685968,0.29454977625364065,0.9968483638454746,2,rnn,uniform,5000,,0.1
betweenness,0.8584450480660869,0.8769956593535433,0.6574870688889078,0.6360025739078286,2,rnn,uniform,5000,,0.1
harmonic,0.724736610220815,0.8574802873402184,0.2870549406171251,0.9903456615239183,2,rnn,uniform,5000,,0.1
clustering,0.937281987036739,0.9596037116772599,0.3990382315057078,0.9057176750950382,2,rnn,uniform,5000,,0.1
pagerank,0.9664348586933411,0.9853193210199159,0.33231611748066037,0.9393217984320227,2,rnn,uniform,5000,,0.1
degree,0.8513751030550036,0.9433408858625547,0.23885429740777267,0.9872032447674148,1,rnn,uniform,5000,,0.15
closeness,0.14127556347260722,0.76434564606156,0.1753563831898734,0.9980454991982135,1,rnn,uniform,5000,,0.15
betweenness,0.5511181678832247,0.7763456379167213,0.484222072784499,0.8458184355025619,1,rnn,uniform,5000,,0.15
harmonic,0.4078684280253243,0.9309225434380657,0.14518265729542426,0.9970051720836217,1,rnn,uniform,5000,,0.15
clustering,0.7298868697916668,0.9050367542959816,0.27520969686336,0.9585868825389924,1,rnn,uniform,5000,,0.15
pagerank,0.786523601702769,0.8941628713798575,0.2988434621903072,0.9695903527217443,1,rnn,uniform,5000,,0.15
degree,0.9347967521535376,0.9917400401756765,0.14050121032672894,0.989102599331305,2,rnn,uniform,5000,,0.15
closeness,0.05378410889233168,0.9341810213076912,0.2362468306669387,0.9984582999200519,2,rnn,uniform,5000,,0.15
betweenness,0.8500391581960294,0.8682369862238357,0.47137523858862834,0.7767651428351061,2,rnn,uniform,5000,,0.15
harmonic,0.21005935098590128,0.9693727155180907,0.1502414445660301,0.996643734642179,2,rnn,uniform,5000,,0.15
clustering,0.876590244554182,0.9750933760370706,0.27040549195019004,0.9719375247954254,2,rnn,uniform,5000,,0.15
pagerank,0.919713940805492,0.9785875710330254,0.20848621063380313,0.9809845502458137,2,rnn,uniform,5000,,0.15
degree,0.9258935059717155,0.9563645939382712,0.5503997239813234,-0.12968316972463506,1,delaunay,kappa=1,5000,,
closeness,0.15078459887490664,0.42608912323344794,-0.0064677916768536535,-0.7584624020410855,1,delaunay,kappa=1,5000,,
betweenness,0.5025778091998101,0.6754865880785743,0.5038716471776248,-0.14730154926987332,1,delaunay,kappa=1,5000,,
harmonic,0.3197358259686711,0.6124620318548363,0.1525868531667047,-0.7076487675044011,1,delaunay,kappa=1,5000,,
clustering,0.9562647011370934,0.9562647011370934,0.632056464498225,0.1887635669954168,1,delaunay,kappa=1,5000,,
pagerank,0.9331929188179313,0.9571540539581366,0.748975711577275,-0.22465855569281265,1,delaunay,kappa=1,5000,,
degree,0.9785704995146869,0.9871342426209225,0.48844025303451133,-0.10540674988552262,2,delaunay,kappa=1,5000,,
closeness,0.2827611765736684,0.5846328519996236,-0.18121211571065582,0.3341811474578208,2,delaunay,kappa=1,5000,,
betweenness,0.67789341436909,0.8047767251080507,0.678024310550069,-0.11390785115317058,2,delaunay,kappa=1,5000,,
harmonic,0.43130954521187803,0.7763665333802523,0.07489556403527191,-0.5760297692296225,2,delaunay,kappa=1,5000,,
clustering,0.9855706548041496,0.9859691070769228,0.60223097725093,0.17338462351434547,2,delaunay,kappa=1,5000,,
pagerank,0.981420101567444,0.981420101567444,0.7780174924035403,-0.2312532092490714,2,delaunay,kappa=1,5000,,
degree,0.9489259395876207,0.9591488130113468,0.1945496673414652,0.36573966424862675,1,knn,kappa=1,5000,5.0,
closeness,0.003939871877141104,0.48271891903810166,-0.189602825061101,-0.19359349301622145,1,knn,kappa=1,5000,5.0,
betweenness,0.6487374363228994,0.727800311447901,0.6723449049516674,0.27756597461582655,1,knn,kappa=1,5000,5.0,
harmonic,0.24648114867283671,0.7086068709885189,-0.038298158365291796,0.4749569425272358,1,knn,kappa=1,5000,5.0,
clustering,0.8821567343144446,0.9159489406432209,0.37169413246479555,0.3002991262794402,1,knn,kappa=1,5000,5.0,
pagerank,0.9434502982734632,0.9532613632201015,0.09564132188254637,0.5523403192113172,1,knn,kappa=1,5000,5.0,
degree,0.980246899248639,0.9844789425334894,0.2061803249398253,0.2989040328246546,2,knn,kappa=1,5000,5.0,
closeness,-0.01768079952250892,0.3966393241634015,-0.27490226286680464,-0.25801548868644164,2,knn,kappa=1,5000,5.0,
betweenness,0.8984763684940754,0.9013653283222773,0.8964887689022643,0.07222644087060724,2,knn,kappa=1,5000,5.0,
harmonic,0.3416503464090441,0.780103726107696,0.08976937552164069,0.39455882673053116,2,knn,kappa=1,5000,5.0,
clustering,0.9693390375072031,0.9807551583146739,0.3450685432929394,0.3663460025779359,2,knn,kappa=1,5000,5.0,
pagerank,0.9776294634243602,0.9823408651200398,0.10930588437389258,0.4809351163813351,2,knn,kappa=1,5000,5.0,
degree,0.875471772906887,0.9198704546065615,0.08487748098153564,0.4023335002192291,1,knn,kappa=1,5000,10.0,
closeness,-0.21964796901579398,0.5170558902326534,-0.022910426702011606,0.21130365830100992,1,knn,kappa=1,5000,10.0,
betweenness,0.733262872747042,0.7905051433051961,0.7447149470256071,0.3903482480862742,1,knn,kappa=1,5000,10.0,
harmonic,0.0002786849454924677,0.6282298631602237,-0.028418052335044908,0.6536948543394729,1,knn,kappa=1,5000,10.0,
clustering,0.8353588750807809,0.911530283752525,0.2061445107262079,0.5465363496372204,1,knn,kappa=1,5000,10.0,
pagerank,0.8656612548197502,0.9046178558611688,-0.05148787069994178,0.6421770259641244,1,knn,kappa=1,5000,10.0,
degree,0.9613028750885945,0.977625640422213,0.1267645706594588,0.3031087010657496,2,knn,kappa=1,5000,10.0,
closeness,-0.0633188096609152,0.3672180687043009,-0.2769104324895061,0.008036682358624408,2,knn,kappa=1,5000,10.0,
betweenness,0.8325230018916006,0.8481358772457568,0.8237195917135369,0.03606101180878769,2,knn,kappa=1,5000,10.0,
harmonic,0.20339390055286588,0.6704463838439045,0.16817822882501057,0.5638922961158082,2,knn,kappa=1,5000,10.0,
clustering,0.945864009113883,0.9758662088658892,0.19604043273172234,0.48676214198629064,2,knn,kappa=1,5000,10.0,
pagerank,0.9574613716205851,0.9737479247171936,-0.003960799835643528,0.563042589773164,2,knn,kappa=1,5000,10.0,
degree,0.8454384941691134,0.910762223419978,0.059969756104066116,0.5019980524968526,1,knn,kappa=1,5000,15.0,
closeness,0.4174787578468402,0.718652722346701,-0.26376584566131267,0.9785212741677297,1,knn,kappa=1,5000,15.0,
betweenness,0.759195790931936,0.7952328632948793,0.7523338185672741,0.4424951934648343,1,knn,kappa=1,5000,15.0,
harmonic,0.38099990914032594,0.8047721835484655,-0.006226553189387115,0.9324451199077022,1,knn,kappa=1,5000,15.0,
clustering,0.822978097189641,0.9407631842145414,0.23150229784062465,0.792276652374763,1,knn,kappa=1,5000,15.0,
pagerank,0.8364697054969221,0.8937157658190704,-0.19106982438390085,0.7147702880156246,1,knn,kappa=1,5000,15.0,
degree,0.9542001601530316,0.9775606509625888,0.10354695216306041,0.31206104942794516,2,knn,kappa=1,5000,15.0,
closeness,0.5672247895325124,0.826314485110021,-0.11686495258626786,0.4759102962385958,2,knn,kappa=1,5000,15.0,
betweenness,0.7817374881180051,0.8174455142331295,0.7590491538720603,0.05989394818729232,2,knn,kappa=1,5000,15.0,
harmonic,0.44204926841715875,0.851611377276339,-0.07718948269301763,0.8638019712318419,2,knn,kappa=1,5000,15.0,
clustering,0.9267177671613168,0.9770438208798111,0.2647146548220497,0.6065088130850371,2,knn,kappa=1,5000,15.0,
pagerank,0.9505817334146016,0.9713061484481914,-0.08399730311820103,0.6325288571377929,2,knn,kappa=1,5000,15.0,
degree,0.989679198050982,0.9769409171751676,0.28173468988416084,0.9418482399277588,1,rnn,kappa=1,5000,,0.05
closeness,,,,,1,rnn,kappa=1,5000,,0.05
betweenness,0.8321580032301287,0.8479016676127402,0.702538520096391,0.5790043414385391,1,rnn,kappa=1,5000,,0.05
harmonic,0.9592949598455784,0.907146265435278,0.13691783291449644,0.9397041336390037,1,rnn,kappa=1,5000,,0.05
clustering,0.9542536714137806,0.9542536714137806,0.3977608545257473,0.7442564275801506,1,rnn,kappa=1,5000,,0.05
pagerank,0.9646911783964995,0.9712628048069492,0.38476896658744153,0.8592223701652799,1,rnn,kappa=1,5000,,0.05
degree,0.9952583185074321,0.9502430174757439,-0.10688918058027493,0.9931453109661789,2,rnn,kappa=1,5000,,0.05
closeness,,,,,2,rnn,kappa=1,5000,,0.05
betweenness,0.8793414886995103,0.8608316013108099,0.3483086011832204,0.8335107511116515,2,rnn,kappa=1,5000,,0.05
harmonic,0.9934657856324308,0.9029678393747007,-0.20705638859676864,0.9953556457123159,2,rnn,kappa=1,5000,,0.05
