,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8784905409928017,0.9249340234237476,0.5892327542592481,-0.16408614848845912,1,delaunay,uniform,5000,,
closeness,0.31820902914138033,0.5984155755162148,0.0605529258681194,-0.07130665423726572,1,delaunay,uniform,5000,,
betweenness,0.4141147655389976,0.6047298070535683,0.4117880703615844,-0.14353925131320425,1,delaunay,uniform,5000,,
harmonic,0.38598841761746316,0.678806943292544,0.3629908051079651,-0.6670194835608276,1,delaunay,uniform,5000,,
clustering,0.9323117966795456,0.9323117966795456,0.6455089280023936,0.22526113945428386,1,delaunay,uniform,5000,,
pagerank,0.8894441435346515,0.9322081849940389,0.7242643621791441,-0.2134198120304246,1,delaunay,uniform,5000,,
degree,0.9595497870283197,0.9694635307695559,0.6569118783185847,-0.1794319602678916,2,delaunay,uniform,5000,,
closeness,0.3962870088925308,0.5575792104428268,0.3626097887647355,-0.8627576753445936,2,delaunay,uniform,5000,,
betweenness,0.6278760415281087,0.6941240901825122,0.626902266871967,-0.09672950621452003,2,delaunay,uniform,5000,,
harmonic,0.3912077976063801,0.7414920847020087,0.34262908655810637,-0.8023606814129325,2,delaunay,uniform,5000,,
clustering,0.977206539640381,0.977206539640381,0.6912202429124085,0.2175826225217768,2,delaunay,uniform,5000,,
pagerank,0.9638010721510173,0.9714610240783642,0.7831379631535581,-0.22596089197412156,2,delaunay,uniform,5000,,
degree,0.9326030829348877,0.9483720432490284,0.17873969990572774,0.5269867408960365,1,knn,uniform,5000,5.0,
closeness,0.06890031187075264,0.7194371625107514,0.5709882952108071,0.9092683609092181,1,knn,uniform,5000,5.0,
betweenness,0.7297168508262466,0.7923102291601977,0.7253077645867976,0.22250044059149354,1,knn,uniform,5000,5.0,
harmonic,0.3666660452632469,0.8794094165592075,0.44534896458349704,0.7257936717431552,1,knn,uniform,5000,5.0,
clustering,0.8938522937563422,0.9252870751395279,0.3069869274490349,0.42761502395577256,1,knn,uniform,5000,5.0,
pagerank,0.9239086630124236,0.9404102881257698,0.03948175022497187,0.6342173294949218,1,knn,uniform,5000,5.0,
degree,0.973086771454876,0.9812162468342344,0.24190322052642857,0.5662087052780085,2,knn,uniform,5000,5.0,
closeness,0.00288964321722965,0.8268323467573215,0.0008044901046753549,0.06013287085736803,2,knn,uniform,5000,5.0,
betweenness,0.8253787873072197,0.8271418343096207,0.7422083898671499,0.1336536890552717,2,knn,uniform,5000,5.0,
harmonic,0.24494841003427092,0.9186907449003343,0.42751933980134627,0.5187152075672712,2,knn,uniform,5000,5.0,
clustering,0.9496556013871131,0.9677191336105304,0.3072259136995227,0.5389149336228265,2,knn,uniform,5000,5.0,
pagerank,0.96984599817235,0.9774552398502039,0.008592255596238637,0.6645737690206857,2,knn,uniform,5000,5.0,
degree,0.8361843832591369,0.9015348715645988,0.09934165615040708,0.6102553762932629,1,knn,uniform,5000,10.0,
closeness,0.07649646367545071,0.7134599701430911,0.6536234473240508,0.9715426132070861,1,knn,uniform,5000,10.0,
betweenness,0.6284632561114009,0.7154901549157638,0.6227827610641581,0.5414115144619763,1,knn,uniform,5000,10.0,
harmonic,0.2029168339941045,0.8157245228263528,0.6923242646982255,0.8821502006968055,1,knn,uniform,5000,10.0,
clustering,0.7866097828760569,0.8928498530649008,0.2283100030602921,0.7496501361932308,1,knn,uniform,5000,10.0,
pagerank,0.8246807620385753,0.8871508062466391,-0.13758926255724824,0.7251619155703324,1,knn,uniform,5000,10.0,
degree,0.9463391587816793,0.965243197350546,0.12513311955142314,0.6372081238315728,2,knn,uniform,5000,10.0,
closeness,0.2295605637821762,0.778542300639437,0.5433604144048712,0.969293485264822,2,knn,uniform,5000,10.0,
betweenness,0.7929570069633896,0.7961289745439591,0.7226113480556307,0.15330471836037704,2,knn,uniform,5000,10.0,
harmonic,0.30695912121052216,0.9202654071798279,0.7126507444568364,0.8603662014207998,2,knn,uniform,5000,10.0,
clustering,0.925921302937033,0.9652232970596715,0.2754796234221247,0.731733095623418,2,knn,uniform,5000,10.0,
pagerank,0.9428029182269924,0.9605273657452416,-0.19127326728471483,0.7368370323350008,2,knn,uniform,5000,10.0,
degree,0.8652005659150608,0.9071416847260191,0.038666859673706006,0.7062788655358929,1,knn,uniform,5000,15.0,
closeness,0.05774261645084785,0.5192257769014739,0.5372271200612196,0.9804606231832406,1,knn,uniform,5000,15.0,
betweenness,0.6245701724213188,0.7255383457338012,0.6527038570963217,0.6034373876092289,1,knn,uniform,5000,15.0,
harmonic,0.15973894907808128,0.7495109928844348,0.5780479619461227,0.9241474343166092,1,knn,uniform,5000,15.0,
clustering,0.7322514029825229,0.9071269190762072,0.17403159671745133,0.8530861398804854,1,knn,uniform,5000,15.0,
pagerank,0.854349673667131,0.8898930115193946,-0.3018027888976013,0.7797565632764623,1,knn,uniform,5000,15.0,
degree,0.9321475284316083,0.9581770450378486,0.08682454541901735,0.6814181669745285,2,knn,uniform,5000,15.0,
closeness,0.08871166108353366,0.801036106912288,0.5335507077485447,0.9812004136621103,2,knn,uniform,5000,15.0,
betweenness,0.8004174411229692,0.8038883552709606,0.7406541649228291,0.2112850092889339,2,knn,uniform,5000,15.0,
harmonic,0.2224188644681481,0.905509280758988,0.6426350851147049,0.9172596486611952,2,knn,uniform,5000,15.0,
clustering,0.8934323553296302,0.9650097297096947,0.21518373200212998,0.8357728011651462,2,knn,uniform,5000,15.0,
pagerank,0.9280510972243199,0.9515536498323978,-0.2923012268228048,0.7736545027157649,2,knn,uniform,5000,15.0,
degree,0.9843053674156712,0.9825835217249121,0.45972300762348917,0.8377252857929344,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9228713945337434,0.9309313527340387,0.11821618636885668,0.37536549681784487,1,rnn,uniform,5000,,0.05
harmonic,0.9514811333892592,0.9763027727248215,-0.16115119076960055,0.7034241619207171,1,rnn,uniform,5000,,0.05
clustering,0.9669302810865619,0.9669302810865619,0.6401347808009588,0.5911947210485932,1,rnn,uniform,5000,,0.05
pagerank,0.9693684335496929,0.9721094576409791,0.5213357614165096,0.6720168271428795,1,rnn,uniform,5000,,0.05
degree,0.992710600445907,0.9899566439720172,0.39942517634489894,0.8893594705972956,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.7121107207909666,0.7053702689032966,0.3571190508285268,0.47970543176972547,2,rnn,uniform,5000,,0.05
harmonic,0.9681354051728832,0.9502053091892125,0.14067954552615097,0.8402500505198449,2,rnn,uniform,5000,,0.05
clustering,0.9886191735511157,0.98700336450308,0.5187889674598029,0.6866014102308088,2,rnn,uniform,5000,,0.05
pagerank,0.9881570155342482,0.9909551757687374,0.4898945803381221,0.8062617151350653,2,rnn,uniform,5000,,0.05
degree,0.9234848448278671,0.9715466752593837,-0.012447850103241329,0.9955889931059749,1,rnn,uniform,5000,,0.1
closeness,0.3040921323713883,0.5171918235699837,0.12376155493551211,0.9993010517774122,1,rnn,uniform,5000,,0.1
betweenness,0.6655656935192756,0.7760333086227125,0.13686493877399936,0.9754596467626763,1,rnn,uniform,5000,,0.1
harmonic,0.6285813193086107,0.7775725863397449,0.19892617705664212,0.9986086962077577,1,rnn,uniform,5000,,0.1
clustering,0.8871111329742114,0.9442411383021045,0.0992656045967052,0.9879626659364297,1,rnn,uniform,5000,,0.1
pagerank,0.8882330759158816,0.9520593909407915,0.023044199125835975,0.9911492971191975,1,rnn,uniform,5000,,0.1
degree,0.9696716718045588,0.9941337882165446,0.24769985803587824,0.9642678665175763,2,rnn,uniform,5000,,0.1
closeness,0.3859761013477493,0.82067850035108,0.4734214033270708,0.9965104973924827,2,rnn,uniform,5000,,0.1
betweenness,0.869446317365165,0.8840618707378108,0.6813574740740107,0.6351761527364217,2,rnn,uniform,5000,,0.1
harmonic,0.35829987164283916,0.9699683070562874,0.40971635602872714,0.9873564838828159,2,rnn,uniform,5000,,0.1
clustering,0.947472166900316,0.9691703231279601,0.3866564686263889,0.8687039021315247,2,rnn,uniform,5000,,0.1
pagerank,0.9638548849330555,0.9840884123771066,0.34305556275581234,0.9365107440884187,2,rnn,uniform,5000,,0.1
degree,0.8079299786613756,0.9694115693244518,0.1600234286199254,0.9926000323434747,1,rnn,uniform,5000,,0.15
closeness,-0.04562095029961305,0.6201220404687413,0.3682858418471906,0.998444227237373,1,rnn,uniform,5000,,0.15
betweenness,0.5612020869213612,0.7509649400706186,0.2753515647731398,0.9050470149930376,1,rnn,uniform,5000,,0.15
harmonic,0.2260021875040623,0.921262040411339,0.23072465331598102,0.9977063212457375,1,rnn,uniform,5000,,0.15
clustering,0.7383957902997722,0.9027632837633213,0.21123181913641254,0.9813281262348987,1,rnn,uniform,5000,,0.15
pagerank,0.7647449539196141,0.9263866078819321,0.19548602654992098,0.9854511551350279,1,rnn,uniform,5000,,0.15
degree,0.8908605087030113,0.9848430294884187,0.11747415515532217,0.9866919169446415,2,rnn,uniform,5000,,0.15
closeness,-0.19480845058775373,0.7814767996638862,0.44758458889347147,0.9985997490480988,2,rnn,uniform,5000,,0.15
betweenness,0.8328184291680221,0.8629315891901537,0.5328257448019861,0.7816983939089535,2,rnn,uniform,5000,,0.15
harmonic,0.09582076645360638,0.9372082302587638,0.265277487943078,0.9968641775435395,2,rnn,uniform,5000,,0.15
clustering,0.8650708162888233,0.9693385023142218,0.21684466975897976,0.97145663237481,2,rnn,uniform,5000,,0.15
pagerank,0.8888277071762678,0.9647972511927414,0.17663107281080717,0.9773339915429221,2,rnn,uniform,5000,,0.15
degree,0.9312629096738125,0.9537527597188921,0.591227816203963,-0.15746616447684453,1,delaunay,kappa=1,5000,,
closeness,-0.26110925005704844,0.5374815579498095,-0.34154053739710466,-0.7205664180640656,1,delaunay,kappa=1,5000,,
betweenness,0.4803528637325537,0.6991706633755594,0.477619780166305,-0.117674831560646,1,delaunay,kappa=1,5000,,
harmonic,0.10713504254967066,0.6864957651449457,-0.021633745266576007,-0.6421220877668304,1,delaunay,kappa=1,5000,,
clustering,0.9575757247925041,0.9575757247925041,0.6133709794319718,0.2019641871505427,1,delaunay,kappa=1,5000,,
pagerank,0.9388727419557354,0.9565664874096138,0.7516385660784921,-0.2231215781518178,1,delaunay,kappa=1,5000,,
degree,0.9620751220584635,0.9776918872705547,0.46754358790933825,-0.11215935300298854,2,delaunay,kappa=1,5000,,
closeness,0.43641752012509877,0.7214172745142118,-0.3760677675992733,0.335235442199465,2,delaunay,kappa=1,5000,,
betweenness,0.610780537986959,0.7519611145065765,0.6128607856400072,-0.1357737016595416,2,delaunay,kappa=1,5000,,
harmonic,0.4457320897237572,0.7766739785368608,0.23201317739185204,-0.30088406610636226,2,delaunay,kappa=1,5000,,
clustering,0.9724293273900606,0.9724293273900606,0.5636424182647126,0.1825631186153082,2,delaunay,kappa=1,5000,,
pagerank,0.9658564209550607,0.9776105198641425,0.759387521998651,-0.26621707092964697,2,delaunay,kappa=1,5000,,
degree,0.9012244046577377,0.9342634193401433,0.22578232851785224,0.36741466130077843,1,knn,kappa=1,5000,5.0,
closeness,0.5723236435588546,0.15682983973460082,-0.2187574635135088,-0.1291828664017371,1,knn,kappa=1,5000,5.0,
betweenness,0.7245844584572876,0.7441326548143721,0.7361502503705446,0.21982104618489262,1,knn,kappa=1,5000,5.0,
harmonic,0.6334134822482382,0.5392727638402683,0.280113001750377,0.2636788113640299,1,knn,kappa=1,5000,5.0,
clustering,0.8263494404947642,0.8929017249056216,0.3500748780739207,0.34082963826032214,1,knn,kappa=1,5000,5.0,
pagerank,0.8931165852289533,0.9247245870463259,0.11009385011937312,0.5865686723134034,1,knn,kappa=1,5000,5.0,
degree,0.9852229783198507,0.9863605504245483,0.2143438591637546,0.2944497539720098,2,knn,kappa=1,5000,5.0,
closeness,-0.3257043453116524,0.008517495919041046,-0.39986110458424784,-0.20557359153395297,2,knn,kappa=1,5000,5.0,
betweenness,0.8848681049766667,0.8902333192896579,0.8849135549357592,0.05348703860582599,2,knn,kappa=1,5000,5.0,
harmonic,0.1556516487242533,0.7069759811938153,0.21725036780104146,0.21562880261834133,2,knn,kappa=1,5000,5.0,
clustering,0.9626919097924109,0.9730584144594885,0.3613050323671009,0.3360558876527794,2,knn,kappa=1,5000,5.0,
pagerank,0.9829544370461769,0.9842788400613116,0.12320890027642603,0.49232786801540546,2,knn,kappa=1,5000,5.0,
degree,0.8640924528172884,0.903286124779451,0.1390208436885334,0.35485592554198236,1,knn,kappa=1,5000,10.0,
closeness,-0.21451366694549528,0.05073448164024474,-0.05474902992092752,0.18828686310960208,1,knn,kappa=1,5000,10.0,
betweenness,0.7288329248096576,0.7813496652143492,0.7481264965284413,0.36891273325032725,1,knn,kappa=1,5000,10.0,
harmonic,0.07596520809385265,0.37161534127953494,0.3530770874512781,0.5695613727022784,1,knn,kappa=1,5000,10.0,
clustering,0.8147038362633592,0.8924814048294137,0.1903255354773039,0.4930827671692184,1,knn,kappa=1,5000,10.0,
pagerank,0.8603533833637815,0.8925737283161035,-0.023399726383125617,0.6273137795896657,1,knn,kappa=1,5000,10.0,
