,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9052725241464115,0.9052725241464115,0.6408204527459329,-0.17767766007433217,1,delaunay,uniform,5000,,
closeness,0.3165596109950014,0.4956597216419052,0.3627774119473174,-0.7327336258553472,1,delaunay,uniform,5000,,
betweenness,0.42548071262482035,0.5771951662605458,0.4253101428918359,-0.13677229840695757,1,delaunay,uniform,5000,,
harmonic,0.3654298340625135,0.6424832599045553,0.37238375567727644,-0.6483963204708301,1,delaunay,uniform,5000,,
clustering,0.9244492621086035,0.9258358866205324,0.6520371711029512,0.21141336252056103,1,delaunay,uniform,5000,,
pagerank,0.9144356739107666,0.934228676989939,0.7479309185485695,-0.1978132917950373,1,delaunay,uniform,5000,,
degree,0.9686163431163787,0.9788015540994568,0.665263289844911,-0.17747224274173123,2,delaunay,uniform,5000,,
closeness,0.27112255094179094,0.6969642053188917,0.26569772301936967,-0.8502715564795955,2,delaunay,uniform,5000,,
betweenness,0.6058363546229051,0.7792928527059841,0.6031315314325585,-0.08229450986684725,2,delaunay,uniform,5000,,
harmonic,0.37191534697327755,0.7766827953368529,0.3562130577924535,-0.7552751997581526,2,delaunay,uniform,5000,,
clustering,0.9813814442965644,0.9813801039059736,0.6941983125312692,0.21004296054369723,2,delaunay,uniform,5000,,
pagerank,0.9726612689503349,0.9799034643686335,0.7933898118782049,-0.2151372294673963,2,delaunay,uniform,5000,,
degree,0.9295706130872372,0.9471605397220028,0.2296313000997035,0.5804546588581205,1,knn,uniform,5000,5.0,
closeness,0.4020823021914322,0.6456271625420744,0.036851428075054184,0.28900387965738195,1,knn,uniform,5000,5.0,
betweenness,0.7677851444761753,0.813046675913039,0.6767255827808917,0.20653339986143296,1,knn,uniform,5000,5.0,
harmonic,0.4336526765064716,0.784365414408436,0.4793496057111722,0.4601410070559432,1,knn,uniform,5000,5.0,
clustering,0.8938414089950011,0.9225822978151347,0.2858808183542151,0.5687223416362905,1,knn,uniform,5000,5.0,
pagerank,0.9208658433292349,0.9348287476542252,0.03906715740169214,0.6372940007855132,1,knn,uniform,5000,5.0,
degree,0.9715212659208636,0.9797496985370966,0.2290626210572982,0.5776803775285779,2,knn,uniform,5000,5.0,
closeness,0.22287468567906965,0.8784239972320549,0.001192751425035471,0.1863296200665719,2,knn,uniform,5000,5.0,
betweenness,0.8861415382220447,0.8910563032656038,0.7924414633447364,0.11895091528964571,2,knn,uniform,5000,5.0,
harmonic,0.3694868338463235,0.9558828755430526,0.4400481426954288,0.4803987750343356,2,knn,uniform,5000,5.0,
clustering,0.96897937695489,0.9777125962672832,0.30627645817193483,0.576868268708863,2,knn,uniform,5000,5.0,
pagerank,0.9697376904971113,0.9764004580775079,0.016167208975663087,0.6614507567830511,2,knn,uniform,5000,5.0,
degree,0.8438747036156325,0.9023275507148034,0.169366473833523,0.6647454368756679,1,knn,uniform,5000,10.0,
closeness,0.15159388327384643,0.4235826842056605,0.5191877383539059,0.9782062488031968,1,knn,uniform,5000,10.0,
betweenness,0.7057078283457388,0.7706038795483195,0.6795016866266047,0.596420084354208,1,knn,uniform,5000,10.0,
harmonic,0.20656129323374928,0.6767987049573223,0.5325727362313734,0.9050044443154766,1,knn,uniform,5000,10.0,
clustering,0.8057687680914483,0.908335340048015,0.24950919962226054,0.813282255799241,1,knn,uniform,5000,10.0,
pagerank,0.8349490636587533,0.8882069469265795,-0.1119867678657739,0.7398981462377823,1,knn,uniform,5000,10.0,
degree,0.952116915805866,0.9697819506811562,0.12898171474070236,0.6587874952470986,2,knn,uniform,5000,10.0,
closeness,0.09095092995468931,0.7890680877264763,0.6917718717476886,0.9799034801477113,2,knn,uniform,5000,10.0,
betweenness,0.7952310525475861,0.7983630413072043,0.7115911948457149,0.20359841021653602,2,knn,uniform,5000,10.0,
harmonic,0.25240807074550836,0.9169049334766045,0.6475424109891845,0.8877990594893779,2,knn,uniform,5000,10.0,
clustering,0.9288726665460845,0.9700631805216129,0.26858742415276055,0.7744874649928754,2,knn,uniform,5000,10.0,
pagerank,0.9488901750811543,0.9650412246240572,-0.20942990106038517,0.7387081100629507,2,knn,uniform,5000,10.0,
degree,0.8005314564241375,0.8845582458398079,0.09390928139295576,0.6634967762534859,1,knn,uniform,5000,15.0,
closeness,-0.14728290856265863,0.47697828424638405,0.5727566736674714,0.9841517784129379,1,knn,uniform,5000,15.0,
betweenness,0.573478052458507,0.6886675794061703,0.6086436123358328,0.6396479846824799,1,knn,uniform,5000,15.0,
harmonic,0.0015976742871865873,0.635829561167503,0.5741056604003877,0.9521059638235729,1,knn,uniform,5000,15.0,
clustering,0.686503082948411,0.8742410339887768,0.14897242822981666,0.8595201735448416,1,knn,uniform,5000,15.0,
pagerank,0.7886688019829144,0.8671157262265464,-0.21329598378594733,0.7791018274373235,1,knn,uniform,5000,15.0,
degree,0.9164490484866537,0.9522573028131062,0.07236977811466173,0.6810509713510902,2,knn,uniform,5000,15.0,
closeness,-0.2292483221430222,0.5901185585798465,0.6244304199307431,0.9709260264622375,2,knn,uniform,5000,15.0,
betweenness,0.7599298432414301,0.762530438334686,0.6741815325541377,0.28965924171173096,2,knn,uniform,5000,15.0,
harmonic,0.023359192489961336,0.8554756014789806,0.6175631066170811,0.896371430543606,2,knn,uniform,5000,15.0,
clustering,0.9083332660440043,0.9710635354261266,0.1861914366768225,0.84441842168517,2,knn,uniform,5000,15.0,
pagerank,0.9113035810301024,0.9438640348927873,-0.3082960480678918,0.7755126236341154,2,knn,uniform,5000,15.0,
degree,0.9822159718649097,0.9879422138065014,0.33837683948066416,0.865464264239214,1,rnn,uniform,5000,,0.05
