,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.879484287046171,0.92440586363746,0.6089434855846317,-0.14791730714073778,1,delaunay,uniform,5000,,
closeness,0.25871622778078607,0.5835785613139668,0.172861109009173,-0.7706468149546324,1,delaunay,uniform,5000,,
betweenness,0.4278340298383839,0.6448034571676655,0.42364173219421075,-0.14871643732310347,1,delaunay,uniform,5000,,
harmonic,0.36985206453919933,0.6780831403205031,0.2786210779810969,-0.7079586825373647,1,delaunay,uniform,5000,,
clustering,0.9286144184647621,0.9292727267577083,0.6652821661850821,0.2206560412949569,1,delaunay,uniform,5000,,
pagerank,0.8886924456296377,0.9263869431807819,0.7355795485633327,-0.1946972133321035,1,delaunay,uniform,5000,,
degree,0.9565611013199258,0.9729518790189645,0.6360782143679978,-0.1735230633598946,2,delaunay,uniform,5000,,
closeness,0.04962108043561045,0.6602137328489509,0.020834201459781976,-0.870059910456316,2,delaunay,uniform,5000,,
betweenness,0.6447355285705669,0.7795142670478361,0.6421094823659165,-0.08739370052080644,2,delaunay,uniform,5000,,
harmonic,0.2045758905833695,0.7308619983326042,0.18025940820398306,-0.7773153683531852,2,delaunay,uniform,5000,,
clustering,0.9785268987409312,0.9785268987409312,0.6831340043841283,0.23059348116841008,2,delaunay,uniform,5000,,
pagerank,0.9611482569318512,0.9739199159041975,0.7837211527185339,-0.22898287081995705,2,delaunay,uniform,5000,,
degree,0.9439891943667288,0.9563258637746199,0.26912543210646633,0.5434713525840602,1,knn,uniform,5000,5.0,
closeness,0.14784345808390076,0.5332131763567797,0.14873762834577642,0.6211435840211448,1,knn,uniform,5000,5.0,
betweenness,0.6694594914117273,0.7278742678964629,0.6210361873289505,0.4717655048332526,1,knn,uniform,5000,5.0,
harmonic,0.24866397554390807,0.7752728514514274,0.45521675939618567,0.7617374260115154,1,knn,uniform,5000,5.0,
clustering,0.8950332141933597,0.9154619096650954,0.3823100770622371,0.5658704657795965,1,knn,uniform,5000,5.0,
pagerank,0.9364446522152917,0.9468357686718241,0.062783811054611,0.6527772667230033,1,knn,uniform,5000,5.0,
degree,0.9766733902500195,0.9836963799703324,0.22544681597731586,0.540667291377978,2,knn,uniform,5000,5.0,
closeness,0.2746763916033011,0.9240887637208768,-0.042771225144297056,-0.0016524163902970242,2,knn,uniform,5000,5.0,
betweenness,0.8809442849469713,0.8873222863866761,0.7878714340741193,0.15253110526430014,2,knn,uniform,5000,5.0,
harmonic,0.5234719437211468,0.9603893249678652,0.45519000425648537,0.6644942383136176,2,knn,uniform,5000,5.0,
clustering,0.9459904201355712,0.9631113172422627,0.3192523021825401,0.5439654005630401,2,knn,uniform,5000,5.0,
pagerank,0.9738118472102173,0.9811290468988807,0.023133162632774883,0.6678054785851869,2,knn,uniform,5000,5.0,
degree,0.8732649801288632,0.9108024961614927,0.04511613455223364,0.559236828917488,1,knn,uniform,5000,10.0,
closeness,-0.01008006130000694,0.7321191207640632,0.7392538448976074,0.9527859258795114,1,knn,uniform,5000,10.0,
betweenness,0.7232233484904849,0.8085200431238815,0.7285836217114205,0.4796281001942951,1,knn,uniform,5000,10.0,
harmonic,0.21437660760033672,0.7796352688919267,0.6896044944629731,0.835117382476103,1,knn,uniform,5000,10.0,
clustering,0.8328852408768141,0.9240782543442507,0.24269214938055592,0.7646642225867166,1,knn,uniform,5000,10.0,
pagerank,0.861481737687526,0.8958955793017425,-0.12327594838291131,0.6815405563179932,1,knn,uniform,5000,10.0,
degree,0.9413914183175218,0.9638666040172201,0.1340119673445035,0.6051770777066232,2,knn,uniform,5000,10.0,
closeness,-0.0890833502144184,0.7274499652040491,0.6919923518898907,0.976585662478659,2,knn,uniform,5000,10.0,
betweenness,0.8217864440658907,0.8272068665367385,0.743459371542652,0.21988473851169715,2,knn,uniform,5000,10.0,
harmonic,0.1338631788206529,0.8645955255009813,0.7061829222957935,0.8748986351874661,2,knn,uniform,5000,10.0,
clustering,0.9245053878772607,0.9600747107438329,0.26548454585928977,0.7878328015932794,2,knn,uniform,5000,10.0,
pagerank,0.9375211452661001,0.9573772386533004,-0.14766827337817473,0.7142411434489364,2,knn,uniform,5000,10.0,
degree,0.7865063134908766,0.86507264005086,0.01673718666210257,0.6175390186456613,1,knn,uniform,5000,15.0,
closeness,0.21276166914502737,0.6318000073768388,0.41330313693745946,0.9775412310023235,1,knn,uniform,5000,15.0,
betweenness,0.5929298555950753,0.6739896054269158,0.6061850993551711,0.5970879863004499,1,knn,uniform,5000,15.0,
harmonic,0.23946908147784468,0.7263542641766259,0.5222495067452073,0.916652587871166,1,knn,uniform,5000,15.0,
clustering,0.7393547825144046,0.8927848401093659,0.19199760179552622,0.837982255061249,1,knn,uniform,5000,15.0,
pagerank,0.7714907125069692,0.8413153367029357,-0.20789013936009487,0.7471583479037365,1,knn,uniform,5000,15.0,
degree,0.9187807986954079,0.9508788719747175,0.06683014907780285,0.6380672033561519,2,knn,uniform,5000,15.0,
closeness,-0.012625488157952948,0.6617711821900658,0.532022621076302,0.9641338202237222,2,knn,uniform,5000,15.0,
betweenness,0.7792620218435604,0.7829631830756139,0.6998080294544814,0.25615653892246315,2,knn,uniform,5000,15.0,
harmonic,0.1435486739634091,0.8650116318272736,0.5911337866136839,0.8849075732134302,2,knn,uniform,5000,15.0,
clustering,0.9019854667979824,0.9619943012341721,0.1590832717553785,0.8477875551617133,2,knn,uniform,5000,15.0,
pagerank,0.9136133526240845,0.942221773659786,-0.24751630050292928,0.7492645548743717,2,knn,uniform,5000,15.0,
degree,0.9803659100896924,0.9880914694309133,0.4956480710253174,0.8348017946516407,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9045399717937942,0.9108063802947215,-0.005144638203473535,0.29604586747165157,1,rnn,uniform,5000,,0.05
harmonic,0.9702284238463865,0.9650386964452247,-0.21195302398428179,0.6891057686565638,1,rnn,uniform,5000,,0.05
clustering,0.9798502368019888,0.976952647398088,0.6464439984582308,0.58637441438118,1,rnn,uniform,5000,,0.05
pagerank,0.9646915595674086,0.9803854730959438,0.5420471336698394,0.6796153289924335,1,rnn,uniform,5000,,0.05
degree,0.9951083358242893,0.9961657655630307,0.43836195011787676,0.9102530029496576,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9931855212374263,0.9932495467480205,0.7699202248807039,0.43159993115265183,2,rnn,uniform,5000,,0.05
harmonic,0.9838821462623946,0.988733756786293,0.30752501539543986,0.8661324230956251,2,rnn,uniform,5000,,0.05
clustering,0.9945248314772395,0.99350501588046,0.4825970345028442,0.7446857535579479,2,rnn,uniform,5000,,0.05
pagerank,0.9911065792259057,0.992999660252046,0.49689040199030243,0.8212361870710949,2,rnn,uniform,5000,,0.05
degree,0.9064423212816577,0.974756688399258,0.05671242935813636,0.9869131495788015,1,rnn,uniform,5000,,0.1
closeness,-0.12631266902024846,-0.14338098041975125,-0.18616086981738203,0.16276406590505346,1,rnn,uniform,5000,,0.1
betweenness,0.7282655699656655,0.8098451718729296,0.292265691820908,0.9336994614399914,1,rnn,uniform,5000,,0.1
harmonic,0.44823464333514296,0.849908142421183,0.28002931174746215,0.9593719389160091,1,rnn,uniform,5000,,0.1
clustering,0.8652624771458839,0.9058776729340228,0.22906267021313978,0.9491615779494244,1,rnn,uniform,5000,,0.1
pagerank,0.8847019197944546,0.9446187027848201,0.06627887926242884,0.9732826107887852,1,rnn,uniform,5000,,0.1
degree,0.9715768696003443,0.990305963201598,0.20961411463457658,0.9648201778087688,2,rnn,uniform,5000,,0.1
closeness,0.5880427895771184,0.7633297818380671,0.49304460022154495,0.9965005670905671,2,rnn,uniform,5000,,0.1
betweenness,0.8633448638244505,0.882791705958441,0.691389882155791,0.6174523034951549,2,rnn,uniform,5000,,0.1
harmonic,0.6091119127374609,0.9180744119273718,0.3687544333618136,0.9885696872684651,2,rnn,uniform,5000,,0.1
clustering,0.9527546113362686,0.9638329850644602,0.3992245320608603,0.8836940106199178,2,rnn,uniform,5000,,0.1
pagerank,0.9619384236818356,0.9816506118955828,0.32175003263079016,0.9280059896129628,2,rnn,uniform,5000,,0.1
