,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8713137526080443,0.8943422332357311,0.6506417329985517,-0.1850095832982977,1,delaunay,uniform,5000,,
closeness,-0.017004841275561622,0.4875699203669158,-0.06834912121832046,-0.796084526130447,1,delaunay,uniform,5000,,
betweenness,0.43291019135251274,0.5564524645269848,0.42406940053314535,-0.08856859944182091,1,delaunay,uniform,5000,,
harmonic,0.2766300379752523,0.6345378262549168,0.2186741074111408,-0.7094479478957915,1,delaunay,uniform,5000,,
clustering,0.9143088828103767,0.9167194150225275,0.6013427658384553,0.21962863662601317,1,delaunay,uniform,5000,,
pagerank,0.8809126075075284,0.8988875827093858,0.7505123310807325,-0.23053419190351948,1,delaunay,uniform,5000,,
degree,0.9666542674980149,0.9743247532330328,0.6780688140175851,-0.19739117393788547,2,delaunay,uniform,5000,,
closeness,0.423279598149903,0.6083764105410812,0.40986625059446713,-0.8373904821422307,2,delaunay,uniform,5000,,
betweenness,0.6524368118223385,0.7370522414758492,0.6484812376152849,-0.056954564266349386,2,delaunay,uniform,5000,,
harmonic,0.4660729705576745,0.7234204441782521,0.4441270311072749,-0.7596502343182647,2,delaunay,uniform,5000,,
clustering,0.9753532455462889,0.9753532455462889,0.6964790726782631,0.23399959255124655,2,delaunay,uniform,5000,,
pagerank,0.970052941461599,0.9754166712584238,0.7941187893533128,-0.23053057203720195,2,delaunay,uniform,5000,,
degree,0.9385920528487675,0.9543382199227324,0.26323191726220757,0.5478065534122885,1,knn,uniform,5000,5.0,
closeness,-0.11158379483265687,0.5693084910817741,-0.030230489406961,0.17500516173379524,1,knn,uniform,5000,5.0,
betweenness,0.6530198481030526,0.7439910548859506,0.6426655225127784,0.36265160912816674,1,knn,uniform,5000,5.0,
harmonic,0.1880327879873988,0.852057648228278,0.6638406775334031,0.733651815827608,1,knn,uniform,5000,5.0,
clustering,0.8545775379605088,0.9044988400044798,0.3373952136134874,0.48070724339120796,1,knn,uniform,5000,5.0,
pagerank,0.930716951487584,0.9466639053617715,0.06913963785077201,0.6401108837495868,1,knn,uniform,5000,5.0,
degree,0.9785979059483416,0.9835914552905405,0.24682450873793266,0.5684970087984749,2,knn,uniform,5000,5.0,
closeness,0.1722120779343106,0.810899929394058,-0.05544064640155484,0.059130211063014575,2,knn,uniform,5000,5.0,
betweenness,0.872251994748918,0.8780790276469559,0.787508542472545,0.11994268829863385,2,knn,uniform,5000,5.0,
harmonic,0.3523057681289799,0.9318374023388766,0.4815035528362047,0.5925940853924423,2,knn,uniform,5000,5.0,
clustering,0.9693238059943704,0.981578198716109,0.3546172167539045,0.5514781958108637,2,knn,uniform,5000,5.0,
pagerank,0.9769277236012566,0.9820440159159026,0.014900574048758039,0.6746586333458617,2,knn,uniform,5000,5.0,
degree,0.8723670675055373,0.9232314917880842,0.15521129657863605,0.6493378002338148,1,knn,uniform,5000,10.0,
closeness,-0.0697426799253347,0.648409835312234,0.6307639429204175,0.9779307210183237,1,knn,uniform,5000,10.0,
betweenness,0.6019828369801152,0.7143676729066621,0.6387399897348334,0.6210693020215412,1,knn,uniform,5000,10.0,
harmonic,-0.04469215678147303,0.7315839611943464,0.6935006826361317,0.9215064224586231,1,knn,uniform,5000,10.0,
clustering,0.8154605379426195,0.9032390262789374,0.17141067391147433,0.7511623410698043,1,knn,uniform,5000,10.0,
pagerank,0.8663528756113946,0.9106882672175363,-0.13724386466559918,0.7334862781192232,1,knn,uniform,5000,10.0,
degree,0.9502522714253621,0.9675207357991189,0.15325591826694374,0.6286829125617233,2,knn,uniform,5000,10.0,
closeness,0.3118795964225448,0.7834177074153579,0.44583717813219265,0.9702476583172558,2,knn,uniform,5000,10.0,
betweenness,0.8071578467757232,0.8101334301927281,0.736024585777654,0.20776031419343577,2,knn,uniform,5000,10.0,
harmonic,0.3015783045701357,0.8897940215423517,0.5998548680450662,0.8745227534760802,2,knn,uniform,5000,10.0,
clustering,0.9225935272793365,0.9665751343504783,0.24306442668318384,0.773203787104756,2,knn,uniform,5000,10.0,
pagerank,0.9488574927082027,0.9643680111433814,-0.18080233105821203,0.7349853959619224,2,knn,uniform,5000,10.0,
degree,0.7746518167798179,0.8706421837951138,0.14458804824381005,0.6700060853614769,1,knn,uniform,5000,15.0,
closeness,-0.19176892092112188,0.42977596540397905,0.6428411150909376,0.9828334774387956,1,knn,uniform,5000,15.0,
betweenness,0.6398240957858945,0.717785478109928,0.6446141903168792,0.6022503455014832,1,knn,uniform,5000,15.0,
harmonic,0.04747638006397729,0.6900914104171423,0.6101920814774643,0.9435972896301369,1,knn,uniform,5000,15.0,
clustering,0.7376574445117218,0.9030251598222162,0.20549611842548626,0.8799310807792224,1,knn,uniform,5000,15.0,
pagerank,0.7636833718492022,0.852148564035106,-0.18538552840548084,0.7724410934076309,1,knn,uniform,5000,15.0,
degree,0.9139418280109017,0.9520613358497394,0.09644347706049936,0.6808930734929431,2,knn,uniform,5000,15.0,
closeness,-0.09718506183509915,0.7096631188844393,0.5490009992045758,0.9810154738918699,2,knn,uniform,5000,15.0,
betweenness,0.7382422466073446,0.7407358695384934,0.65011785698317,0.25421141217679066,2,knn,uniform,5000,15.0,
harmonic,0.17508363111077252,0.8949674919425575,0.6571802915930494,0.9211396899650743,2,knn,uniform,5000,15.0,
clustering,0.8835015280560521,0.9645550768492299,0.2018346971646602,0.8579927978097055,2,knn,uniform,5000,15.0,
pagerank,0.9099864788910578,0.9440134358798521,-0.26468352684254537,0.7587069403775051,2,knn,uniform,5000,15.0,
degree,0.9741064333545346,0.9849829968741299,0.4530202583332267,0.8346183248253323,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9430848401234465,0.9470902059502012,0.15801865040126375,0.5017992088906325,1,rnn,uniform,5000,,0.05
harmonic,0.9638212494610416,0.9781015149101324,-0.1674176007784931,0.7599399526819672,1,rnn,uniform,5000,,0.05
clustering,0.9656586822554907,0.9656586822554907,0.5346774174711565,0.6224125546657279,1,rnn,uniform,5000,,0.05
pagerank,0.9703588301517188,0.9735638694588243,0.4954017484897125,0.6995216103792623,1,rnn,uniform,5000,,0.05
degree,0.9946361736179681,0.9946361736179681,0.4529076448571929,0.8812317825222072,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.953637325628756,0.9570125323378976,0.27459874481417323,0.6536290986340146,2,rnn,uniform,5000,,0.05
harmonic,0.962927633518185,0.9746381920624055,0.04164297429532779,0.8262815679394744,2,rnn,uniform,5000,,0.05
clustering,0.9863827171201394,0.9863827171201394,0.5545890383915668,0.6628788539163344,2,rnn,uniform,5000,,0.05
pagerank,0.9899692110269266,0.9922875187338033,0.5393615296069243,0.7763123771450786,2,rnn,uniform,5000,,0.05
degree,0.880563651754068,0.9688092913146675,0.2712787624054835,0.9484545290304343,1,rnn,uniform,5000,,0.1
closeness,-0.05286671767876354,0.6750510620124438,0.46497348570430275,0.9945908129044911,1,rnn,uniform,5000,,0.1
betweenness,0.6701939381000266,0.7814113522665734,0.5523925198945795,0.7362167648252377,1,rnn,uniform,5000,,0.1
harmonic,0.2034694306807437,0.8678570228862352,0.4421021168991435,0.986531041126543,1,rnn,uniform,5000,,0.1
clustering,0.8963938988488229,0.9449766462577769,0.47735267500062956,0.8779276896968109,1,rnn,uniform,5000,,0.1
