,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8926133201752311,0.9327359996981741,0.6467351006972355,-0.16871309074016727,1,delaunay,uniform,5000,,
closeness,0.2960694307696925,0.4253269543966696,0.3193243916538386,-0.790077403695702,1,delaunay,uniform,5000,,
betweenness,0.40587495018786535,0.6327214749536743,0.403140683023637,-0.17832274044592383,1,delaunay,uniform,5000,,
harmonic,0.3915874751403101,0.6475051067818911,0.3873004214189896,-0.694931708084232,1,delaunay,uniform,5000,,
clustering,0.9465865654188625,0.9465865654188625,0.6752825094761572,0.17205819765587974,1,delaunay,uniform,5000,,
pagerank,0.902183690450189,0.9351594128689288,0.7439023283709859,-0.17719944885977723,1,delaunay,uniform,5000,,
degree,0.9570619816134889,0.9701471121856806,0.6750537462606613,-0.18269890270761163,2,delaunay,uniform,5000,,
closeness,0.4885815729269295,0.6285581876412919,0.455883763392678,-0.9064342542215074,2,delaunay,uniform,5000,,
betweenness,0.6145531334396152,0.7563564571066101,0.6111080902419161,-0.07126266735018304,2,delaunay,uniform,5000,,
harmonic,0.45601818405623984,0.7454031598219265,0.4016911055923307,-0.8133810815735794,2,delaunay,uniform,5000,,
clustering,0.9813514299408902,0.9815592960115936,0.7167975430486748,0.24731929503900466,2,delaunay,uniform,5000,,
pagerank,0.9608403221183035,0.9712534564896831,0.79464260970762,-0.2323014049243135,2,delaunay,uniform,5000,,
degree,0.9327677065140058,0.9500669594056796,0.26058492754180684,0.5448230783426757,1,knn,uniform,5000,5.0,
closeness,-0.41299759175463646,0.443116116931325,-0.0745019722277302,0.04769912734427874,1,knn,uniform,5000,5.0,
betweenness,0.6666486599011745,0.7618302634160059,0.6520014077802607,0.3335373241308703,1,knn,uniform,5000,5.0,
harmonic,0.01248676358317864,0.7555909368584817,0.3904376802078648,0.7056452676298588,1,knn,uniform,5000,5.0,
clustering,0.8781830423557642,0.9160273805515498,0.3741251602496374,0.48328333601487217,1,knn,uniform,5000,5.0,
pagerank,0.924972965929143,0.9432884540574235,0.07998028986233637,0.6315347627037381,1,knn,uniform,5000,5.0,
degree,0.9734139967273361,0.9797065010450434,0.21745922452311195,0.5750371942993394,2,knn,uniform,5000,5.0,
closeness,0.14614014784218618,0.8559432988110589,0.01673167396736558,0.16174180491846402,2,knn,uniform,5000,5.0,
betweenness,0.8732061330922654,0.8785105122748964,0.7865237406768597,0.10156345980994844,2,knn,uniform,5000,5.0,
harmonic,0.457601671621486,0.877057920754069,0.5613322127033451,0.6264190995069254,2,knn,uniform,5000,5.0,
clustering,0.9647225788812741,0.9701563746652611,0.3003414117206622,0.5487284988928457,2,knn,uniform,5000,5.0,
pagerank,0.9721909459988102,0.9776684560017901,0.01354005750939742,0.6680304976425926,2,knn,uniform,5000,5.0,
degree,0.9116022156778217,0.9326090927809052,0.15586306805847305,0.6820098821765399,1,knn,uniform,5000,10.0,
closeness,0.2523855000230325,0.6971761633486689,0.5485894794488355,0.9756757686330229,1,knn,uniform,5000,10.0,
betweenness,0.6848428859936777,0.7511893267787142,0.673321411983385,0.5393040436054254,1,knn,uniform,5000,10.0,
harmonic,0.3019424395821748,0.7952385567919134,0.5238020861038699,0.9061049074894129,1,knn,uniform,5000,10.0,
clustering,0.8238484663215218,0.8980736985057411,0.26423629591158193,0.7431999695955913,1,knn,uniform,5000,10.0,
pagerank,0.9023163975275247,0.9197489956062084,-0.19798159300291107,0.756021512145381,1,knn,uniform,5000,10.0,
degree,0.9588814206717038,0.9743723565407127,0.1572601946341422,0.6613872746268809,2,knn,uniform,5000,10.0,
closeness,0.07831535197420172,0.8191533074632407,0.6106041559817473,0.9775208962958136,2,knn,uniform,5000,10.0,
betweenness,0.85059549423055,0.8561006679310622,0.7742921948432175,0.28047109065607745,2,knn,uniform,5000,10.0,
harmonic,0.17186287080332674,0.9274412800777696,0.6696811531164301,0.8878948893939933,2,knn,uniform,5000,10.0,
clustering,0.9208988486971419,0.9692913248933006,0.28815680025208223,0.7758551802007545,2,knn,uniform,5000,10.0,
pagerank,0.9555924270043767,0.9703406108701719,-0.18320396986932436,0.7411017350151643,2,knn,uniform,5000,10.0,
degree,0.7843996813297898,0.8885802239293523,0.09234894629485943,0.713671762367849,1,knn,uniform,5000,15.0,
closeness,0.12565643072565152,0.6011148044365562,0.5741105439406069,0.9791529429916985,1,knn,uniform,5000,15.0,
betweenness,0.6596735532495264,0.7350455883495304,0.6902580063961552,0.5809304440717674,1,knn,uniform,5000,15.0,
harmonic,0.2143346259786641,0.7371877722111977,0.5579984916563785,0.9300597200247179,1,knn,uniform,5000,15.0,
clustering,0.6946264265562704,0.8729270947891676,0.12967581536714426,0.8295890931253528,1,knn,uniform,5000,15.0,
pagerank,0.7713108787133549,0.8658471984554339,-0.2314049669174828,0.792105626534376,1,knn,uniform,5000,15.0,
degree,0.9156291609404436,0.9546856766185694,0.10574555509425204,0.6951234902826803,2,knn,uniform,5000,15.0,
closeness,0.2657449924792409,0.6907767194900143,0.31952627001435246,0.9813095597186882,2,knn,uniform,5000,15.0,
betweenness,0.7468849721393914,0.7502006560858884,0.651815922448167,0.24665060209968329,2,knn,uniform,5000,15.0,
harmonic,0.31530798837197077,0.8728146842382024,0.5092711855247061,0.9240259606887249,2,knn,uniform,5000,15.0,
clustering,0.8812690558620632,0.9655536167216654,0.1810525009109663,0.8539573401123521,2,knn,uniform,5000,15.0,
pagerank,0.9117967592951055,0.9469368308561592,-0.2758441748851006,0.7753614430583544,2,knn,uniform,5000,15.0,
degree,0.9799753215757061,0.9868814213984053,0.5278182562417274,0.7986537242899561,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9993931268930722,0.9413811916941905,0.6816352572214268,0.3777644722189222,1,rnn,uniform,5000,,0.05
harmonic,0.9818920401055485,0.9561129482129567,-0.15248362064487067,0.7286351557874119,1,rnn,uniform,5000,,0.05
clustering,0.9665364787450103,0.9665364787450103,0.6749715255771997,0.5244556559195434,1,rnn,uniform,5000,,0.05
pagerank,0.96219353557687,0.9745116570731942,0.6073581988325654,0.6597505859764674,1,rnn,uniform,5000,,0.05
degree,0.9927514809556313,0.9947028899659947,0.4288308404780965,0.9017604845691782,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9994007322970414,0.9981886759814376,0.914492353347935,0.4961226812578088,2,rnn,uniform,5000,,0.05
harmonic,0.989771814604296,0.9927066023885082,0.3717752103817864,0.8432571569622487,2,rnn,uniform,5000,,0.05
clustering,0.985617833589547,0.9844508092833456,0.4852907066898453,0.7229357465859433,2,rnn,uniform,5000,,0.05
pagerank,0.9900321157462453,0.9909822715477365,0.49394527683888134,0.8200816198489264,2,rnn,uniform,5000,,0.05
degree,0.9342307658859017,0.9682809694191861,0.2673469700701193,0.9680886495519732,1,rnn,uniform,5000,,0.1
closeness,0.12225678737856639,0.6023914705848314,0.4705054192071706,0.994311325552494,1,rnn,uniform,5000,,0.1
betweenness,0.6788924892727277,0.7824970911445157,0.439887842955888,0.7763049517133738,1,rnn,uniform,5000,,0.1
harmonic,0.4723859755772918,0.9069417381452696,0.37451420966363796,0.9884247992133175,1,rnn,uniform,5000,,0.1
clustering,0.8361399182441558,0.8881098554758642,0.3679317336232142,0.9061602221042759,1,rnn,uniform,5000,,0.1
pagerank,0.9061645437181356,0.9581145341869777,0.31238133668066975,0.9430481298499145,1,rnn,uniform,5000,,0.1
degree,0.9738315737088341,0.9921027463372365,0.2240554996340631,0.9683292968097656,2,rnn,uniform,5000,,0.1
closeness,0.04414315947109341,0.7894102124501063,0.4332930768610386,0.996586396914617,2,rnn,uniform,5000,,0.1
betweenness,0.8687725824692052,0.8823616919558153,0.6736737984412237,0.6929874114694541,2,rnn,uniform,5000,,0.1
harmonic,0.2646570485609284,0.9503585566547555,0.38267235339311223,0.9892760422790208,2,rnn,uniform,5000,,0.1
clustering,0.9467775040514197,0.971110770297258,0.3439559087882389,0.910489471572121,2,rnn,uniform,5000,,0.1
pagerank,0.9681317642682287,0.9847031506347927,0.2868180866735727,0.945155266420521,2,rnn,uniform,5000,,0.1
degree,0.8165927483665616,0.9667636834479263,0.224417089687731,0.9879687552172245,1,rnn,uniform,5000,,0.15
closeness,0.012615880010085786,0.384137955797735,0.34491841338084417,0.9982101340164785,1,rnn,uniform,5000,,0.15
betweenness,0.5816685795576706,0.766505494949232,0.4575864057035962,0.8843507654304165,1,rnn,uniform,5000,,0.15
harmonic,0.28987980844817374,0.7584823278725779,0.35830056051393677,0.9967461129820359,1,rnn,uniform,5000,,0.15
clustering,0.7348447688622759,0.9183200383810242,0.27177863897630183,0.9687026912114503,1,rnn,uniform,5000,,0.15
