,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8940394079801892,0.933244572115216,0.6209246054952602,-0.1721380452110358,1,delaunay,uniform,5000,,
closeness,0.3028143717070828,0.4519259828216979,0.34876403999091066,-0.8279945755264244,1,delaunay,uniform,5000,,
betweenness,0.48594682377089593,0.65138953129774,0.481445485099777,-0.20065120685551552,1,delaunay,uniform,5000,,
harmonic,0.3616819790769613,0.6084426830947939,0.3813437303389384,-0.7546267467535641,1,delaunay,uniform,5000,,
clustering,0.932699482817584,0.932699482817584,0.6361532774215486,0.20371387289873008,1,delaunay,uniform,5000,,
pagerank,0.9050724611371115,0.9369652662890697,0.7407633178223568,-0.23759696317768447,1,delaunay,uniform,5000,,
degree,0.9582706951696174,0.9769794883868421,0.6549984723935613,-0.16630891734160275,2,delaunay,uniform,5000,,
closeness,0.41328520149483083,0.6511112816101614,0.3957248769557027,-0.8914814917558822,2,delaunay,uniform,5000,,
betweenness,0.5973641982442763,0.7800250074102747,0.5952102128545944,-0.09053358242832135,2,delaunay,uniform,5000,,
harmonic,0.4170564582026007,0.7675686272979687,0.41297434954429,-0.8162000105498864,2,delaunay,uniform,5000,,
clustering,0.9770449304423989,0.9770449304423989,0.694607258233637,0.23078348371908408,2,delaunay,uniform,5000,,
pagerank,0.9631893324904504,0.9779241187776697,0.7902164331921883,-0.2086574208472622,2,delaunay,uniform,5000,,
degree,0.930991942244701,0.9529519722778226,0.2342655726119252,0.5723519931082368,1,knn,uniform,5000,5.0,
closeness,0.30306682696697895,0.7664002986782023,-0.05249964744314048,0.08512891971700919,1,knn,uniform,5000,5.0,
betweenness,0.7694461611222423,0.8004540866562477,0.746922633818013,0.3100679754729492,1,knn,uniform,5000,5.0,
harmonic,0.4149715408299832,0.8452794369646265,0.468621814136016,0.6279833287106973,1,knn,uniform,5000,5.0,
clustering,0.9080865087710912,0.9316498381352679,0.31870670938473517,0.41866459091728364,1,knn,uniform,5000,5.0,
pagerank,0.9258128031345425,0.9486994091271069,0.009523334307525609,0.6798501588095103,1,knn,uniform,5000,5.0,
degree,0.9757889716178757,0.9832764628283596,0.26161996834985773,0.5640965475224464,2,knn,uniform,5000,5.0,
closeness,0.20816227390661166,0.8340446941292197,0.0744900108225738,0.023677783019802244,2,knn,uniform,5000,5.0,
betweenness,0.8736620575520492,0.8789158243421238,0.7878917852553247,0.1305924559384413,2,knn,uniform,5000,5.0,
harmonic,0.37739006226947885,0.9289541521205277,0.31373051829762455,0.6091715443350824,2,knn,uniform,5000,5.0,
clustering,0.9678855906829447,0.9757521499559179,0.32562854291873533,0.5400979270942379,2,knn,uniform,5000,5.0,
pagerank,0.9735307215109886,0.9808326516786805,0.033958392417893474,0.6636156031954588,2,knn,uniform,5000,5.0,
degree,0.8909224382754058,0.9302868085975358,0.14227134212621503,0.6802107526734973,1,knn,uniform,5000,10.0,
closeness,0.522702935141977,0.715298817746909,0.7405417094215704,0.9594928878912221,1,knn,uniform,5000,10.0,
betweenness,0.7712421724708708,0.810899871984567,0.757098189078234,0.47198401881480045,1,knn,uniform,5000,10.0,
harmonic,0.4330841952606904,0.8097066676689253,0.6748686598916245,0.833415056889701,1,knn,uniform,5000,10.0,
clustering,0.8257831469602734,0.9216530545839483,0.22385418228546505,0.7582730814475033,1,knn,uniform,5000,10.0,
pagerank,0.8787499476698823,0.9155980439434368,-0.1824060293292631,0.7415920565268699,1,knn,uniform,5000,10.0,
degree,0.9475545146979534,0.9666870622868214,0.15366341087567992,0.6469581943055076,2,knn,uniform,5000,10.0,
closeness,0.28798133940314186,0.750233360615462,0.47428235758587045,0.9600037238576002,2,knn,uniform,5000,10.0,
betweenness,0.8235181234953439,0.8282601050067729,0.7586004111008764,0.18782915156273858,2,knn,uniform,5000,10.0,
harmonic,0.2354292836369971,0.9165220495091988,0.562308266818601,0.8512834767236344,2,knn,uniform,5000,10.0,
clustering,0.9295182096282324,0.9700555747418791,0.24705054657170866,0.7710603938597765,2,knn,uniform,5000,10.0,
pagerank,0.9441188008692927,0.9624528603427052,-0.18408189461850244,0.737571691736906,2,knn,uniform,5000,10.0,
degree,0.7972532674784127,0.8825118908115854,0.03969454846926239,0.7151703746283213,1,knn,uniform,5000,15.0,
closeness,0.4188109986104387,0.5973663116807129,0.6308943843613557,0.9670880162037039,1,knn,uniform,5000,15.0,
betweenness,0.7116215259941014,0.7749438946984195,0.7184926155725277,0.5701011607411947,1,knn,uniform,5000,15.0,
harmonic,0.3995991714321344,0.7120792819822407,0.5985042640092599,0.8851011259461206,1,knn,uniform,5000,15.0,
clustering,0.7504673469743558,0.9012756566277256,0.09785263477557862,0.872590241606755,1,knn,uniform,5000,15.0,
