,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8896741571693048,0.9344910031267968,0.6103724263943094,-0.1777614933861055,1,delaunay,uniform,5000,,
closeness,0.43759352372569355,0.5559825787233506,0.46070319844788327,-0.7877897465828576,1,delaunay,uniform,5000,,
betweenness,0.44309491992389205,0.6698727905516779,0.4401487958433242,-0.09585160472300279,1,delaunay,uniform,5000,,
harmonic,0.4849416622475762,0.6755735897447915,0.47795179500147555,-0.708314770038547,1,delaunay,uniform,5000,,
clustering,0.9398758178744928,0.9398758178744928,0.6372097243881945,0.2540366476472087,1,delaunay,uniform,5000,,
pagerank,0.8995388386911399,0.93559030429779,0.7257350143375493,-0.2180107522698156,1,delaunay,uniform,5000,,
degree,0.9649785287738557,0.9732248085821017,0.6464286553171652,-0.18865311446309616,2,delaunay,uniform,5000,,
closeness,0.3724033454852161,0.6451582911276088,0.3308796819169232,-0.8428472226683277,2,delaunay,uniform,5000,,
betweenness,0.6561958498712046,0.7129957390181061,0.652541145689391,-0.0718375336066044,2,delaunay,uniform,5000,,
harmonic,0.39887808322141266,0.7603113358623536,0.343537127231911,-0.7574922527875212,2,delaunay,uniform,5000,,
clustering,0.9793050333384399,0.9793050333384399,0.6803189029494484,0.2390334364460538,2,delaunay,uniform,5000,,
pagerank,0.9690265519577868,0.9747930093317069,0.7774705382829368,-0.2297865359989667,2,delaunay,uniform,5000,,
degree,0.9178273985751904,0.9361994680224313,0.2286845873089959,0.5775972044677419,1,knn,uniform,5000,5.0,
closeness,0.10214792271865386,0.7631886119361555,0.5111691207536149,0.9540171502969346,1,knn,uniform,5000,5.0,
betweenness,0.6826260036626344,0.7553236634159112,0.6700248979137386,0.33372872833399775,1,knn,uniform,5000,5.0,
harmonic,0.2793195811102942,0.8584973563968628,0.4711772449486119,0.7672858805305501,1,knn,uniform,5000,5.0,
clustering,0.908301143625085,0.9320572359889547,0.27353178881270895,0.5895423191867212,1,knn,uniform,5000,5.0,
pagerank,0.907460690171206,0.9251495654706339,0.013361163757456794,0.6435259197873457,1,knn,uniform,5000,5.0,
degree,0.9764370035391648,0.9832535073535855,0.23387357445037213,0.5773428582761752,2,knn,uniform,5000,5.0,
closeness,0.473090898016435,0.7675008220888032,-0.007024139751631938,0.10961315860214096,2,knn,uniform,5000,5.0,
