,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8821634247063148,0.9403336209152383,0.5768339457805051,-0.15096527702987367,1,delaunay,uniform,5000,,
closeness,0.2907247512959874,0.5592296740691685,0.33129018141798894,-0.8220526285733973,1,delaunay,uniform,5000,,
betweenness,0.44804489195786,0.7076850043474675,0.44699129435508933,-0.17185311726522925,1,delaunay,uniform,5000,,
harmonic,0.38765578665543765,0.6496485643899388,0.4164667667377745,-0.7419986838645841,1,delaunay,uniform,5000,,
clustering,0.9241350170056066,0.9241350170056066,0.6433267464483798,0.20402179397000525,1,delaunay,uniform,5000,,
pagerank,0.8940057431261799,0.9423569246913087,0.7191524971735137,-0.20004308158573397,1,delaunay,uniform,5000,,
degree,0.9513744984547486,0.9690453577214546,0.628961236631397,-0.17317410774367492,2,delaunay,uniform,5000,,
closeness,0.2573248524470997,0.6735481653496447,0.2046133738513673,-0.8462766778775019,2,delaunay,uniform,5000,,
betweenness,0.6048178710263755,0.7642443321758632,0.600457334586374,-0.052658091283996705,2,delaunay,uniform,5000,,
harmonic,0.3033228733466037,0.742285787581018,0.25985533564197666,-0.7388972704497833,2,delaunay,uniform,5000,,
clustering,0.9736283553684988,0.9736283553684988,0.6849010182099633,0.23032236545217163,2,delaunay,uniform,5000,,
pagerank,0.9559373548397816,0.9708309160523283,0.7740422026104308,-0.21995869224677247,2,delaunay,uniform,5000,,
degree,0.9386171691348935,0.9521731034650961,0.2917516304377324,0.5839045233715487,1,knn,uniform,5000,5.0,
closeness,-0.06074296304475671,0.6469285783569899,0.650576337565132,0.9400635916778712,1,knn,uniform,5000,5.0,
betweenness,0.706600471634662,0.7827013809030561,0.6803006897722542,0.3904923344769999,1,knn,uniform,5000,5.0,
harmonic,0.36435036722534286,0.7400546268232684,0.43364109591358013,0.7993726934380991,1,knn,uniform,5000,5.0,
clustering,0.87350170428078,0.8927417005838607,0.3052260503386789,0.5444483182767711,1,knn,uniform,5000,5.0,
pagerank,0.9333039163770871,0.9482794601729769,0.023264495291063114,0.687215102015946,1,knn,uniform,5000,5.0,
degree,0.9764831261664381,0.9828042966931827,0.2384113841810479,0.5305106396809651,2,knn,uniform,5000,5.0,
closeness,0.08665734996805337,0.7982339736418783,0.6060904125551722,0.9361733658130806,2,knn,uniform,5000,5.0,
betweenness,0.8739473262252737,0.8808911888350621,0.7787845787201172,0.15571173094109442,2,knn,uniform,5000,5.0,
harmonic,0.4368719877542922,0.9206934313464046,0.5191592512308725,0.6577241802544496,2,knn,uniform,5000,5.0,
clustering,0.9622193164925485,0.9692717636876504,0.31493945871175266,0.5854704121297148,2,knn,uniform,5000,5.0,
pagerank,0.9748894566038889,0.9806464286794292,0.03477894487329299,0.6520765441496106,2,knn,uniform,5000,5.0,
degree,0.8566761865954957,0.9025807365108565,0.16178392763458038,0.5897783742031908,1,knn,uniform,5000,10.0,
closeness,0.010947169961229308,0.6025490421823814,0.636887024739427,0.973512962534028,1,knn,uniform,5000,10.0,
betweenness,0.7106615602039379,0.7832612518502149,0.7153815261144453,0.4945191160061829,1,knn,uniform,5000,10.0,
harmonic,0.17975692440291732,0.8073899695021804,0.6234746633853495,0.9037051018468147,1,knn,uniform,5000,10.0,
clustering,0.8502533206720695,0.9214666076767879,0.27117704565195666,0.7475853521576455,1,knn,uniform,5000,10.0,
pagerank,0.847844298393054,0.8864738737691233,-0.09010433061441639,0.7134288234686829,1,knn,uniform,5000,10.0,
degree,0.9503062743752417,0.9678844698959325,0.0957925253461646,0.6208400559155727,2,knn,uniform,5000,10.0,
closeness,0.44927869650458585,0.7534558718366317,0.6007992025483582,0.9688565996401813,2,knn,uniform,5000,10.0,
betweenness,0.8428503424221798,0.8456214216867609,0.7774176037513061,0.18750907253646626,2,knn,uniform,5000,10.0,
harmonic,0.46159383527459885,0.8803873923699987,0.6907630863796931,0.8495764741881046,2,knn,uniform,5000,10.0,
clustering,0.9019288338179869,0.9631061013330267,0.25409721398647017,0.7642520796677355,2,knn,uniform,5000,10.0,
pagerank,0.9459800458629741,0.9625405568153775,-0.18048804589627307,0.7116237937501461,2,knn,uniform,5000,10.0,
degree,0.8060363914223665,0.8833629129659901,0.042107540886316346,0.6487008365723168,1,knn,uniform,5000,15.0,
closeness,0.15276120913606744,0.6636093046051663,0.343282583916903,0.9777830420257843,1,knn,uniform,5000,15.0,
betweenness,0.6899976855522172,0.774142074271477,0.6943465634794794,0.5694117453073191,1,knn,uniform,5000,15.0,
harmonic,0.23508901676885907,0.7711396359806326,0.4553773828839651,0.9209960651447742,1,knn,uniform,5000,15.0,
clustering,0.7552011164529343,0.9190405601205522,0.21711781020734922,0.8539675617569598,1,knn,uniform,5000,15.0,
pagerank,0.7937487090853284,0.8635781555877844,-0.23690423135139482,0.7640879587766934,1,knn,uniform,5000,15.0,
degree,0.9296564741426174,0.9645389787379168,0.05062018926330515,0.679423668282129,2,knn,uniform,5000,15.0,
closeness,0.3761485203265694,0.7622742769735655,0.3933659284953619,0.9775853219427265,2,knn,uniform,5000,15.0,
betweenness,0.7615164765507048,0.7632822347285693,0.6864078699551199,0.21015832231200876,2,knn,uniform,5000,15.0,
harmonic,0.3337398671276752,0.9063301728789626,0.5955316866535983,0.9001091618842018,2,knn,uniform,5000,15.0,
clustering,0.879555913506746,0.9689606220918963,0.19117124778966324,0.8249804310301231,2,knn,uniform,5000,15.0,
pagerank,0.9231408016990281,0.9569468234045073,-0.26487086049627906,0.7518762350829027,2,knn,uniform,5000,15.0,
degree,0.9835426366304607,0.9918499203834008,0.44510982485584283,0.8369490677312585,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.6194237646237261,0.6070254645686635,0.14325482320023125,0.23261716693427567,1,rnn,uniform,5000,,0.05
harmonic,0.8928897719686542,0.8736700620603954,-0.009069980530912831,0.5793734175850009,1,rnn,uniform,5000,,0.05
clustering,0.970860006643107,0.970860006643107,0.5937693311984445,0.6046680826652285,1,rnn,uniform,5000,,0.05
pagerank,0.9739010562750197,0.9822092863334819,0.49818146601487867,0.693371125448694,1,rnn,uniform,5000,,0.05
degree,0.9922757603785027,0.9955623785842984,0.4438966140512638,0.8736112298071996,2,rnn,uniform,5000,,0.05
