,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8950667022498069,0.9253069392663864,0.6198545300038218,-0.1565433341950615,1,delaunay,uniform,5000,,
closeness,0.46110004166626284,0.5029240635467201,0.43555777107383065,-0.7786445328691379,1,delaunay,uniform,5000,,
betweenness,0.4663739476835727,0.668302679269734,0.46544780967452215,-0.17187655191658416,1,delaunay,uniform,5000,,
harmonic,0.47468865565318474,0.6610353358763407,0.4371363717098947,-0.6954291316080359,1,delaunay,uniform,5000,,
clustering,0.941498045857784,0.941498045857784,0.6587379211414515,0.1800672343361287,1,delaunay,uniform,5000,,
pagerank,0.905052415819978,0.9283492178214089,0.7343100834150262,-0.1979451213582344,1,delaunay,uniform,5000,,
degree,0.9606457090902022,0.9724692742303809,0.6337919835593994,-0.17507621096323775,2,delaunay,uniform,5000,,
closeness,0.24715152025365172,0.6706837932460712,0.22678410193380935,-0.8930673706164751,2,delaunay,uniform,5000,,
betweenness,0.5898158744196393,0.7511133530224046,0.5879635342189804,-0.053434692636706214,2,delaunay,uniform,5000,,
harmonic,0.3504464865097844,0.7690171337028856,0.32092961682371,-0.8242597738446423,2,delaunay,uniform,5000,,
clustering,0.9779267549958897,0.9779267549958897,0.6870885052676043,0.21947635000246687,2,delaunay,uniform,5000,,
pagerank,0.9648467156604019,0.973645834880966,0.7809900629082561,-0.22425400992303307,2,delaunay,uniform,5000,,
degree,0.947525203577225,0.9614418743923979,0.1916839040871986,0.5224246258561189,1,knn,uniform,5000,5.0,
closeness,-0.17335534381500375,0.647290234235875,0.43520045196460955,0.9199802866540896,1,knn,uniform,5000,5.0,
betweenness,0.7147422345978998,0.7846689073354491,0.676626208489635,0.2762081326528987,1,knn,uniform,5000,5.0,
harmonic,0.18081177266049347,0.8508487091036141,0.4860426517823653,0.6598943115198641,1,knn,uniform,5000,5.0,
clustering,0.9111887894110061,0.9531282422816845,0.3162516147194293,0.5115412107100634,1,knn,uniform,5000,5.0,
pagerank,0.9405950217579342,0.9546187938397813,0.051288906992543785,0.6318628662590358,1,knn,uniform,5000,5.0,
degree,0.9730294259046277,0.980842162862989,0.22938921112150967,0.5559180847668083,2,knn,uniform,5000,5.0,
closeness,-0.033013923000100295,-0.052715644025248684,-0.06535255850879591,-0.001179169824257547,2,knn,uniform,5000,5.0,
betweenness,0.8783762401268718,0.8843414297629688,0.7910785161247371,0.13487641995335742,2,knn,uniform,5000,5.0,
harmonic,0.257062309341086,0.7266810932138449,0.4220579347247302,0.5476758217172656,2,knn,uniform,5000,5.0,
clustering,0.9642186272677294,0.9765590686385961,0.29190265188857706,0.5995283421083143,2,knn,uniform,5000,5.0,
pagerank,0.9707282059241814,0.9783956872107797,0.024776487651618655,0.6658273266221904,2,knn,uniform,5000,5.0,
degree,0.8309725688546569,0.8869484932733261,0.08804519738824042,0.6059739774324038,1,knn,uniform,5000,10.0,
closeness,-0.04664197576176208,0.6258478286229346,0.5804695472569515,0.9743460559828432,1,knn,uniform,5000,10.0,
betweenness,0.6207361878623863,0.7103288780555783,0.640058002615274,0.5237625798972447,1,knn,uniform,5000,10.0,
harmonic,0.09764410568294576,0.74587950950679,0.6328296975836621,0.8956509812426081,1,knn,uniform,5000,10.0,
clustering,0.7943997889467473,0.8757807237614188,0.21410371830923428,0.7763560908001672,1,knn,uniform,5000,10.0,
pagerank,0.8172282829963582,0.8702197536029402,-0.15578646580036654,0.7222068642806155,1,knn,uniform,5000,10.0,
