,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8957806861834856,0.9507658805965237,0.6171430494851691,-0.16141330305297297,1,delaunay,uniform,5000,,
closeness,0.4114613327756463,0.5598617030013968,0.34535420436776176,-0.8300321620651334,1,delaunay,uniform,5000,,
betweenness,0.5041547333161673,0.7335207951190206,0.49732964411475045,-0.13796689834462222,1,delaunay,uniform,5000,,
harmonic,0.44149990335121764,0.6861698459453351,0.38262564754318495,-0.7556028501203267,1,delaunay,uniform,5000,,
clustering,0.9503218092956698,0.9503218092956698,0.6754169709676396,0.20638499070962832,1,delaunay,uniform,5000,,
pagerank,0.9053092037547439,0.9515919142780607,0.7456793950915601,-0.21619409884148388,1,delaunay,uniform,5000,,
degree,0.9658795898723027,0.9781620862056678,0.6438063986206328,-0.17642776859406195,2,delaunay,uniform,5000,,
closeness,0.35855193009451736,0.6522755603732554,0.34669270810168007,-0.8889259307863375,2,delaunay,uniform,5000,,
betweenness,0.5854385572962109,0.7101473009708998,0.5824227813945364,-0.07211935554032071,2,delaunay,uniform,5000,,
harmonic,0.3766438427382893,0.7557692153044542,0.3701536815599279,-0.7966666583006893,2,delaunay,uniform,5000,,
clustering,0.9798204424516677,0.9798204424516677,0.6875878621496433,0.23956415487365085,2,delaunay,uniform,5000,,
pagerank,0.9701894668607844,0.9780600542280882,0.794843520564208,-0.24206897461610347,2,delaunay,uniform,5000,,
degree,0.9211601611423003,0.9326754804082031,0.1985254066838162,0.545056807108684,1,knn,uniform,5000,5.0,
closeness,-0.20602248594604822,0.4976594044748627,0.1717588747153561,0.08111815219681462,1,knn,uniform,5000,5.0,
betweenness,0.5681918016353995,0.6697512611228453,0.5551538855668616,0.3229858766077841,1,knn,uniform,5000,5.0,
harmonic,0.017288548708582874,0.661641955321215,0.2902745303755081,0.7184087241032234,1,knn,uniform,5000,5.0,
clustering,0.9138805042413962,0.9335106972229654,0.2828223151821207,0.5057647498260669,1,knn,uniform,5000,5.0,
pagerank,0.9153278573096364,0.9264068100173768,0.0098044495355851,0.6469868862517649,1,knn,uniform,5000,5.0,
degree,0.9785681304894966,0.9842608326826698,0.21040754509666593,0.5294555363848075,2,knn,uniform,5000,5.0,
closeness,0.03285070462922987,0.8955938002002775,0.7027495670358972,0.9379148289065795,2,knn,uniform,5000,5.0,
betweenness,0.8951641974325453,0.8997831594156758,0.8144145938591875,0.09940298950262433,2,knn,uniform,5000,5.0,
harmonic,0.3535584140999374,0.9525254883624208,0.5434303034025029,0.5948528748811897,2,knn,uniform,5000,5.0,
clustering,0.9611417674689302,0.9744931889034851,0.28196110813676767,0.5692887002777425,2,knn,uniform,5000,5.0,
