,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8994628202967146,0.9536526150203711,0.5811672734080322,-0.14151855362021648,1,delaunay,uniform,5000,,
closeness,0.29483844290750016,0.6013587294352531,0.25093737010727957,-0.7809587170118759,1,delaunay,uniform,5000,,
betweenness,0.46020504387813244,0.7431813491989356,0.45525462516229714,-0.1508363934799564,1,delaunay,uniform,5000,,
harmonic,0.4144938605104928,0.7207892083782903,0.3581530802712579,-0.7227679175086625,1,delaunay,uniform,5000,,
clustering,0.9491826587992639,0.9491826587992639,0.6872872039048497,0.15921351985151472,1,delaunay,uniform,5000,,
pagerank,0.910994197632113,0.955144702880301,0.7193236407972675,-0.1864153432911166,1,delaunay,uniform,5000,,
degree,0.9634736594866173,0.973388873751996,0.6591789035367267,-0.19443508663627873,2,delaunay,uniform,5000,,
closeness,0.47059434201642203,0.6195367041933635,0.4314761485885645,-0.8991718326282068,2,delaunay,uniform,5000,,
betweenness,0.5843358078858205,0.7684859135559442,0.5828795120866601,-0.09810843973443424,2,delaunay,uniform,5000,,
harmonic,0.41003593413364614,0.7475120426439257,0.36490955221174304,-0.8246879286046614,2,delaunay,uniform,5000,,
clustering,0.9750864415118353,0.9750864415118353,0.6826817216261268,0.20892472903727097,2,delaunay,uniform,5000,,
pagerank,0.9676152646005594,0.9742694341171858,0.7832408125578669,-0.23159563017147922,2,delaunay,uniform,5000,,
degree,0.9256039274912997,0.9494197643721431,0.22750083608028274,0.5564829914679563,1,knn,uniform,5000,5.0,
closeness,0.18229781520299163,0.6404079517340484,0.05989586180989679,0.09085337315762754,1,knn,uniform,5000,5.0,
betweenness,0.6724302466289834,0.7429380449996831,0.6511656802493728,0.3404436523123251,1,knn,uniform,5000,5.0,
harmonic,0.2753370426789986,0.8398498594133448,0.4553703960265735,0.6683000612848835,1,knn,uniform,5000,5.0,
clustering,0.921720309120099,0.947374260500955,0.38623160975735027,0.4946765704069326,1,knn,uniform,5000,5.0,
pagerank,0.9223711247363372,0.9424448111853536,0.016485493970434403,0.6431743396327665,1,knn,uniform,5000,5.0,
degree,0.971973805920942,0.9763068493400505,0.22092593851744247,0.5794545570367675,2,knn,uniform,5000,5.0,
closeness,0.2550815184334367,0.7963297323103165,-0.08971217577531021,0.05536124336495066,2,knn,uniform,5000,5.0,
betweenness,0.8827147404583848,0.887436665043061,0.7978283135067431,0.1044236884389642,2,knn,uniform,5000,5.0,
harmonic,0.5173208909518422,0.9141678200136556,0.45560026577965207,0.6315107192935004,2,knn,uniform,5000,5.0,
clustering,0.9582495975557611,0.9606939745786771,0.2841434039258386,0.5828761473473316,2,knn,uniform,5000,5.0,
