,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.903816770574844,0.93394911599279,0.5841436587394478,-0.13569070268174027,1,delaunay,uniform,5000,,
closeness,0.2694009305524161,0.5971620770671244,0.24874325386583773,-0.7059047885030303,1,delaunay,uniform,5000,,
betweenness,0.39639820382784263,0.5256076533718433,0.39185202067320346,-0.15348284098654266,1,delaunay,uniform,5000,,
harmonic,0.37905812474428396,0.7157257292971472,0.336410692890495,-0.6221894736037991,1,delaunay,uniform,5000,,
clustering,0.9468853341136203,0.9468853341136203,0.6964918661919739,0.1738676978118373,1,delaunay,uniform,5000,,
pagerank,0.9145597065167166,0.9372541171465412,0.7378539516503528,-0.17068398965041384,1,delaunay,uniform,5000,,
degree,0.961957739156781,0.9721544021353308,0.6241338591787867,-0.1606689522722901,2,delaunay,uniform,5000,,
closeness,0.1785828547802363,0.6749217119381723,0.13843385315969142,-0.8845222747504524,2,delaunay,uniform,5000,,
betweenness,0.5845819193093277,0.6777797909816353,0.5811506147242946,-0.06394137689771906,2,delaunay,uniform,5000,,
harmonic,0.30037225462798817,0.7731268592570302,0.2586166800207631,-0.7807701232977393,2,delaunay,uniform,5000,,
clustering,0.9774617923308748,0.9774617923308748,0.6754974162351389,0.21734380608057263,2,delaunay,uniform,5000,,
pagerank,0.9661169213928724,0.9732331777737642,0.7855015369826689,-0.22306237104711435,2,delaunay,uniform,5000,,
degree,0.9449809400069387,0.9596464866329166,0.24582134203850248,0.4976521340086453,1,knn,uniform,5000,5.0,
closeness,-0.007859600515167455,0.6358630560075166,0.6674628489611681,0.9315256909754965,1,knn,uniform,5000,5.0,
betweenness,0.6923921480339775,0.7685566567430615,0.6653975900014664,0.3100021737242218,1,knn,uniform,5000,5.0,
harmonic,0.2512619059586073,0.8132702575452508,0.6032458667720324,0.6822249853857092,1,knn,uniform,5000,5.0,
clustering,0.9047661215207151,0.9385557928112986,0.31820999799564587,0.5599643673060701,1,knn,uniform,5000,5.0,
pagerank,0.942370926912845,0.9566311716821356,0.05151796211813176,0.6441809403149603,1,knn,uniform,5000,5.0,
degree,0.9781543653242484,0.9835378716814476,0.18688810970997966,0.5465839773603366,2,knn,uniform,5000,5.0,
