,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9029660987395274,0.9379361888048621,0.6106983442535195,-0.17104092452525244,1,delaunay,uniform,5000,,
closeness,0.2205881571938727,0.6240914045140215,0.22707327123833085,-0.7514234046812477,1,delaunay,uniform,5000,,
betweenness,0.4471582591814445,0.609117844834761,0.448669021298842,-0.19090131616904943,1,delaunay,uniform,5000,,
harmonic,0.30094054702208717,0.6752191234360622,0.30567007646182937,-0.6902967670837645,1,delaunay,uniform,5000,,
clustering,0.9541879148996207,0.9541879148996207,0.703850190635571,0.20407168587521302,1,delaunay,uniform,5000,,
pagerank,0.9139502684107171,0.9411799268146933,0.7339161059106056,-0.22858036971301313,1,delaunay,uniform,5000,,
degree,0.9715006818014815,0.9801068120915812,0.6650167001387428,-0.182952452995137,2,delaunay,uniform,5000,,
closeness,0.16227503443946079,0.6636685668158671,0.11405543273544747,-0.9074221414363481,2,delaunay,uniform,5000,,
betweenness,0.6121754604610686,0.7377260413783647,0.6103975787345142,-0.07799766995154007,2,delaunay,uniform,5000,,
harmonic,0.30403617235089314,0.7833179150809534,0.24671986719443306,-0.8398073411331426,2,delaunay,uniform,5000,,
clustering,0.980738549158167,0.980738549158167,0.7069406667202138,0.21683013033245455,2,delaunay,uniform,5000,,
pagerank,0.9749534290959363,0.9811037243129344,0.7925956087258645,-0.23020253471049604,2,delaunay,uniform,5000,,
degree,0.9399039913517774,0.9527017569575038,0.19135361035649265,0.5437428717857029,1,knn,uniform,5000,5.0,
closeness,-0.17496568044705157,0.6750059711613663,0.06459681127497571,0.2460053683742799,1,knn,uniform,5000,5.0,
betweenness,0.7297173977621798,0.8101578894487618,0.711420504241052,0.35535999212257025,1,knn,uniform,5000,5.0,
harmonic,0.12300743935767776,0.8059311930622013,0.5117216084234351,0.7304737312708567,1,knn,uniform,5000,5.0,
clustering,0.8750314966579998,0.9112801450123121,0.2800687007160485,0.508332656270832,1,knn,uniform,5000,5.0,
pagerank,0.9338698151792839,0.946092597854125,-0.013508843055255439,0.6595609784806669,1,knn,uniform,5000,5.0,
degree,0.9711462833585073,0.9760077871501094,0.19747223509028966,0.5625768189658161,2,knn,uniform,5000,5.0,
closeness,0.06256946554684265,0.8498188083220186,-0.0006185640643498868,0.04080060566779392,2,knn,uniform,5000,5.0,
betweenness,0.8558597651981685,0.8616076681306688,0.7705923799244059,0.09740444826248609,2,knn,uniform,5000,5.0,
