,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8786411519965559,0.9074953535425536,0.5905976194549489,-0.18249278768146523,1,delaunay,uniform,5000,,
closeness,0.28102318037947804,0.5829923899574775,0.3066213605027157,-0.7526697647949309,1,delaunay,uniform,5000,,
betweenness,0.3685411034912604,0.5691740891567421,0.3655891151531458,-0.13285051248920163,1,delaunay,uniform,5000,,
harmonic,0.31984162520754505,0.6543460200581233,0.34061595968098723,-0.6476087096755916,1,delaunay,uniform,5000,,
clustering,0.9299337827035231,0.9299337827035231,0.6542551304889127,0.20023253351502904,1,delaunay,uniform,5000,,
pagerank,0.8892296113763327,0.9122046491318265,0.7006695211716931,-0.20439084855871167,1,delaunay,uniform,5000,,
degree,0.9622578686498717,0.9783047329270773,0.6285000631615234,-0.1649061415907956,2,delaunay,uniform,5000,,
closeness,0.42505711384533096,0.6043358664704358,0.17187327978928538,-0.1704809800558414,2,delaunay,uniform,5000,,
betweenness,0.6126743492292557,0.7072827006223376,0.6118689311705635,-0.07115756458425603,2,delaunay,uniform,5000,,
harmonic,0.4350452525762072,0.7336532697299898,0.40388143263946674,-0.8138080287935376,2,delaunay,uniform,5000,,
clustering,0.9768132192123781,0.9768132192123781,0.6785897632652003,0.20632260744502637,2,delaunay,uniform,5000,,
pagerank,0.9665383708831308,0.9790336863188231,0.7727645147843181,-0.20598831798780504,2,delaunay,uniform,5000,,
degree,0.9256336903900237,0.9400538403612578,0.18272274923056198,0.5256530897723453,1,knn,uniform,5000,5.0,
closeness,-0.03837149787252263,0.7392514936732415,-0.03707770685867596,-0.07525711605743443,1,knn,uniform,5000,5.0,
betweenness,0.7106717985740492,0.7821044239415174,0.6947211724954503,0.31056144505453775,1,knn,uniform,5000,5.0,
harmonic,0.22242235515752695,0.830561455053358,0.378827734208263,0.6403301122680403,1,knn,uniform,5000,5.0,
clustering,0.8872465031358134,0.9243829630453585,0.2971598316969857,0.4783375114037618,1,knn,uniform,5000,5.0,
pagerank,0.9189383787067026,0.9327287367384072,0.05541559282348717,0.6194144798492088,1,knn,uniform,5000,5.0,
degree,0.9766360825616588,0.9818931363979236,0.217710304137055,0.5525852712140948,2,knn,uniform,5000,5.0,
closeness,0.04010591960740355,0.846126311505706,-0.017476984278826685,0.038822989345901164,2,knn,uniform,5000,5.0,
betweenness,0.8279310533646506,0.8332370974845777,0.7437833646222087,0.11076904610651492,2,knn,uniform,5000,5.0,
harmonic,0.32295466466350775,0.9214081037379861,0.4640050508137127,0.5769607788271383,2,knn,uniform,5000,5.0,
clustering,0.9665965622647303,0.9708437014747078,0.2992606699408229,0.5516102078699594,2,knn,uniform,5000,5.0,
pagerank,0.9738886414030761,0.9783653061529559,0.03119981233658885,0.6397741281633195,2,knn,uniform,5000,5.0,
degree,0.8798456027734628,0.921922215163046,0.09021770140877278,0.6028052399410908,1,knn,uniform,5000,10.0,
closeness,0.3844548306748025,0.6183363352083036,0.6690861273870187,0.965806563835169,1,knn,uniform,5000,10.0,
betweenness,0.7283831244285459,0.7768371811227626,0.7160677729649259,0.4837464597749028,1,knn,uniform,5000,10.0,
harmonic,0.44975618987377897,0.748715972699791,0.6321793150907893,0.8535251384852891,1,knn,uniform,5000,10.0,
clustering,0.8193686100815163,0.9030965203210916,0.1990904223017258,0.7791716001251113,1,knn,uniform,5000,10.0,
pagerank,0.8684910390041924,0.9057525640174966,-0.1373104435933133,0.7187131600564176,1,knn,uniform,5000,10.0,
degree,0.9551991346480876,0.9710442781070378,0.07839105736757664,0.6085685983317486,2,knn,uniform,5000,10.0,
closeness,0.09326487368952348,0.7964212491930676,0.5973524911699566,0.9621840754268571,2,knn,uniform,5000,10.0,
betweenness,0.7821687687001616,0.7874826933793608,0.7114556406139098,0.20090692699167723,2,knn,uniform,5000,10.0,
harmonic,0.15569366140963647,0.9189376118380226,0.6990418197494073,0.847218537415386,2,knn,uniform,5000,10.0,
