,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8792394802235846,0.9067365207558165,0.590280586647351,-0.15143749507380033,1,delaunay,uniform,5000,,
closeness,0.016379797614212818,0.4645690576012049,0.07193632741897182,-0.7822330338689457,1,delaunay,uniform,5000,,
betweenness,0.39781893856167083,0.5166537884159592,0.3991293653916789,-0.20551797563032617,1,delaunay,uniform,5000,,
harmonic,0.2556529451857937,0.6481033811974536,0.2678167675119877,-0.7019313865762742,1,delaunay,uniform,5000,,
clustering,0.9293680571786973,0.9293680571786973,0.6724943169079203,0.22179409510351544,1,delaunay,uniform,5000,,
pagerank,0.889143010442331,0.9104184899760946,0.7140702861486284,-0.18788150969435025,1,delaunay,uniform,5000,,
degree,0.9585648760783554,0.9735666887666126,0.6482018462485248,-0.18111615173930146,2,delaunay,uniform,5000,,
closeness,0.2250084934272104,0.6177010572921287,0.23524867441211034,-0.8571276488972714,2,delaunay,uniform,5000,,
betweenness,0.590870001014054,0.7605666780880718,0.5863084748943077,-0.0567447222306613,2,delaunay,uniform,5000,,
harmonic,0.33541806022183185,0.7473553533822275,0.32770431192360916,-0.7507026858199741,2,delaunay,uniform,5000,,
clustering,0.9812368748046768,0.9810965409310863,0.7092729805228409,0.22435892276564828,2,delaunay,uniform,5000,,
pagerank,0.9632359670883622,0.9746842223156988,0.7807027935070288,-0.22508061253984785,2,delaunay,uniform,5000,,
degree,0.9395540689315854,0.9507251747100101,0.23054741258958877,0.564025141663697,1,knn,uniform,5000,5.0,
closeness,0.33695027373205366,0.7011787677372594,0.46898038172485323,0.8772010138554827,1,knn,uniform,5000,5.0,
betweenness,0.7441348476479861,0.7910341014089666,0.7186789322999341,0.2799684180560359,1,knn,uniform,5000,5.0,
harmonic,0.5662925371092344,0.8467414521902046,0.5270040012117325,0.6459997267733228,1,knn,uniform,5000,5.0,
clustering,0.8959193085328168,0.9299251370175681,0.3622885870958592,0.4973603069288948,1,knn,uniform,5000,5.0,
pagerank,0.9331826914583415,0.9443542062861754,0.021327744478016074,0.6365134632255094,1,knn,uniform,5000,5.0,
degree,0.9806988032492865,0.9842013425681392,0.2098813132210548,0.5458002449542794,2,knn,uniform,5000,5.0,
closeness,0.35746473278622365,0.8758760539937721,0.648572775515126,0.8987226764350134,2,knn,uniform,5000,5.0,
betweenness,0.8996405125881128,0.9064253209987748,0.8086297327765333,0.1478326809858323,2,knn,uniform,5000,5.0,
harmonic,0.4470316109728798,0.9508188012495847,0.5381047331458104,0.5946046617292746,2,knn,uniform,5000,5.0,
clustering,0.9666958447525968,0.9721940780682546,0.29990174531613767,0.5894492768634169,2,knn,uniform,5000,5.0,
pagerank,0.9786300592288982,0.9816492409424256,0.011676519237304058,0.6541836956789575,2,knn,uniform,5000,5.0,
degree,0.8738703844935265,0.9139518986513805,0.10310034498989387,0.6535129975160907,1,knn,uniform,5000,10.0,
closeness,0.3329233458782775,0.6721786683453901,0.6172430971921196,0.9760803986822866,1,knn,uniform,5000,10.0,
betweenness,0.709626491437643,0.763326674097306,0.7054332290018459,0.5302784878712039,1,knn,uniform,5000,10.0,
harmonic,0.35048109916120973,0.7586340058060999,0.6140012404855868,0.9099495876995655,1,knn,uniform,5000,10.0,
clustering,0.7915289051664336,0.9040799728667008,0.24937539549363935,0.7898670291654786,1,knn,uniform,5000,10.0,
pagerank,0.8621248722929062,0.9005024094182076,-0.20277336920379396,0.7502479066113428,1,knn,uniform,5000,10.0,
degree,0.9532552183034279,0.969582031673645,0.13313036158090089,0.6251067794380447,2,knn,uniform,5000,10.0,
closeness,0.04294854572875081,0.7653159011643278,0.6183729625958903,0.9689854230017048,2,knn,uniform,5000,10.0,
betweenness,0.8405668271451749,0.8469379876367519,0.7727590553645014,0.25651196277641275,2,knn,uniform,5000,10.0,
harmonic,0.20274479139953827,0.9371599053131958,0.6659508429755795,0.8699273153234117,2,knn,uniform,5000,10.0,
clustering,0.9397801058998088,0.9722931976170696,0.2769437308708005,0.7845696725011075,2,knn,uniform,5000,10.0,
pagerank,0.9500496549405283,0.9650425429604579,-0.1947104094435871,0.7345873042665334,2,knn,uniform,5000,10.0,
degree,0.8350753069060903,0.8982163502806674,0.04400078833655842,0.7123202330960123,1,knn,uniform,5000,15.0,
closeness,0.29735302138166897,0.6481325360693562,0.5490034840429875,0.9766419459370546,1,knn,uniform,5000,15.0,
betweenness,0.6460837436441661,0.7274023291395431,0.6626452180246432,0.5750575078120508,1,knn,uniform,5000,15.0,
harmonic,0.22720481794953964,0.7221918986063501,0.6027560537068729,0.9137153394041315,1,knn,uniform,5000,15.0,
clustering,0.7458557092683368,0.8937934573310297,0.18270160925202278,0.8347590380969898,1,knn,uniform,5000,15.0,
pagerank,0.8239925781189399,0.8799774948070448,-0.2884707678517808,0.7908875352414766,1,knn,uniform,5000,15.0,
degree,0.9371598342681868,0.9632860016145874,0.054440847315482474,0.6756489668096077,2,knn,uniform,5000,15.0,
closeness,0.25898425149220533,0.7743628257785193,0.4681097232045037,0.9688940629884283,2,knn,uniform,5000,15.0,
betweenness,0.7064916880988946,0.7312684977825885,0.630255883569542,0.2196891609137463,2,knn,uniform,5000,15.0,
harmonic,0.2332369572990233,0.867367107746343,0.6531236879296732,0.8898675892011005,2,knn,uniform,5000,15.0,
clustering,0.8788861423991046,0.9594886987677022,0.18967602038831835,0.8391856786754495,2,knn,uniform,5000,15.0,
pagerank,0.9314950064291432,0.956983667750815,-0.28815891290917345,0.7634134455434223,2,knn,uniform,5000,15.0,
degree,0.9749412203654939,0.9881035333355744,0.4033515486557201,0.8300002762851637,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9803541334962677,0.9726779176266963,0.35197531994370046,0.44683193102379004,1,rnn,uniform,5000,,0.05
harmonic,0.9705586882506494,0.9715390092601921,-0.19673565925890152,0.7430050937810342,1,rnn,uniform,5000,,0.05
clustering,0.9772002840645188,0.9772002840645188,0.5757721925028528,0.6078692663075906,1,rnn,uniform,5000,,0.05
pagerank,0.9704067986861372,0.9801062648458723,0.5016438348638161,0.6577388551286436,1,rnn,uniform,5000,,0.05
degree,0.9961235135692643,0.9970043222754674,0.39109673622768115,0.9065955771561234,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9804180969957862,0.9804180969957862,0.7943936588037708,0.3678679433122437,2,rnn,uniform,5000,,0.05
harmonic,0.9759241689583278,0.9778694040108644,0.3060125645953735,0.8288057285978185,2,rnn,uniform,5000,,0.05
clustering,0.9941074764770068,0.9934153890667343,0.5064257122358498,0.7331506704044469,2,rnn,uniform,5000,,0.05
pagerank,0.9928935611226835,0.9945592780342989,0.45970481055780654,0.8358188992094707,2,rnn,uniform,5000,,0.05
degree,0.9073284103105688,0.9696774112281432,0.17507585292969605,0.9784940985071974,1,rnn,uniform,5000,,0.1
closeness,0.25129541760540425,0.6350550982256618,0.14278662320420243,0.9966835009371455,1,rnn,uniform,5000,,0.1
betweenness,0.7200298855523253,0.8148444673292432,0.354827450858892,0.8756836873317385,1,rnn,uniform,5000,,0.1
harmonic,0.045750176199492204,0.8617783941605228,0.15175381541816702,0.9924197027861903,1,rnn,uniform,5000,,0.1
clustering,0.880351354789705,0.9250780921024255,0.3159035082382855,0.9527796516642473,1,rnn,uniform,5000,,0.1
pagerank,0.9077138656295661,0.9598855680216549,0.24711814395517442,0.9673153951365676,1,rnn,uniform,5000,,0.1
degree,0.9625317923949483,0.9847811605974366,0.1937175657178011,0.9729115298506443,2,rnn,uniform,5000,,0.1
closeness,0.356956958308488,0.8489724103453382,0.2702239369714276,0.9975620901178921,2,rnn,uniform,5000,,0.1
betweenness,0.8553455957837167,0.8740581148589146,0.6580423429517622,0.6397266684725382,2,rnn,uniform,5000,,0.1
harmonic,0.6141266894814343,0.8854347337683856,0.1910039030006328,0.993352651106052,2,rnn,uniform,5000,,0.1
clustering,0.9346151208546292,0.954761935948113,0.34818460055937983,0.9171771542707233,2,rnn,uniform,5000,,0.1
pagerank,0.9561192012074274,0.9773293306296994,0.260752865214097,0.9473372678862508,2,rnn,uniform,5000,,0.1
degree,0.7719410428907728,0.9539207847984537,0.16687333637369994,0.9906165091952692,1,rnn,uniform,5000,,0.15
closeness,-0.014488031211040071,0.6351147921553189,0.28259096020317886,0.9985915879608811,1,rnn,uniform,5000,,0.15
betweenness,0.5819157900532591,0.7797153909886861,0.3246083760769777,0.9097377195779061,1,rnn,uniform,5000,,0.15
harmonic,0.23823166963351577,0.8857746910262806,0.18058290716585268,0.9977519841933173,1,rnn,uniform,5000,,0.15
clustering,0.7470956171173682,0.9586899029955304,0.2171318460676222,0.9829444783428256,1,rnn,uniform,5000,,0.15
pagerank,0.7410966760453206,0.9164414201379965,0.21794141125682165,0.9843035510823311,1,rnn,uniform,5000,,0.15
degree,0.9099128425344497,0.9886764836519955,0.171908270426413,0.9873218416412699,2,rnn,uniform,5000,,0.15
closeness,0.1010524520488395,0.8299442069251477,0.2980109029195336,0.9986287061339947,2,rnn,uniform,5000,,0.15
betweenness,0.8534751601587394,0.8780047184593313,0.465618457599053,0.7995797687950192,2,rnn,uniform,5000,,0.15
harmonic,0.044349533682922423,0.9148385208309884,0.3010784817087414,0.9962839468283486,2,rnn,uniform,5000,,0.15
clustering,0.8803241622379077,0.9642245445965771,0.2870280089089809,0.969716495082497,2,rnn,uniform,5000,,0.15
pagerank,0.9048154615381363,0.9679214054193386,0.22971632276289755,0.9778530975309208,2,rnn,uniform,5000,,0.15
degree,0.8495343046222072,0.9062429273605164,0.4793766326500508,-0.10946462016539678,1,delaunay,kappa=1,5000,,
closeness,0.2129620368600184,0.4696155405869068,0.5525255570631329,-0.08776163135652598,1,delaunay,kappa=1,5000,,
betweenness,0.38302510272634915,0.573228633543424,0.3951382835655978,-0.1979258267875884,1,delaunay,kappa=1,5000,,
harmonic,0.40151617611486945,0.6807302086151309,0.5656539652135053,-0.24309205968451375,1,delaunay,kappa=1,5000,,
clustering,0.9184785385056471,0.9360250020052853,0.5557957306045254,0.17356267342957382,1,delaunay,kappa=1,5000,,
pagerank,0.8636175660978064,0.9111699255370529,0.6975032398298953,-0.1979212771515419,1,delaunay,kappa=1,5000,,
degree,0.9742242804804493,0.9838785109996775,0.4815966573065833,-0.10951268728747984,2,delaunay,kappa=1,5000,,
closeness,0.29222208436157104,0.575227378109169,-0.17168241462985978,0.3493782297876338,2,delaunay,kappa=1,5000,,
betweenness,0.683461234806883,0.8274324412574222,0.6841163553675744,-0.13138647527887615,2,delaunay,kappa=1,5000,,
harmonic,0.40173524554084494,0.7279835179850982,0.1172954435387762,-0.44887485499005364,2,delaunay,kappa=1,5000,,
clustering,0.9852833106240901,0.9852833106240901,0.5966097459085911,0.1794621699560373,2,delaunay,kappa=1,5000,,
pagerank,0.9771109309498173,0.9842444277554028,0.7718681017951947,-0.24713975187029574,2,delaunay,kappa=1,5000,,
degree,0.9224798164176802,0.9315868032032495,0.13968562954509003,0.34616141728424077,1,knn,kappa=1,5000,5.0,
closeness,0.4872947034604379,0.31937502094931725,-0.15959556283410947,-0.10725714030606484,1,knn,kappa=1,5000,5.0,
betweenness,0.5937424298826602,0.6275522998885411,0.6119559875606606,0.19470042193155382,1,knn,kappa=1,5000,5.0,
harmonic,0.5663808126743749,0.612852165823263,0.32913645399672653,0.2987942495236777,1,knn,kappa=1,5000,5.0,
clustering,0.8606596890264491,0.8805877749628971,0.296208579079416,0.3777353481255562,1,knn,kappa=1,5000,5.0,
pagerank,0.9150337982393063,0.9218884383728261,0.07725595214450295,0.5198107180210269,1,knn,kappa=1,5000,5.0,
degree,0.9851111508340418,0.9898711234823059,0.20944335314252113,0.34611457163484094,2,knn,kappa=1,5000,5.0,
closeness,0.47629049057529427,0.8399563149550064,-0.18205053007642436,-0.24500407168482494,2,knn,kappa=1,5000,5.0,
betweenness,0.9079690163938305,0.9076655969753338,0.8937886578826236,0.0669575493860429,2,knn,kappa=1,5000,5.0,
harmonic,0.5908342321753031,0.9395522375071843,0.12904383702286523,0.7197823608509828,2,knn,kappa=1,5000,5.0,
clustering,0.9771573220983966,0.9812580559223072,0.2973531598011825,0.4038224237412742,2,knn,kappa=1,5000,5.0,
pagerank,0.983865698518297,0.9879007405099169,0.11462987402672484,0.5519897604379822,2,knn,kappa=1,5000,5.0,
degree,0.9071796813222608,0.9438977838820024,0.09653294171118677,0.5306051586533567,1,knn,kappa=1,5000,10.0,
closeness,0.470613921940958,0.7370588886554332,-0.24493818996021333,0.9606670566479142,1,knn,kappa=1,5000,10.0,
betweenness,0.8066220033715251,0.8484204093569276,0.8080430675274293,0.3870183282172577,1,knn,kappa=1,5000,10.0,
harmonic,0.4498053144113888,0.8362656137205723,-0.001430877227326318,0.8792999428901365,1,knn,kappa=1,5000,10.0,
clustering,0.8557910515891859,0.9240431337418489,0.23549153213870133,0.6365372271142278,1,knn,kappa=1,5000,10.0,
pagerank,0.9011011145183898,0.9331827439423661,-0.1251929042784355,0.6861274176166575,1,knn,kappa=1,5000,10.0,
degree,0.9653754647182199,0.9783767107062171,0.11211579144648826,0.33853975913162304,2,knn,kappa=1,5000,10.0,
closeness,0.6795053702379246,0.8061934557676587,-0.140915465986275,0.21151970852232066,2,knn,kappa=1,5000,10.0,
betweenness,0.8018849698002141,0.8443314683184967,0.7795152105885728,0.03865270212221375,2,knn,kappa=1,5000,10.0,
harmonic,0.6135300029145251,0.8768738061957557,-0.2029525603272634,0.821764897710526,2,knn,kappa=1,5000,10.0,
clustering,0.9537810527557897,0.9747646677077751,0.2084562411024313,0.47558854931496714,2,knn,kappa=1,5000,10.0,
pagerank,0.9627480801288851,0.9737445100065787,-0.03181275971403008,0.5930728626790356,2,knn,kappa=1,5000,10.0,
degree,0.8853444211137701,0.9346297719595287,0.08227586769140842,0.4925704822054059,1,knn,kappa=1,5000,15.0,
closeness,0.2879583499916989,0.8363776072421648,-0.3906646384542292,0.9298966017366628,1,knn,kappa=1,5000,15.0,
betweenness,0.7332414595326497,0.7853612581224887,0.7513477592488758,0.4603864171369815,1,knn,kappa=1,5000,15.0,
harmonic,0.2800736486236259,0.8498054204983467,-0.19542137924957678,0.8130607298962529,1,knn,kappa=1,5000,15.0,
clustering,0.7644429204946981,0.9224532722174206,0.19189302024601454,0.6800046992270897,1,knn,kappa=1,5000,15.0,
pagerank,0.8768229863761703,0.9242694932790951,-0.16248405073621655,0.7074395615333785,1,knn,kappa=1,5000,15.0,
degree,0.947775049620859,0.9761577689949408,0.08077958699835391,0.3310606133689967,2,knn,kappa=1,5000,15.0,
closeness,0.4702897380572124,0.7350852507084228,-0.06884298499026267,0.86485835241381,2,knn,kappa=1,5000,15.0,
betweenness,0.8128276967772627,0.8456640407173577,0.7925104200509019,0.07419972461346636,2,knn,kappa=1,5000,15.0,
