,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.904572321339747,0.9531985684591388,0.6570675950651736,-0.2263622791754959,1,delaunay,uniform,5000,,
closeness,0.10984984263659801,0.5712243469024945,0.06188254020494299,-0.797436283272025,1,delaunay,uniform,5000,,
betweenness,0.4359591434866371,0.6528591275759341,0.42966898335287335,-0.1530386178151698,1,delaunay,uniform,5000,,
harmonic,0.25023892251749463,0.692556014067998,0.20726507029548175,-0.7348134596840237,1,delaunay,uniform,5000,,
clustering,0.9498868761759067,0.9498868761759067,0.7025293222359184,0.25907551749622426,1,delaunay,uniform,5000,,
pagerank,0.9150885915428264,0.9541413706021955,0.7495733246035159,-0.251971970818108,1,delaunay,uniform,5000,,
degree,0.9625606557573435,0.9751730502958029,0.6652193046329913,-0.19230463402366477,2,delaunay,uniform,5000,,
closeness,0.19874179751447507,0.713264725482656,0.16805568377066143,-0.8397885548989898,2,delaunay,uniform,5000,,
betweenness,0.6142509347212708,0.7693600166654606,0.611861165830559,-0.09484826827589152,2,delaunay,uniform,5000,,
harmonic,0.28858875408264556,0.7818216379969793,0.27209820807293517,-0.7272216626473341,2,delaunay,uniform,5000,,
clustering,0.979646742868983,0.979646742868983,0.69703131190046,0.23899551520758067,2,delaunay,uniform,5000,,
pagerank,0.9669733105717009,0.9766029511666272,0.791036211320084,-0.24052969728194232,2,delaunay,uniform,5000,,
degree,0.9296222314292862,0.945249864660729,0.24816627838417524,0.5439113459387994,1,knn,uniform,5000,5.0,
closeness,-0.17234514455219305,0.671473289488265,0.5785948724600557,0.9410359494262607,1,knn,uniform,5000,5.0,
betweenness,0.7133322047382744,0.786346452452332,0.7210943275553441,0.29656037744705094,1,knn,uniform,5000,5.0,
harmonic,0.11283382697509658,0.7840266512432212,0.5887562487537321,0.7552006385813727,1,knn,uniform,5000,5.0,
clustering,0.8914430252013079,0.9273152012767153,0.30381411288142124,0.5348879212587837,1,knn,uniform,5000,5.0,
pagerank,0.9258241923286286,0.9399891542754573,0.03018738999946581,0.6681214179244366,1,knn,uniform,5000,5.0,
degree,0.9753702482279196,0.980998098474738,0.2464841719162516,0.5565552971949791,2,knn,uniform,5000,5.0,
closeness,0.48024443743964995,0.7899254737550925,0.5095602805878165,0.9331988760420616,2,knn,uniform,5000,5.0,
betweenness,0.8654079083821503,0.8714062205442721,0.7620996255350713,0.14190488777767407,2,knn,uniform,5000,5.0,
harmonic,0.5656826001509003,0.8946903695267233,0.4467494280366643,0.7007271704253221,2,knn,uniform,5000,5.0,
clustering,0.9584209001890174,0.9717311523890788,0.2967255492207407,0.5767655596440119,2,knn,uniform,5000,5.0,
pagerank,0.9741515530631195,0.9790611558526505,0.011597928995644522,0.6673830386658558,2,knn,uniform,5000,5.0,
degree,0.8760251395981486,0.9210129957592988,0.05511449487593964,0.6528447497182288,1,knn,uniform,5000,10.0,
closeness,0.19494684012488372,0.7682436854619884,0.7133209780998191,0.96528793961259,1,knn,uniform,5000,10.0,
betweenness,0.7094026348058793,0.7892378520920228,0.7201142426170462,0.516431183805343,1,knn,uniform,5000,10.0,
harmonic,0.36886950340881014,0.8176691090759702,0.658314237673825,0.8797625644562611,1,knn,uniform,5000,10.0,
clustering,0.8046866029611113,0.8863636483636489,0.24773634860289384,0.7904065278849044,1,knn,uniform,5000,10.0,
pagerank,0.8618444548340978,0.9043388154256822,-0.20807597215076037,0.7146603088679602,1,knn,uniform,5000,10.0,
degree,0.9555535145889311,0.9716383871540955,0.1083728690863302,0.6507441564389087,2,knn,uniform,5000,10.0,
closeness,0.20223471174761276,0.7747872250065941,0.5309916768773639,0.9693171309917765,2,knn,uniform,5000,10.0,
betweenness,0.8486889200901262,0.8525757566417844,0.7803286562974057,0.19958761537567588,2,knn,uniform,5000,10.0,
harmonic,0.2762113885157616,0.9243508527365605,0.6158613067604535,0.8722627821192079,2,knn,uniform,5000,10.0,
clustering,0.9243359485155376,0.9594668847330037,0.22688279324777932,0.7533195626370786,2,knn,uniform,5000,10.0,
pagerank,0.9519360723317012,0.9663176824386446,-0.20919398897825425,0.7348487143650926,2,knn,uniform,5000,10.0,
degree,0.8255244829529597,0.9050945945301623,0.09334554787077154,0.7110750760845853,1,knn,uniform,5000,15.0,
closeness,-0.3121513117240924,0.558028048205895,0.6902462155622722,0.9788804162539249,1,knn,uniform,5000,15.0,
betweenness,0.5401710758476765,0.6831865032486459,0.608822848279055,0.6464632895964408,1,knn,uniform,5000,15.0,
harmonic,-0.09897088810590737,0.6956196161290789,0.6314087701999869,0.9265471431858414,1,knn,uniform,5000,15.0,
clustering,0.7158341931155348,0.8827130193177964,0.2076713981295745,0.8499037411077697,1,knn,uniform,5000,15.0,
pagerank,0.8100071336273009,0.8872874436847787,-0.27849600512019784,0.8054908027015536,1,knn,uniform,5000,15.0,
degree,0.921570401267468,0.9514088993137273,0.06332433987625896,0.684980293084464,2,knn,uniform,5000,15.0,
closeness,0.019643979900576324,0.6134307173146594,0.4470673421346518,0.9690059185585824,2,knn,uniform,5000,15.0,
betweenness,0.7676234683896671,0.7724685582453032,0.6860353113507758,0.24763968956348387,2,knn,uniform,5000,15.0,
harmonic,0.12510271351383578,0.862913074169753,0.4945714709754931,0.8842006778828373,2,knn,uniform,5000,15.0,
clustering,0.8869347763892766,0.9633799851097902,0.16164331187326025,0.8372588170434285,2,knn,uniform,5000,15.0,
pagerank,0.915316856668575,0.9420830335165782,-0.300401986855962,0.7705252132486875,2,knn,uniform,5000,15.0,
degree,0.9721373722240537,0.9832456019970692,0.3153350867176065,0.8847850073638698,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9283373728469881,0.9327701392978679,0.8691999459839229,0.4204404972104299,1,rnn,uniform,5000,,0.05
harmonic,0.9250473187602478,0.9571420468430918,0.036625604556549285,0.7837069314302487,1,rnn,uniform,5000,,0.05
clustering,0.9788604030841552,0.9756863256607033,0.42450228144754265,0.6500524726865489,1,rnn,uniform,5000,,0.05
pagerank,0.965586489188555,0.973868150341632,0.3426278830860524,0.7934293906496723,1,rnn,uniform,5000,,0.05
degree,0.9927484419856845,0.9910394022522451,0.4315072388367998,0.8778755719776241,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9248238275037998,0.9095473629526195,0.512660884156875,0.5106400636699735,2,rnn,uniform,5000,,0.05
harmonic,0.9727235262808804,0.9439998920747213,0.1836578479884352,0.8193550518173189,2,rnn,uniform,5000,,0.05
clustering,0.987954514794363,0.987954514794363,0.5629611284884086,0.6571543905421156,2,rnn,uniform,5000,,0.05
pagerank,0.9897679102694145,0.9920281170243194,0.5410225737035396,0.7818853529968746,2,rnn,uniform,5000,,0.05
degree,0.9110363553207255,0.9770941240561983,0.05393021948321878,0.9970001556471281,1,rnn,uniform,5000,,0.1
closeness,0.08098906247368406,0.773744505004079,0.0025136422781385018,0.998991684567215,1,rnn,uniform,5000,,0.1
betweenness,0.7075384917085704,0.8015590916897444,0.18554822564601076,0.9689086530036934,1,rnn,uniform,5000,,0.1
harmonic,0.30979680553158917,0.938046244731692,0.025782909976302816,0.9983920739354062,1,rnn,uniform,5000,,0.1
clustering,0.8739405239213771,0.9368896383600362,-0.002196759287180338,0.9899004901841334,1,rnn,uniform,5000,,0.1
pagerank,0.914207414726963,0.9582160553895442,0.07363771142420969,0.9942728467747163,1,rnn,uniform,5000,,0.1
degree,0.9737791902535469,0.9937112603618031,0.23779591010337353,0.9641937996531965,2,rnn,uniform,5000,,0.1
closeness,0.31022678311938456,0.8952161382109027,0.3128384650112111,0.996617433439021,2,rnn,uniform,5000,,0.1
betweenness,0.8850887325713717,0.9020321468347905,0.6736336307770334,0.6721179442093214,2,rnn,uniform,5000,,0.1
harmonic,0.47868212826501827,0.9545455978556974,0.33864059266277313,0.9885691936765683,2,rnn,uniform,5000,,0.1
clustering,0.9443436356567382,0.9737843714477186,0.42887523359154434,0.8957583613074593,2,rnn,uniform,5000,,0.1
pagerank,0.967669472565457,0.9871611579560128,0.32889497007296165,0.938866551045753,2,rnn,uniform,5000,,0.1
degree,0.7694050739949916,0.9706432229743511,0.2240217843761691,0.9824878973187774,1,rnn,uniform,5000,,0.15
closeness,0.17259254397649504,0.7466862654677573,0.4174418642840669,0.997181563129615,1,rnn,uniform,5000,,0.15
