,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8812191934186494,0.918196504148151,0.597563142235468,-0.16652327738659234,1,delaunay,uniform,5000,,
closeness,0.2845171929564607,0.4843894337522013,0.31834116117120603,-0.8030207974329858,1,delaunay,uniform,5000,,
betweenness,0.36966327548839356,0.48355273390401304,0.36613876418943003,-0.12491825435807742,1,delaunay,uniform,5000,,
harmonic,0.3666412766874332,0.6215470875715365,0.3811608676132089,-0.7261192673908495,1,delaunay,uniform,5000,,
clustering,0.9426976948520205,0.9426976948520205,0.6583033945523519,0.243060100662004,1,delaunay,uniform,5000,,
pagerank,0.8929966241393172,0.9226740988149689,0.7158688737962766,-0.20513663536410517,1,delaunay,uniform,5000,,
degree,0.9679714306004812,0.9769414826270479,0.6532960491905574,-0.19174482912924462,2,delaunay,uniform,5000,,
closeness,0.3404491981505697,0.7144299559414121,0.3029411270653114,-0.8885364786297314,2,delaunay,uniform,5000,,
betweenness,0.6108217198270487,0.7104588854761213,0.6099342291552763,-0.08538832344371339,2,delaunay,uniform,5000,,
harmonic,0.4123660607648038,0.7897504851974038,0.38593256386130803,-0.812827976059245,2,delaunay,uniform,5000,,
clustering,0.9843707819558405,0.9843707819558405,0.6764964927196169,0.23264282729544689,2,delaunay,uniform,5000,,
pagerank,0.9720446760050782,0.9782528602132636,0.7868327078139713,-0.23894330787884926,2,delaunay,uniform,5000,,
degree,0.9078993777179302,0.9345939031052048,0.20319175167645506,0.5668386279890993,1,knn,uniform,5000,5.0,
closeness,0.16194946181500977,0.5965324424284674,0.6104148545946368,0.8989564268193801,1,knn,uniform,5000,5.0,
betweenness,0.737631023150289,0.8035983120546892,0.6846435292311154,0.3318835871396053,1,knn,uniform,5000,5.0,
harmonic,0.3305186313438715,0.8274716471279886,0.5189383867589826,0.6564023892284472,1,knn,uniform,5000,5.0,
clustering,0.9104102164206542,0.9322239211656883,0.31671595152063536,0.4874901183140419,1,knn,uniform,5000,5.0,
pagerank,0.9021049569234217,0.9263444420338637,-0.012099352633199008,0.6588496192460713,1,knn,uniform,5000,5.0,
degree,0.9754375009527687,0.9813597188392233,0.21151112148745693,0.5693738045452243,2,knn,uniform,5000,5.0,
closeness,0.49165153271263284,0.7655757339263854,-0.01978276679311856,0.04677130632379972,2,knn,uniform,5000,5.0,
betweenness,0.8920913766854583,0.8995040119623134,0.8211148302777763,0.0888359628554036,2,knn,uniform,5000,5.0,
harmonic,0.5158510218109957,0.9135932945611156,0.4235530492663702,0.5358243374429322,2,knn,uniform,5000,5.0,
clustering,0.9500749056630402,0.9634611173407044,0.2604539325018366,0.5621875673510945,2,knn,uniform,5000,5.0,
pagerank,0.9735263485377197,0.9794181158942568,-0.011124929785896038,0.6657461027840055,2,knn,uniform,5000,5.0,
degree,0.8965420473379793,0.9099788323938613,0.1010520969331906,0.6041016684249194,1,knn,uniform,5000,10.0,
closeness,0.046110853548580154,0.5405628064705175,0.5112063619224334,0.9694485591918134,1,knn,uniform,5000,10.0,
betweenness,0.5965449302409083,0.6702638659894551,0.6076621907086328,0.4969719128308374,1,knn,uniform,5000,10.0,
harmonic,0.1847733365409227,0.7023512715030793,0.5589492530358788,0.8954478600515833,1,knn,uniform,5000,10.0,
clustering,0.8327528264917139,0.8934903396659186,0.20804727072878038,0.7370231859705998,1,knn,uniform,5000,10.0,
pagerank,0.8880712653901643,0.8966061759239237,-0.16458502755928167,0.7290449570691822,1,knn,uniform,5000,10.0,
degree,0.9492733654618832,0.9659517669777611,0.0999227239045493,0.6424700440665951,2,knn,uniform,5000,10.0,
closeness,-0.0032200319360409435,0.7709038782503812,0.7170682082814417,0.969802115522631,2,knn,uniform,5000,10.0,
betweenness,0.8414089546098973,0.8478183583563474,0.7809503463574765,0.23191310557749584,2,knn,uniform,5000,10.0,
harmonic,0.1749990636641879,0.9251964976187583,0.7368876776394406,0.8648263237905006,2,knn,uniform,5000,10.0,
clustering,0.9392348366532595,0.9721152689783248,0.25831680183975125,0.7551523377856839,2,knn,uniform,5000,10.0,
pagerank,0.9453732475089008,0.9606039971049808,-0.20299867936379648,0.7343315511817614,2,knn,uniform,5000,10.0,
degree,0.8048323805741542,0.8906669315112719,0.05988678069068507,0.6779930190946557,1,knn,uniform,5000,15.0,
closeness,0.07106744291347208,0.44923652275986026,0.4033231580885436,0.9814355573714786,1,knn,uniform,5000,15.0,
betweenness,0.5989008874472743,0.6915175783272394,0.6058392465410336,0.6299362886813987,1,knn,uniform,5000,15.0,
harmonic,0.10827550164725741,0.6701384286999832,0.5140446702000714,0.9394427534090333,1,knn,uniform,5000,15.0,
clustering,0.7428356412806616,0.8840986860821871,0.0581513457888852,0.8662525872651168,1,knn,uniform,5000,15.0,
pagerank,0.7917952403792841,0.8689754326480758,-0.2596260655993169,0.7789719285700348,1,knn,uniform,5000,15.0,
degree,0.9208257315036784,0.9567939508842862,0.052346217338225136,0.6713773636146949,2,knn,uniform,5000,15.0,
closeness,0.17242346980366802,0.7037403272084156,0.32991871391598176,0.9721078541273039,2,knn,uniform,5000,15.0,
betweenness,0.7376084727709269,0.7411108106017277,0.6562462660434112,0.25703491729778283,2,knn,uniform,5000,15.0,
harmonic,0.2573451489382952,0.8926122814278412,0.6495630780180159,0.8869222249968379,2,knn,uniform,5000,15.0,
clustering,0.8989902836688565,0.9633054598933423,0.15993295591408657,0.8448895307564614,2,knn,uniform,5000,15.0,
pagerank,0.9146903257545823,0.9483786472102036,-0.2680791512064607,0.7501668262704138,2,knn,uniform,5000,15.0,
degree,0.9689777531532129,0.9789011003953203,0.4332014280557924,0.8500544343650556,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9595518794019906,0.962083807667157,0.8794811898784303,0.3184562291077872,1,rnn,uniform,5000,,0.05
harmonic,0.9252437912038143,0.9500927600464084,0.05392186758688694,0.7339195290087313,1,rnn,uniform,5000,,0.05
clustering,0.9642899839806912,0.9642899839806912,0.5539740513264542,0.6192025682486569,1,rnn,uniform,5000,,0.05
pagerank,0.9786717353251063,0.9803709078021272,0.5112639824668785,0.7132922844263381,1,rnn,uniform,5000,,0.05
degree,0.9949822007847007,0.9969521426805934,0.44215285360745327,0.9017451559919989,2,rnn,uniform,5000,,0.05
