,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8992709349475818,0.903382631752595,0.6400712694039661,-0.18223246682076139,1,delaunay,uniform,5000,,
closeness,0.2850120564708907,0.5683508382426163,0.2646725441505975,-0.7821252525958106,1,delaunay,uniform,5000,,
betweenness,0.4464920431642222,0.6368071691008248,0.4429499996135121,-0.13330595630809752,1,delaunay,uniform,5000,,
harmonic,0.3627905950955625,0.6795298290096197,0.31061086027175444,-0.687833463220891,1,delaunay,uniform,5000,,
clustering,0.9288666447788152,0.9288666447788152,0.6600042166252621,0.21284346946127222,1,delaunay,uniform,5000,,
pagerank,0.9093539305712282,0.9395344630199256,0.7572346475793844,-0.2281271903881576,1,delaunay,uniform,5000,,
degree,0.9573926710419889,0.9752885061880789,0.6508417289896393,-0.17441488390887244,2,delaunay,uniform,5000,,
closeness,0.02401209559101768,0.6660576230639856,0.023499224604134533,-0.8249254680011784,2,delaunay,uniform,5000,,
betweenness,0.6280366633201431,0.7835990490293507,0.6241133276149087,-0.09273434408677814,2,delaunay,uniform,5000,,
harmonic,0.18224585962708761,0.7537262930742676,0.18203934385118586,-0.708375561553147,2,delaunay,uniform,5000,,
clustering,0.9707898769003119,0.9707898769003119,0.6747407788007064,0.23680897714764193,2,delaunay,uniform,5000,,
pagerank,0.9620296868497853,0.975917537708275,0.7828886097070474,-0.22121048186904776,2,delaunay,uniform,5000,,
degree,0.9375214077028402,0.9539889827545912,0.2444367029778166,0.5417358398319019,1,knn,uniform,5000,5.0,
closeness,0.115532450772737,0.516307381896042,-0.08110401216058917,0.20432222288856156,1,knn,uniform,5000,5.0,
betweenness,0.6726574638325418,0.7370849993233047,0.6652886301378074,0.28597461142077196,1,knn,uniform,5000,5.0,
harmonic,0.22216662182111185,0.7445647426852666,0.4548569395583071,0.7240452605119085,1,knn,uniform,5000,5.0,
clustering,0.8914457336748278,0.9318183641685147,0.3691461557385352,0.5385236489666216,1,knn,uniform,5000,5.0,
pagerank,0.931322765375825,0.9452499616509907,0.057271341694556985,0.6555465396602151,1,knn,uniform,5000,5.0,
degree,0.9781764209482035,0.9836968582223281,0.21898910112503764,0.5693584277955275,2,knn,uniform,5000,5.0,
closeness,0.2876217306644161,0.8443362853671179,-0.032073007193830154,0.046828991378877874,2,knn,uniform,5000,5.0,
betweenness,0.8780585942983398,0.8861617428657973,0.7961293442144098,0.13096664910892564,2,knn,uniform,5000,5.0,
harmonic,0.5167803920591529,0.9323774190913721,0.5047698909418414,0.6152098725067524,2,knn,uniform,5000,5.0,
clustering,0.9545301848844495,0.9725081186457055,0.3054648228882481,0.5615628855530056,2,knn,uniform,5000,5.0,
pagerank,0.9753792529641772,0.9811404507353854,0.010281681821710499,0.6638598513651712,2,knn,uniform,5000,5.0,
degree,0.8910418319025013,0.9215671192526709,0.09967409733686136,0.6590267063262918,1,knn,uniform,5000,10.0,
closeness,0.3796667987552039,0.6866267603723157,0.5509616693825838,0.9507712800191238,1,knn,uniform,5000,10.0,
betweenness,0.6204603402614229,0.6986302748552754,0.6356625238575415,0.5327183137175628,1,knn,uniform,5000,10.0,
harmonic,0.31570979080935296,0.8023639287643562,0.5758629897859598,0.8120536668334206,1,knn,uniform,5000,10.0,
clustering,0.7459375504750793,0.867859279345364,0.23101103601361922,0.7727228068991423,1,knn,uniform,5000,10.0,
pagerank,0.8825072904757298,0.909364806010754,-0.23302759623380132,0.7650000390729385,1,knn,uniform,5000,10.0,
degree,0.9439974150912863,0.9671111357429707,0.13182336801537164,0.6154642393758258,2,knn,uniform,5000,10.0,
closeness,0.010882601988915264,0.8021546392936455,0.7960694304363056,0.9598297062164556,2,knn,uniform,5000,10.0,
betweenness,0.8065835894432192,0.8123496718392083,0.7309129214226253,0.2386514396485147,2,knn,uniform,5000,10.0,
harmonic,0.110202821117461,0.9158594313399078,0.7426893702379493,0.806171922467051,2,knn,uniform,5000,10.0,
clustering,0.9118536339231768,0.971489789948659,0.23372007087878838,0.788084734039288,2,knn,uniform,5000,10.0,
pagerank,0.9391883495841066,0.9617110890010587,-0.19218898703770482,0.7295182901756504,2,knn,uniform,5000,10.0,
degree,0.801074309426235,0.8745356351780978,0.041315196584721346,0.6425299058827499,1,knn,uniform,5000,15.0,
closeness,-0.029386542462821613,0.592935680819618,0.5956267024336579,0.9765797415981397,1,knn,uniform,5000,15.0,
betweenness,0.5357384935772391,0.6334910178278554,0.5684966614052299,0.6272326764953604,1,knn,uniform,5000,15.0,
harmonic,-0.013415478468584435,0.666700849209344,0.6397538213150371,0.9109911770342467,1,knn,uniform,5000,15.0,
clustering,0.7127143614992038,0.9047245830359048,0.1725520037111279,0.8349849362716417,1,knn,uniform,5000,15.0,
pagerank,0.7883821843931853,0.8517507875257122,-0.18338371705600012,0.7415338309278916,1,knn,uniform,5000,15.0,
degree,0.9360329656455558,0.9674339047892582,0.09307937469341622,0.6771019681607184,2,knn,uniform,5000,15.0,
closeness,0.16869731856773357,0.688743785299036,0.4040960879003912,0.9746860525565264,2,knn,uniform,5000,15.0,
betweenness,0.7154937042111786,0.7178738120387265,0.6195935750259567,0.19744434207844425,2,knn,uniform,5000,15.0,
harmonic,0.17709831948540805,0.8701723619238536,0.6461275216217937,0.8868173383485212,2,knn,uniform,5000,15.0,
clustering,0.8780675663608133,0.9689547841152566,0.18768343248294256,0.8382548498900302,2,knn,uniform,5000,15.0,
pagerank,0.9296424963635201,0.9605481307316824,-0.2976811983890121,0.7862494832816367,2,knn,uniform,5000,15.0,
degree,0.9724230454042839,0.9747212076627011,0.41765701136912664,0.8640817438922239,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9746629381144982,0.9745679647879499,0.8418297097067141,0.38939527115762423,1,rnn,uniform,5000,,0.05
harmonic,0.9622023807545028,0.9682601986935369,-0.10870055392163892,0.7870368568630128,1,rnn,uniform,5000,,0.05
clustering,0.9741877724829447,0.9732156076280286,0.5572648512078628,0.6660609754408944,1,rnn,uniform,5000,,0.05
pagerank,0.9690363511550771,0.9736430111014828,0.49674444051261224,0.7141199214212859,1,rnn,uniform,5000,,0.05
degree,0.9953400182778704,0.9954250192450442,0.42065466713216626,0.8900145087756369,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.8593236195238202,0.8661960254027674,0.4236845064518113,0.6507524242296061,2,rnn,uniform,5000,,0.05
harmonic,0.9789306903684508,0.984993762337389,0.1556663404531456,0.8556772165444648,2,rnn,uniform,5000,,0.05
clustering,0.9921946037797654,0.992089598752574,0.514340771343549,0.702638044577409,2,rnn,uniform,5000,,0.05
pagerank,0.9904445238333512,0.9927296377587215,0.5140054429582022,0.8025264238323198,2,rnn,uniform,5000,,0.05
degree,0.947205026162034,0.9758162290661838,0.25725427677732626,0.9649630894778167,1,rnn,uniform,5000,,0.1
closeness,0.3722018232516797,0.7346859044742633,0.21118179535071738,0.9945322167551018,1,rnn,uniform,5000,,0.1
betweenness,0.6952266864935952,0.786756572314677,0.44118437617803075,0.7605080092822132,1,rnn,uniform,5000,,0.1
harmonic,0.48801305790807653,0.9341430116339684,0.23211260239153697,0.9887105833173547,1,rnn,uniform,5000,,0.1
clustering,0.8624978523560215,0.9250980640134672,0.36547626807397887,0.9077413209128224,1,rnn,uniform,5000,,0.1
pagerank,0.9176929656016108,0.956850656412908,0.33297012199349485,0.9383649710120016,1,rnn,uniform,5000,,0.1
degree,0.9653167284867566,0.9871534538504381,0.2517680491041826,0.966717352801145,2,rnn,uniform,5000,,0.1
closeness,0.2739195243526413,0.8382758978191387,0.5036671712608017,0.9961146683321849,2,rnn,uniform,5000,,0.1
betweenness,0.8792239635674581,0.8914427891955385,0.7084577890911803,0.6110504417358904,2,rnn,uniform,5000,,0.1
harmonic,0.428339413572681,0.9634263667163949,0.3303004773810486,0.988059677861956,2,rnn,uniform,5000,,0.1
clustering,0.942801729478162,0.9737977020902094,0.3934804638993939,0.8986802082059576,2,rnn,uniform,5000,,0.1
pagerank,0.9598108724094174,0.9833234180129846,0.34466192282293184,0.9385077748514529,2,rnn,uniform,5000,,0.1
degree,0.7860871937127124,0.9474414170659043,0.17864418589931,0.9812857983975629,1,rnn,uniform,5000,,0.15
closeness,-0.0074699100145814695,0.6181338448876861,0.48735589466010176,0.9979105422238531,1,rnn,uniform,5000,,0.15
betweenness,0.604958152897737,0.7999646039195525,0.535209440783103,0.845441717809079,1,rnn,uniform,5000,,0.15
harmonic,0.36117708225701556,0.8992173200911743,0.3902744659262929,0.9963500958365965,1,rnn,uniform,5000,,0.15
clustering,0.7678695074551631,0.9162042509605426,0.3063398098912798,0.96593980820213,1,rnn,uniform,5000,,0.15
pagerank,0.7641393037960681,0.9173490095939401,0.23484111109367264,0.9631007385194869,1,rnn,uniform,5000,,0.15
degree,0.909258576552241,0.9887149327770004,0.1301083674309801,0.9861202032228968,2,rnn,uniform,5000,,0.15
closeness,-0.3875720797042379,0.6635616191096545,0.523735191178667,0.9984702406291506,2,rnn,uniform,5000,,0.15
betweenness,0.8631505832323477,0.8843504902717658,0.5646265480962238,0.765975302475102,2,rnn,uniform,5000,,0.15
harmonic,-0.11672743658379463,0.8765875877857922,0.3460126136231367,0.9960877323925079,2,rnn,uniform,5000,,0.15
clustering,0.8636767902933675,0.9737017221692492,0.27691211799700755,0.9691266460670867,2,rnn,uniform,5000,,0.15
