,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8680701330640068,0.9050709532145575,0.6486882176645965,-0.22742611188386994,1,delaunay,uniform,5000,,
closeness,0.021523928977904935,0.3984573847774253,0.02476390145492777,-0.7786666667162085,1,delaunay,uniform,5000,,
betweenness,0.37045291687874626,0.5345984434181187,0.364932503245485,-0.15342110149813476,1,delaunay,uniform,5000,,
harmonic,0.22695012882479176,0.6175872779388103,0.20828868530334235,-0.7017880640755868,1,delaunay,uniform,5000,,
clustering,0.9139194080066626,0.9139194080066626,0.6146318087029501,0.2420993496366599,1,delaunay,uniform,5000,,
pagerank,0.8781350354290438,0.9072434336650261,0.7383729504325105,-0.2654640788332266,1,delaunay,uniform,5000,,
degree,0.9600792303418049,0.9720469974422539,0.661062369045855,-0.19106278164966808,2,delaunay,uniform,5000,,
closeness,0.1449859042393868,0.6677749730281372,0.12710996840302435,-0.8688470539182023,2,delaunay,uniform,5000,,
betweenness,0.5551430274831334,0.6632663558631676,0.5517539255657345,-0.06936763506783108,2,delaunay,uniform,5000,,
harmonic,0.2592153376585277,0.75657297727734,0.2459396760444918,-0.7638808898359304,2,delaunay,uniform,5000,,
clustering,0.9810631829575284,0.9810631829575284,0.6896282201058233,0.2188155489893758,2,delaunay,uniform,5000,,
pagerank,0.9653029690472729,0.9741797701830095,0.778676004307004,-0.21991571501667803,2,delaunay,uniform,5000,,
degree,0.9239375496605051,0.9391394737383754,0.20316800146105285,0.5438251449142897,1,knn,uniform,5000,5.0,
closeness,0.6903481043047407,0.688300005944192,0.6401184349079216,-0.025179191642898373,1,knn,uniform,5000,5.0,
betweenness,0.720944321258751,0.7779472659700424,0.6885621185912947,0.4119201470495099,1,knn,uniform,5000,5.0,
harmonic,0.6280349571139072,0.7626706411840362,0.467769452993789,0.647494697814402,1,knn,uniform,5000,5.0,
clustering,0.8633468227727585,0.9021298028439111,0.25299004598595465,0.5212545836063632,1,knn,uniform,5000,5.0,
pagerank,0.9162945363049648,0.9297405333109878,0.016085534461942982,0.6360132260112893,1,knn,uniform,5000,5.0,
degree,0.9776636687689702,0.9825146714841347,0.23193418961993212,0.5759465881732674,2,knn,uniform,5000,5.0,
closeness,0.9967566560142065,0.9982722348419008,0.903330047455432,0.00802443537067362,2,knn,uniform,5000,5.0,
betweenness,0.8989601344993716,0.905882670210953,0.8039420180447931,0.16663299056784442,2,knn,uniform,5000,5.0,
harmonic,0.5611433462597776,0.9816969310608135,0.57011275909357,0.5978591011642533,2,knn,uniform,5000,5.0,
clustering,0.961725961936293,0.9732943877928666,0.3266874459347709,0.5751816479237657,2,knn,uniform,5000,5.0,
pagerank,0.9751642499424937,0.9796358772093878,-0.0008730740840038739,0.6694681461885096,2,knn,uniform,5000,5.0,
degree,0.8762843453443403,0.9284692688846046,0.1867939168783448,0.6308962227077002,1,knn,uniform,5000,10.0,
closeness,0.13814535211870993,0.6869915114423526,0.575764504511665,0.9785814389396466,1,knn,uniform,5000,10.0,
betweenness,0.6814433008480281,0.7390057189792707,0.646859435662029,0.5569387040163467,1,knn,uniform,5000,10.0,
harmonic,0.24587429234929328,0.7081256496728623,0.5252986593685081,0.9145457984183598,1,knn,uniform,5000,10.0,
clustering,0.8607996305971652,0.9275825351187743,0.21342477019907252,0.8017331257641986,1,knn,uniform,5000,10.0,
pagerank,0.8694883370430411,0.9159369001606532,-0.1348568182280812,0.7436509464324506,1,knn,uniform,5000,10.0,
degree,0.9534030419206516,0.9710181105972496,0.1858440192666691,0.6714007589246737,2,knn,uniform,5000,10.0,
closeness,0.08789148916484331,0.7758855969731551,0.5884638829449942,0.9686117666079057,2,knn,uniform,5000,10.0,
betweenness,0.8307649220496223,0.836422914016556,0.7578695097190455,0.24749779731530577,2,knn,uniform,5000,10.0,
harmonic,0.22023645806836017,0.9000974563009574,0.616103900795475,0.8836356425608524,2,knn,uniform,5000,10.0,
clustering,0.9200224000210876,0.9606004621560593,0.22771901406685258,0.7986007353353729,2,knn,uniform,5000,10.0,
pagerank,0.9498620190289677,0.9653769992306916,-0.200932796021784,0.7566974441992652,2,knn,uniform,5000,10.0,
degree,0.8331358681153214,0.8943486330584569,0.07395833721768753,0.6935842030380944,1,knn,uniform,5000,15.0,
closeness,-0.025423308541958105,0.6049998755416623,0.5990045136749726,0.9814298736933955,1,knn,uniform,5000,15.0,
betweenness,0.6431983490738289,0.7417096316907803,0.661626805904619,0.6181718087825165,1,knn,uniform,5000,15.0,
harmonic,0.12348707739126835,0.7776806706025341,0.5717576536004929,0.9350774025471413,1,knn,uniform,5000,15.0,
clustering,0.7209630761876258,0.9074198311369776,0.1596234203735576,0.8275624886998787,1,knn,uniform,5000,15.0,
