,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8950401944447541,0.8950401944447541,0.6203021655989898,-0.16005638592196683,1,delaunay,uniform,5000,,
closeness,0.2729848672269258,0.42420703304049645,0.30610244082086335,-0.8198523949022265,1,delaunay,uniform,5000,,
betweenness,0.4007185433276236,0.5911922754858812,0.393687211184618,-0.15872296353002163,1,delaunay,uniform,5000,,
harmonic,0.38584249666845205,0.6461286012437414,0.38722621213339603,-0.7372954671176231,1,delaunay,uniform,5000,,
clustering,0.92466558148393,0.92466558148393,0.6138366027084017,0.21427189308358993,1,delaunay,uniform,5000,,
pagerank,0.9058072957097107,0.926267553732406,0.7457827790061734,-0.21237037485454274,1,delaunay,uniform,5000,,
degree,0.9589380186650839,0.9691380451060083,0.6517538600676944,-0.18838679912140022,2,delaunay,uniform,5000,,
closeness,0.33012471686717365,0.5894869025796912,0.3083418666220838,-0.8470788111379717,2,delaunay,uniform,5000,,
betweenness,0.5916530165226739,0.7010460612102793,0.5879214834125281,-0.06031373633204208,2,delaunay,uniform,5000,,
harmonic,0.4056141748665009,0.708448768508938,0.3799675419742925,-0.7501377913471229,2,delaunay,uniform,5000,,
clustering,0.9812454355668294,0.9812454355668294,0.6872806019286203,0.2508116084662739,2,delaunay,uniform,5000,,
pagerank,0.9632421136354675,0.9713494020852247,0.7783878754172177,-0.22817033599474185,2,delaunay,uniform,5000,,
degree,0.9297139332107782,0.9505848633203674,0.24147027937120452,0.5685372244585594,1,knn,uniform,5000,5.0,
closeness,0.5207702452668841,0.5614479356817195,0.6551034713284019,0.9287070459407114,1,knn,uniform,5000,5.0,
betweenness,0.7310358151506456,0.7781010330232804,0.6957088642534534,0.29380660240688494,1,knn,uniform,5000,5.0,
harmonic,0.5457763975499983,0.6815242774015587,0.5849370220597925,0.655286682070235,1,knn,uniform,5000,5.0,
clustering,0.866759289824379,0.8936366299860713,0.2850051369207053,0.5098714569518952,1,knn,uniform,5000,5.0,
pagerank,0.9224973815387995,0.9430408588057244,0.04241734333182903,0.6650068496039374,1,knn,uniform,5000,5.0,
degree,0.9680279769271342,0.9766098207016553,0.23619650406871268,0.5641536403733041,2,knn,uniform,5000,5.0,
closeness,0.33019414978131867,0.819613938490813,0.629340218592175,0.9305226205114265,2,knn,uniform,5000,5.0,
betweenness,0.8442534864261564,0.849427368206852,0.7382689587013719,0.13221961236694263,2,knn,uniform,5000,5.0,
harmonic,0.4632817016873412,0.9143016290948394,0.5129485615309295,0.6372037262799524,2,knn,uniform,5000,5.0,
clustering,0.9614585353927947,0.9686821880817609,0.28289642250647257,0.5776871215534695,2,knn,uniform,5000,5.0,
pagerank,0.9665061831851467,0.9739567304037987,-0.0026527918885010365,0.6708279072023929,2,knn,uniform,5000,5.0,
degree,0.8631113339159824,0.9136578586042664,0.15980757065154982,0.620934502307757,1,knn,uniform,5000,10.0,
closeness,0.2677965546845686,0.7537507283805789,0.6915637283634959,0.9665753248607577,1,knn,uniform,5000,10.0,
betweenness,0.6737772770207864,0.7364828093618241,0.6727970035335136,0.4988538621582689,1,knn,uniform,5000,10.0,
harmonic,0.27787653714483607,0.8017916419970076,0.6908443359762624,0.8618060176024681,1,knn,uniform,5000,10.0,
clustering,0.8391074453893899,0.9129007249183516,0.2363352115407102,0.7310339458846855,1,knn,uniform,5000,10.0,
pagerank,0.8526877455081092,0.8968062947891153,-0.11722806156979704,0.7220354731067278,1,knn,uniform,5000,10.0,
degree,0.9519264301209848,0.9722764532215378,0.15326411135888893,0.6524536228082987,2,knn,uniform,5000,10.0,
closeness,0.33266134450423956,0.7463737061766873,0.40604451851769,0.9740038832413362,2,knn,uniform,5000,10.0,
betweenness,0.8278712100538292,0.8326654698473921,0.7556489819890968,0.23067966298937514,2,knn,uniform,5000,10.0,
harmonic,0.3230259683028601,0.9221762387589141,0.5749265381978544,0.8858529710148815,2,knn,uniform,5000,10.0,
clustering,0.9294796270695342,0.9701028161458126,0.23854939621199361,0.7784018903588825,2,knn,uniform,5000,10.0,
pagerank,0.9474203473356222,0.9670053827561595,-0.18987768412256217,0.7410675476504163,2,knn,uniform,5000,10.0,
degree,0.7886478913996826,0.8741036595026164,0.11781743175566171,0.7103375035338588,1,knn,uniform,5000,15.0,
closeness,0.02829848177752942,0.5215293234746399,0.2961410873984265,0.9828064525087483,1,knn,uniform,5000,15.0,
betweenness,0.6515063159466167,0.7216922749708699,0.6604033326254555,0.6625115383429684,1,knn,uniform,5000,15.0,
harmonic,0.18941107808096264,0.6930669362096271,0.35352025980174584,0.9316089618602652,1,knn,uniform,5000,15.0,
clustering,0.7180662814710811,0.9049851140755805,0.1769848557577129,0.877990842858704,1,knn,uniform,5000,15.0,
pagerank,0.7758358734565103,0.8640279728576441,-0.2237878280401999,0.8076402510957008,1,knn,uniform,5000,15.0,
degree,0.9306690787614909,0.9592417038201488,0.10104970167172611,0.6868023694295127,2,knn,uniform,5000,15.0,
closeness,0.5040083455398521,0.6503240185947732,0.24453387488758313,0.9760496031970363,2,knn,uniform,5000,15.0,
betweenness,0.7351620053133494,0.7366294955639305,0.6392346727194245,0.2168492082220923,2,knn,uniform,5000,15.0,
harmonic,0.4831562107692073,0.8342464293050276,0.49441755187884695,0.910039050396784,2,knn,uniform,5000,15.0,
clustering,0.900606014222217,0.9579283092201952,0.14892607492919824,0.8383245248471924,2,knn,uniform,5000,15.0,
pagerank,0.9262075678135832,0.9515724424835922,-0.2772072665457058,0.7689885284509826,2,knn,uniform,5000,15.0,
degree,0.9767089218167304,0.9800022161126585,0.3709269230496737,0.875202535877397,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.988713903774733,0.9843850239510775,0.199801474302622,0.5217749270886343,1,rnn,uniform,5000,,0.05
harmonic,0.9630604214295861,0.9678268219060715,-0.12235426552771271,0.7931198313860714,1,rnn,uniform,5000,,0.05
clustering,0.9752449159914275,0.9752449159914275,0.4681440352925183,0.6583583792729595,1,rnn,uniform,5000,,0.05
pagerank,0.9719735267105045,0.9774330370881714,0.4479746906151927,0.7160398084684019,1,rnn,uniform,5000,,0.05
degree,0.9895282118698931,0.9940711399629569,0.4356612562182922,0.8916636288002242,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
