,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8796312648899759,0.9203699635483602,0.5721864608805385,-0.16448942872688455,1,delaunay,uniform,5000,,
closeness,0.13422277258702606,0.4308163689434603,0.22329949676455113,-0.6363694830859531,1,delaunay,uniform,5000,,
betweenness,0.41703872550412835,0.5450586382476897,0.4152289352975822,-0.14456613445677452,1,delaunay,uniform,5000,,
harmonic,0.3229016227636863,0.5909312036095449,0.35284536077930795,-0.5172820732028001,1,delaunay,uniform,5000,,
clustering,0.9284502348467221,0.9284502348467221,0.6119020463550826,0.20296045632752252,1,delaunay,uniform,5000,,
pagerank,0.8908153289943009,0.9242466660464763,0.7189369947624736,-0.21194374572554864,1,delaunay,uniform,5000,,
degree,0.9523431881830421,0.9694371408793132,0.6239273470428438,-0.16100669640605303,2,delaunay,uniform,5000,,
closeness,0.23096305668570258,0.6561400265608961,0.17379216978617149,-0.8671884328645892,2,delaunay,uniform,5000,,
betweenness,0.6345514539142388,0.7675376186189421,0.6321489931765236,-0.07223822227237942,2,delaunay,uniform,5000,,
harmonic,0.29460908483785475,0.7293562647949915,0.22047302297964655,-0.7792233713692656,2,delaunay,uniform,5000,,
clustering,0.9681730406566659,0.9681730406566659,0.6747969547915182,0.22026524275671425,2,delaunay,uniform,5000,,
pagerank,0.9573926503162218,0.9709006850061621,0.7741606452849601,-0.2059896442018715,2,delaunay,uniform,5000,,
degree,0.9498724579003863,0.9581569941612675,0.20759235133120546,0.5365538798067935,1,knn,uniform,5000,5.0,
closeness,-0.04496350863228392,0.6712284317032897,0.7197068759383238,0.9232306203791576,1,knn,uniform,5000,5.0,
betweenness,0.7086494182361442,0.7773448601195667,0.6793060533040981,0.31701722193754955,1,knn,uniform,5000,5.0,
harmonic,0.22502866607897215,0.8217949596861314,0.6611658571960968,0.72262956097474,1,knn,uniform,5000,5.0,
clustering,0.8871167378029439,0.9322043226608033,0.3710199559509406,0.4896247462784967,1,knn,uniform,5000,5.0,
pagerank,0.9435296500542261,0.9527839367342898,0.032248073986492515,0.651584501919102,1,knn,uniform,5000,5.0,
degree,0.9794640034317421,0.9821046446619842,0.22955407559664884,0.5452577844979024,2,knn,uniform,5000,5.0,
closeness,0.5417369601323057,0.8025297916264051,-0.008519965291595016,0.1436771947543093,2,knn,uniform,5000,5.0,
betweenness,0.8811876193340953,0.8845282647766824,0.7928044786940313,0.11442672609268392,2,knn,uniform,5000,5.0,
harmonic,0.5871822857595222,0.9052144285273558,0.6492070260672609,0.4936971930884077,2,knn,uniform,5000,5.0,
clustering,0.9625887564890935,0.9738443713594012,0.3380307639817859,0.5392276566129337,2,knn,uniform,5000,5.0,
pagerank,0.9772023162853999,0.9801361121606029,0.03516783879357434,0.6472513779228897,2,knn,uniform,5000,5.0,
degree,0.8523796619026043,0.9006648650027257,0.0792672585632356,0.5890607303283714,1,knn,uniform,5000,10.0,
closeness,0.4329235724673154,0.378240236631897,0.5627765101387041,0.9618891325119994,1,knn,uniform,5000,10.0,
betweenness,0.6420921256095067,0.7088309278211542,0.6656255326196748,0.5081250195796115,1,knn,uniform,5000,10.0,
