,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.910622157037895,0.9132396337429447,0.5854789541609893,-0.16210753444754558,1,delaunay,uniform,5000,,
closeness,0.1453044560701919,0.4221460441338783,0.19649944454847418,-0.5700660733422839,1,delaunay,uniform,5000,,
betweenness,0.4728915207402883,0.5711916265385024,0.4726367961107444,-0.15021514358304822,1,delaunay,uniform,5000,,
harmonic,0.42020320920446474,0.6767331461757722,0.3900503872026246,-0.5033473392087454,1,delaunay,uniform,5000,,
clustering,0.9309420855422272,0.9304790190412773,0.6523672611519363,0.20067363655404907,1,delaunay,uniform,5000,,
pagerank,0.918190393137235,0.9335259777409383,0.7257645098841661,-0.20555877725531302,1,delaunay,uniform,5000,,
degree,0.9586643443142171,0.9787292420981889,0.6346179272691717,-0.16922602243635942,2,delaunay,uniform,5000,,
closeness,0.3268494714929723,0.6502738923552265,0.3557478868135061,-0.8050706130951693,2,delaunay,uniform,5000,,
betweenness,0.6089980410380385,0.7750141910786872,0.6080673763640327,-0.0936690886509143,2,delaunay,uniform,5000,,
harmonic,0.3628388848292744,0.7698678956506757,0.3604348881164936,-0.6753715518504756,2,delaunay,uniform,5000,,
clustering,0.9788001826092327,0.9788001826092327,0.676824915463956,0.20678768284572574,2,delaunay,uniform,5000,,
pagerank,0.9630578410433285,0.9792512057116165,0.7710880278377767,-0.21553239686009243,2,delaunay,uniform,5000,,
degree,0.9498097208662933,0.9576922729936126,0.25025423955077375,0.567373441545554,1,knn,uniform,5000,5.0,
closeness,0.04952750483792244,0.6987856660281958,0.5294653728628969,0.8747016018588735,1,knn,uniform,5000,5.0,
betweenness,0.7205568278879112,0.7817964156539077,0.686068941177732,0.20036364566388215,1,knn,uniform,5000,5.0,
harmonic,0.162516004049739,0.8252886812160335,0.5626687253935254,0.5789043751244084,1,knn,uniform,5000,5.0,
clustering,0.9332997749686285,0.9431750905506244,0.31719989227431566,0.5190679299903731,1,knn,uniform,5000,5.0,
pagerank,0.9462551763603988,0.9535700203632519,0.03269756989125304,0.6460280903925275,1,knn,uniform,5000,5.0,
degree,0.97709430882346,0.9821209306751107,0.21879734122044875,0.5522521022676368,2,knn,uniform,5000,5.0,
closeness,0.04546468741696797,0.8512952331662298,-0.10903382502493511,0.03019544938316071,2,knn,uniform,5000,5.0,
betweenness,0.8708171524739617,0.8787484486995879,0.7924280758556026,0.10181105325165428,2,knn,uniform,5000,5.0,
harmonic,0.3634469902163007,0.9513096995405732,0.44748507983832064,0.5043794532287731,2,knn,uniform,5000,5.0,
clustering,0.9659280743991707,0.9742623994354778,0.30146381042878323,0.5403636082365519,2,knn,uniform,5000,5.0,
pagerank,0.9753729043169335,0.9796804415155012,0.021290985535107686,0.6597466954654332,2,knn,uniform,5000,5.0,
degree,0.8529825785766488,0.9005582379783912,0.13728616113247993,0.5919709408808812,1,knn,uniform,5000,10.0,
closeness,-0.19617904533005154,0.457350339689686,0.6131910594816332,0.9745771660713722,1,knn,uniform,5000,10.0,
betweenness,0.6948368196480414,0.7669766028959828,0.6960491851548067,0.5398229722779468,1,knn,uniform,5000,10.0,
harmonic,0.05216507667228834,0.6942931044066238,0.5839805719470208,0.9166102372507217,1,knn,uniform,5000,10.0,
clustering,0.8472912622898915,0.9048630184967655,0.19569088897410078,0.7498980301208538,1,knn,uniform,5000,10.0,
pagerank,0.8402452569532786,0.8851721105803876,-0.13751557787375757,0.7304930200109496,1,knn,uniform,5000,10.0,
degree,0.9509502041515707,0.9688180819460843,0.11080289980747424,0.6211928517395487,2,knn,uniform,5000,10.0,
closeness,0.35303046124700477,0.8381158012742262,0.604315919950023,0.9458702393232454,2,knn,uniform,5000,10.0,
betweenness,0.7924357230376287,0.797329920136602,0.733663453540095,0.16145965833324905,2,knn,uniform,5000,10.0,
harmonic,0.42183871352942326,0.9221838291723505,0.5940286860169659,0.8185242530669065,2,knn,uniform,5000,10.0,
clustering,0.935846657308312,0.9670493408769774,0.22837522725149234,0.7641315985331402,2,knn,uniform,5000,10.0,
pagerank,0.9472251568977242,0.9632645785853746,-0.17939480381829198,0.7169111841780427,2,knn,uniform,5000,10.0,
degree,0.8069209255192122,0.8806152972974153,0.021127476767108275,0.6406051539186135,1,knn,uniform,5000,15.0,
closeness,-0.10981745704656456,0.307271669480109,0.659537040874836,0.974671049197255,1,knn,uniform,5000,15.0,
betweenness,0.585017798978519,0.6744163093318711,0.6086523096517605,0.6046558848816779,1,knn,uniform,5000,15.0,
harmonic,-0.06146936485236232,0.5524307403483836,0.6944672444460775,0.9057959223914812,1,knn,uniform,5000,15.0,
clustering,0.7614019745887418,0.9163827697657232,0.211907721858513,0.8512296535565319,1,knn,uniform,5000,15.0,
pagerank,0.7880746027800367,0.8562184242101115,-0.18235961229497008,0.7369219695432175,1,knn,uniform,5000,15.0,
degree,0.9246600123858066,0.9596688276903816,0.06571422089146528,0.6709356018186409,2,knn,uniform,5000,15.0,
closeness,0.2202909646686823,0.7193117170554345,0.5649962431920537,0.9669794006461829,2,knn,uniform,5000,15.0,
betweenness,0.7943957200130689,0.7951864434936735,0.7113113682367543,0.2461267086183554,2,knn,uniform,5000,15.0,
harmonic,0.1944112528035286,0.8989339968331035,0.6457515930937116,0.8661178625670153,2,knn,uniform,5000,15.0,
