,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9015286779667363,0.9344104416120742,0.605082838023526,-0.16787306080779585,exp,1.0458928058371084,1,delaunay,uniform,5000,,
pagerank,0.9089094022709656,0.9352399948957559,0.7338748538218638,-0.23417386255449585,exp,1.0365823575608335,1,delaunay,uniform,5000,,
betweenness,0.5036345347283349,0.6774523660621523,0.5041088202127189,-0.170423753735717,exp,1.4575206397396518,1,delaunay,uniform,5000,,
closeness,0.46802959161987423,0.4876188415683717,0.5065554482956154,-0.4361343241677995,exp,1.8321096957838636,1,delaunay,uniform,5000,,
harmonic,0.5232761422342465,0.682727685453635,0.4980134767303942,-0.7849109480296032,exp,1.648182551964635,1,delaunay,uniform,5000,,
clustering,0.9276246953929739,0.9276246953929739,0.6299359013952824,0.22500015058095066,original,1.0,1,delaunay,uniform,5000,,
degree,0.9592315285175255,0.9592315285175255,0.6610134069415788,-0.18820096867644392,original,1.0,2,delaunay,uniform,5000,,
pagerank,0.9633939177290263,0.9633939177290263,0.7879193339039545,-0.2319473041088593,original,1.0,2,delaunay,uniform,5000,,
betweenness,0.615709057647063,0.7731455897602963,0.6134017805263683,-0.07345514641529421,pieli,1.2405748563682628,2,delaunay,uniform,5000,,
closeness,0.12055874945127097,0.591108530391115,0.12795482054784976,-0.31130785904963665,exp,2.4155034032716354,2,delaunay,uniform,5000,,
harmonic,0.27562216876021933,0.7259606983821456,0.2384993914960767,-0.7845311852099432,exp,2.025917191870665,2,delaunay,uniform,5000,,
clustering,0.9750517886685452,0.9750517886685452,0.671554212127609,0.2436324809278543,original,1.0,2,delaunay,uniform,5000,,
degree,0.9421692909230772,0.9592309901843582,0.20985155714845075,0.5962639850761033,pieli,1.0126415518453384,1,knn,uniform,5000,5.0,
pagerank,0.9374452789255885,0.9527425655253929,-0.016696132288617608,0.6805932448817241,pieli,1.0110494826931276,1,knn,uniform,5000,5.0,
betweenness,0.7636919480154069,0.8163554321433252,0.7339484251677387,0.36814939584747985,exp,1.0951982536542146,1,knn,uniform,5000,5.0,
closeness,0.36043312728952925,0.6893129858131569,0.561835060919101,0.5032701397341411,exp,4.437423718228718,1,knn,uniform,5000,5.0,
harmonic,0.48835394429646833,0.8749594363590929,0.587870807445345,0.653994439449755,exp,2.404556071113305,1,knn,uniform,5000,5.0,
clustering,0.9060256731056655,0.9311551232644055,0.2965784991909649,0.5122526361139638,exp,1.0363840577372792,1,knn,uniform,5000,5.0,
degree,0.9762069547223786,0.9797671890092438,0.2187444782463766,0.5553383240085352,exp,1.0050063561708533,2,knn,uniform,5000,5.0,
pagerank,0.9739602990921151,0.9771096259796486,0.016826531743100424,0.6522692823306142,exp,1.0047383368774903,2,knn,uniform,5000,5.0,
betweenness,0.8417459285780109,0.8413056180001545,0.7573221056704129,0.1254703788572875,pieli,1.0084183712267512,2,knn,uniform,5000,5.0,
closeness,0.17843892553755075,0.8815171972497072,0.00416361005190273,0.07818726680380998,pieli,3.7194779361266184,2,knn,uniform,5000,5.0,
harmonic,0.41335538098226177,0.8971504133942042,0.501992496793417,0.6490099821610387,pieli,2.2156231780123963,2,knn,uniform,5000,5.0,
clustering,0.9585062201156944,0.966271143161179,0.3199388271903343,0.5396734248176975,pieli,1.006874294927388,2,knn,uniform,5000,5.0,
degree,0.8438320891550142,0.9022705666323045,0.10806740189932657,0.6116611563636261,pieli,1.0378314248567027,1,knn,uniform,5000,10.0,
pagerank,0.8357605506164671,0.88853791799038,-0.1457596860913508,0.7349308404933221,pieli,1.0353359849813444,1,knn,uniform,5000,10.0,
betweenness,0.7267951807129878,0.784090801434597,0.6933431007404451,0.4360542782269572,pieli,1.1172898503137616,1,knn,uniform,5000,10.0,
closeness,-0.10832813185675479,0.6496538763436802,0.6680391510138369,0.9623452111103163,pieli,6.297848598750445,1,knn,uniform,5000,10.0,
harmonic,0.12686691038108883,0.7854131232632529,0.6632855729193983,0.9014808649532389,exp,4.0602539079560795,1,knn,uniform,5000,10.0,
clustering,0.8412921000160956,0.9048343399040516,0.18113218634706774,0.7687529634596502,pieli,1.0980524657687885,1,knn,uniform,5000,10.0,
degree,0.9539437750562727,0.9683431296490759,0.14506963353017263,0.6392691019654883,pieli,1.012637433376815,2,knn,uniform,5000,10.0,
pagerank,0.9499374647583431,0.9635170223456314,-0.1893309607351741,0.7337974850991307,pieli,1.0124028628385269,2,knn,uniform,5000,10.0,
betweenness,0.8070598428155431,0.8107419978302568,0.7330828079308799,0.21163243150579458,pieli,1.0053478180731896,2,knn,uniform,5000,10.0,
closeness,0.2125658658361674,0.7321222689336809,0.5577753439861308,0.959131185217528,pieli,5.484087195974124,2,knn,uniform,5000,10.0,
harmonic,0.2741063136736295,0.8927415485956174,0.697839314553773,0.8637858433332029,exp,3.362099917447304,2,knn,uniform,5000,10.0,
clustering,0.9316032162389637,0.9642171246137404,0.24538945791757769,0.7785198056180724,pieli,1.0386502978241305,2,knn,uniform,5000,10.0,
degree,0.8171951312312211,0.88739019293608,0.10973978441687375,0.6907510557108181,pieli,1.0754019357923703,1,knn,uniform,5000,15.0,
pagerank,0.8077196530690917,0.8698657989503384,-0.22824863551459426,0.7758337061849796,pieli,1.0635191929190706,1,knn,uniform,5000,15.0,
betweenness,0.6913359667638852,0.7661234170205984,0.7108516491653847,0.6296535838664941,pieli,1.1517774303398676,1,knn,uniform,5000,15.0,
closeness,0.3123925551152559,0.6301429932123328,0.4618281737173438,0.98410494029328,pieli,6.000331473689041,1,knn,uniform,5000,15.0,
harmonic,0.34981272526779134,0.7397871289959831,0.501203664912862,0.9371577100337207,exp,4.491794101177533,1,knn,uniform,5000,15.0,
clustering,0.7412946165183479,0.8853037520553835,0.1454906245279402,0.8611483468910147,pieli,1.2528854708731978,1,knn,uniform,5000,15.0,
degree,0.92540735665143,0.9628422474698766,0.09720792530541042,0.6942168344351205,pieli,1.0360971870599869,2,knn,uniform,5000,15.0,
pagerank,0.920202552024791,0.9554086499404322,-0.28934533397038065,0.7826177956108651,pieli,1.0330097948827217,2,knn,uniform,5000,15.0,
betweenness,0.7822518580302814,0.7851196810165254,0.7030524140331582,0.22368043771794724,pieli,1.0042774088146367,2,knn,uniform,5000,15.0,
closeness,0.24493120105337657,0.7704800231721067,0.4967298748869164,0.9795875368234632,pieli,5.838118318509418,2,knn,uniform,5000,15.0,
