,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8812556033466684,0.8837702353052268,0.6089640051149192,-0.18919573594309463,pieli,1.0007510872275565,1,delaunay,uniform,5000,,
pagerank,0.890790791722928,0.9345386209233566,0.7369988732049902,-0.2417059734129854,exp,1.0511080440991618,1,delaunay,uniform,5000,,
betweenness,0.43698522362801834,0.6263654265271739,0.4329497687481553,-0.16216712965183017,exp,1.4712014813731285,1,delaunay,uniform,5000,,
closeness,0.15114808008938313,0.43264049502154456,0.20800785393289437,-0.33074777115527454,exp,2.1161667634263948,1,delaunay,uniform,5000,,
harmonic,0.3429644365409005,0.6088001856109801,0.33782117699151615,-0.717847546907541,exp,1.8149402863627802,1,delaunay,uniform,5000,,
clustering,0.9335750755071773,0.9335750755071773,0.6512314929382972,0.2518510356803082,original,1.0,1,delaunay,uniform,5000,,
degree,0.9619933782141976,0.9704199107696729,0.6464918698346878,-0.18635189575477895,exp,1.0123210183200633,2,delaunay,uniform,5000,,
pagerank,0.9661018367812126,0.974136171539146,0.7791103354324331,-0.22904317740836524,exp,1.0094673973730726,2,delaunay,uniform,5000,,
betweenness,0.6344573285162424,0.7856726374255454,0.6316470162303928,-0.06987442026340963,pieli,1.240249443141744,2,delaunay,uniform,5000,,
closeness,0.5430809742121849,0.6951019726353722,0.5170763099770908,-0.3365757400807689,exp,2.4681307562475956,2,delaunay,uniform,5000,,
harmonic,0.48057449058591123,0.7793647679556617,0.4570432480440587,-0.8467043807302648,exp,2.171607927733973,2,delaunay,uniform,5000,,
clustering,0.9814615648515517,0.9814615648515517,0.6866916107534768,0.2342747377587276,original,1.0,2,delaunay,uniform,5000,,
degree,0.9177567076983572,0.9450161572745048,0.1553100916569209,0.5509004012332658,exp,1.0237736444985397,1,knn,uniform,5000,5.0,
pagerank,0.9105732514923177,0.9374500195806991,-0.022489770675816492,0.6514487077318265,pieli,1.0241820468977159,1,knn,uniform,5000,5.0,
betweenness,0.7417666192177427,0.8029323902016827,0.7086605855366339,0.31228648450087204,pieli,1.0933514019461645,1,knn,uniform,5000,5.0,
closeness,0.16600733363094802,0.7160095827380363,0.5386673148200598,0.5069131904195849,pieli,4.411060386690759,1,knn,uniform,5000,5.0,
harmonic,0.3725049202789071,0.8291998351300623,0.6261804316664532,0.752624073922318,exp,2.7650191336506333,1,knn,uniform,5000,5.0,
clustering,0.8968595628360514,0.934948492587051,0.25309246787216033,0.5559873105783222,exp,1.052144139762045,1,knn,uniform,5000,5.0,
degree,0.9728384135710103,0.9767882004935636,0.20792694175968587,0.5589636482516871,pieli,1.007618480047801,2,knn,uniform,5000,5.0,
pagerank,0.971308211292805,0.9736093548277978,0.005167244172011873,0.6461505941575194,pieli,1.0064579480118803,2,knn,uniform,5000,5.0,
betweenness,0.8702719891838553,0.8773345513616527,0.7717322797698769,0.09041647049761872,exp,1.0082176613927794,2,knn,uniform,5000,5.0,
closeness,0.2786575592070237,0.7933375027239362,-0.044045053011949734,0.14929237942238377,exp,4.302209281652714,2,knn,uniform,5000,5.0,
harmonic,0.4232011212854504,0.944976361184649,0.4543010163125266,0.613365593583463,exp,2.3531152145383425,2,knn,uniform,5000,5.0,
clustering,0.9663668835308287,0.9742554596764721,0.2886843437591369,0.5592830064134635,exp,1.0157979953313383,2,knn,uniform,5000,5.0,
degree,0.8931863500911508,0.9295445014708181,0.19683078257046377,0.6485406576515688,pieli,1.0458614323317788,1,knn,uniform,5000,10.0,
pagerank,0.8809795505792144,0.9142437225423654,-0.17021495807357026,0.7591602338940742,pieli,1.0422095675277891,1,knn,uniform,5000,10.0,
betweenness,0.6558515499952505,0.7507150792781153,0.6631223925310051,0.4970619872996053,pieli,1.121098373182772,1,knn,uniform,5000,10.0,
closeness,-0.03302536267724782,0.6188965423738395,0.5101829389983243,0.9612339198475013,pieli,6.661859517152504,1,knn,uniform,5000,10.0,
harmonic,0.23407652621160022,0.7843163620117752,0.5122048776878495,0.8987338288099168,exp,4.153659681782481,1,knn,uniform,5000,10.0,
clustering,0.8288514198270253,0.8887463853364078,0.22068733063595444,0.7804850988537757,pieli,1.14628267054131,1,knn,uniform,5000,10.0,
degree,0.9507093959352387,0.9697952813241912,0.10451551064933169,0.638221347011046,pieli,1.0177948839355948,2,knn,uniform,5000,10.0,
pagerank,0.9472315668571876,0.9648851173722677,-0.18160894703905248,0.7193552621095364,pieli,1.0155760178552435,2,knn,uniform,5000,10.0,
betweenness,0.8000319895892958,0.8035508100500632,0.7228511875626227,0.18669955909399907,pieli,1.004829681103558,2,knn,uniform,5000,10.0,
closeness,0.33877278502653263,0.7727008200744527,0.4947717886852274,0.9271873671027178,pieli,5.763505616398247,2,knn,uniform,5000,10.0,
harmonic,0.387362782711281,0.8946760042207271,0.6422101412785057,0.8450804091150207,exp,3.6151065121074746,2,knn,uniform,5000,10.0,
clustering,0.9400426482109331,0.9648842913829911,0.2453519801382854,0.7610095247623827,pieli,1.037243635143202,2,knn,uniform,5000,10.0,
degree,0.7933968646093215,0.8857163756253561,0.12594941943493176,0.6594835054388418,pieli,1.0984138562364358,1,knn,uniform,5000,15.0,
pagerank,0.7790425890466859,0.8679602245637412,-0.17028927631901655,0.7852695547505071,pieli,1.0974335774523292,1,knn,uniform,5000,15.0,
betweenness,0.6145200161659745,0.7111095380838168,0.6383505293495769,0.6234489147459158,pieli,1.1427226278822145,1,knn,uniform,5000,15.0,
closeness,-0.3225156650815152,0.6161974084906894,0.6709545684324449,0.9831640022872741,pieli,6.3766818053759025,1,knn,uniform,5000,15.0,
harmonic,-0.11234052016718875,0.707029082521683,0.6801960349670653,0.9384910415545059,exp,4.556193458229975,1,knn,uniform,5000,15.0,
clustering,0.7066047862068662,0.9049261369005619,0.12655597143766453,0.8564357478991497,pieli,1.270238886302746,1,knn,uniform,5000,15.0,
degree,0.9369307475993571,0.961701447177963,0.06354690519064168,0.6842492160829474,pieli,1.030432706761835,2,knn,uniform,5000,15.0,
pagerank,0.930532962536054,0.9540416098444915,-0.3013033111703817,0.7710503529490449,pieli,1.0292033003511907,2,knn,uniform,5000,15.0,
betweenness,0.7694417929021378,0.7748026270992207,0.6898263960260185,0.24837075398521496,pieli,1.006235290089998,2,knn,uniform,5000,15.0,
closeness,0.10035935776913982,0.7514744983088426,0.5557353270358227,0.9835624536864768,pieli,6.592960159563539,2,knn,uniform,5000,15.0,
harmonic,0.27842292733500956,0.8936275176481238,0.6826999060651502,0.9098949375516614,exp,4.237081067770817,2,knn,uniform,5000,15.0,
clustering,0.8844358467811406,0.9615847701740456,0.16325590333412238,0.8495709211117267,pieli,1.089140453703224,2,knn,uniform,5000,15.0,
degree,0.9933791659984732,0.9945307490706319,0.8684966117036717,0.2759625870302099,exp,1.0001638176144698,1,rnn,uniform,5000,,1.0
pagerank,0.9938519447185268,0.9925764347535657,0.8165662678386476,0.217653263005745,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9409852136707972,0.9409852136707972,0.744419671912153,0.04381058603643364,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9909755683447252,0.9909755683447252,0.031850906765734724,0.031716360308210206,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9879534175983715,0.9879534175983715,0.5523080669406694,0.45068684468450226,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9869310195402428,0.9869310195402428,0.9869310195402428,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9972381079370977,0.8140184397665506,0.7578447068663778,0.519534630380313,exp,1.000642928416268,2,rnn,uniform,5000,,1.0
pagerank,0.9967899749167259,0.9952936496466358,0.7295809267573861,0.3824353197118604,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.999580479151485,0.999580479151485,0.782911781615252,0.3910497551907119,original,1.0,2,rnn,uniform,5000,,1.0
