,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8948991275281221,0.9385952480470942,0.6332760365005147,-0.18436226347435286,exp,1.0458194361507724,1,delaunay,uniform,5000,,
pagerank,0.9045072830324674,0.9395039905056072,0.7439560601728632,-0.22743964151065,exp,1.0365865720346787,1,delaunay,uniform,5000,,
betweenness,0.42294334345877793,0.6924205965799544,0.42257206941461856,-0.16127562756684347,exp,1.6107979412077262,1,delaunay,uniform,5000,,
closeness,0.3747920911399946,0.659886719975085,0.3976344717933512,-0.3653438178524304,exp,1.695321600114213,1,delaunay,uniform,5000,,
harmonic,0.4318946063407686,0.736851876028082,0.4356170836580688,-0.7219404905363365,exp,1.5751779296798454,1,delaunay,uniform,5000,,
clustering,0.9206709790765295,0.9206709790765295,0.6107316312205608,0.2251586579102032,original,1.0,1,delaunay,uniform,5000,,
degree,0.9517142146529234,0.9784183118759258,0.6428580488734068,-0.18056794842021973,exp,1.0201918363392137,2,delaunay,uniform,5000,,
pagerank,0.9569634255200201,0.979177481833287,0.7823155175507537,-0.23517749437971006,exp,1.015929944087419,2,delaunay,uniform,5000,,
betweenness,0.6042173657479488,0.7932478496791296,0.6007914404964453,-0.06156211722355997,exp,1.299101381121066,2,delaunay,uniform,5000,,
closeness,0.2725141243354795,0.6468502828299028,0.24559967174007474,-0.319388306640475,exp,2.82292211348348,2,delaunay,uniform,5000,,
harmonic,0.4099469144408255,0.7586232880529182,0.3956184174881183,-0.8372444812798336,exp,2.359597184324848,2,delaunay,uniform,5000,,
clustering,0.9798244979037265,0.9798244979037265,0.6799262597903879,0.24129502912636688,original,1.0,2,delaunay,uniform,5000,,
degree,0.9294577576910817,0.9481052225507098,0.2398562642634476,0.5567011571058587,pieli,1.014504320839898,1,knn,uniform,5000,5.0,
pagerank,0.9227151927880682,0.940957192867516,0.05899905504436573,0.6533475876380932,pieli,1.0135937653811886,1,knn,uniform,5000,5.0,
betweenness,0.7264189558082614,0.7935624940835527,0.7082676880993204,0.32156197632485717,exp,1.0801114132528593,1,knn,uniform,5000,5.0,
closeness,0.14210353103776865,0.6456822435690044,0.45986538196262944,0.5570505261311431,pieli,3.7997313419558756,1,knn,uniform,5000,5.0,
harmonic,0.340293097266359,0.8512894748868616,0.4473126075485079,0.7791850028200233,exp,2.2990698706513197,1,knn,uniform,5000,5.0,
clustering,0.86992880751226,0.9049654126928721,0.2825360402899605,0.5251249572296052,exp,1.029782184174065,1,knn,uniform,5000,5.0,
degree,0.9663405399381579,0.9756051236691818,0.22346544325894757,0.5578786136589438,pieli,1.008266848844015,2,knn,uniform,5000,5.0,
pagerank,0.9637355971891733,0.9716128313148322,0.023173240056874083,0.6553090579767002,pieli,1.007057680073297,2,knn,uniform,5000,5.0,
betweenness,0.869666234800011,0.8717125241757074,0.7849681845907317,0.1067385998482408,pieli,1.005595369602266,2,knn,uniform,5000,5.0,
closeness,0.28380896300200253,0.8446512932186215,0.00013884097662343175,0.03813641412422039,pieli,3.6440290786532676,2,knn,uniform,5000,5.0,
harmonic,0.5215449907620683,0.9539535797355732,0.4493361939679683,0.6560072929665824,exp,2.0375621933770485,2,knn,uniform,5000,5.0,
clustering,0.9682945366102903,0.9730718426646562,0.33064936457746397,0.5609097637533365,exp,1.0044489253073678,2,knn,uniform,5000,5.0,
degree,0.857983521239623,0.8941695707752086,0.09016636297584639,0.6057235936474351,pieli,1.042250127071268,1,knn,uniform,5000,10.0,
pagerank,0.8483482994076537,0.8786888049193577,-0.13331520436477315,0.6856129399567388,pieli,1.0351207289585531,1,knn,uniform,5000,10.0,
betweenness,0.7095111104111267,0.7757182670771076,0.7135419657321933,0.5257892177291716,exp,1.1057709998279595,1,knn,uniform,5000,10.0,
closeness,0.24391325584409293,0.5679828416110206,0.5108465017064968,0.947141062197696,pieli,5.996190551600176,1,knn,uniform,5000,10.0,
harmonic,0.21543249069471776,0.7830917319274227,0.603255218895692,0.9039006337988211,exp,3.8001495889232277,1,knn,uniform,5000,10.0,
clustering,0.7915006140578272,0.8795860786554761,0.16094172950439645,0.738602767786527,pieli,1.138884969539366,1,knn,uniform,5000,10.0,
degree,0.9573115235273282,0.9726116269823317,0.12829981324301826,0.6468800866174869,pieli,1.0204253431929704,2,knn,uniform,5000,10.0,
pagerank,0.951718585713806,0.9673688362626313,-0.19648960384909675,0.7343766724012082,pieli,1.019557024863683,2,knn,uniform,5000,10.0,
betweenness,0.7660881896380947,0.7697434664657814,0.6986873395277904,0.17058180959260666,pieli,1.0041426224533885,2,knn,uniform,5000,10.0,
closeness,0.2174139030091375,0.6790638715283057,0.46862779355906636,0.9554610660140905,pieli,5.4749187083141875,2,knn,uniform,5000,10.0,
harmonic,0.30403106806094493,0.8902694930041392,0.6459211017910635,0.8907775888561058,exp,3.645176592330663,2,knn,uniform,5000,10.0,
clustering,0.9078289924218415,0.9619527421418179,0.23858386113534474,0.7633286074573848,pieli,1.0476198708028774,2,knn,uniform,5000,10.0,
degree,0.8238720595871027,0.8955283667588103,0.12517073452673744,0.6479705175473622,pieli,1.0793816091107582,1,knn,uniform,5000,15.0,
pagerank,0.8136800882293851,0.8805731192720484,-0.2203058821620069,0.7862801779525685,pieli,1.0777083759461836,1,knn,uniform,5000,15.0,
betweenness,0.6508528177803758,0.7400104732890078,0.6691041716968786,0.6368161173819588,pieli,1.1429818062237682,1,knn,uniform,5000,15.0,
closeness,-0.06430005276356485,0.22223875512116903,0.6959163509484702,0.972327713996016,pieli,6.336534911621553,1,knn,uniform,5000,15.0,
harmonic,0.004324205895269672,0.5901075631149449,0.6834428125958381,0.9021440729324481,exp,4.736677552412773,1,knn,uniform,5000,15.0,
