,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9005979206225484,0.9005979206225484,0.6536844303581006,-0.1852487935651408,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9092833354466721,0.9251334255892472,0.7615008486957416,-0.22692121692302014,exp,1.026762482287877,1,delaunay,uniform,5000,,
betweenness,0.4559734323007508,0.5590268649544596,0.4519615681911928,-0.13667549112215716,exp,1.2867301326291312,1,delaunay,uniform,5000,,
closeness,0.1789870467979775,0.5845292464914238,0.1644901073246447,-0.29845070050680134,exp,1.7719068424305005,1,delaunay,uniform,5000,,
harmonic,0.30837200422801125,0.619509465155148,0.28146594352638044,-0.7243654994547966,exp,1.6286868345316812,1,delaunay,uniform,5000,,
clustering,0.9155127946366667,0.9176419403307162,0.6802627414042515,0.26066077894815914,pieli,1.000066978760268,1,delaunay,uniform,5000,,
degree,0.9528373142094115,0.9748024960821373,0.6494883911195072,-0.17604242816773846,exp,1.0177487091886668,2,delaunay,uniform,5000,,
pagerank,0.9579516579944027,0.9756623572597215,0.7804138296233167,-0.22270936290023619,exp,1.013689708451804,2,delaunay,uniform,5000,,
betweenness,0.5890891047852516,0.704979909101036,0.5854166721462136,-0.04262856022788485,pieli,1.1950600247785896,2,delaunay,uniform,5000,,
closeness,0.24356945828396442,0.5609360862042314,0.2354576744869899,-0.32286359371533735,exp,2.891263464450944,2,delaunay,uniform,5000,,
harmonic,0.3142633501324599,0.6954094329901264,0.289029095336127,-0.7889563422218486,exp,2.363407436395921,2,delaunay,uniform,5000,,
clustering,0.9688085851782495,0.9683308363432442,0.6829777859709036,0.23536565973747392,pieli,1.0003262566131013,2,delaunay,uniform,5000,,
degree,0.909835640156526,0.9349972268301054,0.22848696608391486,0.5444691759918608,pieli,1.0144505590966157,1,knn,uniform,5000,5.0,
pagerank,0.9034443761875477,0.9258688275313525,0.03524000519382686,0.6491857388606517,pieli,1.012817463758588,1,knn,uniform,5000,5.0,
betweenness,0.7803406074028856,0.8296462102600016,0.7424671352255946,0.3158168812437263,pieli,1.0784681867793384,1,knn,uniform,5000,5.0,
closeness,0.17600512602522836,0.682048077749329,0.46734392956754395,0.5730204126558021,pieli,4.158912744055862,1,knn,uniform,5000,5.0,
harmonic,0.39590285662035674,0.8774565363783648,0.4065227914724497,0.7612514612896678,exp,2.3958495699659754,1,knn,uniform,5000,5.0,
clustering,0.8932978383612218,0.9179537952379462,0.2585341475490501,0.584685365579338,pieli,1.0399590348357866,1,knn,uniform,5000,5.0,
degree,0.9781797393057816,0.98373599372877,0.2641352167780715,0.5534082278427445,exp,1.0053219309601074,2,knn,uniform,5000,5.0,
pagerank,0.9763708789181017,0.9819497600524175,0.03480904977097088,0.6671551934721864,pieli,1.0066580824253382,2,knn,uniform,5000,5.0,
betweenness,0.8808527167086413,0.8852713381031245,0.786149378511623,0.16829911219567845,pieli,1.0055102214038176,2,knn,uniform,5000,5.0,
closeness,-0.1941702529435041,0.803986433241855,-0.03306741762431438,0.11131166330436079,pieli,4.407939630264231,2,knn,uniform,5000,5.0,
harmonic,0.12089492467026632,0.8860686566633343,0.5203951565121047,0.6574183222342026,exp,2.313589092338768,2,knn,uniform,5000,5.0,
clustering,0.9625332227870027,0.971442711482003,0.2920077593418344,0.5936731446754594,pieli,1.0094103886783232,2,knn,uniform,5000,5.0,
degree,0.8342618773473421,0.9016264339842861,0.09936198136699219,0.6040803078744308,pieli,1.050855479586581,1,knn,uniform,5000,10.0,
pagerank,0.8255826648442406,0.8861154200126644,-0.16556954814284205,0.7277565042719853,pieli,1.0455741808439711,1,knn,uniform,5000,10.0,
betweenness,0.6788762407385986,0.7654110047257104,0.7047156632398606,0.5028006976326828,pieli,1.1056580288557925,1,knn,uniform,5000,10.0,
closeness,0.07895206071976955,0.6391201070772243,0.41183449565710567,0.9150174548472079,pieli,5.380075961100416,1,knn,uniform,5000,10.0,
harmonic,0.19757372764116665,0.804383168022047,0.5488123686379793,0.863350197051808,exp,3.691342087696476,1,knn,uniform,5000,10.0,
clustering,0.8281443905202255,0.9255127676909314,0.2138146669028903,0.7669871016715547,exp,1.1116730413318725,1,knn,uniform,5000,10.0,
degree,0.9502868076485244,0.9688998882475948,0.1695351040718364,0.6450449970051768,pieli,1.0178710380625224,2,knn,uniform,5000,10.0,
pagerank,0.946635221130262,0.964314614673679,-0.19569025167571058,0.7502180814515909,pieli,1.0181048704253286,2,knn,uniform,5000,10.0,
betweenness,0.7917516806089824,0.7968987448645505,0.7193829084819214,0.19222025508191548,pieli,1.0048592931772031,2,knn,uniform,5000,10.0,
closeness,0.44990987004354765,0.7171866457407791,0.38481592896036837,0.9676178430295729,pieli,5.996770709390996,2,knn,uniform,5000,10.0,
harmonic,0.41018690151891035,0.9029060043087164,0.6079542709092536,0.9021812647953975,exp,3.8402983460614153,2,knn,uniform,5000,10.0,
clustering,0.9181065506559332,0.9553847775175125,0.22064596722324226,0.7860329854105395,exp,1.062495138050335,2,knn,uniform,5000,10.0,
