,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.880921786521146,0.9233752515825357,0.5798988816493562,-0.16099892503519117,pieli,1.0306571976794574,1,delaunay,uniform,5000,,
pagerank,0.8925496572176729,0.926728233743877,0.7165711074289687,-0.21817508128028718,pieli,1.0230187791463443,1,delaunay,uniform,5000,,
betweenness,0.4002593651462295,0.5761173951595508,0.39738230550098974,-0.15098529312576253,pieli,1.362168681373375,1,delaunay,uniform,5000,,
closeness,0.1828149033817022,0.4150220099001105,0.2578299177400978,-0.37768426757667006,exp,2.0808758811192862,1,delaunay,uniform,5000,,
harmonic,0.32645247859513105,0.6097286772981714,0.3524753005642675,-0.6866789296445757,exp,1.7911427401926074,1,delaunay,uniform,5000,,
clustering,0.9255548324017838,0.9255548324017838,0.628586244159726,0.23712369419499202,original,1.0,1,delaunay,uniform,5000,,
degree,0.9586105828772888,0.9699229123703855,0.6485297101262004,-0.1892607519790226,exp,1.0122780401685572,2,delaunay,uniform,5000,,
pagerank,0.9624147683124643,0.9708224830234531,0.773680712456537,-0.23617158904533664,exp,1.008857125839427,2,delaunay,uniform,5000,,
betweenness,0.6350401988297469,0.7507052085479556,0.6310325358964466,-0.06165892025453072,exp,1.1892277299839198,2,delaunay,uniform,5000,,
closeness,0.44075246278945557,0.6839543070935878,0.43441893583834723,-0.3487587003931572,exp,2.6312368572350024,2,delaunay,uniform,5000,,
harmonic,0.3801225561885716,0.7667403520892007,0.33150364342924027,-0.8301658608695791,exp,2.204826066410735,2,delaunay,uniform,5000,,
clustering,0.9781519106280676,0.9781519106280676,0.6727180435514006,0.24845795604957593,original,1.0,2,delaunay,uniform,5000,,
degree,0.9305360363569691,0.952118264178939,0.21539709062521384,0.5397477232887534,exp,1.0147160314185728,1,knn,uniform,5000,5.0,
pagerank,0.9239194483406427,0.9458407404806346,0.0371505541774059,0.6370063428069959,pieli,1.013417066056709,1,knn,uniform,5000,5.0,
betweenness,0.7111641881604713,0.7886314305916324,0.6650916585119839,0.40405270505564017,pieli,1.1024228132529474,1,knn,uniform,5000,5.0,
closeness,-0.10537495374073738,0.6071211144996129,0.2738056580677988,0.4225644878174362,pieli,3.078465110952435,1,knn,uniform,5000,5.0,
harmonic,0.10327522426304245,0.7720936752085019,0.41112932833264076,0.5739735731591171,exp,1.8924273585169176,1,knn,uniform,5000,5.0,
clustering,0.891311741102546,0.934831111111456,0.26271763112743274,0.5436863935287235,exp,1.0325771107506858,1,knn,uniform,5000,5.0,
degree,0.9811913975030064,0.9829365181809391,0.22553208644429423,0.5414872457276454,pieli,1.0050236895581786,2,knn,uniform,5000,5.0,
pagerank,0.9786045158231353,0.9800528838673306,0.012152295259030903,0.6509527609126206,pieli,1.004308710221011,2,knn,uniform,5000,5.0,
betweenness,0.9003644511702078,0.9063476211095154,0.8056793715160008,0.16334097495326447,exp,1.0068427045813466,2,knn,uniform,5000,5.0,
closeness,0.1378505384697038,0.8764734734870694,0.5552829795748875,0.429034690131771,pieli,3.577450034920158,2,knn,uniform,5000,5.0,
harmonic,0.39257628448230486,0.9531961344827999,0.5403683392310139,0.641578195573114,exp,2.1265396559649092,2,knn,uniform,5000,5.0,
clustering,0.9642784600451428,0.9752868951060278,0.3211704264766042,0.5941177602721277,exp,1.0103888500536,2,knn,uniform,5000,5.0,
degree,0.8715485267600744,0.9170749778440012,0.0896846565017823,0.661971197320783,pieli,1.0605928972841219,1,knn,uniform,5000,10.0,
pagerank,0.8576487215303481,0.900125619813587,-0.20156944033938184,0.7472968418649313,pieli,1.0565572395289171,1,knn,uniform,5000,10.0,
betweenness,0.7103845064143233,0.7705194337554666,0.7151067744636684,0.5246053239484414,pieli,1.1437273416309954,1,knn,uniform,5000,10.0,
closeness,0.4532838472469167,0.6851817853675961,0.7281108107286433,0.9712811607622942,pieli,5.77237512608296,1,knn,uniform,5000,10.0,
harmonic,0.37752948207554027,0.7674468409028192,0.6660090642669614,0.8505642109827665,exp,3.8272426105061355,1,knn,uniform,5000,10.0,
clustering,0.8273700442498546,0.8933598642460815,0.2749885298271746,0.7423449450816558,pieli,1.073203116327875,1,knn,uniform,5000,10.0,
degree,0.9572072992573064,0.9756166772986294,0.13197184257345082,0.6416813722907286,pieli,1.020355620110701,2,knn,uniform,5000,10.0,
pagerank,0.9542527396689985,0.9715097941337141,-0.20156865468771018,0.7374669713521425,pieli,1.0186187780132667,2,knn,uniform,5000,10.0,
betweenness,0.809539558674471,0.8291731975858891,0.7419372786162108,0.17588502184859847,pieli,1.0311474172925148,2,knn,uniform,5000,10.0,
closeness,0.5049210116599842,0.7567952718224724,0.4319703998829957,0.8816220857300825,pieli,4.906191478017357,2,knn,uniform,5000,10.0,
harmonic,0.4175133160122583,0.8959687881409777,0.6431917743311973,0.8485640094883797,exp,3.4126134109698536,2,knn,uniform,5000,10.0,
clustering,0.9215131531842795,0.9650083317306921,0.25500968439479477,0.7515747607144161,pieli,1.0426442961597686,2,knn,uniform,5000,10.0,
degree,0.8490321401780061,0.9038425260226913,0.11800816643507997,0.6590213074314025,pieli,1.1079611392593667,1,knn,uniform,5000,15.0,
pagerank,0.8358622442449877,0.8883509927585524,-0.21057460361345914,0.7887671719092337,pieli,1.0976196759490526,1,knn,uniform,5000,15.0,
betweenness,0.6002134617823744,0.6892785040045355,0.6229809199870764,0.590780043871114,pieli,1.1425707147754338,1,knn,uniform,5000,15.0,
closeness,0.023353895283095564,0.4395787229608869,0.6167407455914298,0.9721348974792781,pieli,5.472271548336453,1,knn,uniform,5000,15.0,
harmonic,0.09885928358816634,0.6048703355568681,0.6118602615694209,0.8917873646189578,exp,4.219170809547168,1,knn,uniform,5000,15.0,
clustering,0.7177057984054851,0.9015953263138293,0.2019084661874711,0.82591215140904,pieli,1.1888132636525452,1,knn,uniform,5000,15.0,
degree,0.9328186334804744,0.9597653249341253,0.08950339569259866,0.683798348857201,pieli,1.0354107775490637,2,knn,uniform,5000,15.0,
pagerank,0.9282854673691731,0.9527110240258947,-0.2783379761114473,0.7705028944145866,pieli,1.0327454067336133,2,knn,uniform,5000,15.0,
betweenness,0.8248230082735802,0.8264859617559266,0.7587667373567495,0.2176359180548934,pieli,1.0072049870952526,2,knn,uniform,5000,15.0,
closeness,0.46813534526789924,0.7270079691586846,0.7078605732843936,0.9787561047768671,pieli,5.820648558415312,2,knn,uniform,5000,15.0,
harmonic,0.38309753553284165,0.9050558366441657,0.690329593879008,0.877220367413396,exp,4.085634234391843,2,knn,uniform,5000,15.0,
clustering,0.8836580751324445,0.9579848153019006,0.20603098110447163,0.8420809665929255,exp,1.0781479370960831,2,knn,uniform,5000,15.0,
degree,0.996502760730366,0.996502760730366,0.864814047935393,0.3220497282804135,original,1.0,1,rnn,uniform,5000,,1.0
pagerank,0.9921501699821594,0.9902750612354343,0.8117805359800763,0.2592125609348667,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9928134735091267,0.9928134735091267,0.7850627263392779,0.1979383145649114,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9908516277357514,0.9908516277357514,0.03203537988162837,0.03210063612832127,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9958697181093863,0.9958697181093863,0.5020763531104031,0.48118220519260585,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9984069365055016,0.6399535657536961,0.9984069365055016,,exp,1.0000548870941577,1,rnn,uniform,5000,,1.0
degree,0.9927523398206625,0.9927523398206625,0.7590058123099934,0.5391872326603857,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.9951235765187461,0.9934889659917221,0.729966043968821,0.39528402344188357,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9980608406960632,0.9943834383116767,0.8049359280139817,0.3891310544878409,pieli,1.0019728024760604,2,rnn,uniform,5000,,1.0
