,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9199026452261538,0.9553515058238367,0.6346758265291441,-0.1973960493902822,exp,1.0352054274254778,1,delaunay,uniform,5000,,
pagerank,0.9280437469707294,0.9560988355942248,0.7355371115153431,-0.23538949904473003,exp,1.0266634751131687,1,delaunay,uniform,5000,,
betweenness,0.447163609192501,0.6894116107413275,0.4348735023527123,-0.11058043330173262,exp,1.5064287672679524,1,delaunay,uniform,5000,,
closeness,0.09622509552341933,0.47459249826979916,0.11229340557842421,-0.35494440137415373,exp,1.7614795240410224,1,delaunay,uniform,5000,,
harmonic,0.3418183634941352,0.6697106104039172,0.27947080828488274,-0.650577686829787,exp,1.599395443175526,1,delaunay,uniform,5000,,
clustering,0.9598339001236742,0.9598339001236742,0.7054203608436789,0.23597902289750994,original,1.0,1,delaunay,uniform,5000,,
degree,0.9553142491000904,0.9752278797770022,0.6372090182587955,-0.17603041443690665,exp,1.0163699810136528,2,delaunay,uniform,5000,,
pagerank,0.9598294076315603,0.9768617508643079,0.7754666123604446,-0.2213556472752892,pieli,1.0138550335508514,2,delaunay,uniform,5000,,
betweenness,0.5930935460655485,0.690779587956597,0.5898848380607387,-0.05287309483077792,exp,1.1523503238802975,2,delaunay,uniform,5000,,
closeness,0.4312193750386044,0.6269373389730327,0.415078303325198,-0.3784403560754175,exp,2.5606700864869283,2,delaunay,uniform,5000,,
harmonic,0.45152198033568985,0.7206868609766337,0.38591457201307355,-0.7794105673352038,exp,2.2148407966035855,2,delaunay,uniform,5000,,
clustering,0.9748210551496281,0.9748210551496281,0.6842650950250908,0.22253877947356349,original,1.0,2,delaunay,uniform,5000,,
degree,0.9346613490198661,0.9556812524611944,0.25102775950756007,0.5666828788687136,exp,1.0161776539215897,1,knn,uniform,5000,5.0,
pagerank,0.9267961662681582,0.9499797943531699,0.01489828061653465,0.6739033650014561,pieli,1.017239597596708,1,knn,uniform,5000,5.0,
betweenness,0.6855998739142464,0.7649292484607042,0.669397923709543,0.296170928459089,pieli,1.0878899370022066,1,knn,uniform,5000,5.0,
closeness,-0.06775603527468235,0.6551103763444401,0.6566881467801273,0.5340821421716466,pieli,4.351784917628767,1,knn,uniform,5000,5.0,
harmonic,0.2133584715178502,0.7875819649952156,0.6305310078199162,0.6949169483855783,pieli,2.626912942884503,1,knn,uniform,5000,5.0,
clustering,0.8976786039444905,0.9332316567653498,0.3553141188108502,0.48299273678444543,pieli,1.037206715932786,1,knn,uniform,5000,5.0,
degree,0.9829254309160687,0.9862671519017838,0.21661516249114748,0.5537279064124501,pieli,1.0041565286699266,2,knn,uniform,5000,5.0,
pagerank,0.9809365561040049,0.9834106250671879,0.009893788842861928,0.6575138825040077,exp,1.0032119839050515,2,knn,uniform,5000,5.0,
