,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8900299692766733,0.9228403620997915,0.6057471776601784,-0.18507645750310076,pieli,1.0407698350767864,1,delaunay,uniform,5000,,
pagerank,0.8998040954259334,0.9250105837362731,0.7244745441526508,-0.2271945559258508,exp,1.0301138987317702,1,delaunay,uniform,5000,,
betweenness,0.43633673429020653,0.51873024241173,0.44512184999626864,-0.19137866856943897,exp,1.2311000238779306,1,delaunay,uniform,5000,,
closeness,0.405350509910818,0.5309462365238764,0.47573092005536877,-0.37153723405589245,exp,1.985275337202137,1,delaunay,uniform,5000,,
harmonic,0.44735815415693336,0.6807146715072654,0.47911742647788713,-0.6955116194768276,exp,1.7279776125291457,1,delaunay,uniform,5000,,
clustering,0.9384453432435582,0.9384453432435582,0.6183861129728951,0.21931853746704277,original,1.0,1,delaunay,uniform,5000,,
degree,0.9647542083011547,0.9720290043784904,0.6428279058051828,-0.1981780913102652,exp,1.0105992168855742,2,delaunay,uniform,5000,,
pagerank,0.9691686005586935,0.9742517756780382,0.7736441077667126,-0.23742158225740972,exp,1.0080180894856012,2,delaunay,uniform,5000,,
betweenness,0.598374415635693,0.6605302197364029,0.5970601178582217,-0.10141589096229088,exp,1.117693896371537,2,delaunay,uniform,5000,,
closeness,0.15495529303943223,0.5575876690451463,0.15531164006721293,-0.28525831341229335,exp,2.8896937378741407,2,delaunay,uniform,5000,,
harmonic,0.30981592231796895,0.7188566804372911,0.2614259424970544,-0.803835029903472,exp,2.3081829569339285,2,delaunay,uniform,5000,,
clustering,0.9798695363465371,0.9796295131731061,0.666287283289194,0.22178990535556947,exp,1.0001473676270232,2,delaunay,uniform,5000,,
degree,0.9433018391778981,0.9577902226125965,0.2173634618198006,0.5744199242139033,pieli,1.0108442068709231,1,knn,uniform,5000,5.0,
