,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8919880959226352,0.9232940253058572,0.5987344788020668,-0.19265023418070498,exp,1.0295938521380972,1,delaunay,uniform,5000,,
pagerank,0.9007423245863886,0.9266127548980373,0.7301775966142505,-0.24350869363897146,pieli,1.0244760747274695,1,delaunay,uniform,5000,,
betweenness,0.4085407888188303,0.5407287836827525,0.40810193962081437,-0.1370207756188475,pieli,1.3682798777854372,1,delaunay,uniform,5000,,
closeness,0.21961271969834933,0.4187082126979828,0.2180526774887924,-0.37982191584778924,exp,1.7840634361672874,1,delaunay,uniform,5000,,
harmonic,0.40528329365871874,0.5855524594968424,0.3595827287953841,-0.7002934585799603,exp,1.5999694389212278,1,delaunay,uniform,5000,,
clustering,0.9411412475228786,0.9411412475228786,0.6339645296881238,0.24611062725702637,original,1.0,1,delaunay,uniform,5000,,
degree,0.9537304972516996,0.9763534601256971,0.6373656611954484,-0.1673950872690127,exp,1.0157277821428976,2,delaunay,uniform,5000,,
pagerank,0.9588945643160737,0.9769751745017172,0.7693954749010552,-0.20620426273200562,exp,1.0119203144736768,2,delaunay,uniform,5000,,
betweenness,0.5779514363123689,0.7335430231607486,0.5756915411399101,-0.08917503662336781,exp,1.2290861267049518,2,delaunay,uniform,5000,,
closeness,0.40553737246673527,0.7068127642016103,0.40563788437153947,-0.3813409530628261,exp,2.902239511914319,2,delaunay,uniform,5000,,
harmonic,0.39008828776597676,0.7507604831823826,0.35681819654777125,-0.8176766065228918,exp,2.330012465632984,2,delaunay,uniform,5000,,
clustering,0.9723236792184538,0.9723236792184538,0.6814395475262938,0.23565937985480728,original,1.0,2,delaunay,uniform,5000,,
degree,0.9377208711145381,0.9512887154467798,0.21033281355828382,0.5745115134879907,exp,1.0123888888345234,1,knn,uniform,5000,5.0,
pagerank,0.9321132678873946,0.9465401501475386,0.01497184431455319,0.6544105043631208,pieli,1.0126684731000841,1,knn,uniform,5000,5.0,
betweenness,0.6852577020921207,0.7510288259177603,0.6567150169696927,0.2531771706400406,pieli,1.0738353786545256,1,knn,uniform,5000,5.0,
closeness,0.1815062657127619,0.6207340393420366,0.42035186375142236,0.5280198937186071,pieli,4.049098758030895,1,knn,uniform,5000,5.0,
harmonic,0.36651607004840653,0.7092827631215471,0.3229983903585044,0.7233376983124329,pieli,2.472833050637566,1,knn,uniform,5000,5.0,
clustering,0.9153328109264736,0.9384493232973892,0.2680084028843968,0.4986086295429169,exp,1.0166373069954742,1,knn,uniform,5000,5.0,
degree,0.9767473283788268,0.9821771975458655,0.22048497283253315,0.5671179874904708,exp,1.0047857139141094,2,knn,uniform,5000,5.0,
pagerank,0.9745490916950631,0.9800825862051664,0.014743136836924704,0.6534605453789372,exp,1.0048371216525225,2,knn,uniform,5000,5.0,
betweenness,0.9086597304873653,0.9175483867026167,0.83147688586033,0.11498553476678045,pieli,1.0048068642044485,2,knn,uniform,5000,5.0,
closeness,-0.29591822040325755,0.7397053223372007,0.08515937187150603,0.2587737228103581,exp,3.5373641831330103,2,knn,uniform,5000,5.0,
harmonic,0.16991741725819834,0.8673110295055677,0.6206231390827992,0.645028428923236,exp,1.9349940146741618,2,knn,uniform,5000,5.0,
clustering,0.9555363533741974,0.9696037511216047,0.31329609940976305,0.5668218630340955,exp,1.0154389055724944,2,knn,uniform,5000,5.0,
degree,0.856459947101714,0.9019183409652509,0.11848517477761517,0.6472893703023134,exp,1.0394535041278972,1,knn,uniform,5000,10.0,
pagerank,0.8498732149223748,0.8923661638259182,-0.17021396245646875,0.735942838293332,pieli,1.0424438044191588,1,knn,uniform,5000,10.0,
betweenness,0.6521505850627165,0.742443992556646,0.6731468271553829,0.5118749622281984,pieli,1.1240415525668168,1,knn,uniform,5000,10.0,
closeness,-0.1951724100931942,0.41380990811439033,0.7754359120036698,0.970946717554718,pieli,5.175054866534504,1,knn,uniform,5000,10.0,
harmonic,0.06992195150748191,0.652636389275767,0.7239066677706905,0.8806655979067075,pieli,3.631579553994543,1,knn,uniform,5000,10.0,
clustering,0.8391182448376356,0.9030016186457102,0.24033693519883467,0.7628609646404767,pieli,1.074363630004664,1,knn,uniform,5000,10.0,
degree,0.9569576213245471,0.9695294814264594,0.14928644492036106,0.6360425848599461,exp,1.0092604626630666,2,knn,uniform,5000,10.0,
pagerank,0.9526368318211758,0.965571050533695,-0.18438853088906093,0.7290875971272011,pieli,1.0090814309417948,2,knn,uniform,5000,10.0,
betweenness,0.8265543094780985,0.8352198072654061,0.7694853869141975,0.16984836138311987,pieli,1.0060739807548271,2,knn,uniform,5000,10.0,
closeness,-0.019399430461568307,0.7974775353954653,0.7521803768813276,0.932968363352815,pieli,5.7265599826907,2,knn,uniform,5000,10.0,
harmonic,0.13727265249143572,0.9129797103658994,0.736889464019527,0.8616540080146449,exp,3.5954489949846766,2,knn,uniform,5000,10.0,
clustering,0.9299443017176338,0.9738616029831193,0.2542766304799226,0.7654009588358264,pieli,1.0497981925674735,2,knn,uniform,5000,10.0,
degree,0.8199524346291989,0.8883289717331623,0.09877474370477328,0.6668445479682894,pieli,1.0823183757092287,1,knn,uniform,5000,15.0,
pagerank,0.8075845389733689,0.8672410188273274,-0.23374134559673976,0.7834998566047217,pieli,1.0697929807181927,1,knn,uniform,5000,15.0,
betweenness,0.6212215246329804,0.7135953702144942,0.6455099730298681,0.5872941835769829,pieli,1.1524141275908089,1,knn,uniform,5000,15.0,
closeness,-0.09256996309294475,0.5151411758884823,0.7331582214349752,0.9637814980677728,pieli,6.5048387790452145,1,knn,uniform,5000,15.0,
harmonic,0.11489666626823312,0.7268372671431991,0.6363792818996974,0.8930382624664595,exp,4.605881233401242,1,knn,uniform,5000,15.0,
clustering,0.7145970917892033,0.8839282553807836,0.16148497414663118,0.8427166063375896,pieli,1.2020403683031797,1,knn,uniform,5000,15.0,
degree,0.9400382049618295,0.9622854121971045,0.08209558959231039,0.6893569451808647,pieli,1.034037893314214,2,knn,uniform,5000,15.0,
pagerank,0.9338873486018922,0.9554372635824835,-0.2955025900648274,0.7711033002653378,pieli,1.0328468292806958,2,knn,uniform,5000,15.0,
betweenness,0.7438885570953615,0.7467948085011047,0.6601541454395803,0.22623853252876552,pieli,1.0039545174310462,2,knn,uniform,5000,15.0,
closeness,0.2267900310192138,0.743060748990058,0.38690683525811875,0.9761147520976726,pieli,5.62245608574184,2,knn,uniform,5000,15.0,
harmonic,0.27863664970976454,0.9103011606153225,0.6237966452566712,0.9067753967419042,exp,3.900639895213758,2,knn,uniform,5000,15.0,
clustering,0.8869114108069828,0.9603138937328543,0.17090754406393038,0.8462006339362583,pieli,1.08148327652116,2,knn,uniform,5000,15.0,
degree,0.9962357967682417,0.9945282088068123,0.8731940374597884,0.25655721123149755,pieli,1.0011552015915979,1,rnn,uniform,5000,,1.0
pagerank,0.9936886970666716,0.9920383544456695,0.8348303786778153,0.2306755293168077,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,1.0,0.9943181601135025,0.8576693490855131,0.035040010270659665,pieli,1.0018837582416031,1,rnn,uniform,5000,,1.0
closeness,0.9906570707155387,0.9894017087484901,0.03379256958323064,0.03402982144323538,pieli,1.0064331250853737,1,rnn,uniform,5000,,1.0
harmonic,0.9942555897914673,0.988280709329798,0.640917070977455,0.3798946770470404,pieli,1.010956170698715,1,rnn,uniform,5000,,1.0
clustering,0.9964738339139099,0.9964738339139099,0.9964738339139099,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9968541259166814,0.7862518215626079,0.7605567805812176,0.5260200157188086,exp,1.0003834437227088,2,rnn,uniform,5000,,1.0
pagerank,0.9967176613989567,0.9951232720428157,0.7359566567021416,0.428830337236668,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9840648871577197,0.9840648871577197,0.5754912970664603,0.3579757296333207,original,1.0,2,rnn,uniform,5000,,1.0
closeness,0.9947296321395235,0.9947296321395235,0.021967067290862348,0.012337406534002395,original,1.0,2,rnn,uniform,5000,,1.0
harmonic,0.9959144592813178,0.9959879566648245,0.3567222159705328,0.6541101914409939,pieli,1.0009706917241905,2,rnn,uniform,5000,,1.0
clustering,0.9940401968556258,0.9915426769141772,0.9939383940890798,0.06314077123099128,pieli,1.0006409167809518,2,rnn,uniform,5000,,1.0
degree,0.9714537369360702,0.9829352073767875,0.5127668760312484,0.840152255578791,exp,1.006897927219123,1,rnn,uniform,5000,,2.0
pagerank,0.9575562040305331,0.9622936259169904,0.5849730139172005,0.6305897104638549,pieli,1.009021215949332,1,rnn,uniform,5000,,2.0
betweenness,0.8328194407261951,0.05512079282186094,0.2976808894318634,0.33872922802403915,exp,1.0169918452644062,1,rnn,uniform,5000,,2.0
closeness,0.916074984477271,0.9214345916862549,0.8413105965869088,0.17932960161980055,pieli,1.0035306991645976,1,rnn,uniform,5000,,2.0
harmonic,0.8982315519208106,0.9371354037444124,0.3237287522114381,0.7048466343531932,pieli,1.1161559661610778,1,rnn,uniform,5000,,2.0
clustering,0.958687137624251,0.9546924427464509,0.7323259786220089,0.5359342850321787,pieli,1.0018954789320527,1,rnn,uniform,5000,,2.0
degree,0.98936907279894,0.9866989572220443,0.3760114294498216,0.892886694663938,pieli,1.000393685842579,2,rnn,uniform,5000,,2.0
pagerank,0.986395902120887,0.985376475401586,0.49894428185138084,0.7658136957078576,exp,1.0022267151133688,2,rnn,uniform,5000,,2.0
betweenness,0.7152298916463596,0.7000326445604405,0.2676840960417034,0.38223366113912177,pieli,1.0040587613622034,2,rnn,uniform,5000,,2.0
closeness,0.956200165176014,0.9649852251676363,0.7340401886760839,0.5075616507393318,pieli,1.0071077096573449,2,rnn,uniform,5000,,2.0
harmonic,0.9395254793736003,0.9160882032805941,0.05813268265607415,0.7120280797477891,pieli,1.0060318418590182,2,rnn,uniform,5000,,2.0
clustering,0.983235660661198,0.982602042181119,0.5324671024563907,0.6630825289788376,pieli,1.0000956344241216,2,rnn,uniform,5000,,2.0
degree,0.9182598553692509,0.9612396261203349,0.3227264000699074,0.9188173122185999,exp,1.0156760798115674,1,rnn,uniform,5000,,3.0
pagerank,0.9288363410555668,0.9581993592455234,0.44698531040658496,0.8592939624862594,exp,1.0214401090282312,1,rnn,uniform,5000,,3.0
betweenness,0.7316019279195296,0.8203341372854032,0.7053664434201233,0.5454252750559004,exp,1.1059660584551791,1,rnn,uniform,5000,,3.0
closeness,-0.06338767139167008,0.739836136594384,0.5216125175750153,0.9765662205980948,pieli,3.9983250811810067,1,rnn,uniform,5000,,3.0
harmonic,0.23231670014251832,0.9030888967236244,0.3662874193425725,0.9660178223728706,exp,1.9822412839545827,1,rnn,uniform,5000,,3.0
clustering,0.921045859691832,0.9315153280275671,0.5746011368610286,0.755382076712948,pieli,1.025378711616097,1,rnn,uniform,5000,,3.0
degree,0.9893505133790703,0.9945461772813717,0.2695987129048165,0.9586033277912694,pieli,1.0172468977888822,2,rnn,uniform,5000,,3.0
