,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8969663050429921,0.9280172862984131,0.6311232017511865,-0.18720663367431833,exp,1.0419085209668062,1,delaunay,uniform,5000,,
pagerank,0.9062332516196765,0.9309874306236955,0.739259812684179,-0.2267840516656191,exp,1.032638419912378,1,delaunay,uniform,5000,,
betweenness,0.4614236416169558,0.5653050246763303,0.45612069107048825,-0.17274388605972169,exp,1.3165634297809619,1,delaunay,uniform,5000,,
closeness,-0.006358154644437869,0.4763395958262875,-0.02526029659085728,-0.3816497291246631,exp,2.0786965849477013,1,delaunay,uniform,5000,,
harmonic,0.2612115716015446,0.6263472945875139,0.23174763155286332,-0.7384019479115745,exp,1.7828546858786503,1,delaunay,uniform,5000,,
clustering,0.9495324110975313,0.9495324110975313,0.6638253416588868,0.25882600839437164,original,1.0,1,delaunay,uniform,5000,,
degree,0.9663701995460521,0.9663701995460521,0.6581934316121545,-0.18058822202612262,original,1.0,2,delaunay,uniform,5000,,
pagerank,0.9702673648941942,0.9702673648941942,0.7948856371637447,-0.23120414679285406,original,1.0,2,delaunay,uniform,5000,,
betweenness,0.6264564700815825,0.7828408324057803,0.6230716088783926,-0.07084177327948304,exp,1.2416420444722396,2,delaunay,uniform,5000,,
closeness,0.4060310075708419,0.6297599535035237,0.38521571866137183,-0.31404743564423454,exp,2.805062688757498,2,delaunay,uniform,5000,,
harmonic,0.3777570445642869,0.7505320302725388,0.29626018883445604,-0.7465714766917413,exp,2.1882072348428743,2,delaunay,uniform,5000,,
clustering,0.9780342719649249,0.9780342719649249,0.6777981556552208,0.2313489204885471,original,1.0,2,delaunay,uniform,5000,,
degree,0.9299919873244387,0.9478604581995063,0.19373544479797392,0.5220093025310123,pieli,1.019592921842768,1,knn,uniform,5000,5.0,
pagerank,0.9251061934407128,0.9407674773760092,0.036119015147283995,0.6303041565359766,pieli,1.0169888658845663,1,knn,uniform,5000,5.0,
betweenness,0.7322478872848652,0.780132414751805,0.7211078228465775,0.27087969231653897,pieli,1.0698007581002975,1,knn,uniform,5000,5.0,
closeness,0.0335330551145181,0.618811457376542,-0.010703565420749524,0.09401249299176864,pieli,3.014654189531314,1,knn,uniform,5000,5.0,
harmonic,0.22329874679254724,0.7634902651897708,0.663348590362733,0.598572412197095,pieli,2.078860277496253,1,knn,uniform,5000,5.0,
clustering,0.8974858294641357,0.9228427688714926,0.2984828608734921,0.4915395436368599,pieli,1.0172765187707997,1,knn,uniform,5000,5.0,
degree,0.9773257864298545,0.9817122464364643,0.2578859846712427,0.5665754382660223,pieli,1.0068066951373003,2,knn,uniform,5000,5.0,
pagerank,0.9746513661816208,0.9787345131457843,0.019878705317615944,0.667301330399573,pieli,1.006251840069361,2,knn,uniform,5000,5.0,
betweenness,0.8691841568882034,0.8728586079530435,0.7702513631020993,0.1490738208176275,pieli,1.0059190143027783,2,knn,uniform,5000,5.0,
closeness,0.1291572592597893,0.8634874143669549,0.029860693573784697,0.08163198272880914,pieli,3.87531951225652,2,knn,uniform,5000,5.0,
harmonic,0.36491984872127936,0.9402760128176314,0.4440840806509445,0.6140125717811893,exp,2.1572985950945363,2,knn,uniform,5000,5.0,
clustering,0.9447487657948479,0.9591465378138289,0.25528089369796464,0.5827896979343098,exp,1.0113060003963221,2,knn,uniform,5000,5.0,
degree,0.866173860863317,0.9114923260177696,0.12457581747417057,0.6698980997090768,pieli,1.064926410496469,1,knn,uniform,5000,10.0,
pagerank,0.8556672802797833,0.8957846441020874,-0.19426200874695998,0.7616680365570443,pieli,1.0589526099441005,1,knn,uniform,5000,10.0,
betweenness,0.7098200114524553,0.770683430698488,0.7091714659124378,0.42073886881717143,pieli,1.1113601772152304,1,knn,uniform,5000,10.0,
closeness,-0.08735963994204546,0.3387574047543692,0.6666404003751788,0.9721844882186824,pieli,5.543667668327289,1,knn,uniform,5000,10.0,
harmonic,0.07497682017491042,0.6926932294437012,0.6413873257942446,0.8794320605383628,exp,3.882603618527538,1,knn,uniform,5000,10.0,
clustering,0.8237234504664934,0.8988775517896255,0.2238074812514909,0.7283317370836137,pieli,1.0945785273900746,1,knn,uniform,5000,10.0,
