,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.926522641279802,0.9295323866711721,0.6166869346965457,-0.14795642240109735,pieli,1.0028192231317843,1,delaunay,uniform,5000,,
pagerank,0.9339470806343878,0.9492839706310265,0.7636440313694868,-0.20364395874413788,exp,1.0243038825862045,1,delaunay,uniform,5000,,
betweenness,0.4321834028159416,0.6187383091633464,0.4323925301146584,-0.17449729049929913,exp,1.4132774894440143,1,delaunay,uniform,5000,,
closeness,0.32376485978944286,0.4671610843153787,0.331145852075703,-0.4153502133383575,exp,2.0864879034783543,1,delaunay,uniform,5000,,
harmonic,0.4762744553470973,0.668359200481442,0.4442928767378859,-0.7245966753700893,exp,1.7428943284146674,1,delaunay,uniform,5000,,
clustering,0.9504549784033098,0.9504549784033098,0.684505455105968,0.1660919711003945,original,1.0,1,delaunay,uniform,5000,,
degree,0.9669286321627748,0.9806189279745516,0.6327850954386041,-0.16207033215060912,exp,1.0145848218711877,2,delaunay,uniform,5000,,
pagerank,0.9709416604442027,0.9813861760806852,0.7835949867049647,-0.21060103143473058,exp,1.0110182160401058,2,delaunay,uniform,5000,,
betweenness,0.6240667188220732,0.7678721173058345,0.62088199726426,-0.0774760668558056,pieli,1.244234564097769,2,delaunay,uniform,5000,,
closeness,0.3585412436606696,0.5808378048574554,0.35355072038614765,-0.3153138671890958,exp,2.6792533420997557,2,delaunay,uniform,5000,,
harmonic,0.4064341226033682,0.71182908166117,0.3762523374097228,-0.8167104944887981,exp,2.235392161759884,2,delaunay,uniform,5000,,
clustering,0.9790206231343034,0.9790206231343034,0.684715974238636,0.22896595770755346,original,1.0,2,delaunay,uniform,5000,,
degree,0.9377672554758424,0.9517489767632274,0.21579955741135257,0.5348070398023175,pieli,1.014599674600211,1,knn,uniform,5000,5.0,
pagerank,0.9291644547206777,0.9433412920730372,0.04933720511747764,0.6253276032761612,pieli,1.011882736864353,1,knn,uniform,5000,5.0,
betweenness,0.6564493411970489,0.7409626751964428,0.6398407804233597,0.3127897464617371,pieli,1.1117443725803844,1,knn,uniform,5000,5.0,
closeness,-0.3075205163163806,0.38592281044932175,-0.04220832402158983,0.06630012014313691,pieli,5.352379999302394,1,knn,uniform,5000,5.0,
harmonic,-0.05051805860756719,0.7194692499275558,0.5304616507265013,0.5980367360023906,exp,2.7390388852436782,1,knn,uniform,5000,5.0,
clustering,0.8759419795297887,0.9235865320894643,0.3220013596855592,0.47730577161231036,pieli,1.0343470706241162,1,knn,uniform,5000,5.0,
degree,0.978353274592322,0.9837215443950229,0.20973666757631368,0.5359101469844931,exp,1.005048096138034,2,knn,uniform,5000,5.0,
pagerank,0.9759221708487625,0.9809703856830667,0.034385562367942,0.6471860481242537,exp,1.0047354380390838,2,knn,uniform,5000,5.0,
betweenness,0.8707995626404896,0.8750591715905405,0.7829832713919065,0.1153491241594736,pieli,1.008665153715542,2,knn,uniform,5000,5.0,
closeness,0.4742940933302275,0.86453199510136,0.00727273913213205,0.08490757566608018,pieli,4.349201976615134,2,knn,uniform,5000,5.0,
harmonic,0.57805758398542,0.9367257179509363,0.5334608281067015,0.5939335047240417,exp,2.364596556516358,2,knn,uniform,5000,5.0,
clustering,0.9618344857017864,0.9724547225358493,0.3031066273062354,0.548893594249064,exp,1.0161933487140633,2,knn,uniform,5000,5.0,
degree,0.8788378654473527,0.921429227551052,0.10937040622546214,0.6761930328535343,pieli,1.041607129228069,1,knn,uniform,5000,10.0,
pagerank,0.8685079095973018,0.909201230009619,-0.21328153154340657,0.7463702987746998,pieli,1.0394282022169177,1,knn,uniform,5000,10.0,
betweenness,0.7088462784270716,0.7860780461446946,0.7080063825863712,0.5747357622308062,pieli,1.1173410500308398,1,knn,uniform,5000,10.0,
